i,j,kappa_forman
320,1813,-3029.660714655584
320,1894,-1367.6856754459122
320,2034,-4734.560971263202
320,2043,-1017.7249966822508
321,336,-2494.600621877866
321,525,-1383.0809429429828
321,624,-603.0314413979135
321,709,-1305.966272727333
321,899,-643.3650475872702
321,916,-486.80936273919355
321,939,-1139.8545854950682
321,947,-1471.828042494112
321,1112,-1079.1725024205675
321,1246,-2490.020098417136
321,1345,-1268.530987622185
321,1380,-597.1392700574128
321,1493,-1883.312481309933
321,1512,-913.701129491199
321,1791,-613.6398578916361
321,2022,-591.2171084719059
322,602,-3040.7248086161776
322,622,-4346.152746204479
322,694,-4020.7665489427104
322,931,-2433.422872251025
322,1099,-754.5898791545753
322,1147,-1367.090993863979
322,1171,-4484.332804533785
322,1172,-1661.3726281442428
322,1233,-3731.697883623067
322,1259,-2157.261791405623
322,1422,-1437.1772218609676
322,1572,-1249.1132780363894
322,1650,-3829.8937577485704
322,1688,-2446.391679307612
322,1856,-3264.989244783286
322,1884,-5142.525828752909
322,1957,-5140.12292059768
322,2013,-6605.183980148985
323,380,-1147.976193436067
323,461,-2241.1989004798643
323,482,-970.462750111974
323,559,-1774.6005604121087
323,579,-2286.523026079384
323,598,-4029.809562056673
323,681,-1442.2831660890301
323,792,-3208.370574289167
323,842,-2378.7057307971018
323,878,-2955.110773784059
323,914,-1660.076908644544
323,983,-766.4209181393398
323,994,-996.097323660459
323,1034,-2275.9709476460207
323,1241,-1015.6256455304175
323,1366,-1732.313543329202
323,1396,-2271.1001090466457
323,1439,-2254.377678946348
323,1852,-1703.1646157880955
323,2043,-1032.6520458248476
324,401,-226.6452248264252
324,413,-1096.0596787239322
324,427,-659.8499855108166
324,948,-308.40332521642307
324,986,-138.2734776999816
324,1592,-409.1707769914573
324,1660,-149.8413438734148
324,1770,-488.60037539437656
324,1874,-201.47604570165748
325,434,-7262.146163605257
325,458,-6060.7716753751865
325,489,-5611.70955355448
325,560,-3205.750767784898
325,605,-2595.2705517895815
325,700,-2169.5548798838927
325,796,-3613.8269559926184
325,974,-4842.323656622155
325,993,-1528.3375115990068
325,1021,-5352.600909980063
325,1051,-6137.84227732911
325,1070,-4679.24282049299
325,1387,-2912.4333688184224
325,1436,-1267.1182130538982
325,1443,-3516.1351832511014
325,1461,-4330.523286380886
325,1483,-5308.036765173912
325,1619,-1629.0604104018523
325,1699,-2274.278378569727
325,1702,-3372.10256303196
325,1845,-4616.2321729794485
325,1855,-4671.776732623079
325,1895,-3663.9414128367625
325,1897,-3105.1384741739826
325,1921,-1788.1782108551797
325,1941,-3120.3430443695315
325,1984,-3288.9332653078377
325,1999,-3820.777491067408
325,2045,-5740.453070152806
326,1751,-3.7701408922165545
327,474,-3547.250969833012
327,564,-575.0247355621458
327,661,-714.028967797254
327,798,-4164.465105075379
327,1093,-2708.9363270592876
327,1151,-1263.5884198681595
327,1198,-2717.0753813677534
327,1364,-540.7041928656553
327,1557,-1527.1848123848683
327,1558,-4101.98187021738
327,1692,-610.6496552256325
327,1826,-3629.663913899041
327,1899,-4112.321147560771
328,389,-535.706620513941
328,458,-5344.968445693579
328,489,-5405.771312372576
328,505,-1439.3707173205594
328,700,-1303.4886880835077
328,796,-1367.2013844933028
328,974,-4974.363786042607
328,1070,-902.5567302797201
328,1318,-1776.5001846220282
328,1443,-2160.7594508242178
328,1461,-993.0627057170088
328,1603,-1385.5254564578274
328,1699,-4212.452338600804
328,1848,-556.9018398535675
328,1926,-948.217822038304
329,1672,-1.9508439556469104
329,1958,-1.3371973472203855
330,429,-2144.561226635382
330,481,-1938.5516173658407
330,504,-5340.385796689136
330,528,-2550.650032327135
330,553,-3314.60687800053
330,599,-4068.078238027732
330,627,-3395.9442680316406
330,666,-5204.314084880932
330,707,-2688.804390188009
330,886,-2326.244945764258
330,993,-3545.786331634137
330,1051,-2896.3330984619065
330,1070,-2622.297735135383
330,1179,-6966.102717922886
330,1411,-4302.275950444873
330,1443,-2183.789469488216
330,1461,-2975.1328591219203
330,1603,-2397.733451769052
330,1648,-2373.9139598060133
330,1848,-4128.07262852286
330,1862,-1621.191178156313
330,1895,-3330.0228805916945
330,1932,-3473.0014077255846
330,1941,-3028.1977300913454
330,2018,-1843.42237891316
331,346,-6963.879487559612
331,365,-6597.544134646492
331,494,-7528.852733782447
331,507,-7745.935855121228
331,508,-9629.153751559295
331,530,-3316.8584608784836
331,534,-13764.259455119824
331,602,-8782.066732396413
331,613,-6086.288300386731
331,655,-4614.4628059250645
331,680,-3352.4572689684055
331,754,-6113.083013345916
331,771,-15720.276537230522
331,780,-3083.615827559171
331,863,-17342.59180558696
331,898,-9982.360195605646
331,1043,-11772.243378798965
331,1047,-5587.254680400898
331,1078,-11700.895021346429
331,1156,-10000.863277251543
331,1233,-4796.728404655659
331,1274,-6912.023726055027
331,1303,-3751.7602788353306
331,1317,-16269.192903403682
331,1372,-3418.4167335556226
331,1437,-12424.632175176665
331,1441,-7002.670029744486
331,1447,-10149.534644290332
331,1456,-4034.3553829320526
331,1509,-8329.80337500816
331,1562,-5004.928243799689
331,1569,-3223.9555847604347
331,1626,-17482.43316453581
331,1678,-7905.19124164053
331,1679,-18471.211953836006
331,1740,-9715.050572574717
331,1806,-12994.864983713396
331,1829,-4690.711860572685
331,1838,-4482.658426161948
331,1875,-12344.189288316493
331,2029,-15075.69087544927
332,1600,4.985939573323544
333,348,-7822.395250778852
333,372,-2424.680775767038
333,397,-9715.304253180633
333,486,-4523.688943519831
333,527,-10194.27790191131
333,651,-4740.205771464672
333,682,-3016.6715181511327
333,728,-2873.094590412537
333,777,-4475.237316912383
333,812,-9583.348175940524
333,855,-7949.378943788753
333,896,-2553.2082042025245
333,922,-6201.526319266371
333,942,-3983.051907313244
333,964,-3203.2772278837283
333,1000,-4461.249618323288
333,1012,-2525.6333919040762
333,1131,-7158.635454428172
333,1338,-3027.6208197891947
333,1482,-5688.894038336977
333,1554,-9417.725928081454
333,1599,-10975.409740506857
333,1604,-6712.834379449663
333,1612,-3630.6844145111345
333,1713,-5952.230554580254
333,1773,-6508.408413478768
333,1898,-2334.9763103811374
333,1910,-4013.7793483486844
333,1961,-4853.335815321809
333,1991,-1890.2878063422654
334,351,-71.33103865281885
334,484,-4.9129756600770165
335,497,-80.06901925206682
335,581,-15.995454821497741
335,1168,-67.61021008678344
335,1415,-25.99276970410814
336,358,-3120.4891185638603
336,422,-2136.207220586172
336,580,-1589.3682408136647
336,678,-4220.812179097154
336,720,-2584.86861733984
336,750,-2168.861020151866
336,947,-1818.0793768740798
336,1013,-2565.23291274283
336,1246,-1534.0322965620232
336,1322,-2694.6321675708086
336,1340,-1510.0091750822282
336,1359,-4157.658691288595
336,1384,-4758.0444820467
336,1493,-2673.793310034028
336,1512,-2551.1187451198525
336,1691,-1986.0429983535405
336,1726,-1927.5727461001857
336,1943,-3891.593026910853
336,2022,-797.0114977825651
336,2028,-2102.2491551337034
337,1108,-2.2393817111451835
337,1310,-0.7195427002204386
338,465,-159.65093628416702
338,526,-244.86858869920297
338,1008,-103.74065311578485
338,1086,-66.86266559599979
338,1595,-256.4856997514742
338,1611,-123.61253368059094
338,1664,-142.4933889363523
338,1952,-125.47997654206944
339,376,-1780.0552933663084
339,544,-4738.534414150071
339,642,-2718.635550435299
339,720,-865.2837867041859
339,750,-1353.3243926543073
339,782,-5764.432538077412
339,1013,-3962.6375825241043
339,1076,-2689.9861791815374
339,1082,-1244.6700239802833
339,1255,-2409.4098040593176
339,1322,-4083.338026267184
339,1384,-4920.078321943788
339,1477,-3951.045492149596
339,1493,-1104.110485517129
339,1556,-2373.718276696333
339,1613,-2832.895774355697
339,1661,-1205.4235619309281
339,1716,-3127.4710403524564
339,1726,-861.9712363258967
339,1986,-1488.2788998416877
340,982,-14.612882274339842
341,363,-9826.16459532423
341,374,-7613.877244242339
341,408,-9409.367138975813
341,420,-7664.11358407855
341,473,-11828.466183529268
341,507,-14909.764766396896
341,508,-18779.2857292659
341,516,-13240.819813757109
341,636,-16843.263570647076
341,660,-5910.940804701068
341,711,-4791.260795663252
341,898,-11312.578561789574
341,935,-11509.627251933942
341,1014,-4809.729963167556
341,1043,-11439.95802930679
341,1083,-7685.834873888063
341,1097,-3582.3306478921922
341,1149,-6459.675277173174
341,1152,-12431.230170919853
341,1156,-16543.108658204223
341,1163,-6926.764041380232
341,1184,-7733.895693465499
341,1354,-5507.034903473801
341,1414,-11596.622258608939
341,1432,-15762.87035137372
341,1449,-6930.164707282707
341,1500,-4570.387186588364
341,1563,-4922.554385649671
341,1596,-11697.748804866018
341,1605,-18207.516600915955
341,1610,-9834.452310426725
341,1629,-6927.144788720736
341,1683,-10063.53260905044
341,1704,-8847.138081048348
341,1714,-4363.153770627358
341,1768,-3672.926459980339
341,1772,-3199.5152308862453
341,1816,-15388.801644356256
341,1817,-14345.9534905113
341,1881,-10670.194720622058
341,1903,-11160.975974308265
341,1960,-6268.166508600775
341,1967,-14949.740077404509
341,2041,-7543.932980868837
342,377,-4018.1973565112794
342,495,-1221.1377414033157
342,692,-2688.067552120961
342,715,-1719.06474976002
342,769,-5773.719918105879
342,832,-2110.1869768653482
342,855,-6507.086937417543
342,872,-987.6083755262938
342,945,-2562.35425292252
342,1026,-945.2347382751841
342,1069,-1461.7381146281361
342,1084,-1784.8699542756215
342,1164,-3065.1374409213277
342,1272,-2224.8643847013896
342,1326,-1217.2022097222098
342,1448,-2577.78426285212
342,1465,-2670.169411120695
342,1565,-1702.7556649754413
342,1666,-2909.934580201809
342,1773,-5059.767166674692
342,2032,-1553.5582671264244
343,363,-3402.579291996693
343,366,-4394.093820505429
343,454,-3104.753159103347
343,473,-1121.3704891106725
343,578,-2388.7725295488476
343,975,-2331.0013260309643
343,1014,-5458.375369736496
343,1032,-1905.9165068981445
343,1140,-1272.6500432151613
343,1242,-733.8401071484244
343,1500,-4512.286699338363
343,1610,-2959.874378284367
343,1673,-1242.4270438514056
343,1704,-8666.315455049233
343,1798,-1915.5307586563174
343,1906,-1550.3436894959934
343,1989,-2324.146120748386
344,557,-248.0031031276995
344,1235,-80.84203335739119
344,1850,-41.35703349370654
345,1176,-56.446764806517734
345,1457,-74.45621121512914
345,1841,-25.68280160326125
346,396,-6552.002014546782
346,403,-4821.37156713678
346,530,-4365.570432583519
346,534,-6018.522147545015
346,582,-7284.762344035607
346,601,-6638.669573129287
346,655,-12954.272087984189
346,662,-8725.699808920883
346,680,-7600.456004979544
346,771,-11171.974722159539
346,772,-12964.892608026803
346,780,-9321.303663447758
346,815,-13876.830444750458
346,863,-10579.31705721888
346,1018,-7100.0988197103925
346,1077,-3628.121351573492
346,1303,-8244.206128681186
346,1314,-10076.130585623043
346,1317,-11141.491551658992
346,1372,-3605.3966992874984
346,1420,-6275.967236522557
346,1437,-12224.175121538894
346,1456,-4321.315663574834
346,1562,-7842.0299809979
346,1569,-15842.652698049313
346,1617,-6857.962957919408
346,1620,-6783.62453211191
346,1678,-6936.1687164597615
346,1715,-7769.851418321588
346,1740,-9255.700164254453
346,1797,-7024.638275680279
346,1806,-3253.6511830040354
346,1829,-8685.184630993124
346,1838,-10516.013328759362
346,1875,-3027.1773616668806
346,1957,-9860.183613437814
346,1979,-11903.257107846033
346,1988,-7399.886202405048
346,2029,-13350.1956484634
346,2031,-8017.606141026535
348,728,-3355.891555049972
348,740,-7488.430031767062
348,769,-3123.631151244565
348,789,-5182.0999435559115
348,832,-4037.964527472448
348,855,-2157.7203260683254
348,872,-4482.317294439004
348,922,-1564.808159713291
348,942,-3078.769698984424
348,945,-3581.999003857511
348,1123,-5203.594640297509
348,1257,-5105.026977022578
348,1272,-3347.3091830046874
348,1338,-2512.4151735138225
348,1465,-4752.8453288340925
348,1483,-6964.546062973979
348,1578,-4227.381068784613
348,1604,-3995.0034876629506
348,1666,-2489.64022551147
348,1713,-5322.651068070052
348,1773,-2714.7858597980403
348,1889,-2542.0151423715065
348,1897,-6666.781154782166
348,1898,-9404.832216916617
348,1910,-2788.318476609564
348,1917,-2942.9064045466826
348,1956,-6473.789176516253
348,1991,-5722.2629014337645
349,606,-716.9295554313073
349,1016,-1193.6504706973383
349,1062,-283.10707533903974
349,1112,-675.9122914744448
349,1138,-524.0461189491738
349,1368,-1589.5642205381173
349,1378,-297.7448415766768
349,1532,-618.3256046828345
349,1655,-738.5736189949978
349,1685,-810.4358174486084
349,1744,-781.6136874533163
349,1835,-825.9944534488613
350,1215,-72.61042154110393
350,1467,-19.711319554134153
351,727,-93.23238969104302
351,941,-155.88173840364757
351,1209,-271.2137176276571
351,1327,-148.00466044542583
351,1914,-90.74183826472628
352,564,-3987.3908982445937
352,629,-2218.2703343117373
352,688,-3197.1111598814696
352,877,-6710.759788828129
352,990,-1707.3514331625558
352,1055,-1532.8702000633746
352,1093,-2409.9697266651474
352,1198,-2287.7797890091206
352,1400,-5712.242899307533
352,1526,-3252.932255205542
352,1646,-4881.0062583978115
352,1692,-1393.7635013760091
352,1701,-2326.2643736799796
352,1736,-1771.7165178934868
352,1793,-4055.1948834619866
352,1826,-4877.865816517613
352,1859,-3473.243639696723
352,1899,-1463.0448133354084
352,1937,-1272.0305604218256
353,387,-546.0798158009682
353,733,-162.42345413724865
353,890,-575.9608596910849
353,1010,-554.1687864770465
353,1263,-117.96402245227893
353,1309,-221.56034556419817
353,1417,-166.78283910147206
353,1463,-620.362796582322
353,1567,-225.9049588843474
354,425,-120.87198276091864
354,809,-355.1281075860592
354,904,-376.8796555152335
354,1333,-123.15496529717642
354,1402,-161.19092621340664
354,1507,-271.3581571856911
354,1919,-238.6715658923884
355,652,-29.81868769952218
355,1275,-120.09278266126394
356,552,-1150.4043319383056
356,574,-379.2846864259278
356,757,-2309.1437430338574
356,959,-2419.9131520612464
356,1023,-2126.0421630868723
356,1268,-2264.381101978463
356,1427,-4146.859547360796
356,1614,-1307.2939382246923
356,1730,-3598.4953906223514
356,1813,-2554.252541696996
356,1894,-3138.8090107879525
356,1922,-1155.8334147109867
357,516,-2691.899740108599
357,586,-448.91530077728885
357,642,-999.8810085251364
357,835,-1446.0083892016175
357,880,-3108.899995398568
357,1028,-863.1214385437808
357,1153,-746.0710588325285
357,1247,-638.5556666210352
357,1426,-1411.435180493428
357,1449,-4453.243761368996
357,1556,-1283.3557807441457
357,1799,-733.3274566400104
357,1950,-1006.52741029829
358,381,-8467.152365059252
358,422,-4190.142580862737
358,476,-1657.7740008356072
358,536,-1563.6052238009383
358,580,-3150.468571993151
358,691,-8114.256058446035
358,750,-2297.207885809555
358,795,-2474.7151991206842
358,873,-2035.5576636500796
358,889,-3384.1282928966884
358,901,-4760.5872162862
358,1085,-3049.9548309714255
358,1322,-4792.540214601394
358,1340,-2725.2845027026133
358,1350,-3396.9828472634977
358,1404,-1696.5458885787525
358,1542,-2251.165315026177
358,1691,-1268.9635816046134
358,1700,-2707.7744929806386
358,2016,-2178.5681752797814
359,592,-188.5223409328563
359,845,-301.4358322978346
359,1295,-1083.7540082190453
359,1339,-206.4409571127605
359,1489,-206.6913998307841
359,1526,-1010.6507129180368
359,1638,-172.93463446813013
359,1728,-566.2538265214708
359,1975,-235.9335492089952
360,570,-1202.194609149105
360,597,-1793.3116460179594
360,664,-3520.842578810022
360,723,-1479.3029008433243
360,831,-3762.138507245334
360,1001,-2426.5518950565934
360,1029,-732.9287308580107
360,1199,-2338.0673539496006
360,1240,-4478.404583748137
360,1259,-1551.2044555276007
360,1422,-2741.183171348833
360,1480,-1865.8500675331204
360,1503,-1546.236561480452
360,1582,-2757.806838820054
360,1606,-2462.6238190223335
360,1633,-2102.5616243513787
360,1688,-1804.1511556609746
360,1827,-2673.1708410191536
360,1957,-4943.09901556659
360,1963,-2512.4954531513927
360,1990,-1345.0342149466974
361,529,-946.5484797852527
361,594,-2147.2589563986608
361,657,-1405.331399906168
361,759,-863.9340448660809
361,881,-663.0799373361218
361,1074,-916.67076748246
361,1106,-1037.520592339863
361,1295,-1371.1577458821419
361,1315,-338.454327509261
361,1332,-1070.3642574907906
361,1508,-890.6608767096566
361,1591,-2004.5069363911566
361,1597,-1253.3438790657979
361,1728,-1163.7596902968828
362,656,-202.27695177590502
362,825,-584.4546954935131
362,1113,-1180.6637278302696
362,1125,-857.2130186495319
362,1170,-957.3904697300209
362,1392,-1019.8234276769494
362,1752,-1183.6697993961488
362,1764,-563.1231959114425
362,1794,-1516.6067276196684
362,1842,-740.8157525183185
362,2033,-679.4743697452602
363,371,-3736.379517629459
363,420,-1333.6409035181612
363,454,-8069.910927681278
363,460,-4734.675021155487
363,473,-1690.1783440514025
363,697,-3485.3700113640252
363,803,-3618.0068497743646
363,1014,-2185.7982498665474
363,1050,-5498.846272350464
363,1140,-2186.6838834636524
363,1149,-7655.383672089825
363,1210,-1919.531317042953
363,1242,-3412.8050207741753
363,1354,-3123.1708380239415
363,1414,-2462.4533287927707
363,1500,-2448.0727744540477
363,1601,-3558.3516851267696
363,1610,-5294.653582850487
363,1629,-5374.209647894558
363,1768,-2727.78458604544
363,1881,-3518.4052450993013
364,448,-509.9102662816392
364,709,-667.6024412204001
364,1019,-862.1833639570268
364,1082,-227.3149529881419
364,1209,-710.9856895783761
364,1284,-584.2368637207093
364,1493,-1199.8000328131998
364,1658,-184.23951307017435
364,1726,-705.0967421134418
364,1986,-588.5581720466284
365,439,-7462.195542941587
365,471,-13412.800825184815
365,494,-11552.13433997587
365,507,-12902.09516207712
365,530,-12969.094366366122
365,613,-7351.246486882716
365,647,-12360.710734206272
365,655,-4954.491558882324
365,680,-5491.134455837225
365,685,-11627.041089503417
365,771,-8494.735373223912
365,780,-13083.090006527327
365,898,-13920.75493693918
365,937,-13166.75679246153
365,966,-7220.064150017345
365,1043,-14961.93378720605
365,1047,-8435.563785830645
365,1075,-12207.296687379334
365,1078,-3472.383384134116
365,1087,-12457.228873983326
365,1091,-12000.39280921959
365,1156,-20247.755297280222
365,1231,-18236.6206349313
365,1236,-17072.303160089243
365,1283,-13521.444001552627
365,1303,-10881.61739107466
365,1317,-12152.710239259168
365,1370,-11225.007657000364
365,1375,-11473.788913319495
365,1386,-18255.199675497854
365,1437,-8606.542826996461
365,1441,-15312.084100921818
365,1509,-6500.060651841911
365,1562,-7441.095555146678
365,1569,-6697.09169667555
365,1573,-12683.63983820343
365,1613,-10906.65753867026
365,1625,-9355.914838991877
365,1626,-6067.491889272807
365,1678,-8982.276189197402
365,1679,-9473.882478363588
365,1816,-11970.04913653028
365,1829,-4083.1838842189795
365,2029,-16147.686579294219
366,408,-3909.0771155331818
366,454,-1708.4343619275696
366,473,-4510.431368941673
366,532,-4348.583295794076
366,648,-3678.03682385435
366,667,-8660.524116802928
366,818,-1888.019293587147
366,864,-4668.43315814658
366,975,-5820.194375646408
366,1014,-7579.267695270443
366,1030,-6152.516570974227
366,1032,-2857.51856735651
366,1083,-10920.597111458359
366,1095,-5131.045107388909
366,1129,-3447.0594020228896
366,1134,-9457.674975692722
366,1140,-5885.97417959169
366,1167,-6044.753657845147
366,1184,-12533.864522420765
366,1242,-5234.126077282477
366,1354,-8963.937728077557
366,1395,-4151.082217474116
366,1399,-5945.167267374001
366,1432,-5440.222400442426
366,1607,-11189.396348648146
366,1610,-3431.0649444739015
366,1673,-5937.571541096376
366,1704,-2929.8223067086124
366,1768,-10737.514966866285
366,1780,-3785.7139031369866
366,1821,-7639.155326271067
366,1885,-6093.488338497681
366,1906,-4148.328818029621
366,1967,-4961.437925017386
367,377,-2716.157046687452
367,381,-10217.37818344821
367,422,-4176.129381340073
367,580,-4866.20956318577
367,629,-7267.9789338706305
367,678,-4324.958936926977
367,688,-5507.953693785227
367,784,-11345.556150684744
367,838,-4285.728533625834
367,849,-1249.3201149030563
367,873,-6597.27086595601
367,952,-6003.859185571389
367,1085,-3227.891622054503
367,1164,-3143.357808535929
367,1179,-8874.246668667893
367,1189,-3360.2926953069627
367,1192,-8613.35911512088
367,1300,-2019.4490268549664
367,1322,-7083.051033861188
367,1340,-5004.211614933157
367,1351,-7010.198976618364
367,1381,-2080.951850827116
367,1397,-3268.4243773532344
367,1505,-3028.4115572488686
367,1542,-3352.9390462162396
367,1700,-3792.5805649167332
367,1793,-2943.090614440123
367,1812,-2902.0532844275776
367,1912,-4055.383138069683
367,1956,-9946.343480099884
367,2017,-7884.137723388897
368,739,-355.74902895964
368,917,-743.3999854932632
368,1469,-74.96208814273032
368,1907,-797.9439967272334
369,383,-4571.415019006839
369,540,-4114.1042144813855
369,547,-10607.155201413758
369,554,-8241.886085362517
369,601,-12764.31782477006
369,612,-3501.9230060221603
369,665,-3267.2110947841607
369,770,-14027.11091340266
369,772,-3652.2653315609746
369,851,-1749.470161914551
369,863,-12244.194645131785
369,915,-7738.896859270634
369,932,-9468.751786040986
369,988,-3585.7144940435433
369,1003,-8727.897263912553
369,1045,-12636.097997458135
369,1061,-4418.116289133546
369,1068,-3321.1825656123606
369,1104,-4942.610837575594
369,1132,-5451.1680999225055
369,1222,-7429.738342176021
369,1249,-7605.559556723331
369,1266,-3694.837161431785
369,1373,-3417.0237433997286
369,1549,-11792.952942807191
369,1590,-8262.171675795344
369,1632,-11225.65990140496
369,1786,-3079.834445578617
369,1929,-2629.350120680046
369,1979,-4810.187836991601
369,2004,-7115.896993654378
369,2029,-13974.858406440419
369,2047,-3356.427389872564
370,621,-2.2103549494560824
370,724,-3.5174598164978166
370,1089,-22.4368223542645
371,460,-923.1357079478151
371,803,-1486.8519609565756
371,807,-502.82645878639596
371,971,-1115.6467488631222
371,1210,-663.3101646136828
371,1223,-1141.8702689719717
371,1242,-2689.4014640105593
371,1433,-973.7902899203359
371,1481,-1009.3343272386876
371,1577,-903.2142392874661
371,1601,-1494.9609948088557
371,1609,-1158.5256388011967
371,1866,-2200.049632368018
371,2040,-1321.5541573891655
372,486,-4840.740459134899
372,527,-6738.987893963537
372,577,-5217.5856397188145
372,651,-2364.7833496248327
372,682,-3431.1712639383495
372,728,-5853.187480748006
372,777,-2126.5734294547588
372,778,-3064.300620451005
372,797,-7431.89826949506
372,896,-3342.639946076896
372,942,-7278.08890443573
372,964,-2547.119851758466
372,996,-2922.4627352003713
372,998,-1932.5489534706237
372,1000,-5081.018694690774
372,1012,-1162.2021434979001
372,1111,-6993.980976394845
372,1338,-6486.606750740307
372,1599,-11438.61169275334
372,1612,-5216.750084523305
372,1887,-6617.920931853079
372,1898,-8393.028341529229
372,1935,-3544.033606263093
372,1949,-2450.8586907281974
372,1961,-9377.59807229648
372,1991,-6368.106947476083
372,2014,-7920.566803542772
373,472,-9104.110606531847
373,584,-2016.0594383246653
373,693,-3769.5019068002607
373,696,-7241.9446256586625
373,798,-6296.02079026815
373,847,-7936.24146941707
373,877,-8564.004513257905
373,907,-3370.5192614335906
373,943,-3269.9326794043286
373,970,-1945.3169883547114
373,985,-3532.683109296734
373,1079,-2588.3850072651912
373,1174,-6251.176698127808
373,1217,-3016.318808616752
373,1232,-10062.71333962031
373,1234,-6736.738429160048
373,1249,-6081.26522189532
373,1256,-2354.098439521853
373,1353,-8974.910041572592
373,1385,-5003.206900059624
373,1400,-4328.4256848507675
373,1401,-6411.849584416302
373,1408,-8267.656130935799
373,1488,-4207.717404338988
373,1528,-3859.8130555047064
373,1659,-3305.402084368896
373,1741,-2678.072004930742
373,1759,-2002.6911347388555
373,1839,-6817.453058383695
373,1920,-4337.792856249716
373,1985,-4948.187925776045
374,415,-19487.571156616108
374,439,-22679.749831709032
374,507,-12953.51167701735
374,516,-4439.6810075597505
374,636,-7202.352930077821
374,650,-8523.26521740839
374,660,-5691.976625391058
374,685,-7571.710388217378
374,691,-9687.03407948201
374,711,-14426.843953421532
374,753,-4630.563249299467
374,880,-8493.789078783657
374,898,-10085.606800172945
374,937,-5789.9086687804465
374,1043,-10452.982525205134
374,1050,-10300.336707913208
374,1097,-4985.79603949889
374,1163,-4190.751059257383
374,1307,-10822.234191085716
374,1370,-12879.342438378073
374,1426,-10074.995231429479
374,1449,-5214.700089338284
374,1509,-12112.549241834762
374,1596,-11351.660127121215
374,1605,-5754.5770132758325
374,1626,-19045.732327149144
374,1629,-4495.335352096976
374,1679,-11764.088226102178
374,1683,-3536.333732620153
374,1714,-6834.277496360476
374,1733,-10894.138341358237
374,1768,-10473.176393194612
374,1772,-7311.245508549353
374,1816,-4985.297757174888
374,1960,-2907.887253251164
375,735,-7226.147117637733
375,740,-3930.0568569775205
375,777,-3227.646991691901
375,830,-1993.991001134951
375,913,-2888.869293226793
375,919,-4519.063668212535
375,958,-3027.45472140557
375,1002,-2053.3636323978308
375,1063,-4431.789229905997
375,1111,-1475.368971608469
375,1219,-3866.481955981346
375,1483,-2956.1827030020886
375,1485,-6439.215946391468
375,1544,-4980.3801036689765
375,1639,-4053.285016076804
375,1677,-4544.916148797515
375,1702,-5096.076060649907
375,1802,-4229.655593614748
375,1837,-3673.633878834113
375,1845,-2680.437407217279
375,1864,-6091.298249171853
375,1888,-6429.248946224052
375,1924,-3045.979606393156
375,1940,-2302.457075674685
375,1972,-7128.25725055637
375,1973,-4192.970361978451
375,1984,-3426.99740842235
375,2014,-6187.230817215432
376,642,-1067.1556035453686
376,748,-2917.595474893372
376,967,-4281.71911185811
376,1028,-886.0358258446324
376,1076,-2565.238384374022
376,1426,-1997.914146086745
376,1509,-5663.336326568249
376,1556,-736.593799971777
376,1613,-1182.5794268575235
376,1661,-2127.9815715776094
376,1678,-6126.049742995871
376,1716,-3515.7097762897993
376,1816,-4957.594226414464
376,2010,-3545.2720985359724
377,495,-3847.8080957852853
377,629,-6180.515227781492
377,769,-3333.951907660138
377,832,-4553.59995276978
377,838,-2737.5348806302673
377,849,-3069.9438005072993
377,872,-2029.9341971177964
377,945,-3935.6081205254945
377,1054,-3768.9562584311243
377,1069,-1401.0677479729175
377,1085,-5161.102100468721
377,1123,-4686.084981777978
377,1164,-1337.155253856682
377,1189,-2247.957839690582
377,1300,-3190.859584169808
377,1381,-3338.3501955473694
377,1397,-4939.337428779336
377,1465,-3218.3567075483843
377,1504,-7621.436678677583
377,1505,-5348.8968456689645
377,1666,-6133.01397028657
377,1700,-6964.262736774233
377,1793,-1974.1579108056007
377,1812,-2310.3574244573915
377,1912,-3273.3374357840003
377,1956,-5329.2638464877655
378,407,-525.443680846913
378,475,-985.8711918594213
378,486,-2977.839185899111
378,964,-1959.6707272321846
378,998,-757.0024511549015
378,1000,-2828.1598417001223
378,1524,-333.19122594156147
378,1527,-1519.4395734008324
378,1662,-441.21144858673796
378,1980,-528.4791869076045
378,1998,-1208.6294562848243
379,461,-1483.4425978259317
379,480,-561.2759887008771
379,614,-669.80702032476
379,681,-1010.212109690829
379,883,-875.8870045372516
379,914,-602.0171315432126
379,1182,-371.16068821214554
379,1451,-323.74065408528037
379,1537,-965.6752554473288
379,1814,-738.2580120494242
379,1852,-529.5004230578637
379,2021,-1011.5457949476368
380,559,-1527.1876183021077
380,579,-2018.4701037185314
380,598,-1257.77776476619
380,792,-1331.5179377619784
380,983,-2107.7159982591825
380,994,-590.7886152231699
380,1034,-901.8071632674239
380,1172,-3726.9757311662997
380,1241,-2441.9506574762136
380,1336,-1929.8213124848737
380,1396,-935.938830697307
380,1439,-991.9018475638509
380,1550,-2081.8037342433395
380,1616,-2084.3909588996835
380,1884,-3558.781772417006
380,2043,-951.1310135740296
381,440,-4145.223756779579
381,504,-10911.928920430615
381,553,-9769.36335526937
381,555,-4575.09286213356
381,599,-7202.011061119809
381,627,-14242.516101451909
381,636,-12719.793181310148
381,666,-8799.666206144844
381,691,-5055.239414713473
381,753,-12511.172590481998
381,782,-10012.61463044248
381,784,-2647.2708915503395
381,873,-5639.071575021569
381,889,-8174.204740945242
381,892,-5711.886676912512
381,900,-4795.123464858963
381,901,-4886.03181785447
381,952,-2923.51547510265
