file,spectral_dimension_mean,spectral_dimension_se,mds_stress
report_seed43.json,-0.09645392582430813,0.0003725533353185491,0.9370526580061734
report_seed45.json,-0.09641990586182125,0.0005349003208889564,0.9370526580061734
report_seed44.json,-0.09606614712551464,0.0005787545209076137,0.9370526580061734
report_seed41.json,-0.09586062585130585,0.0005457048925257617,0.9370526580061734
report_seed97.json,-0.09583934111514464,0.000421289538157661,0.9370526580061734
report_seed73.json,-0.09580885815868719,0.00037677249265816013,0.9370526580061734
report_seed42.json,-0.09566179931236368,0.00037997681789172366,0.9370526580061734
