node,mean_kappa_forman
2335,-25461.69960753998
2443,-32949.377598693645
2501,-31417.829964313838
2571,-37620.41244351902
2592,-37151.77411382714
2603,-35646.47789056095
2604,-29572.846264092415
2676,-51478.05799167169
2688,-51201.64980572991
2706,-62646.17741656708
2714,-38849.80554040007
2717,-37648.621806043775
2743,-46543.97447419859
2761,-34383.96490601274
2790,-37153.1946574432
2802,-46856.24795638564
2826,-29339.516452938307
2926,-49266.560377635826
3004,-43712.624172372896
3031,-46589.779961704924
3144,-43812.514594327804
3161,-49438.23407472246
3232,-27959.701904546946
3265,-54657.998347961955
3365,-39301.53726148784
3377,-40495.71417237124
3448,-58245.95840490338
3501,-47637.368890430866
3529,-47207.975346477506
3591,-44600.14983570854
3612,-22205.876082262046
3838,-41305.52194795613
3946,-45983.10806835591
3956,-58693.323875196256
3969,-42323.73061239958
4076,-37367.23816841719
3,-45207.050914093554
37,-41872.11212200899
57,-60141.59279214728
73,-54454.809469721076
80,-58424.44316475056
213,-44045.26638310804
239,-48229.85160604236
276,-65217.497514783834
333,-30333.579417616962
372,-26233.128077410944
397,-54308.5341239964
442,-53995.529269322215
527,-45759.66586495461
596,-74868.17190025368
651,-35696.634371781205
740,-43135.304849076754
777,-29732.618822872937
797,-61413.537662676674
812,-59627.321012318425
875,-45607.983516846616
896,-37232.94217885413
1012,-27031.89487628061
1131,-47514.64464838841
1139,-46132.96327034382
1213,-39008.58762685475
1371,-58227.6427179606
1474,-45916.513546973794
1485,-56780.83368369157
1498,-41642.41111652651
1501,-56338.885523081044
1554,-50913.673684589594
1599,-53484.444433965866
1604,-45799.70590463535
1612,-46084.95360190191
1818,-58722.686280106005
1898,-42513.71194004329
1961,-47299.034431892884
1973,-52991.15081046933
1991,-34733.937641376964
2008,-66751.06049063557
2014,-36107.73576307657
2124,-52663.193932902
2145,-77102.27037356135
2155,-36300.629242357005
2227,-47949.60759204478
2247,-38450.4392207401
2479,-54555.894381831145
2754,-27254.67288385098
2765,-65065.3248946926
2783,-45377.64659349342
2847,-24938.830490768876
2858,-49379.98288643618
2876,-56823.582349020595
2884,-54863.4107050612
3009,-47839.86285433213
3037,-45952.368087613904
3150,-67675.82230729023
3187,-40376.10923198257
3200,-38780.24403361237
3234,-40899.04766942167
3350,-45773.10771178512
3354,-39904.494900704885
3408,-33611.35836599697
3423,-52133.29398981747
3473,-61300.34305903291
3504,-31494.713553083766
3525,-65207.0488402427
3563,-35723.23381881447
3755,-39779.42712826655
3804,-68822.762062767
3854,-39481.30242682483
3859,-57524.41207136181
3860,-64743.15399065163
3936,-48118.54556617535
3943,-44096.232132672216
3952,-49898.197860491244
4039,-55736.66339284517
4,-55557.41543972884
6,-59783.62764172491
45,-21847.239279959314
56,-65789.49046849608
72,-71924.41514554563
74,-50648.53951119571
100,-64946.15565020496
101,-67056.69608275573
128,-69133.60220955673
188,-76941.5984637439
272,-49693.37160377918
297,-56620.728136142156
346,-56569.29780934084
392,-64708.01911168508
396,-38672.38314798976
492,-32763.780723833384
534,-63199.967778048216
547,-59464.10733603392
583,-52216.80438631121
601,-54440.156874525135
628,-40104.91277660172
771,-62548.05451664611
814,-37576.03022758689
815,-68801.55368031227
863,-86000.24987026188
905,-38158.20378665041
915,-56229.85329554306
967,-35744.734081643015
1036,-33686.610093569536
1075,-79050.6157977912
1193,-58451.09035654234
1228,-50948.6848880119
1236,-53191.51672647922
1314,-42378.40499131568
1317,-61836.255769524054
1386,-73684.43056930754
1420,-36809.10552289426
1431,-48548.9826887093
1437,-65956.82442926588
1539,-65673.07413064611
1549,-65474.53709807931
1613,-39322.521557439104
1617,-54081.69092768272
1647,-65226.77614658021
1649,-50707.13813107512
1678,-45048.625246720105
1716,-38002.143007886785
1797,-79306.52492685178
1806,-53703.654794756636
1829,-58844.69558121806
1854,-49561.57135919605
1988,-46323.83778570296
2010,-36989.64070399427
2011,-56744.51842495016
2031,-50162.00579369128
2140,-76164.07964938767
2266,-57669.77743011345
2324,-27382.63565362824
2331,-71639.65577251429
2337,-72089.52525668955
2340,-51841.171246462975
2360,-64152.8871567834
2361,-60085.364869826495
2590,-45315.92450062543
2615,-45567.34202428664
2629,-38447.587646797096
2657,-74968.04694889461
2695,-68087.68306310504
2793,-74233.25175939157
2903,-66191.97283781404
2917,-80440.28029043648
3051,-65955.56150596609
3093,-65624.12834061054
3211,-55468.59715530836
3236,-28414.967577985746
3305,-68692.06775142379
3360,-66329.0760811334
3502,-63932.29362862353
3541,-33387.939961282995
3565,-40734.09180248701
3624,-71188.72387206535
3876,-31422.358982301914
3880,-67400.83855593896
3970,-63876.351951586556
3972,-38108.85373345635
5,-55705.289862196245
30,-57009.12288417192
95,-51217.11515193324
115,-35116.74674463378
141,-48846.51915253307
148,-33227.994456587076
155,-64614.45521855284
271,-74684.65399378445
294,-64399.264092748956
415,-72039.95612236398
433,-39202.37992094175
440,-54331.8253964469
636,-62506.77970539297
660,-53635.04571164094
753,-43143.13602433935
900,-66508.10199010903
954,-58711.65341942179
1050,-26890.820964053153
1115,-55399.04755559862
1117,-56892.295316293406
1152,-54407.69901270141
1163,-45425.520538379336
1354,-32888.86832006189
1395,-36953.910063144765
1411,-51876.060476590625
1511,-46382.38448619104
1544,-47420.9634373669
1605,-62764.76119798046
1629,-37657.34367655575
1714,-59338.261589508096
1768,-36158.40261733498
1777,-33813.4364690694
1779,-59851.64987926346
1880,-50702.79177080788
1888,-65194.701734364964
1936,-29401.997878151407
2035,-69792.67132612353
2066,-58186.30703643318
2075,-44802.432242020834
2080,-31970.377526120268
2169,-68082.70531819483
2186,-50342.244072054506
2221,-58063.21291274241
2334,-49579.02292465841
2374,-57864.44709047407
2488,-58533.73781098202
2516,-46413.61595055497
2692,-79627.39010080489
2698,-48430.59624922988
2699,-43869.011626176914
2760,-33024.336656713276
2821,-64190.54376829954
2902,-50894.89168849891
2921,-38947.59129977226
2993,-70065.45536382016
3024,-58263.786909205024
3028,-53037.749309293045
3066,-54695.05006310253
3081,-49637.98496670771
3101,-35748.440626930584
3105,-57306.225643669204
3133,-42506.426453808934
3177,-68730.39754536698
3226,-37152.807504764365
3418,-52770.47391591399
3420,-61463.25756653577
3589,-34236.807078655766
3692,-62133.29789359651
3743,-57653.53058159249
3760,-57730.73629240149
3807,-49893.89049186353
3863,-47473.9736583213
3912,-62768.32504343843
3934,-64216.54650941675
3944,-59011.189300423095
3951,-54337.3329257195
3958,-36850.52200904529
4004,-41869.22358915221
4023,-49904.023380873616
4044,-40743.082824567995
4056,-59834.50033951881
279,-45320.95231637709
369,-46442.32847341785
383,-59747.70589810367
554,-66269.43930276808
647,-77717.02131250224
770,-61009.68442949585
772,-50257.56648091144
851,-45305.49959576567
852,-45827.93909544779
932,-56831.320655996955
988,-61555.43463356399
1132,-69234.5042181346
1161,-50555.787422158646
1222,-42642.94048275001
1266,-61294.12329121676
1412,-45719.19407050608
1620,-62846.97119347219
1632,-64276.28197835528
1786,-64399.755759553875
1979,-47823.749646420925
2029,-68872.20638184545
2097,-47460.88849814576
2159,-28146.5271139172
2503,-19196.418146134856
2521,-53283.865974199856
2542,-61902.97968910868
2568,-65571.04210911645
2598,-35328.75952719769
2612,-61107.75737583726
2756,-38790.45878482592
2924,-49094.797251426484
2941,-69824.63343457744
2951,-49086.455664761896
3010,-31395.6217056608
3094,-70110.31447358796
3159,-50462.04226031211
3197,-61412.45855066992
3244,-46369.05914856734
3266,-51288.59671972019
3301,-45524.92654988042
3374,-70542.86385289623
3543,-66362.0754902119
3574,-39202.40248007559
3583,-72846.96886845837
3724,-50738.20421030972
3758,-39233.97887944341
3882,-61613.80990980817
3883,-66790.29054554726
3903,-46781.95111938351
3978,-27835.997846819573
7,-4970.626032513985
765,-9253.977309195507
775,-5737.279436377042
837,-1708.4216859515948
845,-4186.402619872091
1084,-9616.095415834998
1448,-12896.82088841334
1533,-5696.086743978366
1564,-5084.013176374317
1565,-7594.121359341406
1586,-3642.35556542515
1701,-8129.427599634817
1710,-6079.191847121508
2032,-9900.970441282694
2384,-5810.589624723787
2588,-12836.597530601335
2942,-4267.384570384727
3575,-2583.861765582586
3629,-5548.328437811985
3671,-5046.055976632196
3739,-12132.28695674198
3814,-3945.973650510513
3824,-2318.6827606238962
4049,-5075.4722500914
9,-59265.54480428054
44,-50352.92915597932
54,-49503.753185703674
156,-56477.609186723734
471,-69238.6868200398
472,-58267.067430778516
611,-62447.19904294933
721,-52173.40204010625
907,-45154.47430384919
933,-63781.4405932656
966,-57475.16476023962
1003,-58386.607481259576
1045,-59447.94162494625
1087,-61291.69796384989
1207,-52282.62577378922
1232,-69495.43620666777
1249,-40090.81084032453
1271,-55821.986355443325
1283,-56668.541111028324
1355,-58891.54947368822
1373,-48817.45652187943
1375,-66106.09495579722
1408,-48338.24379386338
1424,-55265.979213615145
1453,-54029.59850581024
1590,-64737.93349343084
2005,-64576.97873426267
2167,-54704.017933244715
2176,-44005.26496444778
2273,-43959.519942698505
2639,-63599.32142452486
2716,-55279.00520854514
2786,-48175.66088393699
2882,-45155.628583411126
2927,-58501.90632475611
3238,-42699.42368734346
3356,-60026.62672673285
3398,-55564.60888703236
3523,-51448.81033251121
3534,-63046.9031671677
3544,-59915.88596634942
3784,-43858.498396904804
3949,-59972.30074221956
3966,-73230.91412448183
10,-471.19389924999956
69,-2022.5464408280295
326,-193.98819373181567
362,-3096.163651160007
656,-1536.931482130916
2154,-1863.4470053864013
3132,-1077.2111185126487
3452,-29.106244084595478
11,-128.50178359494504
355,-738.568525794523
843,-50.31881413957529
2302,-2508.3124705538758
2416,-208.92894123181256
3046,-576.6031118922521
12,-5451.6877588090965
302,-9125.873415705119
379,-5702.966360563272
461,-12057.009745722846
480,-3402.7959120203814
801,-15194.212524360377
879,-12853.54146632451
883,-2095.8602163405044
914,-7825.060368086754
1182,-3762.6458180179848
1190,-7781.982891506393
1205,-14211.354011130717
1290,-9240.971962250109
1537,-5467.718483312368
1608,-4223.220871044584
1814,-2004.469286061288
2132,-1943.1837422248327
2519,-4000.2787570994083
2526,-8282.43798410691
2573,-8756.765285355783
2720,-8881.725941860284
3080,-10949.680620735387
3194,-1963.4534216921525
3303,-7473.018417653447
3312,-3479.2134768694036
3476,-6112.687355889161
3569,-4677.973452542328
3609,-1963.731740337508
3725,-1994.988580318111
3851,-1153.5814949040437
3871,-1090.6516174684846
13,-14937.026276884355
19,-16184.449555320753
46,-11561.012110875568
108,-15769.435417296349
249,-14266.48414905263
360,-20276.831722387145
510,-14005.882355322497
570,-17290.971710708953
576,-11850.844329040276
716,-18958.489903891335
729,-21665.503228490878
1109,-16900.97092793946
1171,-30888.192321928833
1199,-17554.56759589779
1259,-21317.702914051377
1422,-32181.094969438433
1521,-14380.863914528798
1582,-18531.985088307694
1606,-18373.71599107082
1621,-6070.565562985717
1836,-19043.24607984371
1867,-11818.865219364347
1990,-9086.089855964545
2024,-5885.160417030118
2261,-15015.147901575034
2332,-27070.395034984176
2410,-31151.91387896239
2450,-8247.627044234425
2508,-25505.901887701515
2513,-12007.898198719527
2544,-12338.808219633405
2627,-9288.62438945182
2660,-14562.753684225469
2752,-20434.954924815647
2814,-21796.49768322199
2823,-28704.093742060635
2935,-15100.451003984786
3115,-6216.063096279515
3261,-29796.154462053622
3550,-17500.085170989692
3552,-13580.219180067343
3746,-17365.874593719574
3960,-26291.535589887346
4041,-4226.382461171191
4046,-17937.700947550187
4048,-16706.58260889234
14,-26928.650665732366
85,-49345.657694486224
304,-19274.430322287433
322,-30392.91265086622
559,-24423.83725622625
622,-26958.474452150083
654,-39737.011507846866
752,-20076.84172958498
792,-19203.794517072914
842,-16175.448833066039
931,-37883.28919318808
1099,-27842.76063306142
1147,-19180.16508263351
1172,-31311.558655515186
1572,-32213.758727726632
1640,-13702.979565080599
1650,-16648.315579534024
1688,-29801.990045643277
1827,-26477.067894432148
1856,-37062.03272122617
1884,-30588.624445076643
1957,-34735.9949016287
2103,-33612.320507975615
2111,-36931.13853089401
2147,-50684.973123275864
2260,-40702.21490930886
2304,-42490.51306921366
2417,-26543.402298825225
2446,-30435.756100658713
2461,-36734.67316499713
2543,-29549.89208347254
2648,-50458.354325893975
2769,-51962.749998059895
2815,-18488.369292828782
2874,-39882.22863033226
2984,-30548.79220531338
3012,-17795.904687855258
3048,-42048.09032068547
3163,-19952.972735728315
3271,-30449.937184190767
3282,-39191.697160395335
3474,-33179.86386874297
3494,-23737.185222262062
3736,-36324.83484852919
3774,-33021.55155623549
3856,-35087.10455964449
3858,-27655.33610305884
3922,-40667.9341042893
3955,-14506.624669313802
3976,-37097.632006386375
15,-62291.48462031437
20,-32135.97934221317
38,-45505.711186649874
98,-44979.101103009525
132,-35868.80729996037
140,-71262.66358156514
186,-45247.51953988158
310,-53943.7841400227
365,-67375.23994370073
374,-51253.0654535264
414,-74921.23944084859
439,-66263.42061215513
507,-59245.86631772689
516,-38647.14150958241
613,-58039.797420040755
650,-47229.21674608319
655,-68502.34964028669
685,-66921.98454227498
691,-52609.6705413287
782,-53639.732292303044
784,-71510.88954019884
898,-59799.63747817024
937,-56168.59891428245
1043,-59130.921085544695
1047,-68083.05153285187
1078,-57473.94668089145
1091,-61678.73723439885
1097,-52204.60384998088
1156,-71139.88558525668
1192,-60413.503843736195
1231,-66333.02858927478
1307,-62687.62668867995
1350,-54012.77868239437
1370,-60351.786460489784
1449,-35042.24643493061
1477,-47004.58671586323
1509,-50302.19842601392
1569,-63876.629809516875
1573,-58952.44176921592
1596,-64591.56944734252
1625,-65902.96412024382
1626,-65465.51926156799
1679,-70960.89121086567
1683,-36324.50861885886
1816,-47677.914447458345
1960,-50686.19480325356
2057,-77609.6579619882
2126,-58919.78000534695
2212,-58252.65705768099
2270,-57012.560329266336
2350,-58383.90097933224
2359,-57188.42256832818
2718,-61926.646611042954
2775,-51206.36874763553
2787,-45296.06779809862
2867,-61499.784356430515
2885,-67011.44201477684
2963,-47029.058214649696
2996,-51403.462458516784
3014,-46884.55508768931
3059,-58699.13897405409
3348,-47321.77849697939
3488,-63225.63323427215
3493,-51349.10291943779
3593,-41647.00450343968
3852,-40432.66448277155
3995,-48823.89332592448
4009,-58877.99395747993
130,-25215.092989532495
325,-29226.719372925192
458,-26456.843169764205
489,-30636.721622084453
833,-12622.08245041058
974,-22963.358627052607
1011,-12697.897390258551
1436,-20908.84872761538
1687,-12718.69522721614
1699,-25977.275685194327
2060,-12806.03262720446
2207,-29740.382627742267
2473,-13633.508800307278
2491,-17694.1099128614
2964,-17625.454486085182
3109,-22615.0695001349
17,-24005.125033218486
119,-19805.102138275583
208,-41680.47690450357
226,-8852.954901497378
687,-25767.383950142572
899,-14448.583907246624
912,-46626.41178406211
947,-24186.278554851546
956,-21540.808243135292
965,-20315.07944049707
1040,-37647.47996994948
1105,-31338.415681948078
1112,-11805.792315131823
1181,-14092.295115079332
1288,-20079.225636537183
1351,-42645.936841475224
1512,-17621.182985412943
1623,-20796.230783297975
1646,-32227.77093044564
1685,-9984.971483011626
1826,-24991.372844162146
1943,-45680.39183399497
2058,-24615.58844471749
2083,-24022.861194577414
2389,-13846.497744572136
2449,-19374.304280699154
2460,-24534.569063816634
2483,-20128.100769848334
2511,-8805.05514577891
2570,-12055.1494335471
2653,-16319.349055126457
2693,-12704.96622172424
2707,-18360.119268977538
2746,-28147.870542177698
2770,-19881.235720083256
3001,-25628.790812851978
3015,-27312.194354772844
3089,-10111.39584972962
3213,-44697.52030075148
3255,-14625.415257366458
3314,-7905.132120204868
3327,-42684.5574264111
3353,-32203.65427926499
3381,-9820.218272120137
3422,-18544.930829111297
3562,-11408.40764639345
3597,-27197.992641402772
3715,-14541.530471537413
3761,-10728.40570314743
3789,-28361.95711794852
3791,-22300.017704728805
3984,-27123.91849772206
4069,-38170.68852188159
18,-8079.343589974643
39,-14970.391728012506
122,-12385.220830068653
589,-8610.547259984583
620,-10789.829884956485
717,-9566.34199213665
788,-12615.55911739425
908,-4182.288377649489
934,-12212.283407973957
950,-9792.17274816375
1203,-12073.57866447711
1361,-10209.98319084175
1518,-8532.383675034665
1769,-9334.348711952109
1907,-7974.7718627000595
2204,-14913.035784987746
2548,-6223.245220185515
2583,-19900.679374502186
2675,-12876.37932917229
2768,-2483.8310367070094
2844,-13035.502023883439
2985,-3439.760731705752
3155,-8399.255834911513
3531,-4024.4511730649356
3554,-23571.48290047509
3844,-7529.868709204764
88,-11244.390248622905
105,-9241.252400179183
204,-10698.508271343433
1029,-11558.319331705321
1390,-11075.468480489566
1633,-7669.264576748153
2048,-9377.513670743647
2966,-16888.03607580729
3339,-18624.713621767314
3622,-12144.360555186935
49,-20697.76396918149
60,-32538.4650468181
94,-27622.077162551508
245,-20193.042260821578
339,-25066.077542665316
358,-28015.80697415783
536,-31912.63089503172
750,-34449.494028104804
795,-32238.545993127755
880,-29671.719760777836
1404,-41507.20621439413
1426,-25956.719254359075
1556,-24601.929383554856
1691,-17507.525267903682
1733,-21787.80280863941
1872,-20827.228390202497
1986,-15228.128557167445
2137,-25947.514087007334
2208,-28029.412889157873
2210,-17743.14095690352
2269,-15557.04774920441
2318,-29158.854379425575
2470,-47882.761417107795
2541,-40476.98673425464
2553,-18647.720202527616
2579,-16290.999882775395
2658,-41533.05189714284
2797,-19570.58232093335
2842,-27405.228743338983
2851,-30874.16137877473
2888,-23574.669694956217
2947,-14450.179820121488
2958,-15956.945078631506
3036,-14656.197214180344
3071,-33862.627227660894
3079,-16049.364613126383
3156,-32369.433900376745
3264,-26852.959392014745
3270,-57153.43463761627
3370,-15956.149709700794
3456,-24036.60777514306
3469,-35626.91276941693
3486,-43012.11985484627
3599,-18134.497980522676
3655,-27114.43903614421
3706,-15400.163180974601
3711,-15581.808882101854
3939,-18643.203816176632
4027,-25647.268061679035
21,-35282.01668216687
270,-22540.548097031082
291,-48803.503048784645
317,-42163.18006822284
406,-27232.705624257735
623,-44736.75048438762
743,-30444.530390671793
859,-34187.381239561175
891,-42639.30003286503
897,-21114.68801320616
938,-19731.872012616295
981,-16127.510585379769
1072,-30942.954271643397
1224,-30910.68138120669
1472,-45520.32191985172
1690,-50811.648244917495
1705,-22734.81004938176
1723,-26039.800534448015
1749,-51092.215427763345
1776,-21955.597979815648
1805,-56091.56639409955
1968,-58527.766007670536
1974,-35691.51742039592
2114,-9164.27852045135
2115,-46051.121220948306
2135,-41625.50358697625
2286,-19636.021229779777
2582,-58589.5688245663
2759,-39541.33748617545
2931,-17826.823263458744
3091,-8416.07103615987
3193,-26967.93149036918
3229,-11082.379456161496
3389,-43787.22407739744
3400,-18888.845189442127
3412,-24322.108717995467
3415,-47392.86680571099
3521,-33370.34292666287
3738,-32966.676605068424
3765,-9439.037460052405
3792,-41743.58536321793
3981,-10543.680250346571
22,-4019.053024997331
351,-1427.2473799978745
448,-8193.162513994059
476,-17567.156213085116
727,-985.4619419465726
816,-4088.1660695816386
1019,-10586.439412507092
1177,-1035.5348569265113
1209,-4597.7026524110115
1284,-11419.33212608398
1327,-2492.223900573872
1658,-8385.331691082176
2098,-4422.354377826863
2407,-12191.013655184082
2490,-4205.415863880495
2557,-1913.2771565380392
2812,-12389.339811985421
2830,-7901.779170128523
2929,-4188.119218466653
3535,-3103.4931223757526
3594,-4461.664095106462
3730,-6188.109415942192
3834,-1897.5616105443207
4075,-8002.112759879583
23,-15593.52438227407
53,-40810.51516611662
143,-12416.964646298853
214,-18388.973583896302
503,-10987.56010417689
524,-8522.031114050793
545,-11817.416778735307
594,-10266.438223521473
838,-21828.485289322656
1041,-15388.58946416097
1054,-16793.843549889476
1137,-13745.840262754087
1212,-12168.120310346116
1239,-8943.107950559024
1300,-34708.892939527046
1381,-41549.686586029056
1410,-10598.607400522382
1508,-10838.189277166062
1591,-9513.751340971901
1729,-10435.303922393605
1788,-12199.501591582186
1815,-10877.552893675685
1912,-29277.87736420809
1923,-8720.512413197164
1983,-12758.621323769605
2265,-26184.935465123082
2326,-11353.935171338511
2409,-9070.525843245434
2442,-7375.301954113187
2494,-16113.94179909145
2569,-27718.3289676805
2715,-29858.38247773501
2843,-20402.435855625237
2894,-11785.75745866422
2909,-7892.191903175329
2982,-13784.527084445259
3084,-29106.253392385428
3123,-10218.714631535944
3182,-14952.357699983055
3240,-18493.3050408502
3326,-12025.915926179794
3579,-12108.649639186375
3640,-12428.143902560625
3801,-18783.80494871754
3815,-23564.0271564059
3879,-26731.602125247762
216,-13820.070384229222
474,-25010.940823211797
862,-31180.957770156976
1651,-43889.27703665396
1692,-13584.282722417223
3175,-21893.8124360735
3891,-14882.911860041819
25,-1735.612891561652
50,-11122.196664824467
92,-1401.010304366075
697,-10865.197398093183
1803,-1676.6102896091252
1865,-1356.875551594187
2345,-5999.1127840713725
2630,-4053.9962021255733
2945,-438.92539009044657
3355,-1172.3211324349966
3489,-2804.518489972573
3596,-1182.0737461563274
26,-46829.934190350425
43,-65103.77668554618
63,-32470.130256230244
109,-36335.72583501784
212,-48514.88287308043
225,-36243.75733029716
273,-62218.78250361528
275,-43292.44383721522
287,-53940.00129201743
402,-48930.82137359305
436,-32146.600314027306
637,-42029.84640438538
745,-40872.962751986364
757,-34116.99101093374
860,-53834.60938144361
887,-43817.675888879254
928,-40158.84572716622
949,-37458.77442914979
1038,-26240.95248829332
1141,-36908.911785497425
1155,-49175.98985350416
1250,-41845.62104183762
1252,-45103.832571074374
1268,-33875.12544851714
1423,-48901.729005107016
1425,-48269.59898583124
1550,-22255.1421689085
1580,-56000.52225683014
1635,-38121.12771916516
1693,-56345.54823381902
1730,-30559.81833941765
1796,-31583.804372684866
1870,-22684.840067881007
1901,-43099.63964182861
2034,-40041.06850375749
2136,-40415.585178643225
2165,-33053.601874501226
2175,-36927.66194272396
2209,-49526.86878897306
2267,-39845.60397220029
2268,-54314.764243806436
2279,-37976.66631487057
2339,-50142.91458344243
2343,-32721.693990503478
2402,-37035.92299508185
2440,-41055.582643776856
2595,-61419.57033710804
2642,-47888.65662936122
2733,-53169.99337854996
2860,-38605.52093019657
2906,-41536.54150664538
2916,-42928.3711183677
2974,-54953.296573921405
3131,-30183.48942210241
3325,-53087.22263402414
3366,-56923.39933502385
3387,-39852.18271125008
3395,-37884.42759305737
3399,-36892.96039789321
3411,-45670.10934221827
3446,-40279.33438255434
3598,-30516.436833622247
3631,-28315.037912390686
3656,-46952.16400998631
3665,-46280.06371292483
3673,-43679.72431602343
3686,-41926.37524489133
3693,-51491.41863591517
3813,-32928.12567489185
3886,-33995.3595175321
3892,-38017.02639800593
3899,-27257.79994616495
4095,-37186.026387835984
27,-1036.7555143529903
787,-1378.850738742651
951,-416.17864506314345
1265,-1483.040469080415
1308,-856.072470619567
1571,-487.7097411815038
2348,-1069.6272512460425
2405,-1478.5614778749975
2433,-772.9105418535161
2729,-431.17581816061517
28,-21880.446103919217
93,-25067.07276293255
120,-16796.682316346127
129,-13959.276817470707
288,-29150.5224128036
330,-24355.928682200185
429,-27516.992926161816
481,-18296.891020924875
504,-33788.96646410411
528,-20625.986405149753
553,-37524.44808446808
599,-39948.47132344895
627,-47046.46448452746
870,-22216.62501377907
886,-15952.105397898998
889,-34846.992702014446
1051,-29315.342551225986
1070,-20234.512957209972
1114,-6310.539189193852
1179,-39344.20523511797
1318,-10214.516825472725
1443,-29982.916352162418
1603,-12956.075868061742
1648,-21208.767211140348
1755,-7314.44559571856
1848,-13127.635896505197
1862,-30628.907373334325
1932,-14525.620512207239
2072,-23241.69216390104
2183,-16221.446214070527
2257,-23130.071294345395
2336,-52142.20465090209
2385,-7984.668652169526
2390,-27999.96857727285
2466,-15422.16213753687
2525,-7038.198396548414
2672,-30696.42735283002
2795,-16600.236422638834
2801,-16184.526184520335
2810,-17657.279911147696
2868,-21162.106350834125
3006,-21883.545837934565
3146,-21892.387029691756
3241,-19251.8129702386
3289,-36500.656474656345
3334,-24589.4257435185
3403,-10037.558873188942
3407,-27622.956113809967
3889,-17269.684640471492
3941,-13683.667755793951
4008,-20156.893842219597
4026,-18045.33522828789
29,-44137.55641282818
312,-36515.05132614367
728,-25799.4205829693
922,-37687.34627230838
1174,-43955.57864046061
1189,-55676.804403716706
1257,-50941.95501163201
1272,-25063.527206444
1338,-35169.873221725575
1385,-37238.29382798121
1713,-39955.45684703358
1773,-25549.133498752315
1807,-52872.224369256175
1812,-46017.134309963265
2012,-64066.19838923084
2522,-53452.04951342824
