node,mean_kappa_oll
530,0.06400654467903771
1420,0.07959306852421179
1744,-0.05581855274116708
1774,-0.034336141617629067
98,0.06914197998355717
339,-0.0805095394399426
392,0.2115180445031291
1617,0.14098951155037454
598,-0.004052689610949907
1908,0.04369209720084626
960,0.02702314180358731
1109,0.006476445370320902
1482,0.052301589021528594
1488,0.057806720117649445
872,0.017637017136502234
1026,-0.05193708575003524
623,0.20352353265401796
1933,0.058312289019287436
1690,0.12623368207856314
2005,0.10267152613564909
408,0.051029517920647416
648,0.08954325596620014
37,0.132562680570529
928,-0.0013572112207305186
1078,0.09428227864569244
1370,0.10787992649365515
166,0.09680365000487076
186,0.05889722237021302
1043,0.13805778751786305
1156,0.14927264358393938
378,-0.001093077604914355
857,0.0280284328599214
611,0.04321834384974125
1373,0.08444249990692416
1110,-0.11275411331025571
1429,-0.04211933665034964
322,-0.05057741244899798
1303,-0.005170606034891839
42,-0.20691464811791335
776,-0.04393576422789668
911,-0.1455522085977929
1031,0.10637700905236007
132,0.10048813189859719
1700,0.08535134403934024
1730,0.1269389021147404
2043,-0.02815612228602207
181,-0.040844317073551115
533,0.10958513435656639
193,0.007258228987024266
974,0.08337232733120463
1838,0.05340640218087726
1960,0.15880586439067332
504,0.1289313927561333
1848,-0.030139080538606543
740,0.05595660388301184
1012,0.06536926171558492
1263,-0.42126648105197884
2046,-0.2233784219164564
985,0.04126714817194513
1249,0.137085254937233
1335,-0.2036303109907136
1873,-0.03201105999128384
434,0.023030296155573636
1991,0.009752867179076845
859,0.12284750328113836
1651,0.12253394595019966
790,-0.06914287475482836
1929,-0.053450245036307985
57,0.05774407357555116
508,0.11464723837801032
442,0.10114059280716511
1196,0.03521205565281956
1541,0.056486823339231995
1681,-0.00071120440717291
1842,0.08228573327733413
641,-0.12421774891875707
961,0.0020000589192350404
1149,0.10187422509295578
1354,0.05942039249819581
474,0.0544096954513314
94,-0.07370732644033602
1735,0.07754979392021659
1003,0.14309756917143443
1723,0.05344237163267384
33,0.06297076141015437
1342,-0.01655461665588141
582,0.011384603894845406
1130,-0.0061161683270006045
605,0.007812146235948275
1779,0.0429714421680283
1741,0.07959633988818197
1898,0.05508953951275457
1745,0.03682227010049545
1820,-0.016114118055243837
1047,0.05897098298045921
1556,-0.07830152640987811
191,-0.13490790911841136
1169,-0.1387631186601615
270,0.03824040950952813
967,0.03680906472427473
421,0.022748413982997224
157,0.10810499136509955
1559,0.04916036319732005
1807,0.07808179641197234
1880,-0.0187918695147608
949,0.18127543009105027
49,0.05920939387767752
901,0.07930966634191039
357,0.027715395419693388
516,0.0888303230585099
1911,0.022643079513177258
1976,0.04555136290081722
225,0.13270883846585413
778,0.1010993827415263
927,-0.01549078314062295
1095,-0.0034762016376839087
450,-0.054416247855707284
1708,0.08838516654032624
310,0.05815115863716882
1350,0.04573937976818973
517,0.13091655690931978
1459,-0.1180766364681081
678,0.04657089254247637
947,0.010010210400309553
74,0.09039751471584724
1626,0.12561251989355993
862,0.12124519321078722
965,0.005528182753698728
3,0.05827298728876932
998,-0.06233564459874571
697,-0.038872996369595306
1331,0.02138405402024173
711,0.04019791957995399
1654,0.06298878119807702
814,0.12045488127940251
932,0.15200456529116788
9,0.06103036228916476
373,0.06568045200555128
1104,-0.023639598931390917
1377,-0.03935857007520863
1712,0.04271135850619299
293,-0.0913079224310868
1966,-0.12352151374947046
655,0.05868839188405189
685,0.05620028495123273
1151,-0.02335964697849313
1902,0.17169442152217868
712,0.01211760665100883
1634,0.00339692607577239
893,0.0009495971213967502
1188,-0.22144075967742904
548,-0.13196057271916703
1382,0.015622105696887455
275,0.1306122420274036
1268,0.1291778354326815
1214,-0.00990307253140402
1570,0.008515136138252829
1075,0.11006499435368952
591,-0.011099879334686999
1860,0.006346389805160904
1504,0.13808327409887397
1932,-0.027603544777071626
1950,0.07378494073973221
50,-0.044357782846600156
1032,0.029728618553601465
78,0.024168122742647437
