node,kappa_forman_node,deg,deg_w
63,-1089.4415482480622,11,2.838279987876076
64,-27.289895008520528,2,0.24020856808046187
65,-18.665370571312845,1,0.1292434744713109
66,-152.41255726521877,4,0.7143264735676703
67,-53.384422253893916,3,0.5928156983503559
68,-223.20970726285532,5,1.56334838878986
69,-204.0092527632977,5,0.699773226424847
70,-3449.7585662644697,18,4.022778994987884
71,-1040.770992072209,12,2.6200942583068354
72,-7813.28173788429,27,4.360195561034968
73,-4389.333163454277,21,3.510280584641951
74,-5056.066199079331,22,4.47305034877677
75,-717.7455016078474,9,1.4567724969902476
76,-237.2496344669943,5,1.1844654913955217
77,-9.231321737947,1,0.27501738272088005
78,-221.94619636337794,4,0.749581575706105
79,-495.40378534609664,7,1.256184094741817
80,-3929.6739743351627,18,2.456563073256541
81,0.0,0,0.0
82,-79.06744401670083,3,0.7371511560103232
83,-4312.994696383874,23,5.879858013996007
84,-2361.3008766897306,16,2.5415525997257125
85,-2494.1645750145167,17,3.590511186379229
86,-1925.0810582919962,13,2.124332779824409
87,-4.859113646128238,1,0.15016716371731456
88,-1475.2687407343979,14,2.8074852582099235
89,-334.16754890264195,6,1.5959388447817158
90,7.151560910351664,1,0.0735805641541698
91,2.0,1,0.14392129319733798
92,-84.61664950427132,3,0.3444737654028718
93,-763.8300581622238,9,1.5877425513013987
94,-1241.5478075078788,12,2.623328292272818
95,-1733.855003441391,12,2.978266952069325
96,-232.6202357469246,5,1.0727118003850828
97,-1929.828567547335,13,1.8277299429797325
98,-3253.499481701194,18,3.563897328701485
99,-411.036413637881,7,1.2640175900009742
100,-3127.7995545705885,19,5.21963647891768
101,-5772.812469421157,24,4.243373756613448
102,-759.7174063439973,9,1.6245096661424505
103,-315.3149217214788,7,2.2168827401528928
104,-873.1465095181127,9,1.9923207423887443
105,-557.0560370701534,7,1.1015076045486674
106,-17.152927951401914,2,0.4060229293014998
107,-1042.9602713584866,10,1.8783199532346204
108,-1104.3097925243287,10,1.5081362687858706
109,-1694.2419534965222,14,3.884956318814817
110,-1299.5131707234868,12,1.9698680938344864
111,-187.75213684613195,4,0.9393648554501696
112,2.0,1,0.09071514279540295
113,-1001.1412251104705,10,1.9279261566979873
114,-973.566471346636,10,1.867301614084145
115,-1322.971214119461,11,1.8120460933495426
116,-1404.772114693074,12,2.974652931300016
117,-50.828865444252195,2,0.4025077057802137
118,-1129.998700549084,10,2.0379474980094456
119,-709.3515146444237,8,1.7568976393701887
120,-475.5699938140157,9,3.051264469230524
121,-938.1645512037345,9,1.3272809242117276
122,-342.5898549112927,6,1.3913656656956062
123,0.0,0,0.0
124,-21.819719022264348,1,0.1175294814624644
125,-171.4093382698857,4,0.6983738551749856
126,-2363.5283512131095,16,3.538636716958816
127,-31.80890026062837,2,0.8677598581086144
128,-5260.994138075931,23,4.1377476999646206
129,-956.6944912526858,10,1.6780824487398591
130,-1331.6194430056123,11,1.7962565628412968
131,-205.3433425073182,7,1.963000012274248
132,-2849.4818476821347,17,3.4096250005679827
133,-168.91486971993618,5,1.5115693615128643
134,-5.496893330757061,1,0.200534267231699
135,-1046.0484722328988,11,2.452371310610311
136,0.0,0,0.0
137,-475.47387406313754,8,2.326789624054205
138,-183.4317921982468,5,0.9201922224962362
139,-1149.148995629157,10,1.891074834892561
140,-4304.047281523392,21,4.171218291947638
141,-4398.59809571933,20,3.474536281064051
142,-1576.9236270214399,12,2.115773509746104
143,-190.12439041477228,6,1.7166309515139204
144,-268.4627231691028,5,0.9054168555195183
145,-2603.4492612584995,17,3.8897409577775806
146,-886.1139935908045,8,0.8704421731276969
147,-204.89222589723408,6,1.4163921159216664
148,-1483.2139702467855,11,1.8358176633207335
149,-6.22125989611526,1,0.09154122461079209
150,-1421.699020380117,11,1.7596092991195276
151,-3024.440945306325,17,2.699014492638578
152,-210.76744485300182,5,0.731168019213517
153,-87.59061092822441,3,0.355948667667667
154,-246.00921485457468,6,1.188298511749288
155,-3201.1138327763892,19,4.077176645104274
156,-4930.455146909837,23,4.323884457060626
157,-179.46946428585468,4,0.6030101409385629
158,-4362.709520713579,22,4.472295393750613
159,-1241.2073264927765,12,3.271692258222108
160,-581.6514852991509,8,1.7917926082853688
161,0.0,0,0.0
162,-310.566347399379,6,1.117047530314101
163,-638.9230487959428,7,1.044584236526991
164,-2125.4464700294284,15,3.0226475907522166
165,2.0,1,0.3934462152658801
166,-1098.6640974973245,12,2.8010044008794788
167,0.0,0,0.0
168,-35.59871776861747,2,0.5938860043162238
169,-560.7219626695536,6,1.1343351820344583
170,-0.4602771706387072,1,0.14203222595119916
171,-121.56218739751188,4,0.8669770231926955
172,-1208.3088494493093,11,2.9753946493675922
173,-651.3966426090678,10,2.483463195389429
174,0.0,0,0.0
175,-233.32384619115663,4,0.819056040960794
176,0.0,0,0.0
177,-2609.372620253742,16,3.458739801897767
178,-1213.8029577939058,11,2.2918921081189785
179,-12.633577166345681,2,0.40317528432847705
180,-1137.4351181719812,12,2.0780481214801494
181,-736.2406859837188,10,2.0014220033883534
182,-558.81358761769,7,1.4551574777051868
183,-119.45972841241634,4,0.948563161274869
184,-98.63962734262523,4,0.9066952277353497
185,-315.234067167539,5,0.6093773897898513
186,-2889.8939817678247,16,2.658547412752768
187,-309.8904613471324,5,0.653039633824298
188,-2284.548564169015,15,3.756615262126978
189,0.0,0,0.0
190,-116.78085430199194,5,1.226674992420772
191,-84.45499359166902,3,0.46515758031066046
192,0.0,0,0.0
193,-2930.6144570946526,16,2.8971993646107896
194,-660.3898286272974,7,1.1402337911185518
195,0.0,0,0.0
196,0.0,0,0.0
197,-413.7908737563462,7,1.5472837451153703
198,-289.34043335070123,5,0.5675930094804995
199,-47.194254336108386,2,0.358245567575261
200,-85.58225913549117,3,0.2870135951864
201,-199.79403452403554,5,0.8184110701858289
202,-246.05575497428796,4,0.6429121063975614
203,0.0,0,0.0
204,-560.8440151597339,8,2.3375488264792517
205,-942.9190344476924,10,2.2561908748940644
206,-181.159362262454,4,0.8420871274019281
207,-2184.270249621269,13,1.880155048723529
208,-1094.7054745017178,10,2.102579227347963
209,0.0,0,0.0
210,0.0,0,0.0
211,-208.49440567634,5,1.511346933031434
212,-1889.3404681768318,15,4.265460375419784
213,-1487.2685770104897,12,2.160208579484756
214,-592.7207916955715,7,0.9421852476544054
215,0.0,0,0.0
216,-767.4493745235224,7,0.8078939037619044
217,-951.3651778459403,10,1.928479508103296
218,-288.8259856173259,5,0.7453865690315099
219,0.0,0,0.0
220,0.0,0,0.0
221,-11.832778674080766,1,0.16835322425533192
222,-35.11095363617882,2,0.1904511611496682
223,0.0,0,0.0
224,-141.70823362616443,4,0.8338947090675686
225,-1078.1936175359745,10,1.8707833266492306
226,-867.0132730115221,8,0.8502620222491813
227,-228.68242652489326,5,0.7704928236865172
228,-272.4770025443395,5,0.7427982122768343
229,0.0,0,0.0
230,-371.7750558782989,7,1.201707071896186
231,-1927.9923184048287,13,1.6999118723259123
232,-12.514326346409344,1,0.0956380435821145
233,-1851.671930164648,12,1.992469765308409
234,0.0,0,0.0
235,-2378.2103817848347,16,2.917318113264106
236,0.0,0,0.0
237,-1.8519235951432895,1,0.08856906472922801
238,-665.0424869344766,9,1.9507434031641022
239,-2993.167619215874,16,2.8265321307551745
240,-16.013006544940424,2,0.7155571339847686
241,-903.4562634760321,10,1.5633891476043713
242,-425.9825935760042,7,1.473747986717183
243,-579.2143253957734,9,1.8281005295934714
244,-1625.4329650843554,14,2.8227843759582005
245,-2326.2420686095265,14,2.1581615290260876
246,-72.43232636674546,3,0.44195112433872163
247,-537.090543661335,9,2.3689692462008405
248,-1005.2084708166067,10,1.819674854581671
249,-295.4149340774479,5,0.9054312976517765
250,-339.12990159811187,7,1.2990551255499043
251,-4396.452403330287,21,3.784307249773413
252,-1334.6673582223714,12,1.808140654353369
253,-2023.0169611075955,13,2.1533170393095276
254,-2618.9631843110146,17,3.2473827591350983
255,-115.73366887900609,3,0.26004039900646864
256,-4.890761862861496,1,0.1418002203702239
257,-84.99607329349257,4,0.7776062457572495
258,-288.68585046146774,6,0.8681358062421294
259,2.0,1,0.2225447611840358
260,-516.4653852345822,8,1.5845281165796565
261,-1084.4283770966108,10,1.3816954082492219
262,-132.4349999279793,3,0.44064797635148373
263,-176.72502643374247,4,0.5512662830510897
264,0.0,0,0.0
265,0.0,0,0.0
266,-609.2113425951941,8,1.5510847186527965
267,0.0,0,0.0
268,-4200.8678482745945,20,3.132301797975473
269,-71.10189424582569,4,0.936534547147414
270,-585.3878790597037,7,1.0543995699246853
271,-3203.8577563173058,19,3.8886481130606
272,-586.5020653156596,9,2.500573612873825
273,-2339.2304547468925,17,4.579524292402434
274,-1286.7710221028667,12,2.2310967953244023
275,-2027.686634526941,13,2.4991161549979193
276,-1921.7733836467457,12,2.1667719812801973
277,-152.12250359818833,5,1.3791679595691853
278,-164.99854597307856,5,1.1728866530535913
279,-3241.8554875532236,17,2.6820422351207127
280,-182.85045950034157,4,0.9138623352780126
281,-996.132957507197,10,1.5513333214304976
282,-1.997816396265347,1,0.37389287500500235
283,-12.756917024655907,1,0.14086032632884204
284,-154.46894478906444,4,0.9659477413623401
285,-1353.198764598669,13,3.0211553438706233
286,0.0,0,0.0
287,-3628.475654739843,19,3.643959735548599
288,-1921.5270153119495,14,2.761424920142074
289,2.0,1,0.13986462922445977
290,0.0,0,0.0
291,-2531.7164101936073,15,2.5806579370894154
292,-1873.7357518172082,14,2.517191731503845
293,-70.0627403538573,4,0.8129001471761346
294,-2867.729744343992,18,4.8169426316708055
295,-49.17747913415532,3,0.8008452258575043
296,0.0,0,0.0
297,-3444.000293812936,17,3.1065139145406477
298,-129.14097796455422,4,0.7271295833259886
299,0.0,0,0.0
300,-222.09077064325425,5,1.4465095324576724
301,-13.737309072475796,2,0.5168579494354605
302,-127.32909500245536,3,0.2797933851003431
303,-37.78970881349059,2,0.1788438769018202
304,-1014.2654426995726,10,1.9587054761686749
305,-283.49318632417675,6,1.1857538716357243
306,-271.9804289825174,5,0.6286755812836653
307,-475.9149989755733,9,2.3821760840077872
308,-196.78263390602473,4,0.4483252081692469
309,-860.6617670693471,11,3.151051545773906
310,-5370.8311187511035,22,4.2891730160824935
311,-102.87071403676033,3,0.2727696323067768
312,-2497.948778440192,16,2.564576688977964
313,-33.216370692908235,1,0.07795689325417274
314,-806.2724820585795,9,1.128315472148613
315,-1189.3895337233173,13,3.8694692656862255
316,-87.27606620882105,3,0.3839863500421318
317,-2812.402456759071,16,2.5362946318919946
318,-1025.8827628704644,11,2.5112873408787415
319,-15.582235523699607,1,0.10874845965258223
320,-2743.1027764003848,17,3.2788452518795714
321,-495.90872396502755,7,1.0378027066599405
322,-5415.259219133044,24,4.89369775379867
323,-513.1981614136157,7,1.0831228574834981
324,-276.9076319658789,5,0.49364768064172415
325,-306.66462032261217,5,1.312680896897849
326,2.0,1,0.12284749014049756
327,-572.0293287244073,8,1.5554426614993413
328,-569.2304381688158,8,1.2485098727618673
329,-2.2098920892783274,1,0.12251804819404943
330,-529.8001837300649,5,0.8321510371159556
331,-6244.715137413624,24,3.870379982152255
332,-2.0822438164293153,1,0.09148088529840118
333,-2360.027592127171,15,3.000298083851002
334,0.0,0,0.0
335,0.0,0,0.0
336,-943.6441183678406,8,0.9811887781883097
337,0.0,0,0.0
338,-127.09986268805467,4,0.5677067002780868
339,-400.2516903757431,6,1.156410226386891
340,2.0,1,0.1521840585632049
341,-1878.2168909204845,14,2.9799662425361144
342,-1425.7226267021001,11,1.5781578751001017
343,-1245.4111324790392,12,2.6116543271183064
344,-7.293905264280584,1,0.13842017005942997
345,-17.456058930059235,2,0.40701499600725455
346,-5019.366078060687,22,3.3455273080896113
347,0.0,0,0.0
348,-1233.6845836408122,12,2.660853131400966
349,-174.7903371709388,5,0.6115844097347487
350,-408.5080002861763,7,1.7827507465422818
351,2.0,1,0.09416520277119071
352,-1865.4206469707938,13,1.6898721849148617
353,-443.9809413131977,7,1.5799091812620603
354,-29.23714771635926,2,0.3650873229764742
355,2.0,1,0.3243901928727901
356,-936.2380013565906,10,1.7992132519961168
357,-71.77177425370037,1,0.09927277640577663
358,-2324.450389652052,14,1.974798092990083
359,-66.3646457578434,3,0.41360058399039773
360,-1084.1612515788936,11,2.0350555874540537
361,-519.8712208337608,9,2.286459841967218
362,-52.98420723987328,2,0.387516082644624
363,-878.4772338156215,8,1.0113070272465114
364,-432.090957743171,7,1.1144972611710549
365,-10717.070161132735,35,6.884626835550882
366,-1983.7429203983793,14,3.1411605940218994
367,-1128.2207580781576,10,2.2499708486287546
368,2.0,1,0.10633724705744271
369,-2394.91253420519,15,2.916845670979558
370,-42.94779426771433,4,1.4251966252898152
371,-484.09519081517664,7,1.3087112976626571
372,-1348.446003799476,11,2.0916313095025654
373,-3280.6779351727832,17,3.312686486225392
374,-1196.8774554688976,11,2.476101083623781
375,-1885.1970390393196,13,2.3425380919195495
376,-1225.981595369997,11,1.8656629159129197
377,-3526.3795016264644,19,3.407301753504475
378,-1146.298670737685,11,1.4225998526202002
379,-263.86089087325826,6,1.3207750167973016
380,-900.8603769369693,9,1.50324745326804
381,-6116.574865594122,28,7.368176896480882
382,-35.434735579188086,2,0.39634146470168735
383,-2939.622056096031,19,5.003548235487678
384,0.0,0,0.0
385,-0.7167705422159933,1,0.27048768410556256
386,-20.545930665924217,2,0.3665874497932289
387,-9.531661511556004,1,0.3692512056807711
388,-30.231588808492305,3,0.6815817365815339
389,-424.5521986849101,8,2.2246981279601092
390,2.0,1,0.23898070903051213
391,-517.1884683602478,8,1.2803893879964243
392,-5516.072824489625,25,5.305371148924773
393,0.0,0,0.0
394,-27.92232291707645,2,0.19779520311565926
395,-86.3592680202575,4,1.0412171375823986
396,-4254.330355775161,21,3.47545230174273
397,-2653.193449744074,17,3.2054068050415636
398,-34.81256539456618,2,0.31427476579241886
399,-118.43449054087311,4,0.7509399233343044
400,-1204.2302242474761,11,2.8463642021085183
401,-132.8033691612498,4,0.525709987670467
402,-2093.1264323172054,13,2.2744009949109287
403,-2318.469731730436,14,2.0506225157938243
404,-1353.8242480708618,12,2.0472162299877548
405,0.0,0,0.0
406,-1223.5523045501059,9,1.0114410611396454
407,-485.3283116476219,7,1.0384621104986411
408,-3528.2269150991983,19,3.3948462571286764
409,-71.47092688572607,4,1.1294298018252753
410,-20.728117194905085,2,0.3037937230189822
411,0.0,0,0.0
412,-409.27300910303046,8,2.09890240743482
413,-463.6568859819145,7,1.3995799448299537
414,-6108.984891672353,26,5.303526640938208
415,-3477.3804498964196,19,4.860128650118028
416,-7.82183939429783,1,0.12571737506595268
417,-807.2024846460193,10,1.992804948647267
418,-48.20807681858432,3,1.0366072511028117
419,2.0,1,0.316690107756181
420,-1312.758370882961,12,2.2489923424252862
421,-419.8655651258115,6,1.0509709752957577
422,-506.18149738070343,6,0.9447185479839079
423,-1583.6875488086923,12,1.9902993810058998
424,2.0,1,0.2181380194328279
425,-4.278616541655305,1,0.28323323837495373
426,-200.3463622927762,4,0.665992692365329
427,-173.0496899038464,4,0.5684888729212524
428,0.0,0,0.0
429,-694.5260364528185,8,1.5938033331839176
430,-233.31915040501693,5,1.1121064717953373
431,-8.347214970517737,1,0.10628140725984453
432,-19.529568136053555,2,0.22488999577001556
433,-1644.496139362447,13,2.461528890774927
434,-2290.8847490418266,15,3.389815614833864
435,-48.300820132716,2,0.2358367806396777
436,-2243.5985851983764,16,3.2940729771413304
437,-55.7830368940376,2,0.278638011171782
438,2.0,1,0.09485841671135588
439,-5860.850904695684,24,4.173014132674369
440,-6846.275926237294,26,4.438828196491421
441,-18.42858316777182,2,0.25855155955843073
442,-3271.6865693860414,17,2.546752266627693
443,0.0,0,0.0
444,-17.97498864804773,1,0.08654053685901886
445,0.0,0,0.0
446,-3.463014921646048,1,0.13622006665733036
447,-1647.7849701480284,13,3.53012306813341
448,-129.41522533740408,3,0.4578911613384934
449,-3403.542057619441,19,2.9932440299558585
450,-91.28986506695425,3,0.6244581710397765
451,-191.55902086354828,5,0.8046556257942026
452,-492.54802555091186,8,1.9748536574964046
453,0.5930933033370787,1,0.08024175970573831
454,-1933.2829156310504,14,3.607998511242917
455,-1925.9123229613344,13,1.964292507561426
456,-5.043147852843568,1,0.16148463539308672
457,-13.578663836365235,2,0.3764902500060203
458,-976.0272747804015,11,2.3179851920480927
459,0.0,0,0.0
460,-1016.3603606929279,12,2.6738488533150035
461,-317.13754560086454,5,0.6670748922483399
462,-56.16520756040883,2,0.1676829523256807
463,-3.7294809712792354,1,0.08449308489946653
464,-185.9768538507848,5,0.850776796355743
465,-98.3919965411863,4,0.646982685087736
466,-90.71576181884211,4,0.8652944272763311
467,0.0,0,0.0
468,-203.50413914110402,5,0.786875325195472
469,0.0,0,0.0
470,2.0,1,0.2385679672712424
471,-2817.2480823295714,16,3.2225117344313348
472,-4269.91388948456,20,3.568165925986157
473,-2653.7153581411567,15,2.183105962873258
474,-1581.5555037952658,13,2.4954682126513195
475,-493.552719651473,6,0.6673215685000407
476,-163.69212718190408,4,0.7189729693726468
477,-180.20140058189094,5,1.1371757970599974
478,-143.58641639378894,4,0.9796105701475705
479,-10.207884193994795,2,0.24892319842238114
480,-108.13660574448625,3,0.44871369282274565
481,-842.991270734933,10,1.9228752358622019
482,-534.5414613314199,8,1.8964508300410858
483,-85.13099177596467,3,0.3586714191521002
484,0.0,0,0.0
485,2.0,1,0.20375322688760936
486,-370.9850778034717,6,1.3500718265760616
487,-636.8680550326931,6,0.6248782934566285
488,-8.54889342284428,1,0.14003716090701254
489,-815.6797928417469,11,2.881745644171756
490,-174.50715344853572,5,0.9072577423772096
491,-775.0722624425853,8,1.0670369456615258
492,-1722.2586207284144,12,1.6079887340607113
493,0.0,0,0.0
494,-3947.1846059388563,22,5.907400768510485
495,-2025.31637966249,13,2.3414378209319073
496,-219.70195617509427,5,0.7644416976045336
497,-42.3619950557042,2,0.45936343880433905
498,-83.23903663756167,4,0.7926566524105398
499,-1132.1149350872222,11,2.359299741793352
500,0.0,0,0.0
501,0.0,0,0.0
502,-201.80153448375142,5,1.0745589360773788
503,-743.062645344096,9,1.7307965680072352
504,-1448.3311434277578,13,2.915038812312975
505,-914.012880147067,10,1.512768585400449
506,-149.80974529692406,5,1.0323370658440931
507,-2429.9133048580507,15,2.878337167150186
508,-2215.4114420328397,16,3.624596487759175
509,-104.34381712386629,4,0.7018966081070961
510,-1320.724399842234,11,1.8409634727361845
511,-23.230166611073926,3,1.2482433739246528
512,-76.56018878536943,3,0.6364111756806249
513,-550.457585745071,7,0.9341417487967877
514,-138.0853020433013,2,0.1692633021080557
515,-8441.143718196843,31,6.222506032598682
516,-848.9069860967945,8,1.3629626515114917
517,-935.6434763643803,10,1.8921294145141716
518,0.0,0,0.0
519,-866.7914906033568,8,0.8717209599670833
520,-40.86079518771435,3,0.666022416976802
521,0.0,0,0.0
522,-142.5634900297374,4,0.6626698893093985
523,-1.9661994679353314,1,0.15655972223304085
524,-228.0212577214547,3,0.34578095686643967
525,-323.9786465192471,7,1.8435356313801
526,-314.4955242515407,6,1.0132368586171074
527,-3379.8329312483506,17,2.358795998865796
528,-989.772050658114,10,2.176986996691622
529,-76.23274747524337,4,1.5041482722354358
530,-4714.634163743921,23,4.455433648571376
531,0.0,0,0.0
532,-2956.0547619785766,17,3.4607519317322817
533,-1089.1595732001786,11,2.668687465701917
534,-3077.838245599829,18,3.662293817915558
535,0.0,0,0.0
536,-2271.0409936427827,15,2.7886713732197164
537,-182.36381241634274,5,0.684808986937715
538,2.0,1,0.21072848866533633
539,2.0,1,0.14066015983231955
540,-996.050270970668,9,1.4745202641331243
541,2.0,1,0.08742355050096337
542,-701.3850269587343,8,1.7336431929135598
543,-23.050708792419123,2,0.35242269448042113
544,-2636.8016410438327,16,2.7126316585464583
545,-832.1216764154514,9,1.184523047536279
546,-70.92046510100343,2,0.16751634628988776
547,-5847.1411018459785,25,4.680515985277149
548,-502.52521596993483,7,1.086219309119862
549,0.0,0,0.0
550,-245.00599132457486,6,1.0324490023009385
551,0.0,0,0.0
552,-197.11642874253755,4,1.2055421012965852
553,-5591.0455768881,24,4.175520556429064
554,-4929.067001785345,22,3.574540825829004
555,-5927.356252401903,27,6.540822477577604
556,-53.20155667799585,3,0.2812440722719761
557,-259.52402330872695,4,0.3393345076853886
558,-72.98674927319416,2,0.5294880568096738
559,-213.55070898484718,4,0.9110803938817851
560,-519.9647275287971,7,0.9295096482376414
561,2.0,1,0.11038998166437347
562,-178.51082644842515,4,0.6657639588143266
563,-29.373165676383543,2,0.21200255169559523
564,-169.39263214342506,4,1.3930646811664906
565,-11.939413461675823,1,0.10329384716079075
566,-635.9778136375727,7,1.2039660650742112
567,2.0,1,0.1987188375507253
568,0.0,0,0.0
569,-37.05078930964148,2,0.2497630649221669
570,-103.06704954906905,3,0.4943517169038618
571,-90.55221638184734,4,1.2569337089803592
572,-47.476378289819905,3,0.980118319373276
573,-60.19926790738846,3,0.9311372648024128
574,-1278.132747883577,12,2.3133207020184017
575,-547.0009326935141,8,1.4752776940007908
576,-261.13821554792685,5,0.9672393160843423
577,-1163.9287270228122,12,2.355134438870443
578,-969.9865210518936,9,1.1571403153166613
579,-459.14603784078747,5,0.5552074946157011
580,-406.734543821029,6,1.5359713010362879
581,-8.008123449306218,1,0.2223441930413694
582,-3417.049283668808,18,2.538050123939648
583,-665.704592459505,10,2.946855511782562
584,-3961.4241593926736,21,4.424606736947555
585,-1048.081080946211,9,1.4566692243441053
586,-80.04092534903972,4,1.158785858356748
587,-1081.94038910801,11,1.4451036689589196
588,-61.20646709326805,3,0.7890588070316534
589,-399.75672343752194,7,1.4235953234226495
590,-6.42496222837322,2,0.27629910957679105
591,-25.997742220360358,2,0.257481836790014
592,-148.34909045077538,3,0.3578181520997524
593,0.0,0,0.0
594,-715.5839210755247,8,1.2985062530502023
595,-112.6753305362097,4,0.6121182296521273
596,-2327.187751203804,17,4.463971297165071
597,-276.034045067628,6,1.301716298093754
598,-1121.7619245974752,12,3.199902193296437
599,-4906.553190838338,20,2.9170299198989538
600,-484.6928067466834,6,0.8474531069073891
601,-3311.700814598836,17,2.7954282934044214
602,-3558.4478178245836,20,3.6685889698578418
603,-2641.591466023692,17,3.064988145183409
604,0.0,0,0.0
605,-515.1644692608205,7,1.507937961772035
606,-110.31404947435828,3,0.3119037363824551
607,0.0,0,0.0
608,-22.92262639245136,2,0.5292692751946766
609,-334.1562915813578,7,2.1452802891299876
610,-519.5220476940978,8,2.1781359919153203
611,-2216.423038855566,13,1.8707054335146762
612,-638.8214340207392,7,1.3829055534716241
613,-5984.192391706814,22,3.308447360238377
614,-252.49085602872825,5,0.5681066916556632
615,-31.730813786741344,2,0.4217847284348099
616,-660.341881719456,8,1.1329997361790367
617,-129.1121049620304,3,0.3215280338181903
618,-1363.3090819035642,11,2.4742997770001622
619,-160.49365296352457,5,1.3860320539287303
620,-288.7186280465527,6,0.9033625016370022
621,-8.691838245803336,1,0.29398094933897284
622,-1587.4620122335111,11,1.6079107514245365
623,-3375.665856084907,17,2.676978598172477
624,-314.90006275501634,5,0.751360261400324
625,-13.21151186440471,2,0.45743873137871016
626,0.0,0,0.0
627,-3663.474169336461,18,2.5983169043145073
628,-3609.5090077614914,20,4.366518552961507
629,-2116.172511197173,15,3.1520268712448587
630,-146.4154537545945,4,0.9617896057035265
631,-239.5677813148004,6,1.1126557711747525
632,-80.46051193728766,3,0.3195718481729126
633,-996.925739001281,11,2.1241171839751725
634,-2.2863349172850818,1,0.21011769591341883
635,-490.8007676832791,7,1.3538797240875344
636,-2259.9252817569018,15,2.807479947374995
637,-4021.1118795507286,22,5.148294448096832
638,0.0,0,0.0
639,-42.58361198830818,2,0.19433411512365845
640,-2003.4062773723551,14,2.280521214877725
641,-223.55549544370336,5,0.913089744398498
642,-908.9626110992151,11,2.600162557507273
643,-563.4963789655824,8,1.6546475750061198
644,-48.972161883828534,2,0.20637149140863748
645,-182.80254674115164,6,1.6691247054771394
646,-385.85231130746143,7,1.6644365825311271
647,-2353.4728256026187,17,4.170192441586739
648,-3184.6493560323797,19,4.593242046092911
649,0.0,0,0.0
650,-4924.960665869511,23,4.097918473830389
651,-1300.7380415538773,10,1.5559401988449144
652,-20.073981551549885,3,1.6259408614426987
653,-107.3262070414072,4,0.9117130214536228
654,-1478.4043605716702,11,1.5678613777633958
655,-6359.156658046841,25,4.565214707656404
656,-62.489429440554126,3,0.6256913360404261
657,-288.0666288554816,5,0.7141479312803288
658,-554.3270297464933,9,3.0216746467137283
659,-178.4772374369181,5,1.1279484390697005
660,-1477.583836455666,11,1.977071717144788
661,-1123.5711862137914,11,1.75927777501318
662,-1174.2429399342643,12,3.5929709077200624
663,-122.26978451067382,4,0.5048433895522678
664,-1230.0479491992573,11,2.0738389276109173
665,-3594.740065245803,20,3.9698362403028002
666,-6097.926895683279,25,4.407237073218679
667,-2191.981768864549,16,3.329023466536719
668,-578.5307146489237,9,1.971050804975227
669,0.0,0,0.0
670,0.0,0,0.0
671,-131.87847736732868,4,1.0844785648278896
672,0.0,0,0.0
673,-3849.816113265256,18,2.9847133606925014
