node,mean_kappa_forman
5295,-84442302.59729357
5300,-314522639.4778632
5304,-247247528.35284385
5316,-135021553.29923174
5319,-107444042.74762563
5333,-93337955.77310121
5336,-131552605.68799089
5370,-163935831.94000962
5378,-281904814.7879908
5410,-163329991.37780735
5411,-338884173.7339015
5414,-248154280.20212793
5436,-128311080.5327751
5445,-177045257.36532807
5451,-73753477.10780409
5481,-100716401.06817035
5491,-153895014.54399014
5494,-136582447.28105387
5508,-328535925.7405384
5668,-295882566.03550977
5675,-93607158.65471362
5677,-79760412.06753792
5686,-90594564.352523
5722,-373629652.05916435
5832,-117796764.16776243
5835,-265744513.87333673
5850,-237664511.43331793
5857,-169250548.527171
5879,-246660199.88458076
5909,-281565595.2764929
5911,-337138662.1234819
5926,-416954030.5807425
5928,-310513631.971099
5934,-250942622.7546369
5949,-180880380.15390536
5964,-148591933.71737096
5976,-283226994.63290733
5982,-342012519.29706055
5986,-189982338.62722382
6035,-193519799.8541704
6104,-272556153.56958073
6138,-123608508.55907984
6170,-357759932.0541738
6183,-88416529.28516902
6187,-341791052.8433043
6197,-135578798.44046587
6264,-349235634.104253
6268,-201605093.69479224
6270,-263487272.365946
6297,-287752895.9797172
6314,-125228319.63332732
6341,-216682649.42884663
6352,-276318354.52935207
6388,-171578306.75585806
6436,-277026913.33475596
6511,-240603286.22541988
6561,-208464257.53788507
6601,-221104982.22067326
6609,-302672500.1181771
6631,-254780304.1536223
6655,-139081837.51743704
6682,-310558845.1394701
6722,-184455110.5460642
6726,-299774392.18977916
6742,-240013886.6279836
6767,-321202840.63387644
6786,-93654862.93183538
6793,-84854207.1484316
6803,-229589175.58571497
6864,-119309209.25649309
6920,-244297029.0841642
6922,-340062766.1780084
6952,-248322465.4275334
6954,-165900455.81299573
6970,-237345888.21715063
6989,-156201020.90076306
7061,-236905344.07958508
7090,-162438588.13709158
7109,-141905795.5388584
7119,-196711991.605226
7121,-131479223.79364416
7131,-173993724.62950286
7135,-176543788.091924
7178,-224856581.46602938
7179,-94490910.73429453
7183,-94187320.46761324
7208,-281433068.8310882
7221,-304495578.28018826
7253,-243521519.40755403
7274,-264294846.61458763
7290,-134297602.1286057
7300,-432304057.29445064
7304,-166311068.99488872
7317,-277204529.37411845
7325,-244781265.9512635
7363,-302823312.4131694
7380,-189686720.67511234
7411,-232888472.1660325
7421,-166150241.62798783
7458,-138781988.43174145
7460,-299403567.9257129
7475,-514106779.0100381
7502,-239795436.3673388
7517,-259605048.41770574
7526,-251391281.23753548
7543,-180057597.5541441
7618,-321926049.9917968
7635,-107124292.78514813
7639,-148625918.3243376
7647,-255673008.25775635
7651,-233939492.49996418
7691,-160388983.69810984
7699,-265678781.69391644
7734,-208447678.85605052
7764,-262734698.17385346
7779,-200243010.56031334
7815,-386902813.54041094
7824,-135488291.62336257
7831,-284399407.3511196
7832,-105248559.33501825
7837,-372148298.50441813
7838,-147455982.47207546
7848,-140995043.86031896
7859,-196310104.6676745
7913,-257869730.87678525
7927,-236508547.91983148
7934,-112448532.80938111
7939,-66376812.91239073
7958,-254600628.20999017
7970,-192542425.42716455
7987,-109160995.00634927
8013,-113572201.6293557
8036,-276954451.18917984
8050,-223883337.0274592
8051,-403994990.653058
8059,-319478048.925046
8062,-155514368.80922982
8063,-305530370.2434019
8079,-310605936.36326325
8098,-338525787.1145814
8100,-212056113.612691
8106,-276119785.6175454
8149,-230944664.85844877
8179,-111648670.83996925
8184,-244430749.40883827
1,-82968129.82468216
24,-163996416.50886554
65,-25315146.797576785
111,-102278589.73505892
117,-38035116.68519562
125,-84613932.059894
138,-39128341.72457926
139,-148434308.67325783
173,-113935225.31616184
230,-82086744.85398854
262,-32835417.59070074
280,-33229001.911312673
306,-33199230.54734744
313,-23144457.40544823
327,-122114653.903665
421,-141988780.86668524
474,-195345042.96740574
541,-25813690.406261016
564,-124721324.81283459
659,-32811714.395793352
661,-68852042.34268904
686,-91000700.88827628
687,-165555694.5552532
798,-203036223.63500807
836,-26254959.28054485
848,-19731834.59750342
862,-252945422.48100257
929,-49151731.4407076
1093,-171727611.57302508
1151,-83098598.91257203
1159,-88502982.94535665
1230,-44346552.155901276
1364,-102299713.38607441
1403,-82656270.89381446
1428,-23225145.171943404
1528,-193240588.18170547
1557,-141294560.94502512
1558,-277271997.2470696
1692,-132382868.6404517
1707,-34057638.8175758
1824,-24836256.482848845
1847,-102676289.92563388
1902,-26039604.073240638
1930,-35886942.122895576
1938,-31335429.531939577
1981,-26303369.59043439
2003,-292280872.3414882
2079,-107458018.35676101
2083,-144999165.37705123
2308,-63486579.164080486
2389,-117536564.8200038
2460,-143441824.15306652
2511,-95803880.21268488
2559,-9598169.210253688
2561,-23748708.07420317
2570,-111464649.9328156
2604,-210380441.65915468
2644,-38823202.359003395
2662,-26052178.682886694
2689,-62708765.25923621
2693,-94100845.10816886
2723,-47745242.67444401
2744,-91442284.04819602
2749,-28026040.624545544
2853,-86256067.73355478
2855,-49471566.31508376
2910,-149438414.77797848
2940,-75349113.1720137
2994,-45749797.81980465
3162,-113754013.46938388
3168,-117112871.836181
3170,-139416527.0230345
3175,-122034362.2502518
3189,-102863114.15156816
3275,-56425554.83505403
3279,-100962876.7795438
3336,-104435225.56033564
3344,-130841471.57398711
3439,-68338044.23659386
3516,-25337257.58455518
3612,-117028670.5284746
3675,-11883969.274802059
3696,-133487667.3536765
3780,-73261658.36041251
3818,-181292793.28839216
3887,-44738695.46814947
3891,-145730030.8532199
3920,-133678742.6465233
3957,-68425135.7795281
4076,-186425701.53724378
4096,-39630638.33361275
4300,-80561361.42551556
4331,-58871636.42384347
4335,-131349360.78028755
4375,-97545164.43250017
4422,-45949365.264504775
4497,-82590043.3732256
4530,-65479498.82064484
4536,-74354260.43793567
4546,-256002293.27671483
4581,-109953794.63518865
4653,-185929679.82619542
4656,-66290528.662062846
4669,-102204656.82464358
4689,-118078869.59957425
4750,-97824467.73145042
4776,-14102282.594488347
4789,-133603471.40470505
4838,-253341126.56109345
4840,-208703445.55148196
4844,-21881552.62829996
4989,-53222597.54398904
5028,-111684346.1368797
5033,-31108643.843170185
5175,-36547599.48208537
5210,-82118323.6941712
5220,-46831002.71415771
5248,-26313141.29227887
5259,-157066890.8963829
5359,-74101343.56147565
5389,-80701092.69054766
5404,-13892298.528507663
5427,-114960821.07706371
5439,-86806166.12528767
5442,-36433834.77534363
5450,-134572751.5798173
5466,-123474481.6987104
5482,-71845422.67109889
5504,-185354070.09688175
5513,-94614530.04125422
5554,-134104849.02887881
5665,-92579787.16451155
5736,-100939967.17735238
5767,-38541990.58504861
5801,-118046454.0418585
5820,-65076871.599179655
5848,-147725499.5434954
5861,-30882179.04629856
5916,-78811158.41324507
5977,-107858543.84656116
6016,-167078778.7952573
6052,-80393988.27437656
6080,-73458989.9664477
6097,-19118896.653303165
6167,-149552093.06556633
6207,-48363515.964317404
6283,-160647553.59582373
6363,-68967617.31477095
6364,-104638676.53437078
6399,-70458084.37570517
6407,-130390899.62073702
6515,-25261601.79821815
6550,-104309317.42415753
6560,-229012886.67110395
6590,-106637730.96143156
6603,-32419542.870362386
6616,-79025506.0211532
6621,-62045105.07093515
6837,-85417689.83795457
6878,-57065175.182950795
6889,-109035036.14458913
6896,-160784723.13482425
6907,-83333251.17336696
6910,-94153319.13187721
6942,-152990335.05456597
6976,-109285301.77800183
7062,-99748564.1913032
7247,-80870742.18768221
7271,-51346249.18870567
7284,-32399534.047527965
7332,-189930189.1497257
7345,-131227574.24109852
7409,-33066334.73772726
7430,-92130017.26986909
7609,-160672379.37343216
7644,-43604658.6146181
7654,-140511606.52531496
7770,-40120037.10069125
7777,-135927402.81685784
7811,-24222916.36177171
7825,-152729920.38931042
7852,-241419354.68676037
7878,-49705074.21383373
7885,-121473889.40478061
7940,-107658266.98113333
7969,-81432928.15096934
8000,-29144859.988139365
8006,-119499300.57158409
8058,-47179930.186480805
8069,-64131545.25753629
8156,-136846191.64118162
8174,-31363050.426999547
2,-277882098.23494464
9,-405207109.0202223
44,-347501189.18027407
54,-233220204.4660268
116,-216118485.03476772
126,-346741099.0812407
145,-287611189.5674241
156,-389596072.8435529
160,-183157778.49982005
208,-192474454.4100969
216,-125891201.12095422
352,-166304687.55835566
373,-294270527.570767
472,-371891779.95290095
584,-302328597.3913238
629,-220262949.00332487
665,-310414261.80369985
678,-299043088.1113314
688,-233787048.537266
693,-165346584.31723547
696,-329520842.6684084
721,-405995738.3557737
741,-91401909.78684849
810,-136799210.33228928
847,-350858398.7749096
877,-312718420.5024433
907,-262993563.59294465
912,-303563625.9216455
933,-376610041.27953595
943,-142788773.3980709
970,-322042608.4932323
985,-409963416.6394681
990,-133637048.1751531
1003,-281616849.6133852
1040,-201572001.83054215
1045,-347273761.70737004
1055,-125123201.25943969
1079,-244301879.9155525
1084,-118257906.31883183
1096,-139958895.00124988
1174,-278779821.85312027
1198,-188821897.41427597
1207,-320019025.12726265
1214,-311954235.2791278
1217,-220312556.70749667
1232,-390993604.08606994
1234,-306381285.16222626
1245,-129356336.9261519
1249,-262331065.30241942
1256,-258250786.64867017
1271,-375546193.9259281
1283,-411881959.97378874
1320,-255217473.01049823
1351,-390522339.96233565
1353,-361757115.9115477
1355,-283418704.5245729
1385,-230560112.47522542
1400,-273216034.4721757
1401,-293088438.3529047
1408,-354285885.50046337
1453,-263441359.6130625
1488,-265632475.96476647
1501,-399613060.6205566
1505,-337239868.6029165
1590,-310430054.456464
1632,-276046756.62364787
1646,-193446906.02017042
1651,-299714477.7352199
1659,-131109252.2880154
1690,-247948408.11784598
1710,-121881551.3771939
1735,-347931747.12512004
1736,-149276793.53177467
1741,-246238658.09590358
1759,-286193809.8025298
1826,-136435926.06762487
1839,-230578139.87879738
1899,-277131355.7614766
1920,-292013580.9657458
1937,-171793103.78299278
1943,-332154578.753664
1969,-122408897.56191126
1985,-305174499.08263654
2106,-294642395.6400608
2141,-383646508.0336594
2176,-256998973.60363662
2216,-238801121.56232205
2224,-168181433.2603393
2273,-231272218.3474783
2322,-303588472.7175376
2327,-348376610.9152524
2335,-174191676.3953334
2443,-181955870.80461055
2449,-143074903.51920432
2501,-191111864.63521263
2540,-203371323.2888727
2547,-184673827.10382193
2571,-206672785.6476542
2588,-147659813.5575441
2603,-223239085.33395088
2676,-270040293.39747834
2688,-375597796.4177263
2690,-156645009.2953196
2696,-173833991.49387768
2706,-407944645.0583005
2714,-172215809.36465737
2716,-348648176.314532
2717,-190384032.96133333
2743,-308563163.68640846
2746,-201230891.0931671
2761,-180783866.1725295
2786,-317261780.21590483
2790,-220731056.75780863
2802,-368412653.6791741
2820,-260403804.53943908
2826,-221423367.4740228
2866,-338904962.8810057
2882,-215106848.50397265
2913,-265588951.67764688
3004,-281769390.7408246
3031,-214368495.64079309
3144,-329412253.5709339
3161,-241564195.43046832
3213,-369164672.05531454
3232,-236670330.96257448
3238,-335744167.57421625
3265,-358241451.50260216
3317,-291175558.176169
3327,-202724114.18937808
3353,-247941571.66491258
3356,-305465013.8240272
3364,-339782616.2963561
3365,-301522120.97060084
3377,-217386807.52528337
3398,-319978161.2248407
3448,-234944205.074329
3501,-264155083.29228213
3523,-294555448.06981665
3529,-213187401.0753532
3534,-327663916.9041503
3583,-384750316.6618366
3591,-254916916.39246818
3688,-374547849.6670291
3698,-298690701.4373956
3764,-207315362.31415582
3781,-311832934.5780212
3784,-298077947.4469816
3949,-261292202.23802495
3956,-249460102.33824772
3969,-259357236.9335829
4030,-189585265.53331476
4069,-201644035.21346503
4106,-351007154.9144397
4108,-262315971.71955433
4122,-192448616.54043525
4133,-186951854.65366915
4135,-341006153.456368
4161,-191568741.08835867
4169,-256478200.09256598
4183,-145678182.6621153
4184,-144073558.33860412
4194,-231803145.4633313
4196,-192099064.75693676
4206,-321497486.9786381
4248,-255711378.17329422
4263,-185108929.4337448
4311,-435183754.6715711
4314,-343360515.50036275
4318,-243589661.28399906
4333,-343605752.82375
4345,-305213377.52333593
4424,-235597599.38952884
4445,-231811648.72064856
4447,-118040196.1185264
4448,-195093472.71737415
4456,-227146597.0173182
4472,-326226519.10358614
4476,-322813226.72267085
4501,-170645847.95618546
4505,-236790763.5094153
4517,-206263717.97652912
4540,-243495434.8252102
4553,-340284497.82342625
4580,-338661061.1031294
4587,-334937597.20918214
4596,-364528054.0459068
4600,-350034609.06815624
4604,-240710148.05896097
4614,-182001705.61304763
4673,-235817311.1689567
4680,-326180327.20885086
4746,-313134322.40183324
4747,-164725741.93519422
4847,-228490737.7673695
4849,-171011790.17946413
4861,-173047144.59359252
4867,-440871430.2503456
4926,-246867913.85592958
5009,-98298881.05920692
5021,-343954335.7547898
5052,-193770229.9416093
5053,-240386460.77470237
5106,-130099367.61236541
5123,-179266045.4410161
5142,-186824310.9088181
5183,-314542479.6483237
5201,-287409425.88133496
5238,-164922198.477946
5279,-99676736.83794703
5357,-193666970.05816224
5399,-175834845.6150258
5424,-201311029.0867863
5428,-175145288.86034945
5429,-253958120.1879494
5435,-167622827.2168741
5441,-345180715.5288672
5444,-215392609.0457065
5449,-203550155.5198029
5456,-239478890.03727663
5509,-343512912.8427266
5523,-287171418.91455
5534,-145796835.57999754
5541,-435850964.4060772
5595,-332735761.84777576
5608,-272966692.0576896
5613,-200769383.98332042
5628,-439823396.40127903
5654,-374613717.00768524
5658,-283020444.7918761
5664,-191330855.20300823
5693,-368185357.83292484
5698,-173682916.77941003
5704,-170032257.1683952
5731,-178518461.21270558
5784,-375834127.7127362
5827,-181934669.1755193
5833,-175950867.76608855
5955,-289055948.16656035
6078,-285520462.421468
6093,-450782760.8630228
6095,-210740793.71022984
6103,-280794206.4280805
6122,-326848565.2968518
6149,-392557145.834886
6157,-298574014.87267554
6164,-174816605.7911855
6177,-204676018.67813465
6227,-231880865.2465312
6231,-203811266.7881148
6304,-258257467.87510818
6353,-282283217.5601032
6374,-191905954.62312752
6382,-352923135.2178626
6400,-294880398.490677
6431,-196899064.7405619
6447,-195914330.46081147
6480,-124683369.45964548
6569,-303594595.74324614
6584,-273549767.8459623
6624,-283911119.1483376
6628,-255181975.51896667
6642,-330551093.4306387
6646,-379283401.7619754
6683,-145830843.04960045
6692,-234346293.40692654
6712,-245022730.66423598
6719,-361499407.97315925
6737,-101153741.84389874
6744,-188266486.91912755
6779,-472465521.7589993
6802,-225255087.6875838
6825,-147541489.54815784
6826,-435681988.83463573
6835,-255610574.86104512
6877,-365643899.16146773
6880,-184075509.80555013
6928,-266816383.48151392
6977,-187294408.69429684
6992,-147820469.88392842
7007,-321353649.2814784
7020,-204870731.47218093
7028,-332933648.53329134
7035,-317577025.6945245
7051,-202196849.14889807
7060,-227432518.01876676
7069,-329844736.36003935
7074,-221048864.1360972
7079,-291713709.64763635
7087,-203844600.03834352
7106,-304462710.7277094
7114,-347043763.5064595
7229,-183756746.24800372
7289,-306924287.8393262
7301,-322040258.2648948
7312,-220267516.45781863
7316,-205258456.2818556
7329,-302314539.94490385
7330,-143566310.2819487
7390,-361841219.88340616
7423,-199857519.5313288
7451,-310465877.9129485
7470,-207624388.20331693
7536,-258764615.6532478
7597,-277926091.9656166
7607,-183553595.590846
7638,-190380795.02558187
7682,-146205671.31327045
7721,-324678879.592712
7723,-319876058.61160344
7727,-116587823.26665984
7735,-206724580.3889705
7780,-192210190.70591146
7800,-255439794.6535828
7836,-258910295.54102758
7841,-200836717.41011336
7890,-335505190.671711
7897,-371090863.30559975
7898,-264733646.9760609
7908,-190760609.759228
7930,-251706830.86044133
7941,-376180892.34868205
8037,-161581936.49717647
8124,-347209939.3039934
8136,-147155466.27329272
8180,-239291015.4130325
3,-351969911.2508063
37,-292291592.3838422
57,-348705734.51564807
73,-300232339.55008906
80,-386603479.34875745
83,-453460289.1132265
121,-169992466.95192218
155,-414338409.10365427
172,-204316124.19713914
181,-151659749.33016816
239,-370561121.6717195
271,-392689119.79221
273,-436223810.77399987
276,-343658497.58387345
285,-195784883.80032068
287,-348555167.2361294
294,-459663291.9697863
333,-259960791.0806443
372,-210172675.11185062
375,-197274503.62078097
397,-334958254.5109079
414,-498297312.42443764
415,-520148624.5292499
442,-322429340.37762696
447,-363853257.130796
471,-414948618.9840884
486,-148721755.92500836
494,-618248787.0933595
515,-575050971.2398162
527,-290782475.8910197
533,-253454988.59823287
577,-161504214.9183876
596,-395915592.7432886
640,-244932144.12682727
651,-189634306.60541546
673,-366377680.86490774
682,-193007606.6561028
728,-221462152.77886847
735,-292127383.30965424
740,-390981516.2714256
745,-247263851.369773
777,-214574147.55963892
778,-165547021.38015133
797,-299811323.5617024
812,-422697763.709979
860,-332222900.85377574
875,-320456155.81660223
887,-194318996.09285533
896,-271559763.05587184
949,-309058131.0326966
954,-421860272.9005636
964,-169878121.90569752
998,-129581575.251967
1000,-108933687.23234503
1002,-239438465.06180346
1012,-212383842.80061257
1064,-378259694.76887363
1081,-325216543.1567706
1087,-502952496.1089523
1111,-210071833.94235617
1115,-386543409.4222401
1117,-403849412.6932812
1131,-296110601.44153565
1139,-314670658.9708246
1152,-466476796.47103834
1155,-365573630.0810638
1196,-334296931.17327094
1213,-250311504.32602504
1231,-444501089.6651272
1252,-227425950.7534143
1363,-166915605.79285792
1371,-366950418.051102
1375,-460338645.52454644
1419,-226537216.62715894
1424,-454544808.78512037
1425,-318580281.0328179
1474,-338786660.2750429
1482,-200463309.98573986
1485,-437580645.7896944
1498,-283489293.9516193
1502,-526653030.2769116
1523,-393716404.23330534
1541,-271518965.94058913
1554,-347514197.93797266
1576,-416156515.20374644
1587,-137020734.0170819
1599,-330558830.719076
1612,-329272114.99348354
1635,-281391998.3963106
1667,-334419273.2744522
1684,-512804655.55750746
1693,-392625956.72321045
1763,-166683991.52108112
1807,-413373468.9353427
1818,-403584616.4072795
1880,-286269396.13308436
1887,-172661740.12456208
1888,-301439728.5997413
1898,-262284855.48796645
1935,-163212474.47936818
1940,-209726150.346551
1942,-377179093.10588163
1949,-134799497.48642376
1961,-348074419.6803239
1972,-216052467.90729904
1973,-385272615.0093367
1991,-274134400.59058934
2008,-378351764.21573997
2012,-425273090.23991984
2014,-219193197.13669536
2025,-269852084.44588757
2035,-300509224.40253127
2057,-493710342.8605837
2062,-479952810.72055805
2124,-320216530.8701939
2126,-478535319.24492824
2145,-403244994.19460547
2155,-332712955.57195514
2166,-448214395.44566643
2167,-387469209.52137405
2169,-351146116.14266855
2184,-184386988.40759695
2221,-381229134.3970742
2227,-417473668.169112
2238,-221857105.35805926
2247,-291143319.81172884
2268,-398150382.66400075
2309,-359782742.8931774
2321,-144332897.83532965
2350,-492300950.22200996
2426,-222530512.42173594
2440,-205561381.54561898
2479,-388231304.3559323
2520,-365287431.1852875
2536,-98142051.6615713
2692,-394302940.2220537
2705,-240255892.17825156
2713,-331086925.8866628
2733,-307623411.6891795
2748,-492134039.6950014
2754,-178970666.1337732
2765,-349234007.4817211
2782,-215675090.79890803
2783,-236268838.18031213
2838,-575608923.9879897
2847,-277428640.73923826
2858,-339508809.2772133
2867,-424179689.78118575
2876,-385139653.56726223
2884,-333095126.93848985
2916,-361966489.57871234
2949,-200555571.65112293
2967,-362596763.3072159
2974,-387192562.2997982
2993,-418670154.54078096
3009,-296412892.7221436
3041,-133259631.88290173
3043,-219885940.05524364
3066,-256882034.06908605
3086,-537709932.4494792
3105,-357691803.39374024
3143,-239578902.62386534
3150,-400538555.0901231
3171,-411089547.17366505
3177,-447967501.4948564
3200,-288378745.57040226
3202,-210086733.2344986
3234,-213051011.34297484
3258,-162287256.1609293
3277,-150845835.5651523
3308,-407673543.6232519
3325,-332968849.8941582
3350,-359273177.570152
3354,-300910290.07307255
3376,-301249332.3826558
3395,-212277689.09876555
3399,-194152436.325772
3408,-166601481.76414716
3411,-288549840.6936487
3423,-485153875.5308144
3446,-207549342.03198424
3473,-390304777.2024643
3504,-217902105.54511115
3522,-378042823.09949625
3525,-365389640.2575467
3563,-255687911.77491736
3586,-290639322.3761355
3630,-262949898.85555533
3656,-222893785.25383875
3657,-213875431.62612742
3673,-306988909.99914944
3686,-233260655.63468322
3692,-360536308.95302045
3693,-259046191.07333812
3710,-414454278.3482357
3743,-314670514.87961215
3750,-333237383.5341979
3755,-297532457.77731
3760,-258426959.58533004
3763,-145963051.14546174
3798,-516691261.73396045
3804,-383319112.04940397
3820,-532999645.78465396
3841,-403287686.0935049
3854,-268950190.9051432
3857,-535332626.52194536
3859,-408298211.59448636
3860,-329465815.7593883
3890,-141870423.53678775
3934,-391715081.06841904
3936,-386089801.6212885
3943,-408332172.40917534
3952,-372778497.5821813
3966,-455146589.46808076
4005,-464890952.516929
4023,-388441757.9492552
4039,-363947369.81491363
4042,-530317181.5145472
4074,-185472228.61671993
4086,-212152719.59953558
4121,-624438382.397689
4127,-175876764.7895937
4132,-262465009.6706998
4136,-179234784.36129582
4140,-204554750.20922384
4143,-239578626.67674538
4162,-313203883.4123976
4166,-232289341.7664374
4244,-284129898.0546112
4308,-272062463.6394634
4320,-250304472.64460617
4381,-376112655.70774955
4382,-246975597.63420257
4407,-434994819.5391229
4420,-425419400.84785175
4452,-329186417.0461133
4465,-362470201.8289884
4467,-163939328.3472614
4489,-493207965.9452006
4493,-430487370.4028531
4499,-259131782.42008924
4507,-207956317.37595424
4533,-339316517.5173991
4547,-426327415.4739454
4562,-460461124.29368687
4602,-381226710.6576294
4603,-382080763.48810744
4620,-421590632.3568757
4630,-351651386.08252364
4694,-448835029.38549316
4703,-499694076.4925525
4715,-426075744.76238745
4723,-431799868.9157983
4726,-349756574.07378083
4749,-610230072.2766258
4766,-256775137.62343574
4799,-502770850.9384585
4842,-443785937.3111592
4856,-161725523.173972
4858,-162954675.88032845
4871,-208933700.16139463
4916,-302930599.67991996
4929,-218108807.6780383
4936,-253509937.43716726
4940,-320296923.3323522
4953,-414955470.4791312
