node,mean_kappa_forman
745,-167187.6793378829
777,-147941.85751000274
778,-131114.178368737
797,-216182.27575799357
812,-259509.48529759646
860,-180114.50165570877
875,-266650.8962187642
887,-154985.97284825644
896,-219784.22815703176
949,-174005.48794925946
954,-228740.92702580546
964,-124674.79713967946
998,-98564.2999825083
1002,-146888.36164673482
1012,-144196.9363789219
1064,-251066.16428736827
1081,-241488.52189921864
1087,-360331.37580362096
1111,-172968.4340553781
1115,-257090.3892570625
1117,-241571.8069307834
1131,-263165.94156784064
1139,-223070.65759532066
1152,-269162.43035139726
1155,-246749.76822831194
1196,-271271.6673902753
1213,-188623.01341416893
1231,-329832.78174249385
1252,-167835.3500971851
1363,-132870.74124764162
1371,-263122.2380874748
1375,-342634.689743983
1419,-176988.7904340356
1424,-312721.8667297578
1425,-190969.01501559105
1474,-249662.30802091424
1482,-164227.8077345614
1485,-238732.7873485084
1498,-207172.13775578458
1502,-336183.30171531177
1523,-184408.57161011503
1541,-204332.06298954808
1554,-215305.4239227624
1576,-271474.7385269761
1599,-307438.9885477835
1612,-191041.95611582528
1635,-154423.7379060401
1667,-253117.6319571563
1684,-301076.50094732945
1693,-218931.43787065241
1754,-178353.32208360592
1807,-280337.8351017631
1818,-290199.270829267
1880,-173733.12394602972
1887,-144315.07216904935
1888,-220483.34208347753
1898,-160589.7583254245
1935,-141349.23444019334
1940,-130724.36909797632
1942,-244162.70008257957
1949,-132542.94306777258
1961,-284168.68778647785
1972,-162382.7986602942
1973,-222358.79469380275
1991,-193290.47613208718
2008,-252677.43334437715
2014,-120829.21414801454
2025,-208982.73885479252
2035,-214940.83388541607
4,-262456.442344383
6,-258527.47822662978
21,-155792.39182066132
45,-123139.98430521948
56,-294221.1064986379
68,-90770.9031107494
71,-110727.99761407907
72,-276209.0229050168
74,-234998.31139739006
100,-274170.23709266866
101,-283910.58391151705
128,-199972.8914070729
188,-305861.88533278974
233,-144760.70297166298
238,-160167.0867103536
247,-102483.58583932361
270,-133044.60073933622
272,-191752.49653984138
279,-176064.4208939303
297,-209443.55233075784
310,-285249.2157519387
317,-217087.42287555878
331,-290371.1444295731
346,-233949.16578382844
365,-286144.695609556
376,-181587.92714008383
383,-286334.25181829697
392,-210487.4537028526
396,-147483.35143114402
403,-191011.02859406313
492,-146054.77117851586
522,-85228.10278799695
530,-273078.23767775233
534,-254749.16257620315
547,-281148.0414161861
554,-298422.26280993153
583,-188104.16754023044
601,-242029.78592565042
611,-303506.5153684287
623,-208092.98109009373
628,-281606.6378134645
647,-347300.8629458233
655,-269397.78867895383
680,-286001.2571636618
712,-131449.4526568097
748,-164528.25812779547
770,-239828.99885022093
771,-260792.6306216558
772,-232464.47763696068
793,-93999.507741564
814,-177302.28285680249
815,-249217.90576031455
852,-175485.60487117065
859,-171920.93871573944
863,-279770.41754517116
891,-237556.3709920926
897,-128026.54399008064
905,-197413.0514264755
915,-188598.38810642078
932,-171250.9653765331
966,-343403.38915954466
967,-187711.4319096278
1036,-181513.68238327638
1047,-231733.77279323098
1072,-143458.79311356903
1075,-307977.8765017972
1077,-182039.89704752748
1078,-321662.92228306254
1132,-261568.01744856258
1193,-242630.46784852835
1224,-186775.22793131977
1228,-269351.1449424925
1236,-258341.62939967203
1238,-170290.3775869743
1266,-294204.26404731703
1303,-321899.34485319623
1314,-175404.56702826638
1317,-275858.3747351224
1372,-206048.67449907542
1386,-267961.2273442008
1420,-152725.07109280114
1431,-211581.69231890977
1437,-263012.53663818
1456,-200750.41932321354
1472,-244208.27722978086
1509,-225034.92666192274
1539,-302644.6863702394
1549,-240911.89212579635
1562,-299216.4692093619
1569,-274841.8068149638
1613,-200786.37682354084
1617,-211007.9470281023
1620,-199064.6220296199
1647,-211271.81324225155
1649,-235607.76554384976
1653,-130758.01179592565
1665,-137720.3227514993
1678,-216564.7237560024
1705,-164542.60504750564
1715,-137380.2776862766
1716,-197670.68191749678
1740,-175436.18929302582
1749,-233040.08266575172
1776,-122695.65592105419
1781,-86596.30683112436
1782,-96027.67447715107
1786,-293659.7143836472
1797,-241693.1495362781
1805,-232121.29792815994
1806,-250907.5838119622
1829,-279558.63238251454
1838,-188772.1680689744
1854,-258911.16319276326
1875,-173959.3921170227
1955,-106980.60114435088
1968,-245971.16574597376
1974,-151421.36039985347
1977,-140894.02829867572
1979,-209016.41456859058
1988,-206038.64311915205
2005,-272416.1916494826
2006,-129085.61849459687
2010,-190825.63237565575
2011,-269629.2800391888
2029,-254660.2175914865
2031,-205909.43021286643
5,-218375.35057292916
15,-289468.62675617903
30,-199539.17824338333
38,-241953.35502971485
48,-237073.86617081636
60,-154324.72137626112
86,-171189.8509770145
95,-179657.80132134206
98,-200709.9078411493
115,-164646.31784095132
132,-192122.9237094192
141,-184115.14561694502
148,-151675.48696185672
150,-155367.2126495186
194,-99749.81239017
207,-173828.16766005676
268,-164359.7157990008
288,-143283.3517632528
341,-211787.18427956372
363,-120930.40182015783
374,-243811.8082460084
381,-219354.08684638783
420,-122600.12350782468
423,-110610.404890004
433,-156500.53150901347
440,-216338.1057290047
455,-155673.509733185
553,-168366.48692293823
599,-146384.92935567038
636,-246783.62375389895
648,-233460.87110930064
650,-180944.66716464466
660,-249136.957555552
666,-154965.4882059351
685,-252520.9246160745
691,-205518.69767505003
711,-217832.43148253715
726,-130723.69420984252
753,-187323.86161913222
784,-238804.7739447911
889,-120244.76515524692
901,-161110.63660846293
919,-125480.1530086253
937,-281840.4115253958
1014,-191281.47149310325
1043,-234176.6352965475
1050,-132954.8433105511
1097,-223125.5899372035
1156,-238594.401621163
1163,-238035.43912497145
1184,-213948.30372869986
1192,-231554.8195397326
1210,-83675.49892240536
1219,-142358.3606019147
1307,-284358.44665504835
1350,-194370.23173556387
1354,-180412.42295412187
1370,-327773.62683834555
1395,-167839.18923682062
1411,-196768.46128958112
1414,-111529.43712789989
1432,-267199.3559678416
1500,-158441.1799166297
1511,-202952.88924206962
1544,-132770.09086364167
1573,-284943.32602718344
1596,-251855.13872595722
1601,-92735.14375706733
1605,-274473.6944150845
1607,-208648.48488662584
1626,-311692.8269000211
1629,-187890.31561848192
1648,-150301.53030908594
1679,-315209.85673371423
1683,-192659.88955763102
1704,-197737.0121138626
1714,-213728.68745143907
1768,-199445.1040413152
1772,-217757.1005464988
1777,-141588.23631157298
1862,-111139.48808310469
1895,-112018.83003067652
1936,-117312.89112414142
1941,-124505.30583180669
1944,-87131.13352622795
1960,-243018.50923158997
1967,-239063.9371045964
1987,-167133.24675389228
2018,-148727.99771141514
43,-224773.04715767878
114,-66471.9928260973
177,-178171.00295184876
212,-185138.24439842338
291,-182924.84220066367
369,-194635.03199654655
400,-166661.15056521606
402,-233054.28380902152
540,-225491.84635922048
582,-180524.9490706772
612,-226872.11840569426
635,-67962.0365226328
662,-186860.15764085663
665,-203440.9227449056
713,-144558.58597414312
747,-132247.2237979431
751,-75962.43603217605
780,-280376.1057358382
827,-106853.36087812431
851,-211109.85215298014
988,-229891.73053525793
1018,-171172.469000902
1061,-190329.9752869354
1068,-135376.46858103323
1143,-117575.83097009793
1161,-194108.26760825588
1191,-124115.37595495203
1222,-220860.9391110715
1373,-247766.07676839788
1377,-113685.01979641651
1393,-124747.02203493219
1412,-154762.27860716768
1423,-188145.146900808
1427,-168842.58197769086
1580,-239363.90676158576
1708,-108050.6884386259
1711,-140460.24352970335
1800,-144118.24314136637
1904,-103369.8216688576
1929,-151638.31240603392
2004,-236858.55935305342
2034,-199410.83598282756
2047,-148479.73019820405
7,-15732.748399223181
147,-17131.300253211313
264,-4836.213499365459
391,-36456.360911933065
663,-10614.156533433035
763,-14308.356383693634
764,-17336.433545728432
765,-20668.70957958452
775,-17593.10906040124
824,-21437.90701147512
837,-7742.323887134259
845,-25811.302133824
1084,-46755.22217474526
1409,-10199.769976350195
1533,-25313.828152127415
1564,-31493.76370604813
1565,-38329.83018025603
1586,-25655.513011784875
1638,-11136.211690946458
1682,-20169.44541953223
1701,-50165.99638385048
1757,-35482.06778083416
2032,-37829.129405347274
8,-13.276173428281549
1680,-366.28828821610966
1849,-205.73881046587246
140,-333380.3161339446
439,-313420.65528766345
544,-263750.4134045659
1091,-315925.05013683706
1105,-184230.91215381442
1384,-275354.03059900913
1397,-206036.4359319712
1625,-297373.18766167585
1823,-186583.79725237307
10,-9002.977508945145
67,-5925.978806667703
69,-16572.255924846773
167,-1242.2781636813668
263,-25654.98606135546
326,-5478.100593560183
362,-20521.115087044953
656,-13750.267924812959
825,-32833.122095042556
1751,-3935.5580009830696
1752,-24404.685565683736
1764,-15517.34655498036
1842,-22110.17459185363
2033,-40032.87334319864
11,-3144.865090886121
355,-13738.074679058862
621,-9423.466479737132
652,-9450.795106730604
843,-358.642115097633
1046,-14636.577679648273
1120,-1003.142200256237
2007,-37147.71958538429
12,-25383.11121975055
75,-51036.847209915984
88,-66578.61828783882
105,-57490.611611982575
163,-64628.63186180241
204,-56140.941956027375
220,-7391.612097236133
221,-3349.5214335293285
224,-35692.09721924951
258,-29722.769841531463
302,-29467.59064899598
304,-63398.41944859946
379,-40624.43403192783
461,-54263.3111599454
465,-21193.015898950773
480,-27482.621292396645
482,-50545.887261735195
579,-75618.13785681623
614,-28587.02271468933
646,-31039.76937833271
681,-47678.01291024283
801,-73170.16807369486
820,-4446.0963067214725
842,-54681.14090550245
879,-67839.40203387334
883,-12200.946685583915
914,-46727.818705263235
1182,-20127.689784852988
1190,-44188.12615585823
1205,-80938.6022753724
1241,-64324.17630541399
1290,-72298.26761250557
1344,-73311.16353164677
1451,-23930.827896249448
1484,-43796.379329830255
1487,-5063.344465663765
1537,-32923.02761518794
1593,-17327.99287405334
1608,-25925.450680436614
1633,-46187.423746530876
1652,-10261.712499494219
1746,-46392.521584973714
1814,-10967.110169374146
1852,-53400.24806412728
2009,-9701.829343995938
2021,-22415.84306933759
13,-70010.86964469656
14,-183561.2199951426
19,-72196.0428296035
27,-14434.34065995487
46,-57070.26513389522
108,-70409.33596988367
133,-45817.24118910129
249,-81481.90848850117
254,-100538.7941490558
322,-166503.01437299486
360,-62244.55687777428
510,-54584.34913100888
570,-72852.15017814888
576,-88353.53809388935
602,-175802.8831440518
694,-143018.31224770524
716,-74820.65803205587
723,-77184.76471962094
729,-88474.85071593091
731,-51846.28672200504
752,-87081.88970817093
787,-22222.999440746014
831,-140320.2555268665
927,-93616.8789271703
960,-122335.18750670837
1001,-63426.90877985385
1004,-39417.802925312906
1029,-54738.502885132955
1030,-101845.7585855176
1052,-54027.320804571864
1099,-174337.53623426278
1109,-89542.24123433171
1147,-132541.7875340877
1171,-84085.37477567526
1199,-66486.26856293491
1240,-131398.88580453885
1259,-78940.89358590146
1265,-16487.1952665174
1289,-33010.97672443174
1304,-38830.34969296368
1347,-85432.5098485139
1390,-76829.75455716517
1422,-110660.07849315606
1471,-63686.45641216483
1486,-67907.21147936757
1503,-79809.28202097825
1521,-85128.2644394384
1574,-49133.85451086538
1582,-58335.864912863726
1606,-76405.94246360156
1621,-32991.05624598002
1650,-86629.76207047586
1654,-156804.75042988322
1688,-99545.63753064343
1809,-35537.78058009051
1822,-29189.025491220455
1836,-108978.9878607872
1867,-66063.03612774293
1990,-28749.664764807672
1992,-83342.93481035209
2024,-32364.098332470257
70,-230463.16554837432
85,-109617.20439449747
104,-141086.3664313632
107,-126789.85167492865
113,-67326.8359710885
151,-158193.29332838967
182,-93447.04034224058
217,-66220.71293831342
251,-195411.97658344344
252,-47018.316439189424
253,-193519.7680082823
292,-157889.0041942979
320,-132015.34311032903
380,-97845.9236959522
499,-147868.72688616253
559,-97660.23978947116
598,-95307.42275939915
622,-126686.24495180423
654,-252742.59209802546
664,-85597.03003794691
754,-252898.65479623107
792,-97834.62005951042
802,-88576.25462370628
806,-143796.57150981078
931,-217351.1066495318
1034,-87728.78779419814
1134,-165238.71522634546
1167,-132262.50224250156
1172,-160628.667268289
1233,-195579.665853706
1251,-321985.3120353902
1274,-206741.28245190487
1396,-100791.05726813816
1439,-86533.27278663403
1447,-261050.8602424524
1454,-178082.74630146948
1572,-176780.93601478802
1616,-113741.50058710652
1640,-80663.95591924712
1827,-113458.94529683184
1856,-196359.71291845603
1868,-222131.7349127187
1884,-203880.64125402967
1885,-146345.17890564035
1957,-150332.4418340681
1963,-95357.4195606044
1970,-64338.5713854414
2013,-200635.8015518694
20,-155593.8881833022
49,-129622.04730004261
186,-224163.41045409368
245,-111131.36939472948
507,-234731.58462902388
508,-262855.9341898308
516,-176696.53801631206
536,-123294.1268406884
613,-253654.0702428656
750,-136509.05890082763
782,-192180.52049140248
795,-140995.13906026309
880,-109323.35746487026
898,-261715.34250787692
935,-169858.13490684933
1322,-170521.78062699063
1404,-168313.15731549772
1426,-168329.60382547215
1441,-199043.64732811734
1449,-177559.9188849578
1477,-215027.44380947604
1556,-143903.13870966466
1563,-188396.15347479057
1733,-129822.68281407327
1816,-185909.90265673847
1950,-121867.49675507408
2041,-201332.43817890933
187,-41751.83981433267
243,-75821.56846284396
328,-67811.35172617163
503,-66393.97742134318
504,-139587.5622476831
645,-27763.290561000245
700,-80088.81753016669
749,-52256.06064354533
796,-58282.85998999536
834,-49609.304682335
993,-87865.87762562791
1070,-90273.77619550248
1137,-60502.194674713355
1443,-91644.5795942916
1461,-103056.3786952619
1602,-68634.97702300476
1921,-63350.162795594326
17,-120902.32965763725
42,-70100.42715225035
119,-113667.69700448048
168,-34354.6247814349
211,-55441.21305879706
226,-70158.04599312572
300,-68477.48656044867
321,-43680.15907946206
336,-85478.21787167276
349,-28923.597518023707
406,-143373.64844243243
422,-119419.8876321204
566,-56488.429115234656
580,-108274.287494485
720,-105205.0810428017
899,-61416.70096970062
947,-97613.83769564879
956,-135686.40412703835
965,-111666.46666293609
990,-74402.3299587503
1013,-212892.12532568478
1112,-43657.4653917012
1181,-62308.579764511254
1288,-146426.89293218087
1340,-96008.23118838863
1368,-72910.53922996824
1512,-59445.89579960718
1532,-46566.89414199931
1570,-73088.04223859042
1622,-36346.71758950827
1623,-96023.83782481308
1685,-58074.65084641067
1859,-61585.74512341733
1997,-51184.053883616194
2022,-69568.04940631111
2028,-86420.23231604137
18,-40671.64051772788
39,-75376.24461328029
122,-70000.54788337584
227,-17056.825983999428
353,-22542.788416484582
387,-19960.700494564026
412,-13095.227950013446
451,-6926.106111285821
518,-4548.880532046302
548,-53893.67258395132
589,-53310.25243380277
603,-90511.65254278443
620,-56732.65486570769
633,-94369.81818506465
717,-72791.05404726276
718,-58401.92114241313
733,-32382.829648998526
766,-122997.72975240833
788,-97091.31349589599
908,-23008.912020135573
934,-93088.47628394458
950,-68959.68460316342
980,-144729.64511647794
1010,-42335.79651101165
1080,-47067.77057731881
1203,-64080.40240330031
1248,-120161.1372101678
1281,-37638.46051674222
1294,-112456.75142914444
1343,-12427.684812325775
1361,-58717.59788883466
1382,-110975.90207883205
1417,-19163.59933857984
1438,-30431.876335045272
1460,-116249.21204995629
1463,-39058.57649231138
1469,-10298.030724554803
1518,-49077.56008015276
1734,-46408.197680096324
1766,-104874.22011078568
1769,-40213.54229333249
1804,-65278.60202975643
1831,-12875.703165280525
1886,-89187.90868221507
1907,-53929.0205859999
714,-21227.31439392518
1908,-54503.51104478162
32,-82050.30222620486
78,-68383.34778034654
94,-131953.77116745006
159,-166262.81231969784
166,-98059.69017784501
339,-119805.05239632749
357,-112484.7246940042
358,-118801.23428863857
364,-39520.68033751751
404,-100815.13831563278
476,-67008.28826683499
642,-93265.69497744831
643,-77623.45740608769
873,-162856.97752103847
910,-93070.07066649137
1019,-52586.89466316635
1028,-98920.42264329386
1082,-45364.683742137975
1284,-67914.58019506941
1493,-72665.17134358772
1658,-49691.23904399993
1661,-94005.56761554217
1691,-75909.57775003435
1726,-78304.13596630911
1799,-80421.01925873902
1872,-104538.69543931623
1986,-71733.07267601593
82,-46752.46260986893
96,-61044.068704266
630,-78967.6587190841
675,-100446.58790935134
710,-63524.6745287742
730,-119849.30343585298
743,-135797.3133800203
776,-66785.93445575723
884,-100723.48789687666
938,-148599.37751490323
977,-31226.38158606232
981,-119372.43533199631
1060,-57902.5996159227
1560,-98921.07635325757
1561,-90212.81696402152
1579,-91074.5861466594
1723,-165892.61621021773
1785,-76649.89066971319
1933,-83041.22604030557
2020,-106028.17522143236
22,-32738.98312134979
89,-83858.4382870616
180,-86108.25756951848
351,-10379.790188151044
431,-5514.565567585915
448,-31930.190438574824
537,-29678.601802304333
709,-31571.76922231409
727,-11508.261593356647
816,-34174.53648853822
939,-35639.26563813378
941,-4629.912951255155
1135,-18336.7862044863
1157,-53078.364724241284
1177,-12520.669426981787
1209,-24663.242143557814
1246,-44218.23057534825
1327,-13981.421333898896
1367,-10554.119507023923
1416,-18696.920114936474
1473,-20388.870185265183
1657,-36952.90259554499
1765,-61759.953008431825
1784,-37850.801441781005
1893,-23229.274571775277
1914,-13559.487238651409
2042,-23958.727156217206
23,-80950.25745495304
120,-99873.98479354921
143,-49836.53099102618
214,-76209.03964362663
228,-42380.55176723979
260,-46063.47610578045
284,-73506.7093468617
361,-52959.595173895075
524,-47007.5678626117
545,-64853.37635655259
550,-32869.59282636851
594,-33977.41739433734
641,-51111.50514143465
674,-32208.278702265237
759,-37578.56133486531
761,-35642.447066272834
800,-62243.3693175243
870,-84581.0425502109
1037,-89838.17149875106
1041,-87422.59183749088
1106,-72822.81357382277
1166,-47059.98494958831
1212,-69922.73215769738
1239,-59578.16761133093
1276,-35060.51426760904
1295,-50098.56522621604
1315,-45740.55963257136
1359,-78438.97941442778
1508,-52788.04896220809
1535,-26352.90625943057
1542,-127060.50068163694
1543,-24588.10818734861
1591,-58738.8652732661
1729,-38278.45141360154
1767,-27955.301216518055
1788,-47480.73106257929
1795,-31644.587887569625
1923,-57461.34908183821
1983,-35190.90922158395
2015,-67728.07510240897
2016,-94510.27974582583
25,-50797.732666116935
50,-90420.40415669407
77,-19140.364950179828
79,-80172.22556645087
92,-21706.63264904803
191,-16150.850235336968
257,-21460.99477754131
261,-102665.94490716064
316,-6888.753906737772
343,-142538.06712215947
371,-62897.25551498691
473,-138002.5955073741
483,-5565.851761577093
520,-25963.918312207436
697,-70801.68261624638
734,-4784.690979841546
803,-65868.07516677336
807,-32709.45792794695
925,-149515.0352391824
1140,-115305.22851596224
1144,-36468.06664514028
1149,-144554.52576146007
1242,-96901.6112099001
1331,-73800.07205333572
1362,-29737.660581730106
1517,-40390.79545629945
1534,-19171.762415715384
1568,-13322.645378149611
1645,-5180.335692861108
1743,-91537.329797528
1803,-18722.46725770949
1865,-16940.33487164212
1881,-95195.65669106675
1903,-133180.11000618088
1911,-39178.29246107937
26,-186999.84150829757
33,-126778.48913246531
63,-95352.71362206685
84,-163187.14396988417
109,-147337.71001026302
225,-123686.4779867641
274,-103770.00793317612
275,-173898.1433989689
356,-96325.85922830511
436,-156186.1898588517
574,-89585.12680887827
637,-186301.76365761406
757,-114022.17433400381
805,-129877.37430757246
822,-91230.13327371585
928,-236859.36120219916
959,-113846.32700258732
1023,-112866.20150237519
1038,-131748.74294679926
1141,-156878.21234976884
1206,-91132.6173581071
1250,-168127.56857360923
1268,-119899.70289357578
1336,-83771.34070684148
1342,-88744.93063755962
1352,-128949.0546612474
1496,-99734.8062791369
1550,-114143.66573971359
1628,-101636.43319234179
1730,-123659.33832100887
1796,-136013.447467108
1870,-105867.30134487609
1891,-111292.03341234449
1894,-119477.84427746602
1901,-148796.04848012578
1922,-121350.01992951511
2043,-99943.2670570695
87,-12130.768742302744
565,-7752.963834029148
893,-3212.9899519293494
951,-3305.204397000383
1006,-19736.813957545484
1108,-10403.796353982741
1211,-5909.411242904815
1308,-1971.0771350152384
1430,-4387.445123629315
1434,-21657.21667864202
1571,-5683.5809194509075
1828,-24075.75066872921
28,-107274.90839158125
129,-67779.06890014141
330,-91597.51636632225
389,-66967.98227706358
429,-105955.04466341287
481,-95755.63135855009
528,-94576.24966584808
668,-58689.425357509834
676,-39101.250488126796
707,-80520.34487691309
746,-24555.155696047193
756,-50281.686499036194
886,-93329.46524855446
957,-41828.443666371866
968,-38574.08861037148
1056,-24631.253969729765
1114,-48636.704227185925
1318,-52381.765268159725
1603,-79596.94405677923
1755,-42806.437806939335
1848,-81782.04853566729
1926,-55989.188888207806
1932,-78214.14284362445
34,-105990.57546182944
692,-99124.57515502656
1421,-95552.83661135226
1763,-132508.31560176393
1792,-72338.0371585308
110,-124572.1139407683
164,-121300.47664464456
309,-51036.17441567898
558,-68683.92370389144
658,-65884.89563873791
913,-104013.82698748102
936,-55543.80481478225
1197,-78112.32618883328
1337,-49124.4227158928
1619,-89642.68207271016
1639,-83533.07665022272
1702,-103227.10657016275
1802,-94072.94724008656
1820,-94775.74239620229
1845,-98013.85925110956
1864,-156462.39496800638
1924,-143716.4046374718
1984,-117961.54896949182
31,-3862.611465479067
165,-12473.328019515848
219,-9931.006114245107
229,-1514.2982698709434
334,-3558.12406962611
924,-12244.982265118653
955,-4240.424442749875
1286,-20535.69094208786
1670,-15976.083395498083
1896,-7478.104484883572
1915,-3593.648463239047
62,-45259.80940611212
131,-35286.29753905332
197,-69690.58995160191
202,-93185.3760613064
586,-34662.26415875969
689,-23957.335420964162
690,-54026.17868001991
828,-43330.173047102704
835,-103275.80525172788
1076,-54146.6261853767
1153,-94933.4970189838
1247,-59142.843845684525
1255,-61072.029930834105
1442,-68433.39822174891
1525,-51596.01802568833
1830,-21505.51548566053
118,-116413.74729618199
452,-110283.86453529277
512,-34323.63318113158
542,-120228.42780915833
585,-159323.96997366668
618,-128617.93156540234
1049,-47383.11827044997
1358,-47308.02805297376
1464,-57997.90044468158
1468,-145022.7804847603
1587,-122633.5437086073
405,-15660.66084268264
417,-60912.570214180014
562,-73844.36337236085
