i,j,w,kappa,type
29,1713,0.17058590079954158,-58.71861921028845,forman
29,2059,0.24067291754142528,-34.498987696916124,forman
29,2926,0.22738721894623645,-39.246845149787006,forman
29,4217,0.20982596775673756,-33.345158467417114,forman
29,7274,0.34667522940575063,-19.24789794001868,forman
29,7363,0.12504975157381196,-54.894199830921195,forman
30,268,0.13794439640279038,-70.022914773942,forman
30,1411,0.7277942812783891,-49.95457466284103,forman
30,2065,0.3957823384545012,-51.4063337359749,forman
30,2902,0.16859108371402723,-82.71458673190028,forman
30,3418,0.8584951673568921,-46.287898615271146,forman
30,4592,0.1181985883693504,-95.33076692042613,forman
30,5321,0.15194282103608067,-78.57987396279086,forman
30,5591,0.2402127503083581,-67.7283093722804,forman
30,5679,0.13104394815354814,-89.891794111416,forman
30,6140,0.3158153375368135,-61.60348583486669,forman
30,6566,0.5088531329426298,-42.55625074628722,forman
30,6731,0.17099344130356875,-78.76122495976684,forman
30,6844,0.4060850266382883,-55.79760934455015,forman
32,642,0.26256575074529687,-28.31359218927951,forman
32,3370,0.44428146026127335,-24.281859148937116,forman
32,4755,0.12427193047283012,-7.923973836731847,forman
32,4836,0.6233354587057768,-20.795519837030753,forman
32,7186,0.21589813953886433,-15.984781435985552,forman
33,225,0.14925150208323795,-30.966528670990165,forman
33,2636,0.27230693947488527,-44.41073106986463,forman
33,2906,0.16347832164782145,-33.76690933363214,forman
33,3886,0.15904706577331704,-40.45664376687126,forman
33,5027,0.4496082526323789,-23.598674106769963,forman
33,5973,0.44056357945413305,-30.917178861652683,forman
33,6389,0.6586780409985207,-15.629952529992178,forman
34,692,0.35984451587948846,-20.696260509142583,forman
34,840,0.29848777751902505,-18.586407677136535,forman
34,1514,0.24888026729048626,-25.328776048277422,forman
34,2620,0.19847268742661472,-14.570724271585897,forman
34,3025,0.12385442681881577,-29.971693088314954,forman
35,2531,0.27372701233935337,-9.755331781155244,forman
35,4399,0.6294985412824106,-11.231932815601718,forman
35,4675,0.26613380163771594,-13.100647816796904,forman
35,4863,0.1922893477732942,-3.5722803882738923,forman
36,1481,0.18797670953356707,-18.105586908667135,forman
36,1609,0.2785626048090463,-21.748830465082236,forman
36,2857,0.12541033254311967,-25.558447772345346,forman
36,6003,0.14321459542309006,-31.551074692035105,forman
37,73,0.17974756276772477,-88.96753443235508,forman
37,1498,0.5310283660136421,-67.03543373946803,forman
37,2155,0.1402349752345323,-79.16724122580246,forman
37,3411,0.124895880311713,-103.98747864653534,forman
37,4533,0.1478846758971803,-76.7741224233767,forman
37,5059,0.1289694858349943,-72.19868416134722,forman
37,5337,0.26101980551910964,-47.32690209176726,forman
37,5573,0.47869487118682796,-58.15282638904245,forman
37,6706,0.15873463433036122,-83.18488251483741,forman
37,7600,0.11792552750595249,-66.44457836513189,forman
38,3852,0.15149003817993054,-26.601667074361483,forman
38,4748,0.3157623222784233,-40.46575589928537,forman
38,6351,0.13593203033109405,-24.312202167303408,forman
38,7652,0.2357247910154931,-55.83551524606288,forman
39,2505,0.19017924335134484,-24.258490597621027,forman
39,2663,0.1283479664487997,-39.732391063603,forman
39,7769,0.18873909413532075,-27.7116789370784,forman
42,300,0.3742671923988072,-17.171651378213333,forman
42,1368,0.45315720941409904,-8.376624926007379,forman
42,1532,0.1642460763614592,-21.192301194661162,forman
42,5965,0.17306607703620022,-21.627289976641197,forman
43,212,0.29816594867229274,-56.20677137121641,forman
43,1423,0.36450581298440515,-60.3309564259982,forman
43,2004,0.36489458774577954,-56.740521683397674,forman
43,2339,0.22695948176206282,-76.28278199183735,forman
43,3833,0.3785438203829261,-73.45480381798652,forman
43,5024,0.11239347258208379,-113.97671183831676,forman
43,5068,0.22033463918862023,-96.13060782910443,forman
43,5086,0.23507921854087246,-67.67475690245391,forman
43,5275,0.3312647847402372,-66.20004019635576,forman
43,5329,0.1180834549547899,-95.89222857666647,forman
43,5871,0.5146051259434539,-51.946284845291174,forman
43,5872,0.14177272175933076,-88.09227583041894,forman
43,7393,0.13113944012800183,-79.01026827313365,forman
43,8167,0.19074306892167134,-62.651164363550066,forman
44,2786,0.1567428163809003,-39.77031695858743,forman
44,4135,0.19061451802816448,-45.491345112911915,forman
44,4476,0.12052829563150488,-64.4999890374765,forman
44,4587,0.14106857446038146,-36.01867866098392,forman
44,4600,0.1117941466226453,-45.35000279894783,forman
44,6719,0.17696504398052618,-39.8723583059932,forman
44,7028,0.3280863117100656,-29.54000317039078,forman
46,1582,0.20211209088637921,-31.642688827953336,forman
46,2261,0.28309469674234716,-31.639134802455605,forman
46,2544,0.1336231052874821,-44.66087066812217,forman
46,5133,0.33760363743890326,-24.794185111813327,forman
46,6995,0.1413037693026223,-40.31110038408363,forman
46,7187,0.38216413948280226,-22.63380388550041,forman
46,7428,0.36319898215188967,-29.960486247312843,forman
47,2307,0.23574639811258755,-8.774562864720144,forman
47,2767,0.3141208773529138,-9.959838945387144,forman
47,3660,0.1678347193740668,-18.800909953823705,forman
48,648,0.17060718456274823,-52.59430040139589,forman
48,1432,0.47819584032811424,-55.971300743220226,forman
48,1967,0.684124867683464,-35.985956590486914,forman
48,2821,0.2414926009712567,-37.887102632785755,forman
48,4440,0.16558009112210606,-55.76319623667528,forman
48,6182,0.17206437121697618,-45.200706167548674,forman
48,6794,0.29431567080432436,-45.47530562438173,forman
48,7116,0.14939874081854634,-68.71188585085322,forman
48,7518,0.29380091505375944,-47.301855678524475,forman
49,245,0.7394221403058447,-25.431192027102636,forman
49,1872,0.131785327364126,-30.082246584591484,forman
49,3264,0.13882225766497364,-32.45164671607006,forman
49,3456,0.3497571737906945,-28.411274628930542,forman
49,7996,0.12503893886965847,-22.7449790402763,forman
49,8105,0.22335406414059672,-42.06787048860465,forman
50,79,0.20736573466379682,-19.375805121747074,forman
50,5493,0.17401846514590102,-38.01771580618714,forman
51,6108,0.542740320982264,2.0,forman
53,2564,0.11235369774137378,-35.024210488665304,forman
53,3084,0.11814143735835286,-70.95729831689042,forman
53,3644,0.22622388999740214,-34.27630251095319,forman
53,7178,0.27345623543825903,-55.06914176038565,forman
53,7294,0.12275590339272183,-32.24579346000502,forman
54,2882,0.22366740912939057,-36.77843411680816,forman
54,4318,0.2557707343088329,-46.723762628407115,forman
54,4445,0.3141480353956316,-47.44793838725589,forman
54,4505,0.20844339005625304,-54.73056899925193,forman
54,5052,0.14745681959344722,-77.61470574548106,forman
54,5399,0.24165202517622913,-25.637935730859226,forman
54,6157,0.21507646902427985,-49.49583899456654,forman
54,7316,0.4163408765427666,-31.067765852663882,forman
54,7898,0.13423132059665902,-75.64848128735349,forman
55,4225,0.13148978048715212,-7.637109022401322,forman
55,5001,0.21857881445757887,-7.56974440098023,forman
56,547,0.18342941163112378,-81.41627649582536,forman
56,863,0.17099644445213663,-80.02715177559577,forman
56,2029,0.2677929194557429,-79.1807944283118,forman
56,2331,0.23457822583144114,-68.39237494050441,forman
56,3360,0.23166727566956677,-58.46286830457845,forman
56,4973,0.6094318392239352,-50.2822194057663,forman
56,5143,0.1804395976649238,-87.98613199749164,forman
56,5434,0.21595814531865237,-70.3716060443307,forman
56,6136,0.11623522241409975,-89.88226904109155,forman
56,6275,0.11171310480946932,-97.07937661955057,forman
56,6470,0.39189423094244563,-66.8632658765347,forman
57,80,0.14505392481312662,-54.16436874770046,forman
57,276,0.2535304080716297,-44.65410110324622,forman
57,2867,0.16313945607766878,-56.30515090996625,forman
57,3710,0.15915666257601974,-47.96261181720663,forman
57,4562,0.1648781123181207,-52.901113687970714,forman
57,6109,0.28665759366227234,-47.37490215678962,forman
57,7309,0.11232980596170106,-53.22842576960527,forman
58,1655,0.16635238870334834,-20.989123338054874,forman
58,3727,0.1839636297372411,-26.591793555599086,forman
58,4001,0.1403269117797285,-19.36807528325395,forman
58,7207,0.17169983060966545,-18.714364325055215,forman
59,1706,0.1338417143264771,-1.6261012962625374,forman
59,7399,0.24852788350502167,-4.533388890886588,forman
60,115,0.12274188025323524,-53.472680980020705,forman
60,455,0.11962132610804625,-56.910494158580356,forman
60,2122,0.5145702985133022,-34.31877014664984,forman
60,3183,0.2305207821626074,-55.495618893156255,forman
60,3821,0.19629691233583937,-49.06371721506638,forman
60,4004,0.22018902733309925,-52.924643965396335,forman
60,4236,0.285724361274378,-56.00119945225593,forman
60,4434,0.1927271908163473,-60.130778054036824,forman
60,7827,0.408209114599995,-46.57693265625693,forman
62,157,0.1631225831368757,2.0,forman
63,1363,0.12739982384065118,-93.2793896991674,forman
63,1496,0.27468502074712325,-33.312250972444915,forman
63,1870,0.4043426082114891,-37.026956954028954,forman
63,3131,0.35331934496233336,-50.73277219912045,forman
63,3399,0.13183839637512,-65.37583890137672,forman
63,3631,0.21324409255833932,-50.70163693662316,forman
63,3813,0.5606701844549804,-31.610489817708633,forman
63,7288,0.1271695873214892,-55.391007892967174,forman
63,8140,0.39822770975727695,-47.6195052084977,forman
65,1707,0.12711318103790034,0.05418102312292117,forman
66,6478,0.16307187327611658,-7.071816215799203,forman
67,5681,0.35359851132432707,-6.390508730826401,forman
67,5794,0.12474910034097166,-4.81324567689675,forman
68,3708,0.20036249519115404,-25.710685945128358,forman
68,5147,0.5800084446669469,-8.18774868150567,forman
68,6370,0.196327635618098,-2.0305519883832064,forman
69,362,0.14243753187371716,-3.6764210511455233,forman
69,2154,0.15380407282793432,-9.943152459337668,forman
70,648,0.12081993342263198,-51.244417723301666,forman
70,1432,0.1454192119489463,-79.16785568544232,forman
70,5577,0.35325090051324864,-51.87842468803294,forman
70,5846,0.4902296263797053,-30.901702560507573,forman
70,6398,0.4918849866711586,-38.658631662760705,forman
70,7116,0.15931037846646812,-68.16970850545626,forman
70,7238,0.11763166080967759,-75.10368241138973,forman
70,7809,0.19877399263827913,-42.171741336766715,forman
70,7983,0.7829650876964057,-28.192383995098233,forman
71,3947,0.20458036208880417,-22.673171296985814,forman
71,4432,0.3796133821574366,-16.09021114505488,forman
71,5071,0.3537332671906175,-16.451952980953145,forman
71,6537,0.24547565110799302,-18.34568167067539,forman
72,771,0.2569833152579904,-91.92932292648649,forman
72,2903,0.2377784013673615,-63.873287921665806,forman
72,3305,0.39424017106179127,-81.64873104737764,forman
72,3880,0.3833915463126932,-61.91353044376015,forman
72,4066,0.13129873566274428,-92.79937006206038,forman
72,4212,0.236742600969408,-97.39357261131414,forman
72,4833,0.20045907257216172,-100.51512425160593,forman
72,5108,0.21493432428582512,-99.98062714780023,forman
72,5562,0.11290977002558758,-66.8366418785346,forman
72,6238,0.16371080526947704,-64.31867446797608,forman
72,6380,0.3238068010319518,-72.68250179682961,forman
72,7357,0.17916316813518107,-116.57455912701133,forman
72,7944,0.23633929203341203,-61.69907937171548,forman
73,860,0.1546934989348614,-98.35837918385393,forman
73,875,0.23756065231515014,-67.53581633628164,forman
73,1139,0.3774934556569104,-56.45734911659423,forman
73,1425,0.14916358269915564,-116.28009947793699,forman
73,2733,0.17083015988199907,-91.9262390565734,forman
73,3411,0.2371013124901577,-100.50728741297971,forman
73,5593,0.3031900996292286,-84.74957971737557,forman
73,5910,0.14615585697908393,-104.88832255284173,forman
73,5958,0.11942771725680676,-116.81495779456088,forman
73,6578,0.214936657917885,-71.05617639975866,forman
73,7220,0.15328444428593116,-104.40580067773465,forman
73,7952,0.1326808268416476,-107.11766894898395,forman
74,2787,0.17376121765011068,-69.23194549276512,forman
74,3093,0.1914975077609347,-90.7750840494475,forman
74,3502,0.4183206149631853,-61.708915643703264,forman
74,3566,0.23911984096802774,-55.037507040199316,forman
74,5105,0.12357454339365792,-111.11506555699981,forman
74,5898,0.2557547501657669,-72.24272027446543,forman
74,6001,0.16628509061437136,-80.78366622058071,forman
74,6672,0.1619499148697145,-68.06118700164826,forman
74,7232,0.15597560409662975,-68.37573351098183,forman
74,8129,0.33384720772748544,-45.86304580669153,forman
75,2780,0.3196520390538063,-10.398161478106966,forman
76,635,0.3852211949464148,-13.063865718324516,forman
76,4589,0.15914286230918906,-25.8931956011318,forman
78,6670,0.2896908780813365,-7.195679323722486,forman
79,261,0.1838698328172887,-29.24267267230844,forman
79,3877,0.13307549976556823,-21.91464881595971,forman
79,4357,0.21458888222318506,-19.697020093733453,forman
79,6736,0.21925809767925267,-23.826215504355353,forman
80,2838,0.18076404013852784,-75.34886062895863,forman
80,5372,0.2043523989249751,-82.74500082945698,forman
80,6041,0.12325839951144468,-92.8976287077291,forman
80,6121,0.21174537395323972,-39.03895806459073,forman
80,7309,0.13201559952426176,-48.77830090141333,forman
82,776,0.28598276216541885,-5.11849739645465,forman
82,6254,0.5534601668721386,0.0031715910564051875,forman
83,515,0.4223306656294901,-82.23375213482913,forman
83,1684,0.1126201824057179,-73.115643064739,forman
83,2937,0.12268902285191616,-82.1698017340612,forman
83,3086,0.2531711388223546,-101.444159517363,forman
83,3171,0.25986043965925687,-71.77492978859205,forman
83,3820,0.46438730531321615,-71.07296457529135,forman
83,3857,0.4789192091028579,-63.93484793292536,forman
83,4005,0.5305927174374458,-61.74854703923349,forman
83,4489,0.17399586457669167,-99.39670387128416,forman
83,4608,0.11681737071951902,-65.24738025915295,forman
83,6384,0.14474032984162213,-107.82777044378739,forman
83,7495,0.20342062297291688,-83.89371679318769,forman
83,7804,0.24500952165388068,-69.85633702061702,forman
84,1454,0.15987312931329387,-46.50517134010613,forman
84,1616,0.23909808409361188,-36.192745489749164,forman
84,3315,0.15697041079941182,-46.88325421002668,forman
84,3886,0.191675067760399,-63.93717697097837,forman
84,4062,0.1683373620532611,-71.30357047362929,forman
84,4575,0.12774260662761988,-46.74386516889615,forman
84,4913,0.12101564823643952,-59.81973623881147,forman
84,5303,0.15583009750770777,-58.05383173606431,forman
84,6424,0.16517715478136102,-51.13409989337982,forman
85,2103,0.1779051209090893,-51.603384051782335,forman
85,2260,0.2987411238602106,-33.18021022801301,forman
85,2446,0.23478558839661745,-49.34012605450864,forman
85,3048,0.3999054530346635,-30.2896671679867,forman
85,3287,0.5272368686925648,-25.5948860660852,forman
85,3474,0.15189673767889397,-63.181754151185785,forman
85,3478,0.3572303302270774,-45.60783424529352,forman
85,5413,0.3122480013665505,-38.81707060253889,forman
85,5905,0.15324139577072618,-85.22483979926776,forman
85,6690,0.36650920209172,-32.230805499460445,forman
86,341,0.15690062119796117,-49.6881618300293,forman
86,1149,0.15241533262723503,-49.91143154937521,forman
86,4228,0.5346230775779649,-19.811280939355797,forman
86,4672,0.12242053956974581,-60.228608225443246,forman
86,6752,0.1599319111841737,-51.2694993597455,forman
86,7757,0.14021431562786793,-58.858407939640095,forman
86,8095,0.197828641738205,-61.77597618946435,forman
88,105,0.18062733453384613,-68.20679747580093,forman
88,204,0.19814180353455907,-50.62906405327978,forman
88,1390,0.15316713372942922,-50.08804569073011,forman
88,2048,0.1186234113385797,-66.26432764658591,forman
88,3622,0.36765186386297716,-42.339315667584586,forman
88,5518,0.16424729484318792,-50.953917641153204,forman
88,5551,0.11787076083381215,-77.91945351866906,forman
88,5738,0.3126051929056977,-44.72225312599231,forman
88,6379,0.11302276280472058,-74.07406697871662,forman
88,6980,0.16898320438407116,-80.80130643464409,forman
89,180,0.24983355339440172,-33.2663043309064,forman
89,2659,0.22487900926267804,-39.99588855643463,forman
89,2836,0.3152244133279435,-32.84228299186693,forman
89,3584,0.21801304220674617,-17.2877469225265,forman
89,4635,0.22400997028866634,-18.35059130634699,forman
90,3926,0.11347293755041539,0.021408039854398098,forman
93,3517,0.204021378649334,-44.5977244854801,forman
93,4323,0.21114518773065327,-26.714927744234927,forman
93,5180,0.1351121814792018,-26.19550000999734,forman
93,6970,0.14978749215059137,-37.77006307158825,forman
94,2865,0.385787198042584,-28.97571638691825,forman
94,3156,0.28691762251736075,-34.94445354960658,forman
94,3388,0.2155678784376782,-44.44420610372016,forman
94,3469,0.14953557022012665,-50.30238399788183,forman
94,5374,0.1385124553160783,-44.05596767632126,forman
94,7369,0.7561804817324781,-25.132146310149736,forman
94,7396,0.16400467815548328,-20.230272145568602,forman
95,753,0.25170720440273925,-33.76163598555574,forman
95,2334,0.397003798481303,-23.096815103204726,forman
95,2963,0.11502392599711841,-33.598601539377256,forman
95,4004,0.2410198889076194,-37.04374571002372,forman
95,5475,0.5594254469865952,-27.657003512555704,forman
95,6959,0.42110277142868985,-35.45512255237715,forman
96,6789,0.6238448558357826,-6.3963123435156,forman
96,8003,0.23473266496675116,-4.694757923626925,forman
97,830,0.18473560689908436,-41.332703880016474,forman
97,2070,0.24656225017183503,-22.492090829040496,forman
97,4791,0.15006008958192488,-21.383016897364186,forman
97,5992,0.20849606058509176,-38.29892141760516,forman
97,6064,0.1325751276947092,-57.458160742300834,forman
97,8108,0.1933713323618232,-50.43155893173633,forman
98,132,0.22621506506945538,-46.05460742684879,forman
98,3995,0.1988675945946117,-57.876571838554185,forman
98,4938,0.24660289704973193,-64.56580718971276,forman
98,5022,0.12498586604220176,-103.62416765651963,forman
98,5597,0.14176291182229075,-87.81439552885685,forman
98,5757,0.2709590277931217,-59.89315681339166,forman
98,7219,0.4454965071371504,-51.97379992213768,forman
98,7793,0.18698090035132645,-54.83525229318957,forman
98,7933,0.14329234254859893,-62.354662364009826,forman
98,7982,0.2773020250923173,-61.8934156262733,forman
99,846,0.1900002714790809,-8.437406488800093,forman
99,3940,0.1853338151372063,-7.912844086580371,forman
99,7469,0.2293918993215585,-15.484959227586362,forman
100,771,0.29710048510098147,-81.03369950249947,forman
100,1317,0.29462282977840387,-50.064253993431144,forman
100,1437,0.33879335383343734,-66.59573796408493,forman
100,2360,0.3612538911599434,-42.930617798224816,forman
100,4615,0.11288188053444889,-78.80813676335326,forman
100,4833,0.15268176599923805,-97.85050891058725,forman
100,5108,0.12219355513565029,-102.46814550409485,forman
100,5443,0.7555767237506706,-48.28006619041504,forman
100,7357,0.1451098222092791,-112.14903407404755,forman
100,7553,0.26455440778136907,-74.14986532093602,forman
101,1386,0.17797927668051464,-75.86519903207807,forman
101,1539,0.11198170716752147,-93.97557329785165,forman
101,1854,0.13395965064378693,-66.78095154962072,forman
101,2011,0.15620602850967802,-97.41398355117941,forman
101,2140,0.8351501096636714,-39.66306233852492,forman
101,4753,0.11852162016466693,-68.35286167155317,forman
101,4975,0.20899645862541238,-61.133813918147595,forman
101,6495,0.2871040769130235,-50.30217686279559,forman
101,6957,0.3238722579757667,-62.868853034992256,forman
101,7513,0.2420826090716847,-75.13339722242328,forman
102,1197,0.22038008856645366,-33.438888783542595,forman
102,1820,0.11746263081655911,-24.968316207571675,forman
102,5040,0.31779471351900834,-22.029719213764142,forman
102,5426,0.15163366100405384,-48.47309512244304,forman
102,5966,0.1637912186948155,-49.14772318280343,forman
103,609,0.757941490230968,-14.521455779692186,forman
103,3060,0.2509813785693868,-18.176121327771718,forman
103,5446,0.15427420882869336,-28.491719388882863,forman
103,7230,0.2962852693257044,-16.647351898865153,forman
104,107,0.2265698300690215,-32.58234549505804,forman
104,403,0.168551774545534,-40.48072796768541,forman
104,582,0.17885961261336789,-32.874411118910764,forman
104,1018,0.3618198284825063,-22.756552989914987,forman
104,3767,0.2890606153297874,-40.90348897490091,forman
104,4356,0.11904770476485467,-57.63112619969149,forman
104,7360,0.3965267038472843,-41.744210768955654,forman
105,204,0.12069902872249923,-39.229443338515416,forman
105,4724,0.12946272781487353,-32.77680227394825,forman
105,5738,0.11362426289681322,-39.74488528906453,forman
105,6379,0.1679762612679128,-53.45370100707174,forman
105,7935,0.15951359512228414,-45.096839395624635,forman
106,2991,0.15172419796560052,2.0,forman
107,3767,0.2938709133424996,-35.310806243069834,forman
107,4554,0.138668718659707,-40.3221572602372,forman
107,6855,0.13211685505719414,-28.49500068063219,forman
107,7360,0.4008443648717888,-36.72889033477389,forman
108,4191,0.18404318713279716,-39.00692530863948,forman
108,4528,0.2008656230829707,-23.50952897633259,forman
108,5529,0.19500682524311788,-37.88490435718498,forman
109,1141,0.1717295096071217,-45.56007732583985,forman
109,1730,0.11283487387405354,-70.50265927495985,forman
109,1901,0.27362337884537685,-56.11851167084627,forman
109,4095,0.11695914863974592,-77.33688618450748,forman
109,4567,0.4009984973107904,-36.824987263735224,forman
109,7758,0.1735540422497693,-52.213129171343425,forman
109,7961,0.5517502190452842,-28.123354435673832,forman
110,958,0.20388079154276736,-34.68270440819683,forman
110,3008,0.12504300204827937,-53.28992681957013,forman
110,3611,0.15020922287957622,-52.71124834299431,forman
110,5365,0.1341862400694557,-47.58590495551216,forman
110,7070,0.14397510160877214,-47.175868179097115,forman
110,7278,0.2250426987519517,-41.15450073174655,forman
111,1847,0.47987847104160053,-14.270113395909828,forman
111,3336,0.18026091254120333,-17.407299582568957,forman
111,5427,0.15618333498147108,-20.421853897814586,forman
111,6889,0.2585680721319428,-24.360197014608826,forman
