node,deg_wsum,ric_forman
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.5244395732879639,0.9670331478118896
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.8173196315765381,2.0
362,0.5804533362388611,2.0
363,0.0,0.0
364,0.0,0.0
365,0.6493244767189026,0.9147113561630249
366,0.6910600066184998,0.7404236793518066
367,0.6661399006843567,2.0
368,0.0,0.0
369,0.5560654997825623,0.9427467584609985
370,0.0,0.0
371,0.0,0.0
372,0.6737479567527771,2.0
373,1.7832412719726562,-7.756929874420166
374,1.3582549095153809,2.0000059604644775
375,0.0,0.0
376,0.0,0.0
377,1.1562750339508057,0.43760383129119873
378,0.0,0.0
379,0.6191831231117249,0.9646239280700684
380,0.0,0.0
381,1.2120096683502197,-3.0431089401245117
382,0.0,0.0
383,2.1354408264160156,-8.104204654693604
384,0.0,0.0
385,0.0,0.0
386,0.5457276701927185,2.0
387,0.0,0.0
388,0.0,0.0
389,0.7976850271224976,0.6671149730682373
390,0.0,0.0
391,0.0,0.0
392,0.5992664694786072,-2.1061577796936035
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.5029200911521912,1.2164816856384277
397,0.7040154933929443,2.0
398,0.0,0.0
399,0.0,0.0
400,0.6954257488250732,2.0
401,0.0,0.0
402,0.5282775163650513,2.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.6819341778755188,2.0
414,1.1437819004058838,0.27255940437316895
415,1.0948412418365479,2.0055500268936157
416,0.0,0.0
417,0.0,0.0
418,0.7517221570014954,2.0
419,0.0,0.0
420,0.0,0.0
421,0.5609724521636963,2.0
422,0.6979485154151917,0.7081470489501953
423,0.5547704100608826,2.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.921561062335968,2.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.7000452876091003,0.8207722902297974
437,0.0,0.0
438,0.0,0.0
439,0.5205070972442627,0.9850854873657227
440,0.5556901097297668,2.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.5168718695640564,-2.003500461578369
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,1.2158458232879639,1.0722277164459229
455,0.5662780404090881,2.0
456,0.0,0.0
457,0.0,0.0
458,1.145728349685669,0.6270042657852173
459,0.0,0.0
460,0.7279477715492249,2.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.8600952625274658,2.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,1.220484733581543,2.0000200271606445
472,0.0,0.0
473,0.811371922492981,2.0
474,0.5015082359313965,2.0
475,0.0,0.0
476,0.5287659168243408,2.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.5614571571350098,2.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,1.048505425453186,2.0000219345092773
487,0.0,0.0
488,0.0,0.0
489,1.3447219133377075,-0.27172768115997314
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,0.7685887813568115,2.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.508628249168396,1.281444787979126
500,0.0,0.0
501,0.0,0.0
502,0.7517221570014954,2.0
503,0.5185630321502686,2.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.5434431433677673,2.0
508,0.7114130854606628,-13.999330520629883
509,0.5362427234649658,2.0
510,0.0,0.0
511,0.7499661445617676,2.0
512,0.5341939330101013,2.0
513,0.0,0.0
514,0.0,0.0
515,2.1030709743499756,-47.17437934875488
516,0.548008143901825,2.0
517,0.0,0.0
518,0.0,0.0
519,0.0,0.0
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,0.7342708110809326,2.0
527,0.7395286560058594,0.9874155521392822
528,0.6473522782325745,2.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.8038333654403687,2.0
533,1.2605117559432983,-5.8470869064331055
534,0.57233065366745,-1.736842393875122
535,0.0,0.0
536,0.513129711151123,2.0
537,0.0,0.0
538,0.0,0.0
539,0.0,0.0
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,0.0,0.0
544,0.5575500726699829,2.0
545,0.0,0.0
546,0.0,0.0
547,0.5434358716011047,0.9325231313705444
548,0.0,0.0
549,0.0,0.0
550,0.0,0.0
551,0.0,0.0
552,0.5903717875480652,2.0
553,0.0,0.0
554,0.5852118730545044,-23.794204711914062
555,1.893071174621582,-7.229140281677246
556,0.0,0.0
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0,0.0
566,0.5492838621139526,2.0
567,0.0,0.0
568,0.0,0.0
569,0.0,0.0
570,0.0,0.0
571,0.0,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.5370297431945801,2.0
576,0.5202127695083618,2.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,1.209150791168213,1.1595923900604248
581,0.0,0.0
582,0.5191910862922668,2.0
583,1.5211741924285889,-0.06955182552337646
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.0,0.0
595,0.0,0.0
596,1.2855194807052612,2.0000098943710327
597,0.0,0.0
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.5563228726387024,-14.095590591430664
603,0.8177123665809631,2.0
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,0.0,0.0
609,0.9279807806015015,0.4467872381210327
610,1.3184267282485962,0.7390166521072388
611,0.0,0.0
612,0.5196579098701477,2.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,0.5510127544403076,2.0
619,0.0,0.0
620,0.0,0.0
621,0.0,0.0
622,0.0,0.0
623,0.5672887563705444,-1.9209320545196533
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.5584729313850403,2.0
637,1.3084605932235718,0.9166918992996216
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.5041202306747437,2.0
643,0.7437888979911804,2.0
644,0.0,0.0
645,0.5312318801879883,0.9549857378005981
646,0.0,0.0
647,0.0,0.0
648,1.9599555730819702,-7.208542823791504
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,0.8375422954559326,2.0
653,0.0,0.0
654,0.0,0.0
655,0.0,0.0
656,0.0,0.0
657,0.0,0.0
658,1.4419838190078735,-3.4739168882369995
659,0.0,0.0
660,0.0,0.0
661,0.0,0.0
662,0.7155969738960266,2.0
663,0.0,0.0
664,0.0,0.0
665,1.1157984733581543,-7.952096939086914
666,0.0,0.0
667,0.0,0.0
668,0.0,0.0
669,0.0,0.0
670,0.0,0.0
671,0.0,0.0
672,0.0,0.0
673,0.0,0.0
674,0.0,0.0
675,0.0,0.0
676,0.0,0.0
677,0.5817428827285767,1.1575045585632324
678,0.0,0.0
679,0.0,0.0
680,0.8501666784286499,2.0
681,0.0,0.0
682,0.0,0.0
683,0.0,0.0
684,0.0,0.0
685,0.5551282167434692,1.5095951557159424
686,0.7800370454788208,2.0
687,0.0,0.0
688,0.0,0.0
689,0.0,0.0
690,0.5585149526596069,2.0
691,0.0,0.0
692,0.0,0.0
693,0.0,0.0
694,0.0,0.0
695,0.0,0.0
696,0.0,0.0
697,0.0,0.0
698,0.0,0.0
699,1.2198686599731445,2.021864891052246
700,0.0,0.0
701,0.0,0.0
702,0.0,0.0
703,0.0,0.0
704,0.0,0.0
705,0.0,0.0
706,0.0,0.0
707,1.668794870376587,-0.00576472282409668
708,0.5362427234649658,2.0
709,0.0,0.0
710,0.0,0.0
711,1.8016984462738037,-11.23990774154663
712,0.0,0.0
713,0.7385892868041992,2.0
714,0.0,0.0
715,0.0,0.0
716,0.5871890783309937,0.849810004234314
717,0.0,0.0
718,0.0,0.0
719,0.0,0.0
720,0.0,0.0
721,0.5747325420379639,2.0
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,0.0,0.0
728,0.5717966556549072,2.0
729,0.5663858652114868,2.0
730,0.0,0.0
731,0.0,0.0
732,0.0,0.0
733,0.6037144064903259,2.0
734,0.0,0.0
735,0.6413071155548096,1.0045249462127686
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.5524905323982239,0.9601023197174072
746,0.0,0.0
747,0.9329639077186584,2.0
748,0.0,0.0
749,0.0,0.0
750,0.6002594828605652,2.0
751,0.0,0.0
752,0.0,0.0
753,1.3286210298538208,-0.15935838222503662
754,1.0091638565063477,-23.778270721435547
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,0.0,0.0
760,0.0,0.0
761,0.6681543588638306,2.0
762,0.0,0.0
763,0.0,0.0
764,0.0,0.0
765,0.7671452164649963,2.0
766,0.5545368790626526,2.0
767,0.0,0.0
768,0.0,0.0
769,0.6398398280143738,1.2343518733978271
770,0.609576940536499,2.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.0,0.0
775,0.7671452164649963,2.0
776,0.0,0.0
777,0.0,0.0
778,0.6105750799179077,2.0
779,0.0,0.0
780,0.5930382013320923,2.0
781,0.0,0.0
782,0.0,0.0
783,0.0,0.0
784,0.5595064759254456,1.0195233821868896
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,0.6312652230262756,2.0
789,1.0441055297851562,2.0014108419418335
790,0.0,0.0
791,0.0,0.0
792,0.0,0.0
793,0.0,0.0
794,0.0,0.0
795,0.513129711151123,2.0
796,0.0,0.0
797,0.7302514910697937,1.0126643180847168
798,0.587421715259552,2.0
799,0.0,0.0
800,0.0,0.0
801,0.9569637179374695,2.0
802,0.0,0.0
803,0.0,0.0
804,0.0,0.0
805,0.0,0.0
806,0.0,0.0
807,0.0,0.0
808,0.0,0.0
809,0.0,0.0
810,0.5471829771995544,2.0
811,0.0,0.0
812,0.0,0.0
813,0.5846339464187622,2.0
814,0.0,0.0
815,1.5640594959259033,0.23661351203918457
816,0.0,0.0
817,0.5210639834403992,2.0
818,0.0,0.0
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,0.0,0.0
823,0.0,0.0
824,1.3228893280029297,1.517999529838562
825,0.0,0.0
826,1.1838594675064087,2.014757513999939
827,0.0,0.0
828,0.0,0.0
829,0.0,0.0
830,0.6277153491973877,2.0
831,0.0,0.0
832,0.7337551116943359,2.0
833,1.258439064025879,2.0114680528640747
834,0.0,0.0
835,0.961087703704834,2.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,0.0,0.0
840,0.0,0.0
841,0.0,0.0
842,0.0,0.0
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,0.0,0.0
848,0.0,0.0
849,0.6661399006843567,2.0
850,0.6425439119338989,0.8351050615310669
851,0.0,0.0
852,0.7894946336746216,0.7746328115463257
853,0.0,0.0
854,0.0,0.0
855,0.0,0.0
856,0.0,0.0
857,0.5228322148323059,2.0
858,0.0,0.0
859,0.0,0.0
860,1.3064473867416382,0.932758092880249
861,0.0,0.0
862,0.5464285016059875,2.0
863,1.9447097778320312,-11.02247428894043
864,0.892452597618103,-2.4856021404266357
865,0.0,0.0
866,0.0,0.0
867,0.6109301447868347,2.0
868,0.0,0.0
869,0.0,0.0
870,0.5981780886650085,0.9770145416259766
871,0.0,0.0
872,0.6019890308380127,2.0
873,0.5448213815689087,1.0917925834655762
874,0.5755077004432678,2.0
875,0.0,0.0
876,0.0,0.0
877,0.0,0.0
878,0.5548696517944336,2.0
879,0.9569637179374695,2.0
880,0.6079469323158264,2.0
881,0.0,0.0
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,0.0,0.0
886,0.5104514956474304,2.0
887,0.0,0.0
888,0.0,0.0
889,0.0,0.0
890,0.0,0.0
891,0.0,0.0
892,0.5109357237815857,-1.6727814674377441
893,0.0,0.0
894,0.0,0.0
895,0.8600952625274658,2.0
896,0.6917226910591125,2.0
897,0.0,0.0
898,0.0,0.0
899,0.7126618027687073,2.0
900,0.5762479305267334,2.0
901,0.0,0.0
902,0.0,0.0
903,0.0,0.0
904,0.6150380373001099,2.0
905,0.0,0.0
906,0.7742740511894226,2.0
907,0.0,0.0
908,0.0,0.0
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.580406129360199,1.0541102886199951
915,0.0,0.0
916,0.0,0.0
917,0.0,0.0
918,0.0,0.0
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0,0.0
923,0.0,0.0
924,0.0,0.0
925,0.0,0.0
926,0.0,0.0
927,1.345832347869873,1.0952942371368408
928,0.0,0.0
929,0.0,0.0
930,0.0,0.0
931,0.0,0.0
932,0.0,0.0
933,0.5378418564796448,2.0
934,0.0,0.0
935,0.0,0.0
936,0.0,0.0
937,0.8655045032501221,0.5918804407119751
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.695141077041626,2.0
946,0.0,0.0
947,0.5263821482658386,2.0
948,0.0,0.0
949,0.0,0.0
950,0.0,0.0
951,0.0,0.0
952,1.2693212032318115,-3.3438761234283447
953,0.0,0.0
954,0.0,0.0
955,0.0,0.0
956,0.0,0.0
957,0.5537906885147095,2.0
958,0.5326274633407593,2.0
959,0.0,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.6936743855476379,2.0
964,0.0,0.0
965,0.5187212824821472,2.0
966,0.6030625104904175,2.0
967,0.0,0.0
968,0.0,0.0
969,0.0,0.0
970,1.2250947952270508,-2.713993787765503
971,0.0,0.0
972,0.0,0.0
973,0.0,0.0
974,1.3293275833129883,-0.18600678443908691
975,0.0,0.0
976,0.0,0.0
977,0.0,0.0
978,0.0,0.0
979,0.0,0.0
980,0.0,0.0
981,0.6035239696502686,2.0
982,0.0,0.0
983,0.0,0.0
984,0.5755077004432678,2.0
985,0.6082124710083008,2.0
986,0.0,0.0
987,0.0,0.0
988,2.2296698093414307,-40.41738319396973
989,0.0,0.0
990,0.0,0.0
991,0.0,0.0
992,0.518232524394989,2.0
993,0.0,0.0
994,0.0,0.0
995,0.0,0.0
996,0.6722776889801025,2.0
997,0.0,0.0
998,0.0,0.0
999,0.0,0.0
1000,0.5225166082382202,1.00663423538208
1001,0.0,0.0
1002,0.0,0.0
1003,1.9228160381317139,-50.70460605621338
1004,0.6333289742469788,2.0
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.5637256503105164,2.0
1011,0.6766961812973022,0.8539634943008423
1012,0.0,0.0
1013,0.7759395241737366,2.0
1014,0.6243469715118408,2.0
1015,0.0,0.0
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,0.0,0.0
1020,0.0,0.0
1021,0.6117908954620361,1.2253949642181396
1022,0.0,0.0
1023,0.720024585723877,2.0
1024,0.0,0.0
1025,0.0,0.0
1026,0.7557135820388794,2.0
1027,0.0,0.0
1028,0.7280754446983337,2.0
1029,0.0,0.0
1030,0.0,0.0
1031,0.0,0.0
1032,0.0,0.0
1033,0.0,0.0
1034,0.8127235174179077,2.0
1035,0.0,0.0
1036,0.0,0.0
1037,0.0,0.0
1038,0.0,0.0
1039,0.0,0.0
1040,0.0,0.0
1041,0.0,0.0
1042,0.0,0.0
1043,0.0,0.0
1044,0.0,0.0
1045,0.569482147693634,2.0
1046,0.5727537274360657,1.038783311843872
1047,0.0,0.0
1048,0.0,0.0
1049,0.0,0.0
1050,0.0,0.0
1051,0.0,0.0
1052,0.7800107002258301,2.0
1053,0.5212302207946777,2.0
1054,0.0,0.0
1055,0.0,0.0
1056,0.5711597204208374,2.0
1057,0.0,0.0
1058,0.0,0.0
1059,0.0,0.0
1060,0.0,0.0
1061,0.0,0.0
1062,0.0,0.0
1063,0.0,0.0
1064,0.5702711939811707,1.0750620365142822
1065,0.0,0.0
1066,0.0,0.0
1067,0.0,0.0
1068,0.0,0.0
1069,0.8679981231689453,2.0
1070,0.0,0.0
1071,0.0,0.0
1072,0.0,0.0
1073,0.0,0.0
1074,0.0,0.0
1075,0.8283029198646545,2.0
1076,0.715032160282135,2.0
1077,0.5390206575393677,-1.8014194965362549
1078,1.1127256155014038,1.0988768339157104
1079,0.5082229375839233,0.9929296970367432
1080,0.0,0.0
1081,1.739304780960083,-13.543080568313599
1082,0.0,0.0
1083,0.5691372156143188,-2.0663745403289795
1084,0.0,0.0
1085,0.0,0.0
1086,0.0,0.0
1087,0.6121784448623657,0.9936647415161133
1088,0.0,0.0
1089,0.0,0.0
1090,0.0,0.0
1091,0.8583991527557373,0.5956506729125977
1092,0.0,0.0
1093,1.1086480617523193,0.8777356147766113
1094,0.0,0.0
1095,0.5548684000968933,2.0
1096,0.5471829771995544,2.0
1097,0.6316211819648743,2.0
1098,0.0,0.0
1099,0.5007925629615784,2.0
1100,0.6041555404663086,2.0
1101,0.0,0.0
1102,0.0,0.0
1103,0.0,0.0
1104,0.6362809538841248,2.0
1105,0.0,0.0
1106,0.0,0.0
1107,0.0,0.0
1108,0.0,0.0
1109,0.5926157236099243,0.956608772277832
1110,0.0,0.0
1111,0.0,0.0
1112,1.2761049270629883,0.8887357711791992
1113,0.6396471261978149,2.0
1114,0.0,0.0
1115,0.0,0.0
1116,0.0,0.0
1117,0.7659162878990173,0.6872937679290771
1118,0.0,0.0
1119,0.0,0.0
1120,0.0,0.0
1121,0.0,0.0
1122,0.0,0.0
1123,0.0,0.0
1124,0.0,0.0
1125,0.0,0.0
1126,0.0,0.0
1127,0.0,0.0
1128,0.0,0.0
1129,0.0,0.0
1130,0.0,0.0
1131,0.0,0.0
1132,1.3576526641845703,-26.905441761016846
1133,0.0,0.0
1134,0.0,0.0
1135,0.0,0.0
1136,0.0,0.0
1137,0.5420359373092651,2.0
1138,0.0,0.0
1139,0.5069792866706848,1.4891817569732666
1140,0.811371922492981,2.0
1141,1.2807419300079346,2.017557978630066
1142,0.0,0.0
1143,0.0,0.0
