i,j,kappa_oll,approx
1028,1986,0.12133296130218396,0
1599,2014,0.11282558492765848,0
449,950,-0.055631319330168516,0
137,1822,0.15211454052365003,0
596,1424,-0.18094202220000688,0
70,1868,0.04033428326407951,0
1690,1805,0.45637447734186476,0
698,982,-0.22394730591625844,0
770,1776,0.04552117303346659,0
503,1833,0.0007108742224843922,0
640,1231,-0.42784152713537815,0
1887,1987,-0.07455300300219658,0
848,1938,0.2492206049295086,0
570,1486,-0.22259793438735342,0
1052,1129,-0.14521465344229378,0
835,1829,0.017585741669913668,0
492,1559,0.001936085110461172,0
579,598,0.4294767219551694,0
317,687,0.20428637812460682,0
173,1245,-0.08023195952598483,0
70,507,-0.011464212207538793,0
197,1426,0.048676434373725264,0
641,1603,-0.09874488696001538,0
1042,2046,0.4857670463093393,0
980,1868,0.4660044537861371,0
896,1152,0.003605358950790838,0
529,1923,0.003260825525760125,0
1032,1987,0.047127386423730155,0
375,1984,0.31113154151439637,0
1115,1888,0.5368270584273296,0
1508,1788,0.2108606457052672,0
992,1866,-0.08083546401302644,0
3,954,0.10321507055209955,0
618,1447,0.03681898547560081,0
630,1977,0.12813801487070142,0
635,851,-0.2914179142928104,0
294,880,-0.22150568238305013,0
289,826,-0.09237818072041648,0
780,1075,0.07568982054667428,0
74,655,0.43459611212144955,0
231,2014,0.38235798261845133,0
1174,1401,0.08620894128550827,0
1132,1453,0.4387171358763057,0
1189,1899,0.017610126802117487,0
1013,1322,0.5411964426430821,0
552,1373,-0.02828484889244387,0
32,1678,-0.06093842093681223,0
1559,1712,0.31295659662956177,0
1117,1411,0.2268411997310491,0
43,1946,-0.24982796305416377,0
93,328,0.12998565536183704,0
141,1397,0.018461805231082096,0
1336,2034,-0.09526733571609425,0
149,500,-0.08114526307820968,0
365,636,0.05710569915095831,0
349,514,0.021453668416953176,0
183,1885,-0.029651517464729382,0
746,1893,-0.3819658909303356,0
25,473,-0.21427789080946402,0
88,1199,-0.24533213993645675,0
456,755,-0.027878934466954775,0
172,1897,0.0745277636884144,0
857,984,-0.10207459960008092,0
358,627,0.08653895071089157,0
1441,1629,0.04779293675735874,0
17,624,-0.15610570412418312,0
637,1018,-0.22129061635202385,0
862,1072,0.26327402658293164,0
212,402,0.39971076231062275,0
1878,2027,0.09437258665517068,0
1708,2031,0.04907708656195431,0
110,1302,0.18549884464363076,0
1161,1437,-0.1275830676921379,0
1037,1137,-0.05461316755636303,0
315,1757,-0.3090600609663863,0
53,352,0.04836217765168482,0
322,1043,-0.23758645882582075,0
74,602,0.039100542951759465,0
612,1901,-0.2406532741157461,0
12,258,0.23291295844997972,0
1653,1963,0.04486159558163538,0
132,365,-0.03561669497644915,0
960,1372,0.0011954946290582136,0
1278,1491,0.2877709378525656,0
285,1935,0.31573578978052563,0
137,282,0.07986123165318904,0
798,1151,-0.19096196418777467,0
3,1987,0.014830567450914711,0
474,1228,-0.03939849166511489,0
880,1683,0.2710598834113671,0
374,415,0.1987471188042116,0
667,1576,-0.1411184173981055,0
38,1397,-0.038054969744156564,0
422,1192,-0.03738717131595304,0
447,1372,-0.05230846311809767,0
252,559,0.026501835110509853,0
1749,1782,-0.04620289884099593,0
553,919,0.0943586620317487,0
35,1030,-0.0758172721650836,0
555,1091,0.12819216469364692,0
294,1424,0.10773371414746713,0
310,1505,0.06863470076823064,0
28,318,0.08685364862004863,0
372,812,0.1847015334100114,0
348,1257,0.26281725050496807,0
747,1620,0.33045610868406405,0
845,872,-0.2883743382341899,0
1354,1500,0.4996212909398201,0
519,1924,0.038120634137478016,0
718,1080,0.2001176914324343,0
789,1999,0.49000286429199025,0
280,848,0.3074104983549788,0
244,1610,0.08768922059141626,0
872,1815,-0.27567448237107817,0
1307,1961,0.031569531504867854,0
1236,1665,0.08209048986274581,0
633,1052,0.005606276551937683,0
583,1520,0.05849114526621646,0
15,536,0.06761182956848366,0
685,1156,0.11955212698709106,0
898,1152,0.12793798444341042,0
1021,1738,-0.27496904823096346,0
1676,1864,-0.46132839545130233,0
939,2028,0.1283955523495266,0
507,1236,-0.27408383667080916,0
576,1099,0.052696795612507286,0
164,434,0.15874939311863623,0
1779,1941,0.24742649604017708,0
135,1164,0.17665375158050745,0
749,1578,0.22558915169150928,0
555,1897,0.02683252636891087,0
729,1405,0.09059990419219588,0
792,931,0.2433466537302299,0
38,680,0.12148300922324606,0
263,656,0.11527722425779785,0
1399,1486,0.19482915168620185,0
2015,2016,0.28005788636621787,0
156,680,-0.07134306519139022,0
1338,1759,-0.0027225202228606804,0
847,1087,0.26800620978826384,0
1366,2034,0.04292335947483261,0
532,610,0.06568268015439205,0
217,1344,0.28209712186025815,0
73,285,0.08628399425483013,0
1502,1599,0.11946244295021269,0
1303,2041,0.10147531502436136,0
400,637,0.28608444742124284,0
156,772,-0.11941234876295415,0
269,929,-0.493724798814581,0
126,1647,0.029968965867406605,0
31,1286,0.19323229941343767,0
13,360,0.2678475104275567,0
713,751,0.23107555939049873,0
245,1169,-0.15318250404307454,0
1111,2025,-0.009918060015256192,0
1401,1735,0.046086430300461334,0
792,1250,-0.0644440653974776,0
122,1439,-0.23419532031905632,0
1004,1347,0.23677546374544267,0
1329,1519,-0.11248765899139057,0
14,331,-0.13216479290594507,0
913,1924,0.13617017384505303,0
1472,1781,-0.06386615893756042,0
1106,1181,0.05847450003685739,0
708,909,0.02657937131224042,0
440,1818,-0.11987876502595496,0
230,1489,-0.03399410820820292,0
396,1549,0.11199578129541954,0
872,1736,0.016768503756634745,0
1646,1920,0.11274936451394868,0
268,886,-0.1993363983603902,0
900,1050,-0.02474754317573713,0
613,1740,0.06285058548070199,0
49,1658,0.012489454087796226,0
454,1972,-0.18409937730773773,0
1238,1427,0.07815283459425915,0
1862,1941,0.42757466914896314,0
516,835,0.24845427227186978,0
935,1152,-0.16694499422884612,0
790,1412,0.04240764842588651,0
1974,2005,0.01703039432349407,0
44,2005,0.3897088944198538,0
872,1353,0.020254159196450905,0
592,1638,-0.1914198349829066,0
172,1973,0.19452107110013106,0
252,1574,-0.04462209751608426,0
83,471,0.01045760257669115,0
132,310,0.08298437541002457,0
580,1234,-0.3742869516718068,0
355,1709,0.22942681477107418,0
1214,1726,-0.11793414983264228,0
570,1265,-0.18563871773968565,0
392,847,-0.08146533640137998,0
1574,1966,0.08000707031219723,0
1429,1653,-0.033167895156619887,0
648,1511,0.16716437354719205,0
958,1541,-0.033588242698473714,0
1130,1758,-0.1959700494886496,0
793,1816,-0.2562620430524074,0
640,1961,0.14767757045152385,0
974,1603,0.061502608854800966,0
689,1781,-0.12035492635354439,0
367,1508,0.015341679989414159,0
534,1371,-0.11576775775418024,0
1372,1625,-0.047687386714437174,0
80,397,0.2696722848935913,0
124,2028,-0.26179261226589023,0
147,973,-0.000362713840741824,0
648,927,-0.06393149830831368,0
67,773,0.39914125062136707,0
660,685,0.1912516060875089,0
692,1055,-0.051257218183194286,0
48,1626,-0.23258814422411134,0
580,1859,0.16435459553072618,0
180,1340,0.1655647941342171,0
684,1959,-0.13395471755449306,0
988,1969,-0.15038557259913343,0
548,908,0.4191529348900487,0
1005,1235,0.18863395274985273,0
788,867,-0.08575432994263155,0
1117,1604,0.2614713984685333,0
113,1518,0.09523372003287023,0
956,1322,0.016408402891953222,0
1252,1342,0.0898830981558435,0
343,1607,-0.10170469596971699,0
44,1317,0.07476658260508584,0
88,1621,-0.1942371073505249,0
7,1565,0.322393625115314,0
534,547,0.38912978124259767,0
654,1502,0.12857730294687364,0
1129,1780,0.4047465779598667,0
730,1507,-0.6469482161099569,0
1187,1718,-0.10461732161388348,0
13,714,-0.24695687465463334,0
420,1500,0.4490946984969105,0
1619,1837,-0.10197995594752851,0
681,801,0.06614892022840091,0
1088,1347,-0.038803024964442656,0
915,1632,0.38048015831007176,0
691,1626,0.19387826933059626,0
231,913,-0.06529919260367478,0
1018,1955,0.15432509141316064,0
1422,1970,-0.09929641834972647,0
1052,1992,-0.2538554186246129,0
63,1901,0.24096944841435142,0
797,1807,0.011046255257485038,0
583,1224,0.261030589825921,0
1880,2017,0.13874296416167298,0
1149,1683,0.23787359692914412,0
408,1395,0.37205058371540056,0
555,1051,0.040893891857658904,0
1711,2047,0.0258585091608442,0
1426,1437,-0.11180992010534707,0
967,1549,0.0913947703266551,0
1887,1940,0.1249457265630739,0
784,1097,-0.2730644045161994,0
863,1979,0.4575743198356216,0
450,1787,-0.6996980606870056,0
426,1281,0.1218759605618921,0
612,1131,-0.17182681715254966,0
322,1521,0.1404194295924427,0
1876,1969,0.12156828504119355,0
15,1014,0.023353546750241594,0
740,1576,0.04440509259541292,0
519,917,0.3691850035440162,0
1134,1768,-0.11150075740829912,0
983,1261,0.3207160598947604,0
254,454,-0.14988043688134978,0
647,1705,0.020177037319296875,0
1189,1505,0.5444949157825003,0
485,979,-0.3711851918514497,0
703,1490,-0.4990200560339648,0
1837,1999,-0.16261660614994722,0
1251,1511,0.08686192335556686,0
375,797,-0.016717873797462035,0
1325,1934,0.07378588234114869,0
1377,1749,-0.1637476979192669,0
1043,1967,0.12898525080156265,0
782,1573,0.3982954526435589,0
803,1577,-0.28236964944611054,0
917,1588,-0.039030568818200884,0
1002,1495,-0.1018833401607393,0
243,870,-0.016906940208156085,0
611,1875,-0.22691268729332492,0
677,1179,-0.11433001423373246,0
439,2008,0.10109592814997403,0
1286,1996,-0.39241557910997527,0
100,494,0.056671129018498356,0
458,1802,-0.07315503024296888,0
16,1815,-0.06051063367918719,0
769,1514,-0.09816972126696522,0
570,1970,-0.22160537351328413,0
2001,2022,-0.05045768578252274,0
6,628,0.0743239513271019,0
1213,1635,0.4757607882951913,0
1399,1967,0.08853175581103667,0
499,585,0.5291784000294242,0
397,1485,0.1060109659130285,0
1405,1809,0.528399487006121,0
748,1988,0.41125774110600544,0
193,1214,-0.14527246815930317,0
536,1893,-0.2866053031025506,0
559,1688,-0.09072132003750055,0
65,1824,0.14634099484746543,0
2,1651,0.1726750092831545,0
689,1154,0.12527145824308517,0
362,1170,0.30337637509224713,0
964,1064,-0.4056209572376448,0
542,2035,-0.05101477769921381,0
1532,1646,-0.3328079004706961,0
508,1064,-0.1358604677543609,0
273,600,0.03598255686768603,0
397,1257,-0.07678858954124834,0
572,827,-0.41896490038006573,0
1200,1946,0.31571248858271084,0
373,851,0.027444424414074575,0
960,1171,0.3835906833437066,0
622,1167,0.07230386644025333,0
1252,1868,0.031216116240537883,0
455,1893,-0.2696997048746772,0
7,837,-0.2530667388876118,0
162,886,-0.28508711267811515,0
128,771,0.26820608633003173,0
188,912,0.17104163868587718,0
585,934,0.08450621713888962,0
23,152,-0.0032921110149670696,0
631,903,-0.1306560375247634,0
1774,1938,0.1801676547006571,0
1239,1410,-0.038161591102886305,0
826,850,0.5214257556958386,0
1102,1906,0.18218168966388437,0
926,1070,0.009561465426593418,0
177,1427,0.6984967846844703,0
73,80,0.17375838648571873,0
396,1316,0.1200483128783566,0
934,2036,-0.010761905257934634,0
190,432,-0.2903416002393311,0
162,1369,0.15497886627881008,0
711,1881,0.22937692495730722,0
667,1134,0.2313479789245998,0
380,842,0.19815555201629753,0
1352,1763,0.4189630495770703,0
507,960,0.12833064771108005,0
25,404,-0.013710096589246934,0
609,1186,-0.008990738518242836,0
62,1726,-0.05676318753184417,0
852,1758,0.048544179060020065,0
266,936,0.17052814422526108,0
2,1812,-0.0090409318061897,0
21,1532,-0.23412745822609726,0
1095,1399,0.4454018683695077,0
247,1317,0.04463923303806072,0
146,1344,0.044622127042228565,0
74,131,-0.19552345833025364,0
761,1157,0.278935956140939,0
320,1427,0.40189018542164323,0
725,1952,0.3575264668479158,0
1269,1337,-0.31535794577253773,0
947,1236,-0.1288392351205334,0
746,1689,-0.009846816687977933,0
16,1793,-0.28589168299347145,0
596,2017,-0.22414756162294736,0
172,1544,0.08390410033590856,0
98,516,0.2031702360962978,0
156,1491,-0.01585888503813848,0
251,1817,0.15324595397041274,0
545,1359,0.1466056759548423,0
1539,1617,0.08446803225780619,0
114,747,0.12460691806837687,0
1414,1605,0.11423013308876895,0
960,1447,-0.05444384427170057,0
1032,1734,-0.21896315681588763,0
1362,1555,0.08086241895755719,0
143,1074,-0.09844243609461634,0
544,1570,-0.023572184117453432,0
1596,1779,-0.08874200310110192,0
1111,1745,-0.010302226285547222,0
519,1063,0.015943980778487465,0
1344,1484,0.24283454605717125,0
896,907,-0.13423060894579675,0
178,752,0.11240438653628637,0
494,863,0.09390361940461656,0
128,1716,0.01701075556916476,0
516,1562,-0.06308570035698535,0
385,1391,0.28211321100335573,0
599,650,0.0798181100902624,0
1018,1029,-0.11852783903495334,0
461,1640,0.3779100749564881,0
100,1988,0.47905341767735676,0
92,1517,-0.01121962147513944,0
985,1910,-0.05334320869182241,0
68,1426,0.010028145036341862,0
880,889,0.16836787821693067,0
363,1683,0.06774969324993618,0
306,1692,-0.13798571387046876,0
681,1770,-0.08312566550949985,0
859,2011,0.24409393994561757,0
1169,1803,0.22103848926337732,0
666,849,-0.13082049978061216,0
330,2017,-0.04845526366817343,0
192,1747,-0.17853368379717094,0
162,833,0.11654185062025435,0
1083,1242,0.08504155535150981,0
57,596,0.15058010065775362,0
137,1966,0.010851048523149887,0
330,1984,-0.0014089472408431725,0
311,997,-0.15044131035392372,0
663,1954,-0.068113906262538,0
305,1908,-0.14242264472411081,0
956,1401,-0.10707337848443488,0
371,1140,0.10228351245685541,0
1574,1650,-0.15307239624676772,0
1626,1838,0.07162107911520077,0
57,1408,0.1477947628545212,0
1317,1690,-0.14174264967414318,0
533,996,0.04874034359547885,0
271,1601,-0.32546296683856557,0
331,1134,-0.1375992490201179,0
515,1213,-0.057083232439028686,0
622,1034,0.17623719920292147,0
306,327,0.06502272636712358,0
1104,1252,-0.14367161336102208,0
712,1805,-0.07246884579027357,0
797,1268,0.02253673472750861,0
1724,1766,0.05980994491460212,0
935,1838,0.1773696543910689,0
1226,1540,-0.12296976608675902,0
1558,2005,-0.09516422866393048,0
270,369,-0.1146338262427613,0
628,630,-0.09484159197911435,0
800,1069,-0.023542773583541177,0
553,1504,0.27426497791546844,0
42,492,-0.1711160117462347,0
1247,1556,-0.0017676221356925925,0
378,577,0.006019138236951327,0
109,1580,0.30547540709919596,0
1350,1359,-0.23098009182052337,0
383,713,-0.0007068051402425723,0
786,891,-0.02245442700670086,0
273,1087,0.1598025550627824,0
516,685,0.22518976357713671,0
966,1920,-0.04338638736407341,0
38,753,0.2466212707300931,0
169,900,0.1192958045462752,0
710,1933,0.4827526185258022,0
754,1573,0.015636961434194685,0
740,1910,0.08890681713468995,0
1350,1542,0.22568999263959555,0
690,808,0.12365426848910754,0
1811,1845,-0.003322478007774299,0
1315,1859,0.18155417364717685,0
226,1717,-0.16462236853408596,0
126,1985,0.3673456706720758,0
749,1855,0.11311160515617058,0
639,1532,0.4093104509594744,0
1034,1908,0.34984233003013065,0
560,700,0.10189834035892609,0
729,960,0.05374172295475732,0
358,880,0.02674375889091407,0
1026,1912,-0.14000059235643025,0
826,992,-0.3961090471948321,0
287,1562,-0.11631998103480301,0
508,667,-0.16154274780713784,0
534,891,0.019337664886292183,0
198,1800,-0.22751092899012115,0
750,1271,0.10396365217730696,0
75,1290,0.05832416803821594,0
287,2008,-0.05767037554830301,0
855,1505,-0.13192135971418795,0
554,1759,0.06958466130186358,0
1118,1279,0.10208788791578571,0
372,998,0.3739423791743167,0
284,506,0.11008241497201132,0
811,982,0.038519003025752285,0
1666,2045,0.04473605859909746,0
55,963,0.37873259705563533,0
23,1388,-0.0986667930706322,0
142,934,0.22055612526992052,0
5,1626,0.04192153788605035,0
54,721,0.1001530775239663,0
406,1985,0.050205455797637355,0
369,540,0.43163985063691535,0
255,407,0.4625401987911053,0
1012,1972,0.03147950107745667,0
343,1097,0.005090813712000375,0
984,2027,0.21292844164592772,0
728,1578,0.19991140467289703,0
1069,2028,-0.5262079452891797,0
769,1889,0.28842085689288266,0
2,840,-0.2430410392781388,0
93,481,0.18597559278480058,0
759,1381,-0.11777670431992648,0
650,1556,0.059466230813014054,0
19,1970,0.03244801581267431,0
162,1070,0.08094220839742161,0
1005,1724,-0.16128948467008186,0
101,1549,0.33286348909006247,0
1257,1779,0.2863052788179714,0
130,1179,0.4110330468342208,0
872,1234,-0.028319243586384157,0
407,1338,-0.24874086459317546,0
982,1771,-1.51005538866578,0
86,433,0.10322402661535113,0
1605,1936,-0.12726669719313133,0
53,1912,0.47819401429887853,0
122,620,0.24377972362078604,0
93,367,0.06545635948021655,0
1520,1740,-0.11858280884254047,0
1200,1278,0.2888512154150349,0
1716,1986,-0.3079740977667953,0
540,1669,-0.11798799579499342,0
272,814,0.6780561159836141,0
1040,1045,-0.0027348934097950472,0
1129,1563,0.016355403778643307,0
128,1974,0.10681280709361107,0
21,1560,-0.10293178741308928,0
1679,1942,0.10250856425689592,0
152,1869,0.15565801409562707,0
780,1207,-0.006603778288982509,0
314,572,-0.09483528879327663,0
907,1139,0.018667384963130806,0
433,910,-0.007271799646035859,0
3,745,0.19053036670257784,0
676,1648,-0.17763800315156186,0
1014,1134,-0.08822406164221186,0
1331,1449,0.1200383575242272,0
921,1100,-0.016046726269967282,0
291,2006,0.06164806239552645,0
1447,1620,-0.0005618565262377473,0
676,746,0.18189263109737552,0
578,1170,0.17579572868461113,0
1184,2025,0.2172452511569125,0
554,1386,0.39639053479854336,0
139,872,-0.17984688457281806,0
910,1986,-0.10515857181036492,0
752,806,0.036983659023057336,0
263,1264,0.07026779313889542,0
1351,1985,0.013234612791443334,0
1007,1342,0.08897898207030763,0
276,1354,-0.2246948481684663,0
835,1083,0.1313113166899469,0
379,1290,0.06024762674546824,0
503,886,-0.09111158013164244,0
58,1685,-0.16362388220903834,0
76,450,0.053825253230575965,0
373,1898,0.06107109601201022,0
886,1699,0.047912670752672804,0
272,1806,0.09179235725148416,0
1197,1302,-0.10205013214696201,0
931,960,-0.2674915868189247,0
995,1819,0.1868538484489659,0
1077,1240,0.0015852115625919483,0
2,158,-0.23341214512150632,0
260,1127,-0.17064585156686607,0
564,1288,-0.19789011406460788,0
151,598,-0.3610960261974403,0
238,1437,-0.06822387223307902,0
782,1082,-0.16706995899223864,0
658,850,0.0814436671987182,0
470,1009,-0.3451618787840962,0
6,1078,0.08349598554046422,0
93,1855,0.04235416573427819,0
494,782,-0.025865401256602194,0
98,721,-0.22955323613349066,0
89,889,-0.4699269161002839,0
375,605,0.17698085717468437,0
654,780,0.17316199246144715,0
1620,1829,0.07354567408252588,0
34,985,-0.059832811604966674,0
925,1432,0.054084909500394684,0
600,888,-0.038987808568171856,0
582,831,0.07746829939046751,0
1086,1487,-0.18628908496665164,0
1361,1780,-0.24981733291876895,0
636,954,0.23769849957381095,0
905,1420,0.18419631846007156,0
1115,1845,-0.10363509145849248,0
1215,1653,0.0511006754671004,0
1766,1837,0.01145935955835975,0
628,1782,0.05950763295670447,0
70,578,-0.12438370263928511,0
414,611,-0.008550805726868393,0
16,765,-0.2870167276003164,0
280,327,-0.05936002779602445,0
1687,1855,0.12122543962144439,0
928,1283,-0.03572170402290675,0
928,1200,-0.28144320132322975,0
937,1437,0.03563934324016527,0
150,542,-0.028747435195986215,0
983,1038,-0.3769846626755382,0
6,43,0.10671158433435357,0
964,1483,0.19576080818118347,0
1605,1818,-0.14007997990226895,0
1377,1968,-0.1475511486212906,0
1164,1779,-0.04431101283591676,0
73,896,0.09380306805777672,0
1427,2005,-0.3721621653422731,0
185,389,0.21834349678677256,0
544,1087,0.08340444265232005,0
993,1318,-0.10354412150025016,0
1528,1969,0.3016852999341395,0
472,1155,-0.14472548546113817,0
1256,1271,-0.055048946466561555,0
1439,1804,-0.15848673694702753,0
623,2029,0.07139036174355728,0
33,73,0.1644611996428632,0
688,1570,0.28106074393708413,0
678,873,0.02086509195322872,0
530,1147,-0.2024562877437257,0
753,1601,-0.18822691636805344,0
1114,1546,0.07834420091676153,0
169,1272,0.008268785051158356,0
544,1776,-0.06304478696424365,0
1363,1498,0.4174733699737918,0
660,1303,0.0694787948890766,0
1502,1973,0.04621152564153452,0
455,1035,0.11989963990510955,0
831,1992,0.0739648464717616,0
1346,1758,0.2101912102747593,0
151,1456,0.28730294122674327,0
559,1029,-0.03824898352933781,0
214,838,0.1269223489225958,0
249,1422,0.21379745468755906,0
1632,1647,0.463988134487185,0
350,1653,-0.11583740819222332,0
1238,1303,-0.12603833538017262,0
107,151,0.4596530320382305,0
443,1575,0.14614142151360188,0
323,413,0.03667997055302574,0
1355,1823,0.08571417351993704,0
193,1189,0.2056484719710444,0
320,1206,-0.008859202772341979,0
795,1307,0.10242673978088335,0
15,555,0.08174823500978956,0
790,851,-0.0493181710457784,0
903,1206,-0.6841809829976548,0
455,753,0.45216101234713146,0
377,692,-0.3312252750288118,0
970,1839,0.190817992660961,0
533,585,0.11266125336085842,0
552,1143,-0.1594651389921704,0
1234,1573,-0.0007235050601677173,0
103,1907,0.05994223567068069,0
15,1818,-0.007042414319720747,0
304,1884,-0.23324774517416857,0
698,971,0.10757568358382619,0
1021,2045,0.6739712292730133,0
1096,1985,-0.04334621362980129,0
960,1964,0.45629208487847306,0
101,583,0.2182235436833334,0
1236,1384,0.07456393768577574,0
940,1466,0.2294224154351494,0
49,1784,0.13277555743480374,0
292,1474,-0.055873689218756795,0
654,1439,0.020893776594010594,0
231,1667,0.34176459307428564,0
864,1371,-0.3745624063136761,0
1467,1957,-0.08135435152062032,0
1715,1827,0.14751547036322454,0
12,1633,0.31305271021696734,0
214,367,0.05643849319698535,0
207,1885,-0.08152847018182041,0
655,660,0.11478543563389976,0
1075,1087,0.2839737061210601,0
102,826,0.18089364139436925,0
464,491,0.11329224184015096,0
156,721,0.4846435196826495,0
950,1382,0.21071368724054673,0
252,633,-0.02887981849808363,0
912,1647,0.0939367110475463,0
46,925,-0.14112516071032744,0
1113,1989,0.2629843853827437,0
272,547,0.19571010000618239,0
1605,1610,-0.0363323607698256,0
1055,1272,-0.15589641951190236,0
1354,1563,0.23380539633357234,0
9,988,0.11857648172622903,0
348,1408,-0.012420901513456872,0
1152,1233,-0.05279411921679933,0
797,1252,0.16449797341922834,0
310,508,0.04057390972587083,0
515,1679,0.24770217165967034,0
321,1473,0.1971878203677664,0
1014,2035,0.04235180332878885,0
881,1015,-0.014017117127176126,0
1228,1266,0.11938546073173406,0
1711,2031,-0.23844652002972433,0
1268,1580,0.3275193829868498,0
255,1662,0.3898986341901973,0
422,1212,-0.33284544678425343,0
283,563,-0.794006151185449,0
116,1557,0.12860642042948,0
1087,1156,0.09330630818657071,0
247,814,-0.022060514751629068,0
302,579,0.13543466384910696,0
802,1633,0.19799100780207524,0
1109,1959,0.1701549020127986,0
662,1796,-0.12162835268562056,0
3,1252,0.06555510279188881,0
911,2023,0.04649024387888179,0
