node,mean_kappa_oll
7998,-0.11330853247923953
8106,0.028962899008645016
2335,-0.0008289830434929738
4445,0.018719802505382365
7236,0.022185370595330108
7269,0.03115332881886027
4139,0.10434789682630609
7754,0.026969682153745178
5122,0.017111816163545332
6779,-0.015254715210948254
2210,0.008145695870904572
3183,-0.08847904658684458
696,0.06241541107369568
810,0.006201121122526872
1942,-0.02389628526723379
5557,0.0030612426365943524
6222,0.6297281522222882
7713,0.30361698074103405
84,-0.00018578153641133355
6240,-0.055682646712987095
686,-0.03811816478071024
7800,-0.02210229694901203
1295,-0.10391189466900948
2494,-0.0381653051697737
1737,-0.14708704956831803
5962,-0.5558301329652332
80,0.05383441590666795
3798,0.16701380253138845
4693,0.03103881331862397
6496,-0.0011042266597752124
1431,0.040563875178652786
2970,0.03481775111172601
1612,-0.015320388525415297
3763,0.010042910390202608
3553,-0.09545528672625254
5430,0.057945008212738694
312,-0.0016914772854752312
4311,-0.015106592239731376
1880,-0.04417746669240222
7495,-0.010699015308989868
2231,0.025801615841398395
3442,0.031727503964573765
2706,0.04891875378446184
1870,-0.005395924701800027
7818,0.041833449553243356
5593,0.042527587378355526
6261,-0.02629670678838688
5627,-0.049442135621398375
7678,-0.00047032704517559047
6001,0.14435494818203168
7450,-0.03859311906578844
4045,0.004841108872461614
4247,0.00036540056795753006
5479,0.01559349291139586
7325,0.019360708390389815
1105,0.04192168033526739
1646,0.09471348963683102
5254,-0.00995654176469892
5401,0.01879319660231832
947,0.05508133702942321
8142,-0.038609097113067904
458,-0.02830204462896829
8062,-0.06800760210336454
3,0.016140576518033974
158,-0.012497327812631654
2348,-0.31450729041970776
4863,-0.2270823597988707
563,0.053713234165921886
1475,0.053713234165921886
3603,-0.027949154175550328
6111,0.002048609707714144
1464,0.09198148245393084
8071,-0.03166386100841436
3235,0.0048798836855947275
4233,0.20313066803232674
2470,0.03401372632837952
5998,0.022660185121034043
558,0.003671785665150451
2349,0.04721078806863271
1282,-0.024376476057907787
3790,-0.20419506510296365
1481,0.02416608678083665
7916,0.03700353155899294
3649,-0.0496320336888169
5024,0.04139623146532681
4930,0.020361267839264043
6604,0.046422501706238975
2705,-0.000276906804301813
2828,-0.03334268421339048
1161,0.027096884068936188
7189,0.035110958167543505
7413,-0.00022824245223989386
8095,-0.008836976857940913
1541,-0.008673981115110177
3899,-0.018383907310849837
922,-0.05342445054621512
6382,-0.04519282642009247
1741,0.04932800227145806
2714,0.044472285606621954
3230,0.0008153475312959041
7618,0.03473878212756951
1875,-0.026223949697405935
5263,0.050112433939439184
2285,0.0016592363572807134
7776,-0.11601567789629581
3179,0.0031669886983078455
7690,0.04123558306999553
6826,-0.007146493164545252
7944,0.06143957975821866
624,-0.022407190734150484
5965,0.07156986706951128
4875,-0.1290698843421397
6901,0.04471667653080998
3563,0.0003784015235540246
3654,-0.010001816489728607
7691,-0.013184282503007072
1798,0.022511844745791265
5564,0.2642038158641563
1310,0.08232252447662669
1722,0.04092972558557198
6556,0.022198863193655768
2913,-0.0044577511761523326
4796,0.009490351184674846
599,-0.012192158470747366
7635,-0.037582608069468636
5905,-0.06340817739082617
8112,0.0488739633251612
4288,0.03275987641172251
6203,0.10565168460162074
2964,-0.07785045400903645
3490,0.013980432508557215
832,-0.08341840422938997
2156,-0.09824933275915033
3474,0.007157102866552703
3547,0.026000730680840765
1920,0.03854996795263492
1937,-0.018890776546951444
5471,0.012599181386683877
6661,-0.1344704811517615
8023,-0.0962246168411958
582,-0.044276678763037515
1520,-0.1343981363052868
3617,-0.18102512224495013
6781,0.005452097377419807
7471,0.05300073339347627
7881,0.02077560892409249
3968,-0.17137734708552527
5898,-0.006886222355914066
4890,-0.013909696499419954
5441,0.08710918661290573
6489,-0.0714281895036484
4588,0.14348372932690498
5156,0.007445794569901761
163,0.03675903293464907
464,0.01915288949007346
3543,-0.0026108298499095887
8167,0.07880332305081213
3527,0.05678687459817594
7004,0.11948908225603652
4839,-0.009933158616150939
4871,-0.035544800769961915
3354,0.015498411470952461
5239,-0.0012440266608453963
2807,0.02068867312762353
7243,0.165335513331014
4685,-0.01168190000660869
3726,-0.031614953399941706
5958,0.018760187200931047
3094,0.0426607921324872
5021,0.04307113256661781
1802,-0.0223411206422877
2784,-0.03988157396205777
5448,0.004622221209598123
7601,0.07450896827312051
4621,-0.007519969744777138
6170,0.03455472206289186
3238,0.04120554824571375
507,-0.025178019621515255
4622,0.009915332778941365
1184,0.057650760849485234
4223,0.051109726413712586
1356,-0.221200531299252
7685,-0.07521162343111788
1095,0.04297488568902227
6011,-0.01987813110701504
1393,-0.11114647478195376
5476,0.10848669628169035
2941,-0.022712854177467625
2291,-0.22319138878548678
7361,0.029732560606356612
7661,0.033355520344515804
7809,0.06449105011128119
848,-0.38543605635755074
2800,-0.15230849576260772
3644,0.037757810106883796
5342,-0.04091620049502334
1063,-0.01276251123487778
5360,0.08197468732489202
4059,0.0353716449108043
4824,0.045088326311998696
1217,0.05343215471466689
6016,-0.014489344515313163
1623,0.05225488580508339
