node,mean_kappa_oll
1590,0.999661462701311
3505,0.9992657613302552
1573,0.9998615469503872
2169,0.9998392710386533
320,0.999574895578544
2301,0.9996524795544969
1191,0.9995734572425932
2360,0.9997041058130651
1812,0.9997984504671844
3572,0.9998145688201409
2828,0.9992447856233246
3934,0.999797106537232
1351,0.9995500053244113
1465,0.9998040487287614
3014,0.9997524498791852
3655,0.9994726812176556
1920,0.9995954947225711
3162,0.9991330905135157
2506,0.996937144451161
3799,0.983693497509287
1234,0.9997539215758471
2359,0.9997974329399276
111,0.9987908425745656
1717,0.9984716651914588
685,0.9997775588215538
795,0.9992611229911565
555,0.999760342393562
900,0.9997900616035521
35,0.9976637155003545
1083,0.9995715967594071
1152,0.999820420779429
2065,0.9997530366808761
1865,0.9972792947207849
2973,0.998102454801301
1943,0.9996851484818009
2802,0.9996600862108351
968,0.9988560225894515
4021,0.9994977203209052
125,0.9984006167528263
686,0.9992399883023777
507,0.9997538164477803
3070,0.9997781797529628
440,0.9998142989292962
596,0.999862157689533
3970,0.9997751056924221
4009,0.9998729492916745
597,0.9988652663571799
2919,0.9993350473128761
629,0.999734355906776
3891,0.9993859397652279
1115,0.9997990672030901
2993,0.9998484590882036
3420,0.9997133462647013
3424,0.9992349715268078
2341,0.9996258313158565
2604,0.9996005419289943
2008,0.9998155321160449
985,0.999808485406728
1214,0.9997682673596641
2261,0.9994152423454841
3856,0.9996578363038704
1309,0.9967836257309941
3709,0.9978045373313558
3423,0.9997765165224906
3966,0.9997672457333121
2598,0.9997181609883307
2872,0.9993913391237121
178,0.9992765737211732
1390,0.9993144449073168
1340,0.9995701500462915
3640,0.9992476730431563
3547,0.9997407948105718
3884,0.999558029829843
2871,0.9997249952622347
1979,0.9996718444212604
3485,0.9998173133361865
1164,0.9996466762496767
2212,0.9997906125752313
1419,0.9996024569429622
3686,0.9997228414186938
307,0.9990440926767202
3381,0.9991148088578462
1193,0.9997682552461746
3250,0.9997581825743478
102,0.9990082565804619
1895,0.9994795105568319
1754,0.9996658013125524
3206,0.9995824176506861
1842,0.9980496556583512
2646,0.9984584796098683
1166,0.9989503276303514
2161,0.9979456264195976
2240,0.9997157114532562
3422,0.9996056501569346
1093,0.9996105524774175
2308,0.998773774882706
3302,0.9993753662250067
3829,0.9997902443455619
810,0.9994672937580051
2224,0.9994608170725314
1269,0.9986463996489615
4054,0.9974389114617388
530,0.9998132433716582
582,0.9997048045851027
2408,0.995536876465357
2442,0.9984266382099243
0,0.9994417489634496
3042,0.9996661934007922
151,0.9998050953862189
3441,0.9997281276569412
1064,0.9998095239402549
3804,0.9997250826434122
2097,0.999723413344622
2241,0.9997167757633506
693,0.9994223997258385
2038,0.9991280919562351
1730,0.9995336067353369
3731,0.9981033885249139
1363,0.9991144833399941
2740,0.9954936279452539
933,0.9998072567724992
2714,0.9993507278672142
1552,0.9983417118852063
2119,0.9997515300502098
2636,0.999612441274449
242,0.9990632885499866
436,0.9993536518608104
3560,0.9987371022674738
9,0.9996835207184029
3161,0.999768205163637
2203,0.9988570858770223
3309,0.9987050656713696
