i,j,w,kappa,type
84,1616,0.378331870329934,-14.931785630425349,forman
84,1868,0.19382222090815415,-18.056084047010863,forman
84,2906,0.41034892313876825,-20.35423538986454,forman
84,3315,0.22765560402337012,-19.218714911547593,forman
84,3886,0.2610391136953065,-21.256256851155893,forman
84,4062,0.2424738982127166,-18.130179944912538,forman
85,2260,0.2626560488394459,-11.001257884317383,forman
85,2441,0.2184747623729933,-9.99981193502931,forman
85,3048,0.5358870026793124,-16.240214349180224,forman
85,3287,0.6294680507372883,-12.121695869341318,forman
85,3478,0.7021223703528934,-15.087345746131227,forman
86,1149,0.2413701966993666,-9.01330499963635,forman
88,204,0.2955251408157013,-8.18892371918317,forman
88,1390,0.18974021644828443,-8.414455248567117,forman
88,2048,0.22384633501627502,-11.940494603959213,forman
88,3622,0.19703445309404488,-15.709078063340472,forman
89,180,0.254382448479672,-12.774369444209212,forman
89,2836,0.27140355940210203,-8.764276633950754,forman
89,3584,0.5866978772254079,-7.8099105869041505,forman
90,3926,0.20339965578284297,2.0,forman
93,2868,0.18844519702350038,-3.855072869508936,forman
93,3517,0.19772181898115096,-2.2275187806601413,forman
94,2658,0.23486110354725445,-28.77801196788156,forman
94,2865,0.5324103293830598,-10.808811078562272,forman
94,3469,0.20903361965725675,-13.597065955755417,forman
94,3655,0.2321287542083633,-12.800230875981526,forman
95,753,0.4436975278892276,-7.4622295188429115,forman
95,2334,0.24244504417016446,-5.988804994741615,forman
97,3256,0.19715778757226954,-5.981116742288814,forman
97,3959,0.22426702226590034,-18.070383605870937,forman
98,132,0.5930252721042079,-4.607579025340229,forman
98,186,0.20648730163816342,-8.809170362919271,forman
98,691,0.25488053225727597,-10.119240541423311,forman
99,846,0.3113369637666625,-0.19834060364296846,forman
99,1276,0.31296728731251905,-0.20878637370568454,forman
100,771,0.37956114586292433,-22.433055068568834,forman
100,1317,0.23661321954626563,-21.1082231603607,forman
100,1437,0.2892078825854269,-22.896470306484996,forman
100,2360,0.2083208954908046,-21.482531849052084,forman
100,2793,0.27198306758230295,-28.711413935543007,forman
100,3970,0.2602617486988688,-18.481438837975183,forman
101,1236,0.26341607010685425,-14.77474770641276,forman
101,1386,0.25847326587637487,-17.402403648689326,forman
101,1453,0.23595124140117774,-17.267675836516986,forman
101,1539,0.4028392104315022,-25.2063792399976,forman
101,2011,0.2109697634505885,-19.30886073748247,forman
101,2140,0.5197392993459645,-15.248225116192444,forman
102,1160,0.2523724398623491,-18.225781650261155,forman
102,1197,0.42683331776790057,-7.122122682420931,forman
102,1820,0.21832885070896912,-17.639202830064022,forman
102,3514,0.22497103536657861,-10.637668892971801,forman
103,609,0.7434071122112925,-3.1981480722062523,forman
103,2455,0.3121677468322082,-0.05744309914226342,forman
103,3060,0.41446164623267334,-1.265786709361084,forman
104,107,0.4851504033414246,-5.6230336382939115,forman
104,403,0.19587868041389,-9.144159532794617,forman
104,582,0.23632078549963556,-16.032577644593548,forman
104,1018,0.4309333013377347,-11.575384318752103,forman
107,3767,0.49559096411988324,-8.559905253153811,forman
108,1606,0.2104520939577144,-3.445793678872496,forman
108,2158,0.3504535411118458,-7.3531128708808104,forman
109,1141,0.36011607666078604,-15.063712717861062,forman
109,1268,0.3101060657631899,-17.690344814668453,forman
109,1901,0.4548830763023107,-19.77719595021251,forman
109,4095,0.3085830694669267,-13.067151807582004,forman
110,958,0.39103591270204185,-8.595643694823746,forman
110,3458,0.22385544881939168,-14.69782208873449,forman
110,3532,0.22348859661512332,-13.456369853217858,forman
110,3611,0.271490865819566,-15.406368208496886,forman
111,1847,0.7789608765609346,-0.27022109312954123,forman
113,2852,0.21261794707362502,-1.2495555385669839,forman
114,3210,0.2576762062954692,2.0,forman
115,1050,0.3163887657558668,-6.616066938372131,forman
115,3183,0.27207498694619714,-8.814284954698183,forman
116,139,0.22293288673706396,-14.18608351424206,forman
116,352,0.20510147237524218,-10.353150712435994,forman
116,1899,0.430682961438304,-14.909519620528737,forman
116,2826,0.32581067996173535,-18.81257611904185,forman
116,3232,0.2758732504789828,-15.867729456341635,forman
118,205,0.3346703731002652,-3.6401610540490505,forman
118,2565,0.4512600397369475,-0.16888728509928264,forman
119,965,0.3245443162437857,-4.574551328208536,forman
120,870,0.44898707036582547,-7.031687839112854,forman
120,2584,0.34124249596530615,-2.3291056927780147,forman
120,3259,0.2265385017493687,-6.407321990774424,forman
120,3889,0.9033109698319882,-4.863006241491877,forman
120,4008,0.4911645590464898,-5.269392345331447,forman
121,682,0.311540188070504,-2.400248958522271,forman
121,1763,0.26203416858125195,-1.4436555866578589,forman
122,1203,0.46133463057183344,-9.0904487946715,forman
122,1361,0.22020369564991082,-8.149044441019786,forman
122,2675,0.2661047717934609,-4.514018901024171,forman
125,250,0.3000499118996884,-9.105557403567762,forman
125,809,0.23176286404581561,-5.622660341408686,forman
126,145,0.6864934963155618,-4.084391338504147,forman
126,2106,0.5929269117516666,-8.989853013777823,forman
126,2743,0.24408958413134113,-19.366897324021632,forman
126,3377,0.3577063803666312,-2.227265223796482,forman
127,2089,0.8042518988875282,2.0,forman
128,1193,0.2148068609928433,-16.270915720204616,forman
128,1549,0.5197304031695474,-15.04999407614072,forman
128,2337,0.3524508717146473,-15.372492691421767,forman
128,2361,0.2674063162105169,-18.008432088294377,forman
128,3758,0.2528721819792526,-17.747557457082017,forman
129,481,0.20161970195992268,-9.218389408388763,forman
129,3941,0.21612843687385763,-13.644900474730486,forman
130,318,0.2229733817634495,-4.093484468122323,forman
130,2045,0.3839857525247625,-5.892980454818967,forman
131,586,0.19440772986140104,0.2752810528803411,forman
131,3582,0.3799809380795692,-1.1676507301583583,forman
132,650,0.28434927198953147,-5.150224251004424,forman
133,1052,0.3806791471735588,-0.9283959102000505,forman
133,1574,0.2152101399554633,-3.3227098818541485,forman
135,1855,0.22868931979620621,-7.65907593228302,forman
135,2997,0.199514606227559,-6.423227608106783,forman
137,610,0.32332640901965176,-9.75797835786921,forman
137,1486,0.2380414612331001,-16.348017925870284,forman
137,3396,0.6180246876073826,-8.064194947905317,forman
137,4016,0.25050179994405525,-15.817959686459137,forman
139,1198,0.36458598632796096,-17.273644148371865,forman
139,1692,0.20781569398730096,-4.3076476449764165,forman
139,3891,0.5338133279299814,-7.425634190150439,forman
140,966,0.3019035680374349,-24.19380268008988,forman
140,1091,0.4035919626275386,-20.189319983428536,forman
140,1370,0.23055231996787134,-17.418266314367315,forman
140,1375,0.19777852817820868,-17.94997350128743,forman
140,1625,0.4560659245295238,-20.881171078880776,forman
140,2927,0.27176239285825265,-16.179340958314945,forman
140,3966,0.38332496529647947,-15.59968311837104,forman
141,2066,0.202206646841953,-15.755562703846731,forman
141,2186,0.41080562494725925,-15.396289119747177,forman
141,3133,0.21606430928077333,-13.628935179967474,forman
142,1248,0.19000463949861193,-9.444726701427744,forman
142,1962,0.3598981243556145,-15.52767284934205,forman
142,2280,0.49154597125041116,-12.230579594494138,forman
142,2354,0.2851277204046396,-16.55286602406949,forman
142,3378,0.2938163010208536,-16.185690018205783,forman
143,1788,0.6501041378297497,-6.785225538568056,forman
143,1983,0.5712795722398514,-6.99975662287804,forman
143,2367,0.21274805668385385,-13.556202182085151,forman
143,3219,0.23710125435172028,-4.113273718471731,forman
144,1840,0.22508359049162613,-2.525151967582218,forman
144,2424,0.33355479534126087,-3.621674885723873,forman
145,877,0.294235112058374,-7.926431646673363,forman
146,3907,0.22165129997998195,0.23278341470075103,forman
147,824,0.5320114679630051,-4.404955093950782,forman
147,2391,0.5607776038561648,-6.271136466965176,forman
147,4049,0.1908473653945485,1.9012481694201888,forman
148,1862,0.3635905713640598,-0.3325327499327715,forman
150,726,0.2625733148703922,-2.5929599384569313,forman
150,3752,0.47654614812931856,-0.2759842531357246,forman
151,1827,0.21035034274886627,-19.25188039253549,forman
151,2441,0.4159815358774796,-18.20500674148292,forman
151,3048,0.1906325007192031,-23.684903229392184,forman
151,3478,0.20561310007038974,-21.452527190142835,forman
151,4064,0.410536239797643,-20.44132906383966,forman
152,2427,0.19455818234894698,-4.790127486732878,forman
152,2686,0.19741256634706522,-8.367370077570609,forman
152,2805,0.2913857316908264,-5.024172510577227,forman
154,756,0.49846296259559736,-4.43261457029071,forman
154,3918,0.21748386745628598,-5.001092516086853,forman
155,271,0.31072441557950486,-15.586617085855629,forman
155,415,0.1998544889515765,-23.13175144058943,forman
155,2692,0.23706437444651954,-16.063187651225615,forman
155,3177,0.36319047282168937,-11.475809358759715,forman
156,472,0.1955838826063012,-35.1936081428819,forman
156,1408,0.3588713075981879,-16.655903172467145,forman
156,1501,0.41332684415606546,-22.07469284281151,forman
156,2167,0.1944395384107883,-23.233711365834644,forman
156,2716,0.20416124377869593,-44.07107498769861,forman
156,3238,0.30731999672854354,-23.053379027915884,forman
156,3859,0.2258940719031499,-19.441126306882484,forman
157,1154,0.20106807957450343,-3.4904937247048142,forman
158,1956,0.3705371842896329,-10.597438337938243,forman
158,2131,0.33457017640576575,-11.806501204074314,forman
158,3149,0.22240094593306722,-11.062053115522797,forman
158,3393,0.2226817285977122,-21.880387411201227,forman
159,358,0.24422836747770604,-16.301883158304506,forman
159,873,0.2560320312829578,-25.365879332858654,forman
159,901,0.24315571540807626,-22.145958558374147,forman
159,1404,0.40826829557476274,-13.558477724173066,forman
159,3289,0.19577914993439569,-15.307738598590985,forman
159,3548,0.21162688285940828,-22.185403895656773,forman
160,2696,0.2700134191039425,-2.673600334407757,forman
162,243,0.3469446496688498,-11.664062210693782,forman
162,2197,0.20635622236549914,-2.6361629239754594,forman
163,878,0.24693249910944667,-2.7557928651827064,forman
164,1802,0.5090778986664737,-6.537619384694342,forman
164,3992,0.24895043227626426,-4.487747928396914,forman
166,880,0.21580553017438253,-5.755404615881676,forman
166,1799,0.38546710075355656,-7.81598192666189,forman
166,2888,0.3098579307338694,-2.8201497209579376,forman
168,349,0.20225104182916442,1.0841437137465442,forman
168,1062,0.47044537127706915,-0.8119890206202505,forman
169,1897,0.2726730601189801,-4.109464085876511,forman
169,3576,0.19443559248488076,0.28441201705330243,forman
171,1346,0.36862023260238114,-6.439664430203326,forman
171,2607,0.23440313887801711,-5.513504277499994,forman
171,3916,0.38071230219277,-2.4329492195705242,forman
172,1111,0.19331925549587256,-2.8948950949000585,forman
172,2705,0.2397319714398458,-4.582940119783597,forman
172,2782,0.4038563120454331,-4.983880612489196,forman
173,3168,0.592329564652726,-3.7153904823783783,forman
175,1965,0.258982044529639,-4.281635945770112,forman
175,2093,0.18775116646085832,-8.075219908056354,forman
177,959,0.20288083226264864,-17.635766456908886,forman
177,1711,0.2856811100907961,-5.692528708829527,forman
177,1894,0.2691443271051277,-18.564910925295724,forman
178,1908,0.25772295366815223,-4.7745313369149445,forman
178,3214,0.18810065343139742,-8.626077656563623,forman
178,3595,0.250595448855108,-8.504039411353743,forman
180,1765,0.2183875484283824,-14.692605037366901,forman
180,2659,0.24908246727615702,-17.338985198879257,forman
180,2816,0.2241055786903609,-10.566636836534242,forman
180,2836,0.33948405655625835,-17.367801277381325,forman
181,577,0.19715107590596243,-13.51108523322987,forman
181,857,0.2414472481839107,-9.592419516956408,forman
181,1949,0.1886510169086911,-17.770662787800223,forman
181,2529,0.21529243343549975,-9.596700858569893,forman
182,1970,0.46103626672373227,2.0,forman
184,1553,0.19162892088761788,-7.147512033560625,forman
184,1583,0.26486840919194116,-6.472704437984975,forman
184,2392,0.2775924026295455,-6.476120796833044,forman
185,2618,0.23017209466804306,-5.214622587777991,forman
185,3721,0.21661055457800404,-11.892520986815903,forman
186,782,0.30053440770651446,-10.285220724862842,forman
186,1477,0.19389025294437706,-17.77908435052001,forman
186,3348,0.599431285958341,-9.761706472928587,forman
186,3995,0.4452315980051288,-8.019552716598682,forman
188,647,0.4535337492579727,-15.424865597534575,forman
188,1075,0.27870228426732185,-7.8576679393486835,forman
188,1386,0.7292846084332337,-9.97518026427659,forman
188,2331,0.37984897031927956,-14.992123182605148,forman
190,2256,0.7953896907330714,2.0,forman
191,316,0.3350660752931825,0.2065621250955476,forman
191,1857,0.3616391471266909,-2.923573825396977,forman
193,2160,0.32654317752115813,-5.6096480147977665,forman
193,2943,0.272327351879357,-1.8809375687862406,forman
194,207,0.26569456147233206,-13.971637846987996,forman
194,363,0.2552781994137717,-5.292274178414884,forman
194,3424,0.42021633481168413,-4.7465671577874495,forman
197,2233,0.203070337432356,-6.02567927603708,forman
197,3180,0.8524874205523889,-2.7472695703502015,forman
201,2077,0.19263936631324116,2.0,forman
202,2875,0.2659853480163125,-1.8100270296607635,forman
205,231,0.22545742932525797,-10.809159025159953,forman
205,2565,0.6690550216363674,-4.207798683652853,forman
205,2949,0.432795810216155,-5.598349871750852,forman
206,475,0.2112978707587686,2.0,forman
207,473,0.28708521602834003,-10.165687907962319,forman
207,1014,0.22019828501632002,-16.162354131587147,forman
207,1354,0.2146255978636085,-16.844282076406977,forman
207,3659,0.2955841408572916,-14.113738024388292,forman
208,3327,0.3002442136442947,2.0,forman
211,1512,0.41057253432614477,-8.354301516224933,forman
211,2637,0.3474198035692516,-3.3569873943433706,forman
211,4084,0.37409219393546533,-3.4442439617278984,forman
212,1423,0.8004259384003863,-10.30925905517932,forman
212,2004,0.21430177812580434,-13.787151606517838,forman
212,2339,0.31604228540010854,-13.267400628566001,forman
212,2386,0.24415299034293658,-13.107943371105446,forman
212,3833,0.5057140754541886,-13.298197080318966,forman
213,312,0.48267653439361197,-23.842005971375965,forman
213,922,0.5434892130197713,-11.259025952868743,forman
213,2866,0.33132142253482855,-22.263436401764814,forman
213,3157,0.23727893776000203,-7.581780112579267,forman
214,1359,0.23680573983613445,-0.4710584690740447,forman
214,2015,0.30133056140917563,-3.1485716691449728,forman
216,2701,0.23659715016314337,2.0,forman
217,3475,0.194159752042029,-2.1866979851161084,forman
224,2720,0.3492713441369721,-3.7824040630261244,forman
224,3205,0.5177593511250533,-3.9425064902782454,forman
225,2636,0.33625542596782915,-9.006538771769929,forman
225,2906,0.25708524022384244,-16.477343814303936,forman
225,3673,0.20262050202556378,-20.99719303864659,forman
227,412,0.3007031867445413,-1.462126963864348,forman
228,674,0.3298665218847249,-1.1686397591897655,forman
230,2723,0.24057816995808753,-3.8705790395851913,forman
230,2855,0.21829457103732558,-3.7296218412405135,forman
230,3168,0.3059401510863099,-9.341799723563764,forman
231,1972,0.2827506570432568,-13.413258187815972,forman
231,3376,0.20710619839974823,-15.548591761416583,forman
231,3726,0.23163247915257248,-17.03282824442815,forman
233,1420,0.2704408479379956,-5.579078687813263,forman
233,2871,0.2875160696490416,-3.8141443912830555,forman
235,1817,0.33077355106734957,-16.034852642212556,forman
235,1964,0.2533769291074361,-18.383520089029023,forman
235,3333,0.5445749569147846,-17.44959416157499,forman
235,3633,0.31933487330853916,-19.762033288261282,forman
235,3884,0.30497293980879686,-14.629036180135431,forman
238,2869,0.28807994361617906,-1.459546627323351,forman
238,3708,0.20088724890931212,-3.2921920033352032,forman
239,527,0.19820137522350345,-9.577246279891597,forman
239,1961,0.45190887243108646,-9.835546844239085,forman
239,2227,0.19738952308842597,-8.650597285274243,forman
240,1490,0.4816061436596248,2.0,forman
241,1798,0.23188126945225576,-12.355458266027867,forman
241,2463,0.23858497505549217,-12.331199650560542,forman
242,1366,0.26591112616224527,-1.5140801500115533,forman
243,1319,0.22006192980810774,-14.422187686216628,forman
243,2197,0.29871986992577987,-12.02248353827071,forman
243,2203,0.20177411613935192,-10.829268104921855,forman
243,2914,0.3180697379401883,-14.119860373297339,forman
244,1694,0.3155817726341953,-7.6494111087159,forman
244,1743,0.2781362244866762,-14.90485933977503,forman
244,1817,0.2787533649017372,-15.163100271563323,forman
244,3895,0.3544112132741497,-12.731100394367902,forman
245,3456,0.24174423874460987,-6.756410157914992,forman
246,3795,0.2510389994632261,-1.5327757942731077,forman
246,3825,0.20902828570875717,-1.1644474351715801,forman
247,2170,0.48805281426235503,-1.8106597235643824,forman
247,3648,0.2720919190039415,-0.7860855298276581,forman
247,4020,0.36451332873309544,-1.460818039139128,forman
248,1998,0.4791999079852012,-1.2229157601612322,forman
248,2687,0.6023812059256061,-4.702567003174202,forman
249,576,0.24155268748066766,-8.320098865056254,forman
250,277,0.46076466748090544,-7.519688104885292,forman
250,809,0.19787428825034184,-10.184472359000942,forman
250,3207,0.1947677435406146,-4.6705992640802645,forman
251,2147,0.2220391475351718,-8.043665538768082,forman
251,2253,0.4029599739033587,-14.575795183720956,forman
251,2333,0.44111084225723385,-13.929133305027232,forman
251,3324,0.27694612724513107,-12.063720776198243,forman
252,3227,0.22202243735059138,-3.685964096703284,forman
252,3828,0.36776810674179883,-7.275176861517288,forman
253,1184,0.2180165288528213,-15.671759973322638,forman
253,2253,0.22834141785162604,-17.63554318492942,forman
253,2333,0.25157422570248544,-17.733135877556265,forman
253,3324,0.489793089912255,-15.479613027769716,forman
253,3829,0.3198406238696505,-21.985916195310793,forman
254,960,0.21588369617184255,-19.219434058566147,forman
254,1171,0.4261736680433306,-10.270841960949467,forman
254,2508,0.26939993635853215,-15.555508455805022,forman
255,2666,0.2611081355980046,-7.573236744136806,forman
256,2566,0.323977886201249,2.0,forman
257,1534,0.2321958434285046,2.0,forman
258,4018,0.3040491903817952,0.5748122753775835,forman
260,2724,0.2559378897438654,-6.620663551148597,forman
260,3166,0.28261050525905357,-6.580019967359915,forman
260,3638,0.3255556633420813,-13.16954020867994,forman
262,2994,0.3105235933724445,-0.24517980529924088,forman
263,3447,0.3257629153712867,-1.177549445204952,forman
