u,v,w_uv,kappa_forman
2459,3406,0.6898885369300842,0.4395260810852051
2472,4054,0.6149857044219971,2.0
2474,3756,0.5646856427192688,2.0
2485,3630,0.6428980231285095,2.0
2492,3722,0.5951783657073975,-0.08445632457733154
2514,3128,0.5039998292922974,1.3090190887451172
2520,2713,0.5035247206687927,-2.3194243907928467
2522,3544,0.7738536596298218,2.0
2526,2573,0.5974760055541992,1.036012887954712
2540,2547,0.6072258949279785,2.0
2541,3486,0.5966719388961792,2.0
2542,3094,0.8688797354698181,-0.6985427141189575
2543,3856,0.5167843103408813,-1.7769544124603271
2551,2727,0.5447875261306763,-10.745288848876953
2552,3178,0.503779411315918,2.0
2569,3517,0.5910174250602722,2.0
2577,2626,0.6656023263931274,2.0
2581,3991,0.6085020899772644,2.0
2587,2811,0.5800635814666748,2.0
2590,3972,0.6042908430099487,-0.1831597089767456
2594,4010,0.5167627930641174,2.0
2595,3665,0.5174816846847534,1.2605412006378174
2598,3301,0.5246976017951965,0.03416275978088379
2599,3346,0.7414600253105164,2.0
2600,2722,0.6027957201004028,2.0
2605,2784,0.5543026924133301,2.0
2608,3506,0.5254130363464355,2.0
2612,3197,0.6561934947967529,0.10148751735687256
2617,3554,0.5912101864814758,2.0
2621,3000,0.5951897501945496,2.0
2622,2930,0.5322543382644653,2.0
2634,2828,0.5523462295532227,-2.979717254638672
2634,3604,0.5731850266456604,0.9633009433746338
2635,2976,0.7647305130958557,0.07713043689727783
2636,3421,0.5515199899673462,2.0
2648,2769,0.5730053186416626,1.0206844806671143
2652,4068,0.5536633729934692,2.0
2658,3388,0.869513750076294,2.0
2665,3777,0.5059643983840942,1.091850757598877
2669,2956,0.705196738243103,2.0
2670,3449,0.5298503637313843,1.0728449821472168
2688,2802,0.9487811326980591,-0.8969146013259888
2695,2917,0.7326783537864685,-3.2784667015075684
2698,3081,0.676323652267456,-0.22396552562713623
2716,3238,0.5820088982582092,2.0
2717,2761,0.5791573524475098,0.27053165435791016
2717,2790,0.6669410467147827,-0.1575775146484375
2721,3580,0.661158561706543,2.0
2726,3319,0.7568429112434387,2.0
2748,3086,0.769114077091217,-0.5371584892272949
2750,3907,0.5046903491020203,2.0
2755,3148,0.6400480270385742,2.0
2760,2848,0.5528364777565002,1.0235836505889893
2761,2790,0.6530261039733887,-0.09552395343780518
2765,4039,0.6331288814544678,2.0
2795,2810,0.6513871550559998,2.0
2814,4046,0.5802581310272217,2.0
2816,3438,0.6258043050765991,2.0
2821,2937,0.5763010382652283,2.0
2828,4021,0.5147290825843811,-2.295706272125244
2830,3730,0.5276817679405212,2.0
2834,3979,0.7975613474845886,-0.6245893239974976
2834,4085,0.507681131362915,1.5197622776031494
2836,3584,0.5243877172470093,1.1410377025604248
2848,3133,0.5659503936767578,0.9766911268234253
2872,3482,0.5645400285720825,2.0
2906,3886,0.6200452446937561,2.0
2914,3911,0.6821152567863464,2.0
2929,3594,0.5355457067489624,1.043330192565918
2933,3982,0.5578376650810242,2.0
2935,2966,0.5026608109474182,2.0
2939,3578,0.5860146284103394,2.0
2941,3882,0.817297101020813,-25.987966537475586
2951,3159,0.5131032466888428,2.0
2972,3829,0.5151905417442322,-15.033014297485352
2984,3856,0.7735964059829712,-3.3585338592529297
2993,3944,0.5093683004379272,0.4213423728942871
3007,3924,0.615855872631073,2.0
3008,3532,0.5095482468605042,1.5905430316925049
3024,3028,0.7147279977798462,2.0
3033,3406,0.7317623496055603,0.25024473667144775
3040,3149,0.7097775340080261,-0.39250683784484863
3062,3342,0.542740523815155,-0.042688965797424316
3066,3760,0.6277576088905334,0.8491729497909546
3083,3633,0.6139160394668579,2.0
3086,3820,0.6424842476844788,1.188997745513916
3089,3381,0.93568354845047,-0.7145450115203857
3093,3502,0.8739975094795227,0.5875009298324585
3116,3221,0.6093935966491699,-18.371028900146484
3119,3490,0.5577471852302551,1.3980987071990967
3131,3813,0.8417510390281677,2.0
3135,3477,0.6413648724555969,2.0
3144,3265,0.5166307687759399,2.0
3147,3829,0.646651029586792,-0.37402379512786865
3158,3549,0.5072952508926392,1.0335195064544678
3167,3310,0.8092792630195618,0.05392909049987793
3171,4005,0.5010049343109131,-7.043872833251953
3185,3277,0.5371109247207642,2.0
3187,3354,0.7378918528556824,2.0
3189,3696,0.5072928071022034,1.1451969146728516
3198,3714,0.5516842007637024,2.0
3224,3974,0.6895636916160583,2.0
3235,3340,0.6185929775238037,2.0
3241,3262,0.5231639742851257,2.0
3264,3456,0.5440449714660645,1.1475188732147217
3283,3664,0.5084272623062134,2.0
3287,3478,0.5147830247879028,0.5741672515869141
3289,3334,0.529615581035614,2.0
3305,3502,0.5577443242073059,1.5163695812225342
3333,3938,0.649716854095459,2.0
3364,3781,0.5236039161682129,-1.7700440883636475
3377,4076,0.5068337321281433,1.1339693069458008
3492,3601,0.6683335900306702,2.0
3505,4002,0.6257575750350952,2.0
3602,3654,0.6878688931465149,2.0
3646,3951,0.5065089464187622,2.0
3658,3922,0.5005109906196594,2.0
3666,3678,0.580032467842102,-2.835691213607788
3668,3719,0.5119271874427795,2.0
3692,3804,0.826135516166687,2.0
3713,3915,0.6055068373680115,2.0
3745,3870,0.5959281325340271,2.0
3784,3999,0.5483015179634094,-0.00010097026824951172
3857,4005,0.7931999564170837,-16.358016967773438
3864,3918,0.5482653379440308,1.4595279693603516
3867,3881,0.5054274201393127,2.0
3889,4008,0.5338875651359558,1.0927643775939941
3912,4056,0.5233185887336731,2.0
3936,3943,0.5110869407653809,2.0
