i,j,kappa_oll,approx
862,1558,0.5228238419479041,0
29,315,-0.048230543774528956,0
1026,1939,-0.09346664843882313,0
292,1523,-0.021006007201700205,0
818,1610,0.3239479235719349,0
1604,1973,0.08477981423405145,0
44,628,0.03308482775498056,0
266,1050,-0.5201367279741635,0
59,277,0.48784098557295585,0
495,1465,0.6060213403007283,0
1393,1632,0.07000622021371972,0
446,1928,0.0916395241768031,0
1283,2008,-0.07744037129949577,0
771,1562,0.35588104803919884,0
121,1501,-0.06632871656887618,0
1449,1733,-0.027887992989398702,0
1203,1336,-0.42609406954548534,0
647,1620,-0.11676134161986429,0
3,954,0.05251100752860882,0
378,789,-0.07806428695731027,0
1299,1890,0.17420321258854288,0
1485,1802,-0.2033479833036238,0
1401,1501,-0.04599730061363072,0
1720,1902,-0.39327531306934005,0
346,905,-0.08727829387325392,0
365,1942,-0.13219479478817386,0
198,1977,0.2582388352732514,0
743,776,0.05864105958349508,0
1215,1503,-0.2039158095596152,0
29,584,0.15605591745367242,0
443,1460,-0.09152515112446546,0
242,1366,0.44466774670289966,0
1155,1554,0.13221770083350504,0
1229,1518,0.044155090669253716,0
998,1980,-0.11805378898578023,0
280,836,0.4125701907223859,0
609,1754,-0.42081194132119926,0
677,796,-0.0433209630875484,0
620,633,0.035715116550202985,0
414,1432,0.13593903196568724,0
587,998,-0.2919046873534057,0
640,1616,-0.11514484055469998,0
230,1151,0.4195927384486938,0
188,1317,0.22350462742118793,0
696,1189,-0.19376360250041724,0
96,1634,0.03636604328053161,0
735,875,-0.24600488820048105,0
514,1062,-0.1332537590195948,0
471,1087,0.6654592713764154,0
12,1451,0.16714045339774253,0
557,1753,0.03649709118736033,0
1818,2029,-0.12845619646665796,0
812,1371,-0.04445927304338482,0
1282,1385,-0.19436903492068835,0
1218,1499,-0.1045591183008927,0
1523,1576,0.44808678896044674,0
458,1504,0.2685727179199022,0
135,974,0.26776946452042616,0
494,2005,0.08840461675271394,0
110,164,0.1772660044826997,0
611,1174,-0.08228947691902389,0
447,596,0.05054757552390898,0
598,1901,-0.2749582975035485,0
641,1923,-0.16479286195833454,0
30,1845,0.09001855421807037,0
208,877,0.11586388930440994,0
1307,1384,0.12496001144988733,0
686,1159,0.5792844011698852,0
128,1161,-0.11115619482761918,0
1744,1981,0.14349142137260096,0
1703,1762,0.280023156099218,0
1880,1895,0.19557767712331875,0
1081,1523,0.31441498216455444,0
169,2018,0.10593409656164665,0
57,949,-0.14016737379719246,0
275,654,0.011547223953829233,0
949,1196,0.07084018503464784,0
1672,1958,0.5820839734928294,0
1447,1599,-0.16591318280098166,0
1382,1778,-0.060279006375207445,0
1013,2022,-0.02319527664408705,0
1620,2031,0.17447146468392072,0
9,688,-0.31269628732840915,0
584,810,-0.14670745388801576,0
1192,1542,0.01707427371654957,0
877,1189,-0.1888786305989043,0
496,1240,0.09005283849863877,0
642,1426,0.2946207718126018,0
101,492,0.3373312412791226,0
802,1688,-0.00396297823430114,0
1074,1388,-0.49613873842619327,0
1472,1968,0.36546315333583823,0
1410,1738,-0.22581268840723845,0
697,1976,0.1874563097710531,0
874,1584,0.2634314735277775,0
581,2000,-0.6585828640137283,0
363,753,-0.09059334051366674,0
1886,1962,-0.11641418446888374,0
322,1251,-0.36391812220471453,0
696,1353,0.38336305612816457,0
293,362,-0.2920470857057518,0
211,1351,-0.21423562955302988,0
721,1079,-0.07752210260218173,0
499,752,-0.22034193198080176,0
1485,1502,-0.08244097644362047,0
370,968,-0.14268091761041113,0
804,1534,-0.21432097748372514,0
745,1991,-0.13347570078097704,0
413,705,-0.11563187706467004,0
751,1429,0.2249037688480935,0
1217,1355,0.1829980657484076,0
1557,1805,-0.08063232999239744,0
37,1482,0.43804160042722995,0
696,1232,0.28834555116717464,0
1307,2008,0.05722404079806387,0
1468,2025,0.3811018887577514,0
201,285,-0.5917121355498571,0
70,1576,0.005048032734574881,0
1348,2030,0.1268188012749747,0
1772,1881,0.23948734586417186,0
285,1898,0.1583502511293805,0
1447,1967,0.00213098079472418,0
1172,1454,0.08454932154253048,0
320,1730,-0.07337139899960143,0
83,585,-0.14728435829016462,0
612,1554,-0.08690293099959079,0
529,939,0.32832047065514713,0
771,1222,-0.10573628782502253,0
888,1935,0.11577995824712795,0
1397,1505,0.6375066132864411,0
522,815,-0.09644031287743537,0
782,937,0.28105539107214017,0
1097,1838,-0.03427848960148894,0
1171,1809,-0.3558885423715594,0
427,1664,-0.28827343432494446,0
107,400,-0.02732383000703087,0
68,492,-0.09297852891126746,0
1606,1964,-0.10456614947789111,0
120,886,0.10973002009929422,0
528,1443,0.07504310586833518,0
53,1508,0.04231860983765945,0
536,873,0.31205183450049756,0
1495,1987,0.3217423449753868,0
42,628,-0.4663593002904247,0
1425,1856,-0.04442191061570111,0
1414,1683,0.16591666852595988,0
557,2027,0.07467938166925636,0
1696,1863,-0.06868489099259567,0
439,2008,-0.03816184477400464,0
804,1265,-0.507823856685871,0
640,1081,0.3859042889898816,0
1463,1970,0.10821394667215178,0
95,207,-0.18805687577778007,0
1267,1335,-0.3086287310764353,0
533,1587,0.07938515690984638,0
1152,1807,-0.084711752373831,0
37,682,0.2587322003975496,0
1167,1521,-0.4516928093094168,0
6,279,0.6066678217805167,0
426,1007,-0.35627662467840215,0
533,812,-0.009843460061423448,0
888,1496,-0.07345654906855525,0
600,797,-0.008556913916925257,0
1294,1907,0.6594169906004526,0
936,1936,0.023801507474165762,0
344,1253,-0.2740969292485327,0
126,678,-0.08251315132531012,0
555,945,-0.14221461212271347,0
863,1078,0.15537750075282897,0
735,1935,-0.14371771602283334,0
566,1782,-0.08665274547398516,0
180,849,-0.12196931541195011,0
1549,1977,0.10478417974232712,0
694,1976,-0.15638183404376194,0
835,1240,-0.2029343122428071,0
53,594,-0.06794434941085159,0
647,1985,0.13943220169927262,0
471,1355,0.095975263122701,0
1350,1370,0.05953894763266199,0
1629,1733,0.1775804566893744,0
335,1597,-0.20578361976975112,0
446,1878,-0.19707379592628294,0
883,1742,0.21985727400344213,0
1745,1753,0.0031304712773172483,0
778,1635,0.37913424679364127,0
870,1114,-0.013250392157720503,0
637,1425,0.1947099936838761,0
692,1792,-0.02317956795912135,0
368,1044,0.04502538917105969,0
1075,1370,0.04971465442966583,0
495,1759,-0.1482127540350029,0
268,789,-0.1670455964296138,0
832,1021,0.2935154856348734,0
13,322,-0.022014897067425876,0
603,1196,-0.06331055170981603,0
414,1599,-0.009596049235051973,0
940,1741,0.2828870512624668,0
789,855,0.2320034633681889,0
204,1172,-0.00702792485129522,0
1331,1654,0.13805828852725666,0
586,1950,0.2429844883757667,0
383,1453,0.2654201197869044,0
580,873,0.06212433179625032,0
993,1921,0.32417453078299074,0
558,993,-0.2886981142113667,0
309,911,0.016400916574806024,0
225,1550,0.21203935988300582,0
355,1031,-0.7138316446289921,0
830,913,0.3011468330621099,0
636,2008,0.2137123467792248,0
1307,1629,-0.027284804272002194,0
1283,1786,0.09742212662255012,0
801,1390,-0.011847939719641376,0
188,863,0.21407176640927195,0
495,1245,-0.3877475966288393,0
1196,2025,0.2790151298363377,0
362,410,-0.33484829297815444,0
139,1234,-0.009575414713362873,0
1114,1443,-0.05830442101490152,0
372,2014,0.23205131526237377,0
912,1105,0.5257566139456886,0
624,709,-0.02915940148522611,0
455,873,0.07300393560799978,0
60,1035,0.06898973096305172,0
5,673,0.15189600780884638,0
1880,1936,-0.09730926227462056,0
832,1272,0.30016480123775624,0
1228,1690,0.06838485843261222,0
324,1484,-0.04585889290254275,0
163,1595,-0.45146491944466005,0
1294,1890,-0.21560485854434885,0
1243,1745,0.06208786056089011,0
432,1258,-0.17249224324342505,0
449,1495,0.08327147070115437,0
53,1189,0.23752477870636335,0
2,1079,0.11190098858093733,0
564,1710,-0.43396882819877125,0
291,1549,0.2857923991029768,0
775,1687,0.027229168682799343,0
1229,1264,0.17225141344879102,0
855,1783,-0.07009936715084186,0
405,417,-0.5756142132357993,0
217,491,0.2690761229170403,0
1572,2043,-0.19762124209324483,0
1088,1615,-0.263739805430639,0
396,1678,0.2994568485885051,0
305,1004,-0.3037094400163938,0
1715,1957,0.2780292929551035,0
507,1047,0.6889717733630734,0
318,1862,-0.029274758630134512,0
372,1000,0.12606774036121193,0
6,56,0.5289017484348477,0
133,1471,0.050310520963948724,0
1268,1711,-0.08451049405924516,0
151,1412,0.075929080941608,0
1008,1618,-1.2946386669675496,0
18,1460,0.03770509728901372,0
515,596,0.10720813586247091,0
141,1895,0.10134800728758453,0
92,1857,0.5030610048206348,0
665,2004,-0.06265701415377856,0
873,2017,0.12639474998701716,0
1163,1629,0.6317495069185619,0
1390,2021,-0.4479178916289921,0
1220,1615,-0.013402298139032043,0
322,1884,0.1514376657596198,0
752,1908,0.30144389986717335,0
1214,1854,-0.047319838249747725,0
1563,1596,0.12495961753729434,0
1177,1841,-0.3305574107154934,0
547,696,-0.17890396715892254,0
314,904,0.40894271183396325,0
1229,1836,0.06367064721538418,0
1555,1568,0.3119757337329233,0
1310,1722,-0.26153801946474853,0
494,875,-0.09481063816585644,0
51,356,0.047156777663205585,0
685,1678,-0.158805653034509,0
211,514,-0.1169533699176537,0
2,1217,0.5486081157407514,0
17,1512,0.09630004103522738,0
868,1310,-0.5647134407687293,0
193,832,-0.14627324317755774,0
120,528,-0.048141107939047245,0
1622,1938,-0.36554029403231336,0
1129,1248,0.02858875823216578,0
263,2033,-0.3492696464095335,0
597,1006,-0.31672958671556795,0
278,1832,0.20739846051047406,0
766,1495,0.19485658665012018,0
611,647,0.44739624945346723,0
14,1240,-0.19702608788378195,0
1129,1468,0.01177609891480147,0
141,650,0.04772724860732924,0
80,1625,0.09533794306752719,0
129,616,-0.20339475855983724,0
199,1893,-0.08553400617406304,0
439,680,0.20441337680635208,0
213,1818,0.0898008724998034,0
95,750,-0.15564181404053334,0
397,1012,0.05178062521917093,0
1205,1963,-0.39977644611965757,0
1055,1564,0.326457592453849,0
602,655,-0.03254484954544723,0
1009,1301,0.31544518037588665,0
436,1901,0.6597852995260238,0
284,677,-0.37350093072225454,0
878,1770,0.10883191894955535,0
415,439,0.1918508606399243,0
494,1303,0.42833715763534674,0
717,1804,-0.5078280958735943,0
143,1410,-0.09795401753038413,0
396,1193,0.28922036280214525,0
104,1746,-0.30658566965852985,0
414,1156,0.4567931173303831,0
318,1483,-0.15372139786872863,0
486,517,0.05267416639485423,0
1749,1776,-0.049319430381786544,0
374,711,0.23137022185244027,0
83,1684,0.6853587021651414,0
75,304,-0.022943015531136757,0
1472,1826,-0.3474561755139358,0
54,847,0.2703682279808325,0
708,1746,-0.637316821259041,0
292,1206,-0.10778173814629954,0
250,1466,-0.3634502122350154,0
1264,1764,-0.16046761287251,0
1326,1815,-0.34865110084268536,0
1773,1889,0.3906991862437539,0
545,1041,0.1271488271221356,0
272,534,-0.04846791815289264,0
155,471,0.028576128651554344,0
133,1778,-0.14248375352779652,0
860,1942,0.18894298980906443,0
48,363,0.032670262165223285,0
1665,1854,-0.13795610389718616,0
272,522,0.15351316728808162,0
253,818,0.03903801030164511,0
970,1741,0.47285739159108,0
250,653,-0.2973386275495542,0
1180,1595,-0.2874821916811794,0
1210,1433,0.460191432011836,0
53,1899,-0.25687281753405067,0
1317,1569,0.017955434902679812,0
48,1156,0.2656310241530546,0
885,1720,0.44055505121069916,0
426,1342,-0.25628131427242584,0
1019,1726,0.04912965574936601,0
1071,1276,-0.13465832654014154,0
1436,1895,0.24168531177054942,0
1396,1423,-0.14877752324571225,0
250,904,-0.18936104526688968,0
875,1375,-0.16674349431902402,0
585,805,-0.14623498038584404,0
648,1167,0.19615375674128954,0
1131,1498,0.28571391634600685,0
754,937,0.13890907212060755,0
631,1038,0.10418139277204097,0
465,802,-0.214181904332021,0
212,1942,0.11792084058986285,0
510,1809,0.2408680481508616,0
1784,2042,0.3398631326575904,0
442,1880,-0.11731823956620913,0
33,1281,-0.49386528742614266,0
692,1540,-0.21725081673536262,0
312,1488,0.33908323778369387,0
93,288,0.21166349503076598,0
618,1196,0.003428284551424965,0
317,1690,0.2066752789094659,0
640,1868,-0.0021067075709619854,0
1886,2036,0.07760363020635475,0
414,933,-0.29850513044509386,0
780,1077,0.045058980839524754,0
945,1910,0.25334121673152954,0
1647,1968,0.7034772856741494,0
584,728,-0.14375682181991212,0
618,640,-0.01910028412464637,0
605,1783,0.04346010464584482,0
415,1683,0.04490189921033627,0
566,1785,0.3430875419281181,0
577,777,7.878502753300154e-05,0
274,2034,0.22760382680967828,0
928,1884,-0.050880720513766464,0
933,1424,0.4256111989896284,0
922,1501,0.1583581610400595,0
522,978,-0.01387473151589047,0
823,1976,0.25484948263670626,0
964,1111,0.1184157041185121,0
1044,1737,-0.09961206107651255,0
288,1657,-0.19581621514657566,0
815,1854,0.2807613073924575,0
1200,1249,0.1279106278310833,0
238,624,-0.3375499535056874,0
406,583,-0.036375821543826126,0
429,1157,-0.2871354749714201,0
1436,1855,0.21498945465825514,0
613,655,0.5636142464722718,0
1234,1632,0.042112815192401176,0
238,1224,-0.30550464924648213,0
688,769,-0.17697164981979685,0
1454,1498,-0.18784948681406166,0
887,1942,0.044482893512315824,0
304,1390,0.05374199824924353,0
1219,1944,0.03872473601090842,0
658,756,-0.6622973308884466,0
331,1875,0.16594341358577436,0
1081,1511,0.15625030871013845,0
1713,1889,0.1347222521066359,0
117,313,0.4533743582755423,0
4,2005,0.0728009933923518,0
1283,1829,0.06045255086022261,0
333,1935,-0.0016200592970505578,0
300,474,-0.3367542162540964,0
1215,1316,-0.11675561406010293,0
811,1253,-0.04527530767144072,0
278,1390,-0.017426373141972595,0
792,1856,0.1516662024301788,0
600,998,-0.27630484268869826,0
1288,1351,0.002694490304924635,0
1155,2004,0.18609228800426358,0
2,126,0.5802895194437943,0
75,1130,0.08166120195361881,0
620,1248,-0.0439634396581865,0
532,1066,-0.2072188910531001,0
16,318,0.39520938408011164,0
134,1260,-0.753418127766067,0
807,944,-0.7446646476001657,0
84,1454,0.5787310033316772,0
612,1590,0.15659582944374095,0
1141,1616,0.19521828156614573,0
1159,1659,0.22149463527501412,0
1302,1837,0.23262790932369104,0
994,1901,-0.10422248126273814,0
73,805,0.02131193126858455,0
1138,1834,-0.09044836284607816,0
44,1505,0.10493499745754198,0
1245,1540,-0.09601505832054746,0
1474,1942,0.2925019910531671,0
74,1625,0.10794932521743694,0
897,1632,0.09293775403764426,0
1151,1558,-0.30893884532641147,0
434,1700,-0.1589191619732604,0
1384,1424,-0.13330348059872743,0
828,1547,0.06071446400421543,0
891,1705,0.39807674021641637,0
105,304,0.26720089428728755,0
17,1622,-0.2649878846881428,0
550,1815,-0.1118431418312611,0
126,1364,-0.07795426504116376,0
1716,1968,-0.014689711711937115,0
254,1688,0.1957945629653265,0
730,1068,-0.1646587276132292,0
356,2004,-0.0030779686549926577,0
2,1969,-0.13461418997093189,0
554,970,-0.008954365444003187,0
1064,1635,0.03481991359097625,0
694,1184,-0.09131816516691238,0
1252,1823,-0.04335705624039554,0
240,995,-0.11787235179721933,0
1054,1295,0.1250431790809099,0
1572,1970,-0.14143579422717,0
466,1186,-0.3777962033738027,0
59,929,-0.5790847390192342,0
1684,1888,-0.051133135975360844,0
1231,1384,-0.1532617771070961,0
735,919,0.09245038579302722,0
614,681,-0.380075749381408,0
1045,1061,0.21559251377818855,0
217,802,0.361439103168922,0
808,1963,0.06619549195390606,0
226,1560,-0.061148496630871296,0
676,1089,0.15433012557672654,0
314,1507,0.05343430783690639,0
402,1045,-0.1793288997894147,0
49,166,0.30485220016298753,0
1662,1998,0.12574283365341732,0
1704,1885,0.10547411884417868,0
1038,1580,0.09820723941477594,0
217,664,0.4454873383550534,0
897,1933,-0.37482205176036043,0
750,1542,-0.13690740885848385,0
950,1203,0.25718191056688555,0
1295,1859,0.3302924324544714,0
1,1093,-0.24078206376264477,0
207,1629,0.17586547163510136,0
1489,1938,0.199221308657073,0
125,1068,-0.6779258030080337,0
185,1802,-0.0055587496469375886,0
637,2034,0.674611420302093,0
1207,1549,-0.07408945909284625,0
376,507,-0.12350482089364201,0
5,1163,0.3612400006809736,0
1563,1816,0.1047740282675641,0
396,1988,0.5525490747492254,0
80,2013,0.13785499348767227,0
74,1426,0.11466475498562734,0
310,685,0.35826375519326703,0
1012,1961,0.16417116940796384,0
1213,1550,-0.09499874990742141,0
28,1848,0.1744734807233873,0
1123,1465,0.12731850172877845,0
1613,1678,0.29244708272770836,0
1372,1856,-0.1705476213648971,0
960,1817,0.3672885986300205,0
71,1154,-0.0026972197730157355,0
517,1905,0.5726702518069586,0
729,1304,0.2594932708163905,0
887,1250,0.39371320462838333,0
524,838,0.10236947752042436,0
452,1796,0.017337834998348955,0
513,2038,0.18188836158144706,0
55,240,-0.2703287680948825,0
341,1115,-0.20845612856726703,0
14,622,0.18201044253242749,0
231,1360,0.3655887497331137,0
1460,1907,0.43439544532758867,0
749,1971,0.11879543131638948,0
749,1844,-0.5107061309638581,0
1029,1344,-0.02545907213824261,0
122,1203,0.5654055074581412,0
792,1640,0.4448819876607357,0
5,271,0.367576179182837,0
1184,1629,-0.14057272039576962,0
1438,1486,-0.080518083319985,0
434,1219,0.12151898340006839,0
959,1423,0.30453267996273126,0
57,1625,0.20146218921315984,0
647,966,0.5195768959083502,0
149,453,-0.34410942074044537,0
1117,1779,0.5779827277004391,0
798,1690,0.1684137262078803,0
292,1650,-0.20688163642384727,0
378,486,0.17113483284651565,0
592,1339,-0.1710694457674644,0
878,1396,-0.27216565709263807,0
510,588,-0.3059309573708906,0
1238,1827,-0.05530959167657379,0
1082,1442,0.02751110051680039,0
555,660,-0.18762980165025156,0
1236,1573,-0.09973515200759331,0
925,1950,0.10413805063360215,0
886,1603,0.5278745950928482,0
140,1091,0.658633194195503,0
439,1236,-0.050220455459048186,0
1805,1839,0.1688645729387882,0
1646,1690,-0.1778991274111914,0
172,1338,-0.1701104982162509,0
372,1961,0.21392610214470442,0
674,961,-0.15341226128793095,0
50,1768,0.09367472138191757,0
126,877,0.6481756129767162,0
451,1343,-0.4516661602222276,0
169,942,0.20777522588688724,0
197,793,0.027172005133595856,0
771,1087,0.11636409804556647,0
1259,1290,-0.10473235821528015,0
449,1864,0.11560714167443586,0
1358,1616,-0.13158021115642038,0
366,1095,0.30447290828977513,0
269,1969,-0.028600098814357988,0
481,1461,0.021129327822805744,0
1569,1714,0.09664428670349234,0
266,975,-0.15087835716729137,0
648,1140,0.06650825534513849,0
12,1652,-0.4377500234086833,0
646,1746,0.424136714084719,0
981,1723,0.6555367216926635,0
1222,1823,-0.08547831332806877,0
312,985,0.16095855337835774,0
784,1504,0.06027674131897598,0
427,1952,-0.23425652725790358,0
980,1419,0.22749275628852839,0
77,997,-0.11209829919121694,0
1115,1474,0.15876756729510366,0
13,2024,0.25643050573231296,0
1226,1356,-0.5093129811403814,0
1773,1898,0.22898860668738963,0
815,2006,0.2512636755931351,0
874,1676,-0.33703120326663805,0
778,875,0.234048511931647,0
84,620,0.04611292222495855,0
207,2041,0.06933971411935425,0
764,1159,-0.25540409598004055,0
980,1439,-0.10062281433637121,0
242,878,0.02944810812125498,0
1346,1595,-0.28837799282687326,0
181,1302,-0.026855283313853118,0
1441,1743,-0.2067815638317021,0
1126,1297,0.29249092371788565,0
1340,1493,-0.3830300730263625,0
9,471,0.386408238588712,0
1075,1232,0.1500457556691448,0
162,870,-0.29488492172164693,0
534,1829,0.11102131104635282,0
855,2045,-0.3140629196897118,0
85,662,0.32582675979507103,0
375,735,0.15188689667962718,0
128,2006,0.2965502505766531,0
1340,2016,0.03997811513651173,0
202,1331,-0.23220310838692182,0
740,913,-0.04979956491259441,0
38,1091,0.2619552620070048,0
887,1155,0.45356622419061476,0
216,1489,-0.5384457227380495,0
188,2005,0.5177679949864324,0
938,1003,0.08769082760504088,0
872,1021,-0.005316732902910903,0
6,1143,-0.28608696186107174,0
284,524,-0.2695216637599198,0
905,2031,0.30301568492972697,0
650,1449,-0.07311949630897319,0
1352,1612,-0.26252479274964013,0
414,1441,0.06537193355065096,0
268,892,-0.39005362755640083,0
1420,1740,0.4878820913597718,0
949,1141,0.20821751835441782,0
258,1182,0.08283404238846404,0
38,1772,0.18325213886103497,0
392,1317,0.3076630541534826,0
207,251,0.030331832212869392,0
348,1855,-0.00681986782013877,0
233,1437,0.24075159315490924,0
97,1999,0.037916310096025585,0
864,1856,-0.0330126059075182,0
1091,1207,0.1380078565091979,0
1152,2041,0.0008037363433215372,0
654,1523,-0.006051966560872035,0
882,1462,0.24742256105562288,0
