i,j,w,kappa,type
1646,2449,0.10221506455335504,-147.39289839249412,forman
1646,2746,0.09346697831752197,-146.75347384768415,forman
1646,3232,0.09411413812361968,-135.701019516958,forman
1646,4448,0.07816656701528693,-191.01340042711016,forman
1646,4747,0.1963509496317417,-107.59603759201008,forman
1646,5424,0.15132679518100636,-147.3736827784485,forman
1646,5449,0.16458524057366306,-147.77197842270706,forman
1646,6164,0.5223213079026564,-72.75221520442967,forman
1646,7423,0.6497322644644725,-79.45554502373979,forman
1646,7466,0.07908112950936247,-172.5564852138828,forman
1647,1649,0.071406916780836,-253.98843030486557,forman
1647,1749,0.18235279832898263,-215.96637985150025,forman
1647,1805,0.22719832605270474,-207.77652233104965,forman
1647,1968,0.34154234106919146,-155.7967463588335,forman
1647,2337,0.08193703266570546,-297.26696702401705,forman
1647,2582,0.28718811816999484,-182.17492291470302,forman
1647,2756,0.13285356006935914,-239.85132750530028,forman
1647,2759,0.10183071974770717,-271.6448054454769,forman
1647,4174,0.32799610165871657,-181.8435673233618,forman
1647,4752,0.14644759116736572,-258.18309296459256,forman
1647,4753,0.10650335449309332,-301.81392036591467,forman
1647,4780,0.1834210910028806,-205.07693304930098,forman
1647,5403,0.5093095210871754,-144.71853765235545,forman
1647,6199,0.16464882841430578,-233.44582623510286,forman
1647,6219,0.11737936179961898,-261.0710093921864,forman
1647,6588,0.07817510321793522,-273.4643612054322,forman
1647,6755,0.12766142455001625,-263.8175654976318,forman
1647,7347,0.12244605371295544,-267.3877786915088,forman
1647,7874,0.8107439890475999,-121.73861477202686,forman
1647,7924,0.3380607042554304,-182.19786872143314,forman
1648,3006,0.07740108508795718,-116.11910138239294,forman
1648,4720,0.1895574356299771,-152.98419437583073,forman
1648,5358,0.23352808640760922,-106.97124124762614,forman
1648,5855,0.21191260842967452,-118.55790946801409,forman
1648,6208,0.09258230033457691,-185.7387391129966,forman
1648,7510,0.5617581348134191,-71.9510972569662,forman
1648,7748,0.10185041942329451,-102.06350104255395,forman
1649,2337,0.26679025844626714,-160.84643266796158,forman
1649,3051,0.08293727740944756,-189.39320779364556,forman
1649,4752,0.08759859152649833,-240.96071858192613,forman
1649,5476,0.4090598130065764,-102.38392366960333,forman
1649,6199,0.1202961095447203,-203.02728224912107,forman
1649,6282,0.5306378885301432,-105.94563440675913,forman
1649,6966,0.07497546454784446,-129.4637995286823,forman
1649,7720,0.1463252685932957,-213.86523465152402,forman
1649,7924,0.07305667427070221,-231.91910106340146,forman
1649,8020,0.28657498170966444,-129.87629634228443,forman
1650,2048,0.13233779475832141,-156.66022562452767,forman
1650,2660,0.08544162309817632,-193.06227743466926,forman
1650,2815,0.09166315325062711,-178.28212107791902,forman
1650,4466,0.12429673389753651,-153.14783868118428,forman
1650,4788,0.40704200280936004,-119.26461391368015,forman
1650,5551,0.14661033637602833,-170.45897033674507,forman
1650,5642,0.5881101742631407,-109.64902730044231,forman
1650,5688,0.0989086649440903,-160.51197200629576,forman
1650,6068,0.16698672300410372,-144.52770309910204,forman
1650,6099,0.15575044749625094,-156.2715940311347,forman
1650,6700,0.0962433060933786,-156.72628690599868,forman
1650,6980,0.26613239802346433,-134.53518255883,forman
1650,7480,0.08972536752861221,-214.25020643682296,forman
1650,7672,0.07913333522739871,-177.36459538703457,forman
1651,1690,0.15670186927459662,-194.44912155599536,forman
1651,2003,0.16761275822739655,-203.8231180828488,forman
1651,2273,0.11259090581014518,-235.0129270740104,forman
1651,2676,0.11115143317076365,-239.6055077238027,forman
1651,2913,0.28409528026189573,-162.34732206368645,forman
1651,3698,0.2577566947717501,-156.40665176194426,forman
1651,3818,0.08993927310544997,-210.8348935512841,forman
1651,4169,0.14228217985451103,-240.8967210224558,forman
1651,4194,0.08275591332098253,-225.7460424159409,forman
1651,4540,0.10577365669697712,-247.3400273634621,forman
1651,4746,0.3369391155373966,-152.88699026841783,forman
1651,4838,0.2989936849626284,-164.02338845781532,forman
1651,4847,0.10106981971929245,-222.74014913127866,forman
1651,5444,0.15026430279496897,-172.18247127065868,forman
1651,6400,0.318709757287381,-151.0953290113478,forman
1651,6624,0.3902618871343252,-129.15083999726028,forman
1651,7060,0.10793075284158334,-226.2789712537965,forman
1651,7597,0.1875930140335311,-186.56791405610386,forman
1651,7852,0.24875367740347634,-163.5973196448617,forman
1653,1708,0.29386039315032547,-80.4843721299373,forman
1653,1715,0.08707297994307747,-150.55156743401267,forman
1653,2206,0.253027185860341,-94.63595069610949,forman
1653,3691,0.17068548597821648,-118.39599322676338,forman
1653,3978,0.21091008581778173,-82.26951952529072,forman
1653,4978,0.12725345928896856,-97.59027046158575,forman
1653,5582,0.08074097642988183,-99.67837185855836,forman
1653,5849,0.10258162653410106,-147.99544795284214,forman
1653,7313,0.23099762365142318,-82.34428907350897,forman
1653,7923,0.34140996493884723,-72.0515375471416,forman
1653,8014,0.1835465450960068,-82.09163410804231,forman
1654,2117,0.09575031064132497,-217.08683099156383,forman
1654,3083,0.11355208627914473,-202.84651475132603,forman
1654,3147,0.09786484780630336,-238.65306934877032,forman
1654,3457,0.8317856822231435,-107.6341595010717,forman
1654,3633,0.19569488697353446,-170.14062653820736,forman
1654,3839,0.0893458381441056,-268.1644875031995,forman
1654,3884,0.19763477798828183,-178.76806808796795,forman
1654,4568,0.3981574233227009,-120.3592167733137,forman
1654,4594,0.1249696654912591,-214.9239484308279,forman
1654,4687,0.07265207447315766,-242.04093529948636,forman
1654,4792,0.10674099494122234,-230.11584364141933,forman
1654,4869,0.08871080940005407,-225.56446134082495,forman
1654,5580,0.09098421491032445,-249.239335731099,forman
1654,6293,0.4183461059020247,-118.62291106215973,forman
1654,6811,0.13096985685855234,-180.8386833603819,forman
1654,7092,0.28071753975129315,-158.1729601193291,forman
1654,7337,0.10927556985392553,-202.39294119639493,forman
1654,7486,0.08473804531380558,-240.703589270931,forman
1654,7695,0.07969001781322348,-223.94321344570287,forman
1655,3727,0.36919840538275744,-46.73232127362911,forman
1655,3897,0.08455408156786624,-66.2184899464026,forman
1655,4758,0.1250276031991482,-66.67097188431111,forman
1655,5395,0.1504846412084274,-72.56392942603803,forman
1655,6885,0.08108542782298851,-89.58800967560059,forman
1655,7207,0.08417179702034241,-76.5699371978439,forman
1656,6503,0.42151890006525783,2.0,forman
1657,2525,0.17766139473796377,-9.190606887156086,forman
1657,5839,0.20145070160871031,-26.30981530493787,forman
1658,5324,0.14098605767572284,-53.803316282339935,forman
1658,6857,0.15284215809142712,-37.94756245944642,forman
1658,7701,0.583213959493425,-19.026789783126155,forman
1659,2224,0.09011896815009604,-175.46426200422678,forman
1659,2761,0.12201320291769792,-133.8438869911176,forman
1659,4184,0.1246631100291794,-130.6505616018017,forman
1659,5106,0.5025490451312848,-54.01664432152091,forman
1659,5428,0.11810110078807182,-172.24627317261485,forman
1659,5698,0.3272275162478957,-87.66334441697431,forman
1659,6095,0.076402031790724,-207.49281884944133,forman
1659,6177,0.07694907200774712,-172.6469398017773,forman
1659,6683,0.12699604712004994,-110.75863885645944,forman
1659,6880,0.14882033975101763,-161.81298898291726,forman
1659,7330,0.09095689006863507,-134.66017404700332,forman
1660,4266,0.11859112543369613,-8.108768138596886,forman
1660,5130,0.07328467879616295,-20.09213819767978,forman
1661,2242,0.2515949504081625,-54.819161827376135,forman
1661,2549,0.29644348917914853,-67.71698125927398,forman
1661,5480,0.2212249222435511,-66.2002779582258,forman
1661,6702,0.19520313324811694,-71.50787771328947,forman
1661,6978,0.3456358758998818,-61.29455012081643,forman
1661,7921,0.20948177403351148,-44.78298050237717,forman
1662,2067,0.22759271536301645,-56.75183043406425,forman
1662,3527,0.2413147250512837,-41.61878511911419,forman
1662,4969,0.97209031352966,-26.972086520204122,forman
1662,7004,0.21126271343292688,-56.56043386220439,forman
1662,7371,0.14155129914604797,-49.5395465737419,forman
1662,7452,0.3249433681099244,-35.86180302042616,forman
1663,1727,0.07038661170132662,-71.13279468676645,forman
1663,5211,0.28864759695505576,-35.3856756362494,forman
1663,5974,0.151154094175425,-46.26945412640273,forman
1663,6993,0.20170018345736906,-45.90971478110269,forman
1663,7373,0.07247313325057327,-65.69455576110073,forman
1664,1952,0.19527315129607903,-46.75069289336686,forman
1664,2149,0.12461329435081307,-51.066842084984756,forman
1664,2504,0.3307882340224208,-40.62018671756137,forman
1664,3186,0.14460858150944408,-52.55538942518996,forman
1664,7906,0.1284442040427908,-47.35878080622956,forman
1665,3151,0.15300494074263743,-37.75174153574869,forman
1665,6595,0.08468627063376491,-40.39969761925944,forman
1666,3620,0.2062889764308901,-104.40432476465736,forman
1666,4351,0.17735660672306217,-93.83117576658606,forman
1666,5949,0.32300962798324423,-86.98014482865551,forman
1666,6631,0.11475363727952659,-86.91529637223553,forman
1666,7317,0.20670629069413773,-120.73402787856806,forman
1666,7363,0.3055629765886851,-97.57959531573573,forman
1666,7502,0.5671477831716891,-83.30549559960073,forman
1667,1754,0.21404570638619008,-71.05673511185876,forman
1667,3350,0.1279095231603575,-109.83165449623621,forman
1667,3376,0.2396468854407653,-88.0321131398095,forman
1667,3522,0.21151113700029756,-112.24418633928802,forman
1667,4304,0.1685004018995742,-109.72294548550394,forman
1667,5878,0.14014908466589232,-103.85735055691762,forman
1667,7436,0.33961621210524406,-66.51394431302245,forman
1668,3445,0.503906386723045,-13.552999276553495,forman
1668,3619,0.12092147015415586,-35.080509693374324,forman
1668,4874,0.16717797257865946,-7.700221612455792,forman
1668,7279,0.4478164494530482,-10.787474568947392,forman
1669,2316,0.22600801404866194,-59.00490432552243,forman
1669,3184,0.16601351718182336,-49.51219672038909,forman
1669,4145,0.1097476746914535,-58.40077253214223,forman
1669,4915,0.20640739657482818,-52.7779264104318,forman
1669,5720,0.20994023527482597,-61.52375294620735,forman
1669,7403,0.18127812468638532,-36.872723701039625,forman
1669,8120,0.2213017501071668,-35.363066789514434,forman
1670,3701,0.14308674670866364,-19.004809709816143,forman
1670,7662,0.08183534497274744,-26.646688190101035,forman
1671,6070,0.09987679150070174,-27.17373673136652,forman
1673,1906,0.31044528803969135,-96.3296931826803,forman
1673,1989,0.07283905388500053,-140.92502040062146,forman
1673,2163,0.3901214506177263,-76.78610463728967,forman
1673,2728,0.12122545715647892,-170.1778992270585,forman
1673,4288,0.08369429091360403,-134.16662755686497,forman
1673,4527,0.43325697702990745,-80.50825920944496,forman
1673,4655,0.1241616363494113,-153.0628365706167,forman
1673,5159,0.09596903109005822,-104.10479757365002,forman
1673,5772,0.14319879863434987,-89.31096975532297,forman
1673,5957,0.12906172905998928,-107.30562026267032,forman
1673,6444,0.31188805227110616,-94.93519895124032,forman
1673,6747,0.42967729643366664,-77.21900628488063,forman
1673,7400,0.22896520736786835,-87.2410754810065,forman
1674,7453,0.07123726651412711,2.0,forman
1675,3164,0.09477718328469067,-13.651751368065794,forman
1676,2646,0.07948819766438907,-128.80342648705962,forman
1676,4786,0.08770463105383931,-95.79514959435215,forman
1676,4996,0.15931334626232152,-83.93144537366067,forman
1676,5440,0.16998252726396845,-62.87868397993615,forman
1676,5816,0.15230489889889498,-63.357357819137896,forman
1676,6127,0.10241078748230556,-80.5442658809181,forman
1676,6288,0.18176725413943184,-72.96059667323662,forman
1676,6787,0.0799363696391399,-94.90707266961297,forman
1677,1702,0.07276521146772123,-110.54601374259025,forman
1677,1845,0.17936110122274737,-95.03047314555806,forman
1677,2378,0.15788827744758685,-53.70841334965243,forman
1677,2418,0.3294701744798078,-69.70683306311304,forman
1677,5341,0.169264958642772,-70.13525923738739,forman
1677,5644,0.19713275890173898,-83.36713723391563,forman
1677,7003,0.10202496152846689,-115.15243143799975,forman
1678,1740,0.08792642719375357,-143.2417276991805,forman
1678,2010,0.09877349565653577,-128.40098719489814,forman
1678,2903,0.17687956233555271,-170.24460171752057,forman
1678,3093,0.08327413465981581,-257.61222806879914,forman
1678,3502,0.14211682246962304,-243.81828107683472,forman
1678,3566,0.16987738677489092,-135.41762132137114,forman
1678,5726,0.2717620605205164,-64.57347298342584,forman
1678,7232,0.12556350790722304,-153.96196063541706,forman
1679,2718,0.14341080697542433,-198.6030477876939,forman
1679,4009,0.10118203364154445,-243.85504344860766,forman
1679,4547,0.18628123872016067,-210.87482989422696,forman
1679,4602,0.08606522530050285,-256.7593927416135,forman
1679,4620,0.15602745076039629,-240.56002129042233,forman
1679,4748,0.08508637523208548,-203.2967751643671,forman
1679,6139,0.10651688697593784,-222.60525637931556,forman
1679,6351,0.08059380453881161,-206.6242182324996,forman
1679,6723,0.24081941073066238,-180.08216683670142,forman
1679,7033,0.15154187742419795,-198.70702981784794,forman
1679,7224,0.13707022885345674,-203.22312599716463,forman
1681,5396,0.20223697598785875,-31.06906201166855,forman
1681,5772,0.2249824268645761,-31.317039739109532,forman
1682,7084,0.12740141335261462,-6.160873721079488,forman
1683,1816,0.10953640306606946,-76.5990654115783,forman
1683,1960,0.13490958977380219,-107.38430604710767,forman
1683,3593,0.24652183931112132,-95.74212433801634,forman
1683,6752,0.09796992042472535,-121.51836992947212,forman
1683,8094,0.08510300623494525,-161.83839010494114,forman
1683,8133,0.6778413396686537,-51.94394010485166,forman
1684,2119,0.11872684744727674,-263.2720445537129,forman
1684,2451,0.09017349755594013,-248.02178664655005,forman
1684,2713,0.09909841386655062,-201.9856387186707,forman
1684,2748,0.08368064141421178,-308.99607961351023,forman
1684,3086,0.0744892157662295,-318.1322460503989,forman
1684,3171,0.380729574666092,-157.32859515698894,forman
1684,3798,0.08380200271945715,-311.3901668955243,forman
1684,3820,0.3143014479440451,-181.2136908234827,forman
1684,3857,0.6790629556765388,-109.24680325987558,forman
1684,4005,0.806705985145172,-128.5534998097433,forman
1684,4220,0.09338350007997476,-219.21611849003233,forman
1684,4489,0.41704056920555255,-172.0162016793422,forman
1684,4799,0.441725169957294,-145.3912350204241,forman
1684,6086,0.12007396634073017,-187.25005838504447,forman
1684,6258,0.19690203855852462,-174.62122551336114,forman
1684,6384,0.2215328569019651,-212.77568978279936,forman
1684,7204,0.0880276550844294,-225.40566411697466,forman
1685,2430,0.0995848102810363,-38.70490141679009,forman
1685,3314,0.43655841742781476,-17.828177401624544,forman
1685,7772,0.13237767297594374,-47.80442475855975,forman
1686,1712,0.18098131102049747,-30.581336990282665,forman
1686,5390,0.30034045582653407,-18.842073749203877,forman
1687,3627,0.12627707671054605,-47.47189445041839,forman
1687,5481,0.34373021357136385,-29.828273671845444,forman
1687,7934,0.11849860423541611,-56.68779345173587,forman
1687,8013,0.17776387246900954,-63.15052236662388,forman
1688,2543,0.1089919104770959,-186.71019990230255,forman
1688,3286,0.3197216194973905,-99.69607942114949,forman
1688,3856,0.07764854811568396,-159.55584153739304,forman
1688,4482,0.19410118430248083,-136.0864021956041,forman
1688,4528,0.13782081373321567,-138.71296453314,forman
1688,4586,0.16617562103580383,-166.11849342242488,forman
1688,4976,0.11195965640733732,-140.8772998948847,forman
1688,5371,0.07148721740062801,-134.64895797547032,forman
1688,5473,0.07876494950145099,-123.04669496799343,forman
1688,6369,0.4659289930426241,-97.86315369138755,forman
1688,6381,0.0807996076093834,-160.67540370048147,forman
1688,6463,0.35826854175908956,-107.68173465615719,forman
1690,1749,0.08966247528498876,-217.06937998703575,forman
1690,2115,0.105965408946064,-211.82303875103912,forman
1690,2273,0.07623824274162674,-227.96277228442926,forman
1690,2913,0.277668293291551,-145.09707979965245,forman
1690,3698,0.7013568954896877,-93.34322451034774,forman
1690,3818,0.11210294780557856,-167.3147097984026,forman
1690,4540,0.23143313636591112,-165.73462613607538,forman
1690,4746,0.29197623316867577,-143.37059710866663,forman
1690,4847,0.10472034384573796,-188.8451181338406,forman
1690,5444,0.26359855716909014,-122.89897741149699,forman
1690,6400,0.2389075629916983,-148.12720388068556,forman
1690,6624,0.2138763145515968,-140.0593460261161,forman
1690,7355,0.350299096805329,-134.41476542656645,forman
1690,7597,0.360614483686002,-129.67945662874436,forman
1690,7852,0.09208401365251376,-192.8638580635088,forman
1691,2318,0.10260627046815132,-122.88331251711921,forman
1691,4027,0.07352384690818564,-151.93404371313886,forman
1691,4123,0.108076657049237,-169.54531040299958,forman
1691,4406,0.09534486588906634,-155.745587568995,forman
1691,4846,0.07793244838185788,-190.6010942199352,forman
1691,4998,0.29101862343912877,-113.21906459976152,forman
1691,5313,0.16230612661962665,-137.91652861868872,forman
1691,5393,0.14003060158915423,-112.04925362093095,forman
1691,5603,0.16647233051064306,-77.07814675800648,forman
1691,5612,0.17112847413664822,-100.66869759818522,forman
1691,5824,0.26044881970120204,-100.35485837835307,forman
1691,8155,0.21313711133977434,-68.09846439147374,forman
1692,3170,0.638903433995393,-37.21062799513672,forman
1692,3891,0.15445048602308398,-68.56353655208616,forman
1692,4669,0.09069150167272817,-80.98727937676712,forman
1692,5801,0.3752279287097587,-40.12017025131084,forman
1692,8006,0.22003824211434833,-42.78924938073482,forman
1693,2166,0.08657970884825067,-189.89547533743652,forman
1693,2167,0.14477393333446842,-188.77750673987623,forman
1693,2209,0.21720626489732098,-126.44107889066774,forman
1693,2268,0.46538895904964206,-94.23331124207954,forman
1693,2642,0.2925952323805287,-125.35062518158566,forman
1693,2974,0.49177283459774773,-91.53210278490164,forman
1693,3325,0.4426777544132527,-104.33920538762031,forman
1693,3896,0.07648236382939516,-147.3143612169953,forman
1693,4420,0.15596053150602843,-171.95502304108794,forman
1693,4723,0.08919989361572205,-162.8846688847417,forman
1693,5074,0.08308925514168797,-193.8936528978519,forman
1693,6416,0.6170203092477231,-81.07182895291157,forman
1693,7472,0.2056389443498389,-169.8419240884894,forman
1693,7555,0.09264776026018756,-140.3211020311208,forman
1693,7754,0.09865271806080272,-185.61325498162677,forman
1693,8016,0.43533068122106405,-105.62840478311813,forman
1694,1743,0.2908740603968079,-70.54892039753598,forman
1694,1964,0.08066175293438684,-149.1355628359335,forman
1694,2413,0.1223676551151959,-96.8973879080283,forman
1694,4829,0.087049848733017,-89.11910440178212,forman
1694,5714,0.08561028440761803,-158.6132824105432,forman
1694,8022,0.12174431962221116,-133.15606799322558,forman
1694,8047,0.0866512028285979,-90.97486132886374,forman
1695,7268,0.1743346694220073,-14.942902467129748,forman
1696,5606,0.08776285099278262,-66.39396397043188,forman
1696,6318,0.11021626446985035,-59.22541348078423,forman
1698,1931,0.2421933007439111,-21.944131863824055,forman
1698,2251,0.1038447702737169,-10.499746722175209,forman
1698,7388,0.13218641626886124,-11.002022204014885,forman
1699,6268,0.0843461413595636,-95.9771318083702,forman
1699,7734,0.09811345479839693,-136.40298561630152,forman
1699,8179,0.08604058034031753,-116.60670508948324,forman
1700,2943,0.47409399669994795,-110.34194844424532,forman
1700,3270,0.08507315725817058,-296.9526181173078,forman
1700,4252,0.1263747446390306,-182.7410077110116,forman
1700,4927,0.09758567323780126,-249.29678876821177,forman
1700,5722,0.07377567541939492,-262.82323223554056,forman
1700,5926,0.07351267649091145,-298.31057595808005,forman
1700,5928,0.17985304880788988,-215.70939973828803,forman
1700,6341,0.07790804545542442,-289.8014940713925,forman
1700,6352,0.12085841256827924,-225.21587610774412,forman
1700,7958,0.0895486508895519,-240.71189535430713,forman
1700,8182,0.13387709538033823,-199.4753744639044,forman
1700,8191,0.07152684831816225,-232.17580112759833,forman
1701,3375,0.09481696214284359,-62.94021070557996,forman
1701,3629,0.09159173943770337,-88.78358769518877,forman
1701,5279,0.45576914468108376,-51.02614464649413,forman
1701,5381,0.12165364492617528,-64.78535810059229,forman
1701,5468,0.15485517279289873,-48.1226466272676,forman
1701,6129,0.344554288760069,-54.14645830553792,forman
1702,1802,0.12251401525712895,-131.98835981787045,forman
1702,1845,0.1434222674395825,-102.03588352615432,forman
1702,1984,0.08219170353327593,-121.16199532159544,forman
1702,7003,0.12253935949799069,-109.47421205381247,forman
1702,7834,0.43148886173086926,-45.0966237798363,forman
1703,5464,0.07265371025035336,-37.679662749466004,forman
1704,1967,0.150239126444916,-210.54639526846324,forman
1704,3342,0.2047372346280522,-168.53538287905747,forman
1704,3659,0.08219612388900537,-216.30012751746588,forman
1704,3827,0.0954798683069985,-253.19505082108222,forman
1704,4079,0.12348251018965116,-233.38927570861202,forman
1704,4440,0.08601843547264465,-280.02119660964496,forman
1704,4686,0.07817834547300405,-228.86916766249868,forman
1704,6182,0.07365265527814893,-250.6295438531339,forman
1704,6688,0.23827371534559916,-173.8911409099456,forman
1704,6794,0.10403196837189671,-234.58027744185767,forman
1704,7150,0.2104080722729221,-173.01895550193464,forman
1704,7166,0.11814712358903613,-224.3112391711113,forman
1704,7854,0.7874901667811536,-117.24279063858052,forman
1705,1776,0.1367424800557465,-170.6016056537099,forman
1705,1974,0.07067834900736991,-237.43607478883598,forman
1705,2931,0.12151079335823886,-142.31683519923513,forman
1705,3400,0.11295824802466414,-131.74474350129685,forman
1705,3412,0.08289483575138261,-166.22798032664056,forman
1705,3738,0.09857532812501979,-174.79893743315742,forman
1705,4325,0.0912769577870524,-213.70193933696117,forman
1705,4526,0.12866456017959854,-217.16308779749852,forman
1705,6141,0.46844946130920584,-88.60148005686462,forman
1705,7333,0.2836438899411594,-116.3870862393512,forman
1705,7359,0.32951480071889744,-121.72778802192019,forman
1705,7786,0.5162812070530148,-111.82161593121836,forman
1705,8073,0.07938333905498914,-142.858118648018,forman
1706,5561,0.115720634032813,-7.254822146116775,forman
1707,4096,0.2789311760584876,-23.495983648059273,forman
1707,5220,0.09397570939594324,-75.91454527632196,forman
1707,5248,0.08007776022145185,-50.31970756472802,forman
1708,1800,0.08820943910441953,-122.96892002950541,forman
1708,2206,0.11070852743884402,-111.2398669967389,forman
1708,3691,0.19222323866881216,-101.75312627064524,forman
1708,3916,0.09254900314993145,-89.86286186184637,forman
1708,4978,0.6418427628302427,-47.72943827883152,forman
1708,5582,0.0826717694191047,-82.93477723573469,forman
1708,7313,0.15888316400550254,-80.47499757762901,forman
1708,7923,0.09784014051256833,-89.74398397818644,forman
1709,6693,0.10139063261437165,2.0,forman
1710,3780,0.11411032989183642,-57.48380588544586,forman
1710,3853,0.3107260261137841,-43.44416598023967,forman
1710,4750,0.08382542519936692,-55.23255182185386,forman
1710,5009,0.7642577135254037,-40.59083758388736,forman
1710,6160,0.21040988158287374,-82.27157192638848,forman
1710,6945,0.5269313420961648,-33.092022842277046,forman
1711,1813,0.07831420017394064,-273.41728255588913,forman
1711,2274,0.11984273957131715,-194.41718104986052,forman
1711,3239,0.4876139679526296,-109.27673455050773,forman
1711,3242,0.08144013122415103,-207.1487786706664,forman
1711,3431,0.0777567234895696,-274.2731145327211,forman
1711,5024,0.12742443515378243,-288.4237218332736,forman
1711,5141,0.16830356664140675,-136.46858250629765,forman
1711,5166,0.1588617335730331,-194.7599369949967,forman
1711,5329,0.11150315665958307,-252.2428977439779,forman
1711,5458,0.36120763387840343,-150.3328238758599,forman
1711,6320,0.12376201489476338,-241.66045155176442,forman
1711,6486,0.07555661815241248,-222.19030149436452,forman
1711,6516,0.11250388919074014,-255.84247897877347,forman
1711,6748,0.11157898778626225,-201.01247072266665,forman
1711,7243,0.07980307207029558,-215.1362548965048,forman
1711,7586,0.37121852953268647,-175.73622228993997,forman
1711,8099,0.1543575065746325,-236.03743177571073,forman
1712,2091,0.280101294602682,-19.805104842148186,forman
1712,4647,0.0793100533088481,-34.23139041596306,forman
1712,5390,0.08500015597481468,-41.77625778884732,forman
1712,5792,0.10661149263549968,-44.761811807570865,forman
1713,2866,0.559915992703217,-65.09259867496033,forman
1713,2926,0.08866663013209818,-150.41166133376598,forman
1713,3157,0.2838040386565461,-89.61198392030262,forman
1713,3202,0.08200018047035328,-125.02153867177952,forman
1713,3764,0.18470089586527713,-115.62058815271607,forman
1713,4217,0.11796441855836788,-114.18925632264515,forman
1713,6019,0.14779144388281845,-109.49869124939411,forman
1713,6122,0.12773180449248459,-177.898931968486,forman
1714,1772,0.3854593870908329,-106.56493991797672,forman
1714,3028,0.10317225409056084,-167.8642124064478,forman
1714,4204,0.11421729413372372,-180.02198777910323,forman
1714,4714,0.12042116107261396,-204.3060824022312,forman
1714,6012,0.10105524259235442,-217.73099953585614,forman
1714,6162,0.10764950758374087,-180.14185701560777,forman
1714,6623,0.20750526481986079,-124.11372044715706,forman
1714,7561,0.12075577965756513,-188.65836247158958,forman
1714,7601,0.21782625374138537,-158.54725264146987,forman
1714,7605,0.137047571960638,-139.77677662760877,forman
1714,7778,0.09988301531571094,-225.00186787785614,forman
1714,8094,0.08911474928213803,-215.42300351657065,forman
1715,2090,0.10574564616944136,-158.2294307358208,forman
1715,2206,0.21850900644147228,-109.28322708181848,forman
1715,2615,0.12881882146498955,-196.31209714615522,forman
1715,3565,0.29367174903312776,-106.91587934516798,forman
1715,4321,0.07277792559832888,-195.33548816331873,forman
1715,5038,0.190554431531728,-122.29945176285014,forman
1715,5582,0.09074180136841135,-114.38634299273991,forman
1715,7674,0.08840023750326678,-122.06307649082746,forman
1715,7965,0.08184431689122318,-161.05818557491438,forman
1715,8068,0.07368133504902294,-176.89548577916756,forman
1716,2194,0.07573755952394234,-178.89886784839854,forman
1716,2697,0.10285487493291938,-150.62087768151616,forman
1716,2763,0.10870170258800602,-124.8602372928817,forman
1716,3071,0.07420244311578926,-197.6645337378867,forman
1716,4374,0.3954243348774545,-106.78035836080078,forman
1716,5301,0.07215054871055811,-147.943177464117,forman
1716,6842,0.07220051428795315,-198.08532552196996,forman
1716,7546,0.48365684583239515,-63.092865486141946,forman
1716,7574,0.19664420040347666,-118.55808604001467,forman
1716,7678,0.21950587824861525,-97.15507563455726,forman
1716,8093,0.16226804258721633,-139.48614153597237,forman
1717,1925,0.19577933493342461,-24.18180709455382,forman
1717,6549,0.13467059499236253,-11.912103454147193,forman
1718,3276,0.07516806114039239,-35.69826581513439,forman
1718,4773,0.0733747510785499,-50.8205739995079,forman
1718,5810,0.09211928209630549,-35.31781200314674,forman
1718,7218,0.15149131358517953,-32.5116132160757,forman
1719,3056,0.29837292091828155,-12.034393586177888,forman
1719,5971,0.17934265536537677,-30.86318435917529,forman
1719,7545,0.10446350474798588,-38.20279546277983,forman
1719,8091,0.16439218790995763,-20.071120844060637,forman
1720,2421,0.39419040068194106,2.0,forman
1721,5041,0.11199955437085506,-1.2795923940317149,forman
1721,5076,0.12811255312356393,-2.244491998934434,forman
1722,4863,0.07358354651581858,-49.11202651043222,forman
1722,7299,0.27465676000488704,-17.83754353361738,forman
1722,7569,0.2548794942576638,-22.44409777511389,forman
1723,2020,0.1621656629748066,-100.39315963238106,forman
1723,4610,0.07738071575368799,-131.7337630087286,forman
1723,5728,0.08777302830988155,-95.14136629131167,forman
1723,5790,0.08274000583061389,-127.24991178071167,forman
1723,6153,0.15455544117137798,-88.20768009435358,forman
1723,6588,0.10926844626423296,-157.62804190312315,forman
1723,6761,0.5661244915978915,-58.18959678544173,forman
1723,7431,0.6529431312739944,-56.405113588112705,forman
1724,1858,0.25785799422431555,-56.448255516332594,forman
1724,3826,0.1347435871058717,-69.75346301259697,forman
1724,5139,0.12000345149845193,-93.82400742101045,forman
1724,5978,0.07413621269445267,-127.96043390362578,forman
1725,7710,0.10281687427700952,-18.211499227467957,forman
1725,7747,0.08056163838116179,-18.252934858447816,forman
1726,2947,0.11762085126428079,-77.78682364801435,forman
1726,3079,0.1712415855866113,-93.41741037810252,forman
1726,4848,0.08085680563392796,-91.61203989298619,forman
1726,4944,0.10315758027373263,-85.02240797868733,forman
1726,4949,0.08638465126376008,-160.41649708904728,forman
1726,6022,0.1253480897082964,-91.30761680589616,forman
1726,6526,0.10483043533585229,-82.64226492177764,forman
1726,7225,0.22000377513533279,-80.04136713245356,forman
1727,4875,0.07195781985396255,-94.79239134148634,forman
1727,5343,0.08057491978484539,-44.8003399869711,forman
1727,5974,0.18564460729282797,-53.55698482611234,forman
1727,7127,0.1140978615995864,-51.35102252486584,forman
