node,deg_wsum,ric_forman
532,1.2418304681777954,2.1943798065185547
533,1.6630234718322754,-52.2756929397583
534,0.9850527048110962,-16.296588897705078
535,0.0,0.0
536,0.9932931661605835,-2.8723355531692505
537,0.0,0.0
538,0.0,0.0
539,0.0,0.0
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,0.0,0.0
544,0.5575500726699829,0.8341892957687378
545,0.0,0.0
546,0.0,0.0
547,1.035301685333252,-8.08529007434845
548,0.40049198269844055,2.0
549,0.0,0.0
550,0.4011079967021942,-1.5874199867248535
551,0.0,0.0
552,0.5903717875480652,2.0
553,0.0,0.0
554,1.5627635717391968,-57.61187744140625
555,1.893071174621582,-27.181838989257812
556,0.0,0.0
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.4977284073829651,2.0
565,0.0,0.0
566,0.5492838621139526,2.0
567,0.0,0.0
568,0.0,0.0
569,0.0,0.0
570,0.0,0.0
571,0.48142990469932556,1.0624041557312012
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,1.3849502801895142,-7.931492567062378
576,0.5202127695083618,2.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,1.209150791168213,1.1595923900604248
581,0.0,0.0
582,0.9436051845550537,0.04033863544464111
583,1.9723702669143677,-8.220662355422974
584,0.40704500675201416,-7.304096221923828
585,0.47966280579566956,1.1439404487609863
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.0,0.0
595,0.0,0.0
596,2.641359329223633,-106.19344520568848
597,0.0,0.0
598,0.40086501836776733,1.9012398719787598
599,0.9025833606719971,0.8491817712783813
600,0.0,0.0
601,0.878351628780365,-7.89950430393219
602,1.0216329097747803,-18.133246421813965
603,1.2503790855407715,-1.6977695226669312
604,0.0,0.0
605,0.488372802734375,2.0
606,0.0,0.0
607,0.0,0.0
608,0.0,0.0
609,1.3758435249328613,-3.1754120588302612
610,1.3184267282485962,-8.12998628616333
611,0.48164209723472595,0.8417232036590576
612,0.5196579098701477,0.8382459878921509
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,1.0306755304336548,2.009642004966736
619,0.0,0.0
620,0.0,0.0
621,0.0,0.0
622,0.40963107347488403,1.5550308227539062
623,1.0092098712921143,-19.27422285079956
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.4074164032936096,1.2058634757995605
628,0.9088519215583801,-31.038637161254883
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.9572616815567017,1.3208597898483276
634,0.0,0.0
635,0.43477627635002136,2.0
636,0.9803540706634521,-7.003875136375427
637,1.7635350227355957,-20.895106315612793
638,0.0,0.0
639,0.0,0.0
640,0.4498688578605652,-2.0633363723754883
641,0.0,0.0
642,1.395813226699829,-8.054285287857056
643,0.7437888979911804,0.5806921720504761
644,0.0,0.0
645,0.5312318801879883,0.9549857378005981
646,0.0,0.0
647,1.7943193912506104,-32.949533462524414
648,1.9599555730819702,-27.59321403503418
649,0.0,0.0
650,0.8666208982467651,0.7553074359893799
651,0.0,0.0
652,0.8375422954559326,2.0
653,0.0,0.0
654,0.0,0.0
655,0.4983314573764801,0.8897902965545654
656,0.42962321639060974,2.0
657,0.0,0.0
658,2.3614542484283447,-60.295413970947266
659,0.0,0.0
660,0.0,0.0
661,0.0,0.0
662,1.661372184753418,-12.295094013214111
663,0.0,0.0
664,0.4414663016796112,2.0
665,1.9328861236572266,-70.83899784088135
666,0.4148899018764496,1.1856632232666016
667,0.8858605623245239,-11.011692523956299
668,0.0,0.0
669,0.0,0.0
670,0.0,0.0
671,0.4463094472885132,2.0
672,0.0,0.0
673,0.4774072468280792,0.9216122627258301
674,0.0,0.0
675,0.0,0.0
676,0.0,0.0
677,1.0132884979248047,0.7199549674987793
678,0.40043628215789795,-1.6005635261535645
679,0.0,0.0
680,1.2979459762573242,-10.932300567626953
681,0.0,0.0
682,0.0,0.0
683,0.0,0.0
684,0.0,0.0
685,1.0381734371185303,1.2254267930984497
686,0.7800370454788208,2.0
687,0.41988304257392883,1.1865053176879883
688,0.0,0.0
689,0.0,0.0
690,0.5585149526596069,2.0
691,0.0,0.0
692,0.0,0.0
693,0.0,0.0
694,0.0,0.0
695,0.0,0.0
696,0.4787338674068451,1.1867408752441406
697,0.0,0.0
698,0.0,0.0
699,1.2198686599731445,-0.5739023685455322
700,0.0,0.0
701,0.0,0.0
702,0.0,0.0
703,0.0,0.0
704,0.0,0.0
705,0.4581333100795746,0.9117552042007446
706,0.0,0.0
707,1.668794870376587,-0.00576472282409668
708,0.5362427234649658,2.0
709,0.0,0.0
710,0.0,0.0
711,1.8016984462738037,-11.23990774154663
712,0.0,0.0
713,0.7385892868041992,2.0
714,0.43296852707862854,2.0
715,0.0,0.0
716,1.0156309604644775,0.9002053737640381
717,0.4414304196834564,0.907549262046814
718,0.40049198269844055,2.0
719,0.0,0.0
720,0.0,0.0
721,0.5747325420379639,2.0
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.42888879776000977,1.3712480068206787
727,0.0,0.0
728,1.055877923965454,2.0139225721359253
729,0.5663858652114868,2.0
730,0.0,0.0
731,0.0,0.0
732,0.0,0.0
733,0.6037144064903259,2.0
734,0.0,0.0
735,1.0558539628982544,-13.640527248382568
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,1.3208562135696411,-11.073939561843872
741,0.0,0.0
742,0.0,0.0
743,0.49232789874076843,1.1071693897247314
744,0.43796733021736145,-1.823981523513794
745,0.5524905323982239,-2.1471645832061768
746,0.0,0.0
747,1.3877408504486084,-3.361637830734253
748,0.0,0.0
749,0.0,0.0
750,1.5252962112426758,-12.643900394439697
751,0.0,0.0
752,0.42680105566978455,2.0
753,1.3286210298538208,-0.15935838222503662
754,2.3055782318115234,-130.90195846557617
755,0.0,0.0
756,0.0,0.0
757,0.832818865776062,-2.816098928451538
758,0.0,0.0
759,0.0,0.0
760,0.0,0.0
761,0.6681543588638306,2.0
762,0.0,0.0
763,0.0,0.0
764,0.0,0.0
765,0.7671452164649963,2.0
766,0.5545368790626526,2.0
767,0.0,0.0
768,0.0,0.0
769,1.0688292980194092,-2.3222146034240723
770,1.0608561038970947,-15.298604607582092
771,0.44231221079826355,-7.057254791259766
772,0.4161882996559143,-1.7911264896392822
773,0.0,0.0
774,0.0,0.0
775,0.7671452164649963,2.0
776,0.42409658432006836,2.0
777,0.0,0.0
778,0.6105750799179077,2.0
779,0.0,0.0
780,0.5930382013320923,0.679161548614502
781,0.4866310656070709,2.0
782,0.8903666734695435,1.0467333793640137
783,0.0,0.0
784,1.4431226253509521,-26.60603976249695
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,1.088383436203003,-6.255670070648193
789,1.0441055297851562,2.0014108419418335
790,0.0,0.0
791,0.464243084192276,1.1458148956298828
792,0.0,0.0
793,0.0,0.0
794,0.0,0.0
795,1.0028831958770752,0.9357393980026245
796,0.49753421545028687,2.0
797,1.6235662698745728,-8.010910272598267
798,0.587421715259552,0.8008975982666016
799,0.0,0.0
800,0.0,0.0
801,1.8163787126541138,-6.629060506820679
802,0.4414663016796112,2.0
803,0.0,0.0
804,0.0,0.0
805,0.4103156328201294,1.11446213722229
806,0.4020366370677948,2.0
807,0.0,0.0
808,0.0,0.0
809,0.9210283756256104,2.000001907348633
810,0.5471829771995544,2.0
811,0.0,0.0
812,0.4640832543373108,1.2062015533447266
813,0.5846339464187622,0.7322070598602295
814,0.4890853762626648,2.0
815,2.837463617324829,-102.65834331512451
816,0.0,0.0
817,0.5210639834403992,2.0
818,0.48582789301872253,0.9655132293701172
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,0.0,0.0
823,0.42089831829071045,2.0
824,1.7525410652160645,-6.985507488250732
825,0.0,0.0
826,1.1838594675064087,2.014757513999939
827,0.0,0.0
828,0.0,0.0
829,0.0,0.0
830,0.6277153491973877,2.0
831,0.0,0.0
832,1.1634472608566284,0.6359374523162842
833,1.258439064025879,-0.6821372509002686
834,0.4810669422149658,0.9240436553955078
835,0.961087703704834,2.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,0.0,0.0
840,0.43039724230766296,2.0
841,0.0,0.0
842,0.0,0.0
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,0.4144989252090454,2.0
848,0.0,0.0
849,0.6661399006843567,2.0
850,0.6425439119338989,0.8351050615310669
851,0.44539034366607666,-24.32726287841797
852,1.285017728805542,0.13015520572662354
853,0.0,0.0
854,0.0,0.0
855,0.4130757451057434,1.0196912288665771
856,0.0,0.0
857,0.5228322148323059,2.0
858,0.0,0.0
859,0.0,0.0
860,1.7425494194030762,-7.80576491355896
861,0.4211924970149994,1.5607311725616455
862,0.5464285016059875,0.898274302482605
863,2.3574318885803223,-39.4183874130249
864,1.8366628885269165,-27.785605907440186
865,0.0,0.0
866,0.0,0.0
867,0.6109301447868347,2.0
868,0.0,0.0
869,0.4458885192871094,2.0
870,1.491896390914917,-11.64677882194519
871,0.0,0.0
872,0.6019890308380127,2.0
873,0.5448213815689087,1.0917925834655762
874,0.5755077004432678,2.0
875,0.4667024314403534,1.1603903770446777
876,0.0,0.0
877,0.9320114850997925,-1.60368812084198
878,0.5548696517944336,2.0
879,0.9569637179374695,-2.768632173538208
880,0.6079469323158264,2.0
881,0.9010258913040161,-0.16218936443328857
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,0.0,0.0
886,0.9420801997184753,2.014124631881714
887,0.0,0.0
888,0.4219001531600952,2.0
889,0.4174671471118927,2.0
890,0.0,0.0
891,0.4842527210712433,-2.018975019454956
892,1.415651798248291,-29.879547595977783
893,0.0,0.0
894,0.0,0.0
895,0.8600952625274658,2.0
896,0.6917226910591125,2.0
897,0.0,0.0
898,0.42739424109458923,1.0929505825042725
899,0.7126618027687073,2.0
900,1.473564624786377,-30.914454460144043
901,0.0,0.0
902,0.0,0.0
903,0.0,0.0
904,0.6150380373001099,0.71443772315979
905,0.4890853762626648,2.0
906,0.7742740511894226,2.0
907,0.0,0.0
908,0.0,0.0
909,0.0,0.0
910,0.40506911277770996,2.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.580406129360199,1.0541102886199951
915,0.938713550567627,1.22919762134552
916,0.4265734851360321,2.0
917,0.0,0.0
918,0.4374050796031952,1.5586400032043457
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0,0.0
923,0.0,0.0
924,0.0,0.0
925,0.0,0.0
926,0.43586623668670654,2.0
927,1.345832347869873,-2.1255128383636475
928,0.8713623285293579,-8.285667181015015
929,0.0,0.0
930,0.0,0.0
931,0.0,0.0
932,0.0,0.0
933,0.5378418564796448,2.0
934,0.0,0.0
935,0.0,0.0
936,0.0,0.0
937,1.348549723625183,-0.08512759208679199
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.695141077041626,2.0
946,0.0,0.0
947,0.5263821482658386,2.0
948,0.0,0.0
949,0.43310031294822693,1.2763986587524414
950,0.0,0.0
951,0.0,0.0
952,1.2693212032318115,-16.06865358352661
953,0.0,0.0
954,0.4114123284816742,2.0
955,0.0,0.0
956,0.46866926550865173,2.0
957,0.5537906885147095,2.0
958,0.5326274633407593,0.787744402885437
959,0.0,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.6936743855476379,2.0
964,0.4689856171607971,-1.8851072788238525
965,0.5187212824821472,2.0
966,0.6030625104904175,2.0
967,0.0,0.0
968,0.4220117926597595,2.0
969,0.0,0.0
970,1.6261060237884521,-23.30821943283081
971,0.0,0.0
972,0.0,0.0
973,0.0,0.0
974,1.8265907764434814,-17.16270637512207
975,0.0,0.0
976,0.0,0.0
977,0.0,0.0
978,0.0,0.0
979,0.0,0.0
980,0.0,0.0
981,0.6035239696502686,2.0
982,0.0,0.0
983,0.0,0.0
984,0.5755077004432678,2.0
985,1.583229422569275,-34.12459373474121
986,0.0,0.0
987,0.9429398775100708,-2.549198269844055
988,2.6564199924468994,-137.77007675170898
989,0.0,0.0
990,0.4089670777320862,2.0
991,0.0,0.0
992,0.518232524394989,2.0
993,0.0,0.0
994,0.403462290763855,2.0
995,0.0,0.0
996,0.6722776889801025,2.0
997,0.0,0.0
998,0.0,0.0
999,0.0,0.0
1000,0.5225166082382202,-2.05586314201355
1001,0.40874144434928894,1.182570219039917
1002,0.0,0.0
1003,1.9228160381317139,-56.91499996185303
1004,0.6333289742469788,0.5852847099304199
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.996880292892456,2.0350613594055176
1011,1.1082417964935303,0.2838585376739502
1012,0.41231393814086914,1.573474407196045
1013,0.7759395241737366,2.0
1014,1.445306420326233,-6.787263870239258
1015,0.0,0.0
