node,mean_kappa_oll
239,0.999674477869993
2847,0.9995146769185826
160,0.9990178621424841
907,0.9993449862240523
297,0.9995094302837044
2673,0.999613285391214
1511,0.9995847350063661
3692,0.9997380558216987
1498,0.9990901720671767
3813,0.9993536146043418
307,0.9974622718701482
924,0.9927952419186677
1139,0.9996389731814076
2595,0.9994742995038085
1723,0.9979711618411274
2003,0.9992823995510052
2654,0.9993370629110796
3469,0.999486835713819
1282,0.9989851384275497
2891,0.9983762063733946
2783,0.9995375046582569
3563,0.9996744179054928
1821,0.999185375381268
2956,0.9993769797030647
2349,0.9996363180817321
3407,0.9990859934209062
1189,0.9996080720074421
2943,0.9995618776243056
107,0.9993685451880938
2481,0.9989744252669961
660,0.9997485966190341
3068,0.9997738332484835
3578,0.9880577146430806
3847,0.9764808362369338
33,0.9994667357682182
2343,0.9992337034637493
1099,0.9993885205935609
2648,0.999661567571438
1777,0.9991872398157309
2307,0.9982129903827222
1846,0.9980945885892635
2950,0.9943772912156794
935,0.9994118787108791
1556,0.9990845224867076
3134,0.9984167301665365
3598,0.999241386049665
487,0.9993175493712413
1614,0.9987358180041184
420,0.9992291632782774
2821,0.9997392494893854
1340,0.9993926846382929
1691,0.9986012091807985
574,0.9987220939078215
3096,0.9992743384222869
609,0.998202744175228
2949,0.999243954798943
1075,0.9997369453799804
3999,0.9995075166090794
1432,0.9997132168672921
1523,0.9996380058644467
2221,0.9996728646959383
3958,0.9993165786362941
1912,0.9992676195679929
3984,0.9994853790678315
945,0.9994427908469034
3218,0.9996852986671929
2145,0.9998206911247163
1251,0.999707320417661
2769,0.9996042493105147
2723,0.9981717031597377
3162,0.9988565957588859
2428,0.9987950231789511
2789,0.9988511117815848
168,0.9983424542610595
3808,0.9981078466267096
1272,0.9994678466647834
3561,0.9993847780741452
3116,0.9997568386032335
3441,0.9996210779728533
2984,0.9994668227292323
3506,0.9986113455474459
1887,0.9991816738424909
3704,0.9987153992091206
3505,0.9993019497856744
3742,0.9981579598226712
1361,0.9979909784085635
2548,0.9982146348526196
291,0.9995617149034828
2629,0.9993987095531743
1143,0.9992963705658306
1929,0.9990594677568325
99,0.9963545905542212
2914,0.9976796663928998
1666,0.9993700386711947
2585,0.9992792256282004
1758,0.9982633595469625
3244,0.9994720479328361
1115,0.9996928774066658
3057,0.9994487078388606
2125,0.9992209622576913
3119,0.9984938647411481
1054,0.9989814931009041
1315,0.9981511300197233
602,0.9994417437541411
3900,0.9995750153984829
780,0.9997559724318181
3665,0.9994796749199119
1222,0.9996727849908135
2941,0.999623154014318
507,0.9996734565912074
4042,0.9997861057151006
2273,0.9995199067263963
3336,0.9984040657944333
0,0.999432802721655
2776,0.9993054170733328
145,0.9994993498373884
3356,0.9997757853027859
1021,0.9993084612422123
