i,j,kappa_oll,approx
2827,3055,0.9982578730736097,1
3465,3999,0.9991919927886524,1
33,1580,0.9997772705631377,1
2818,3024,0.9996231140204064,1
1250,1935,0.9998181802625049,1
1123,3946,0.9999050385756562,1
375,949,0.9999577318246846,1
1465,1651,0.9998713010982306,1
175,3833,0.9993780068728523,1
1044,3246,0.9997348484848485,1
1780,2831,0.999993174993175,1
1972,2605,0.9997104045474399,1
1236,2444,0.9989411682516396,1
1596,3281,0.9996402469426057,1
872,943,0.999731813171898,1
2187,3405,0.9994326654995785,1
1404,3393,0.9999660810704815,1
2916,3970,0.9999954722926951,1
2163,3938,0.9997960023086568,1
1214,1693,0.999982636011334,1
1423,1874,0.9992082529827697,1
801,1593,0.9987869458128079,1
481,627,0.9997369058332163,1
172,185,0.9995196986476056,1
532,2713,0.9997096959413135,1
1600,3699,0.9955314009661835,1
2868,3149,0.9998517842354889,1
2672,2902,0.9998218000679646,1
2334,3941,0.99958891237961,1
1303,1880,0.9999452073101467,1
2836,3521,0.9995964172264751,1
947,1749,0.9999351540936093,1
3241,3684,0.9993591613071574,1
434,1880,0.9999617307091534,1
2707,3231,0.9992930484356334,1
7,2938,0.9983438388332715,1
1534,2758,0.9987637863458207,1
1572,2984,0.9998732415140955,1
1578,1659,0.9999905920958553,1
755,1971,0.9995311554748941,1
745,2639,0.9998301157092082,1
3817,4070,0.996403452685422,1
193,1192,0.9998664739960155,1
605,2219,0.9997963659147869,1
3343,3735,0.9958989805375348,1
3315,3886,0.99987227454522,1
2471,2614,0.9978271406842836,1
2769,3972,0.9998429309883065,1
1368,1951,0.9968807042676587,1
85,2972,0.999915989047461,1
527,2713,0.9999919481401668,1
3253,3602,0.9998126997232543,1
110,3533,0.9997630147630148,1
249,1537,0.999173002534347,1
387,2815,0.9992120679554775,1
931,3724,0.9998937895191498,1
3629,3801,0.999659933346936,1
910,2458,0.9998934837092732,1
879,3536,0.9997163045451795,1
504,2183,0.9997640533691886,1
1899,3629,0.9994814944956998,1
70,818,0.9999428559106396,1
243,2328,0.9993853950334594,1
1140,2168,0.9998612509113293,1
477,2562,0.9982622887864824,1
3904,4048,0.9995238277854477,1
896,2059,0.9999715509141097,1
1340,1350,0.9998385120401508,1
46,1199,0.9999144714334588,1
1588,1866,0.9997300944669366,1
2233,2900,0.997930614729154,1
560,3046,0.9983193277310924,1
3109,3450,0.9977106227106227,1
93,3156,0.9998683908764907,1
308,524,0.9988461328381035,1
911,2883,0.9995435935660196,1
2845,3914,0.9998867335637815,1
798,1288,0.9999065082906546,1
137,578,0.9999587495211998,1
815,1782,0.9993738802451674,1
193,529,0.9992087257712258,1
1512,2665,0.9999176294864474,1
30,1699,0.9998555182699478,1
1381,3213,0.9999467131218938,1
365,3798,0.9999883365058038,1
3688,4060,0.9998717948717949,1
408,3904,0.9992163504968383,1
733,1574,0.999514665744051,1
373,3698,0.9999343760253746,1
2051,3476,0.9993815489963692,1
11,1312,0.9984864913707419,1
1179,1319,0.9991497859406564,1
2295,2594,0.9999453507996464,1
938,1623,0.999852966994382,1
1683,2830,0.9990009379946456,1
101,1441,0.9999991263201303,1
1064,2096,0.9998300236042693,1
1115,1895,0.9998106330447141,1
651,3028,0.9998829417283924,1
2443,3832,0.9995662347585241,1
1370,1483,0.9997940345180107,1
94,488,0.9983840530179203,1
1377,2175,0.9996615464722729,1
756,3810,0.999539955487585,1
786,940,0.9992684758825643,1
74,932,0.9998149105635772,1
933,1214,0.9999179962815555,1
877,2542,0.99993276549968,1
1901,2978,0.9996395692200799,1
2173,3550,0.9994451762671596,1
1956,2167,0.9999015195456562,1
1278,2279,0.9997418487345017,1
1823,3408,0.9999239686177716,1
2025,3135,0.9995587249376715,1
721,2334,0.9998968933329967,1
633,1347,0.9997823888864465,1
2265,2654,0.9999322253653937,1
320,2188,0.9993486767583153,1
2411,2471,0.9998560974699804,1
1573,2699,0.9999075498690853,1
1431,3374,0.9998038647342995,1
38,2542,0.9999785530454676,1
3933,4015,0.9991727383120825,1
2340,2599,0.9999867911236351,1
2788,2814,0.9997103064768544,1
47,3558,0.9998199876562964,1
2506,4087,0.9890951959917477,1
1245,3170,0.9998277949403023,1
1412,2404,0.9993498078570116,1
454,2306,0.999871894782915,1
1505,3943,0.9999742331499115,1
372,2156,0.999326715580492,1
1908,2271,0.9999461722488038,1
1381,1477,0.9998675585599806,1
1860,3146,0.9978996333258179,1
2029,3070,0.9998863877610593,1
100,1453,0.9999719184441413,1
669,3373,0.9946338383838383,1
1825,2675,0.9980718909241152,1
2212,2311,0.9997742600193822,1
430,1358,0.9992005745023915,1
592,3980,0.9999729437229438,1
2177,2455,0.9997330074045947,1
584,784,0.9998674299996623,1
1306,3636,0.9992162698412699,1
581,1183,0.9993496841322929,1
186,910,0.99968671679198,1
855,3861,0.999643626889289,1
2003,2443,0.9999801352919052,1
1001,3305,0.9995470947055991,1
430,3483,0.9987898563505595,1
680,2012,0.9999906258671073,1
348,3504,0.9999827737853492,1
84,842,0.9997303724109254,1
32,1903,0.9998156218571908,1
1807,2902,0.9999020808168788,1
635,4055,0.9999906701187228,1
3210,3965,0.9998343088214879,1
1512,2511,0.9997907391457305,1
2029,3448,0.9998262638628834,1
341,2173,0.9999925549953189,1
2742,3415,0.9999384869007856,1
698,3206,0.9993371753349845,1
34,2603,0.9996481545360469,1
2402,2924,0.9998764917953806,1
2269,3486,0.9996792304033247,1
3182,3203,0.9978613117288063,1
1796,2165,0.9998282967032966,1
1099,3478,0.9999933959543617,1
600,2705,0.9998094846306362,1
990,2744,0.9995960346964065,1
2260,3552,0.9995164931852516,1
910,2837,0.9998235091545659,1
677,2125,0.9998769790329483,1
2347,2815,0.9998294806753063,1
1518,3318,0.9998111084317981,1
130,3117,0.9994505031790812,1
1134,2765,0.9999276818115417,1
2746,3640,0.9995282568632202,1
2453,3101,0.9995959106154282,1
1268,3858,0.9998658091346503,1
2483,3360,0.999657093756171,1
2025,2347,0.9999098316741194,1
494,1354,0.9998477033089659,1
116,1315,0.9995189350672173,1
2259,2565,0.9998557728201334,1
1451,3858,0.9987291397776419,1
477,1194,0.9966337263060564,1
652,2975,0.998278718227468,1
218,2958,0.9997121154496281,1
365,2759,0.9997026812079796,1
1423,3534,0.9999125092958873,1
889,2122,0.9999609474605512,1
1501,3632,0.9998361344537815,1
1401,2384,0.9993941751315776,1
982,3660,0.9975685913185913,1
274,745,0.9997747127925362,1
1917,3627,0.9998103161833,1
1613,3124,0.9993623465646421,1
2582,3562,0.9996604080619471,1
3277,3697,0.9998953362797757,1
2033,2764,0.9991214047374364,1
1596,1626,0.9999725466648287,1
2642,3598,0.9997366179220792,1
1743,2198,0.9999205344061188,1
921,1676,0.999486550345329,1
1318,2574,0.9998122306149447,1
363,2787,0.9997740230844111,1
211,1670,0.9975826259988185,1
342,3804,0.9996521746331788,1
403,2360,0.9999124928716103,1
1612,1924,0.9998010567863509,1
164,3722,0.9982195565623284,1
3654,3704,0.9997927927927928,1
1754,3642,0.9998346493301352,1
128,1249,0.9999545966365189,1
1424,2169,0.9999645951275815,1
492,3224,0.9997081252949798,1
1723,1759,0.9996340812959724,1
2693,2707,0.9998641750041004,1
1358,4034,0.9996110203491926,1
2741,3917,0.999660315353746,1
2015,3079,0.9998113981139811,1
3238,3364,0.9999875252796538,1
312,3794,0.9999543262022634,1
2569,2858,0.9997564935064935,1
1629,4039,0.999831596623632,1
864,3366,0.9999336201560081,1
115,266,0.9995735867446394,1
243,2594,0.9995197200357224,1
24,2777,0.9994265814830331,1
1315,3838,0.9993421052631579,1
1626,2924,0.9997480541905072,1
3268,3649,0.9997018766082972,1
1862,2237,0.9979841734173417,1
809,3148,0.9995264039578539,1
32,2658,0.9996937158837981,1
1054,3319,0.9992621790984435,1
417,2181,0.9998654999011836,1
1713,2169,0.9998762357209846,1
3086,3943,0.9999738040226542,1
2404,3392,0.9994476169336939,1
1749,3381,0.9995852605551189,1
601,3221,0.9998796695126998,1
2777,2925,0.9999914502876979,1
2248,2937,0.9999374267338339,1
2903,3943,0.999977946679339,1
162,3579,0.9996250350434539,1
2044,2075,0.9998085985610417,1
1427,3997,0.999622914941441,1
2305,2760,0.9998938232461912,1
3377,3814,0.9991555682973233,1
1030,2896,0.9998512530443544,1
1373,4074,0.9999199856364459,1
3234,3673,0.9999718212906251,1
1182,1908,0.9988152198678515,1
2618,3119,0.9997482307172321,1
3133,3308,0.9998997959146151,1
2009,3321,0.999080002016434,1
2238,2692,0.9997964385012578,1
1125,1794,0.9992241379310345,1
1069,2551,0.9997911786867913,1
1505,2941,0.999918726168142,1
815,937,0.9998694876902421,1
2876,3865,0.999644787200841,1
39,1229,1.0,1
1881,3024,0.9997392837972549,1
1272,3109,0.9998728926173721,1
3308,3815,0.99977938278586,1
2667,3212,0.9846014492753623,1
655,3888,0.9999419867940847,1
1607,3858,0.9999352416688407,1
1816,2269,0.9996011799476077,1
3631,3774,0.9997510180052004,1
1783,2207,0.9998529027797697,1
402,2279,0.999765102185678,1
1718,3536,0.9989602876797998,1
942,1002,0.9999440155465981,1
710,2194,0.9990596515518634,1
1078,2013,0.9999807560066918,1
2861,3053,0.9994299727699223,1
2005,3116,0.9999908146126391,1
2058,3784,0.9999759984639017,1
2410,3619,0.9989759627176845,1
2721,3736,0.9999166105944802,1
628,1974,0.9998678979094524,1
1503,4020,0.9999234787577032,1
1699,1973,0.9997620353639649,1
1093,3882,0.9998761138388798,1
463,3587,0.9978119706380576,1
273,2718,0.999970605043901,1
1140,1992,0.9997275989625074,1
44,4027,0.999708794999797,1
1960,3374,0.9999468345109093,1
1400,3971,0.9998108162647563,1
194,2981,0.9993349407673837,1
20,3037,0.9998169357020471,1
1511,2648,0.9999573383558202,1
2874,4046,0.999625,1
1228,2590,0.9999178219010955,1
994,1521,0.9999777432550935,1
556,3907,0.9971078363861727,1
1901,3482,0.9998870939725552,1
525,2499,0.9991284038790258,1
1322,3852,0.9999800066065127,1
1385,1501,0.9998229255774166,1
163,3935,0.9983786031042129,1
5,2396,0.9994610753231443,1
1740,2115,0.9999856655828254,1
900,4060,0.9998135198135198,1
2595,3282,0.9999897469022828,1
1342,1890,0.9997316134573142,1
3014,4004,0.9999429190611637,1
1247,2347,0.9991602276813514,1
691,3632,0.9998928465858705,1
993,2466,0.9998564784384855,1
1401,2227,0.999878320406113,1
1215,1316,0.9998924833191032,1
933,3956,0.9998556382574141,1
2585,3110,0.9996099830532459,1
1539,3791,0.9997711335542161,1
971,2378,0.9999728284497,1
1135,3079,0.9988733288972234,1
24,1217,0.9999268149882904,1
448,2397,0.9997655122655122,1
353,1451,0.999892076774922,1
513,3999,0.9995814008883409,1
1434,4048,0.9984971976211868,1
60,140,0.9997600225861095,1
1565,3771,0.9996010577085368,1
478,2788,0.9994172494172494,1
302,3090,0.9994649837975207,1
2122,4056,0.9998545673729786,1
3147,4039,0.9998468826558672,1
2438,3893,0.9993770094227324,1
486,2988,0.9983064133706245,1
185,2150,0.9973857396640827,1
987,3663,0.9990846461434697,1
2474,3042,0.9993770044810978,1
516,2993,0.9998368813174124,1
449,651,0.9997320644216691,1
1800,2090,0.9999387974931453,1
1677,1984,0.999691683014078,1
956,2359,0.9996449985036274,1
1423,3093,0.9999387721114315,1
1240,2814,0.9998426834865781,1
70,88,0.99956466217785,1
1495,1518,0.9994211242085063,1
3535,4004,0.9988659016216799,1
2194,2716,0.9999992388607267,1
673,1601,0.9997128381200608,1
5,3167,0.99965447766595,1
57,1307,0.9999554164339718,1
3108,3586,0.9995341231642602,1
637,2013,0.9999093701996927,1
402,2126,0.9999152877033414,1
188,3307,0.9997983458786358,1
1940,2471,0.9995638917984402,1
808,3978,0.9995433170555255,1
1838,2136,0.9999590726211851,1
864,2413,0.9996710560262536,1
2522,3632,0.9998447522860653,1
1892,3819,0.9988482241496839,1
44,3852,0.9999320446994866,1
1460,1468,0.9997829991607557,1
474,3275,0.9991961843772931,1
270,932,0.9997506719902182,1
433,1604,0.9998995211828334,1
648,3751,0.9993609293081589,1
1350,2252,0.9997701990756896,1
685,1214,0.9999417610285445,1
313,3516,0.9987916219119226,1
1217,3865,0.9999039212153966,1
2583,3863,0.9996743086876203,1
2812,2854,0.9998417971839899,1
1866,3596,0.9998956499054328,1
395,3695,0.9968276608302183,1
1346,2172,0.9961452928094885,1
878,2241,0.9994932103704024,1
3184,3654,0.9998891605541972,1
1271,3289,0.9997343943203456,1
1495,3209,0.9998912197718942,1
2322,3796,0.999921869574276,1
488,1705,0.9984682407003269,1
1212,3836,0.9997413148198643,1
356,3665,0.9995540691192865,1
1267,2561,0.9998584905660377,1
969,2203,0.9979669684775319,1
1465,2847,0.9999672852222072,1
2765,3888,0.999962386681329,1
1145,1577,0.9898364485981308,1
275,3686,0.9999451528863293,1
247,2205,0.9999897345772288,1
2672,3264,0.9998396733781613,1
166,4007,0.999614742141916,1
2277,4052,0.9987084209325445,1
903,2596,0.998144399460189,1
3809,3951,0.9997592701397049,1
1711,2097,0.9999377237332546,1
2210,4036,0.9995800581217429,1
2227,3646,0.9999199547848941,1
1667,1870,0.9996896551724138,1
832,3905,0.9999015784500805,1
519,3532,0.9993167342211928,1
447,4039,0.999959977534931,1
3041,3793,0.9999050217048759,1
3699,4024,0.998922902494331,1
374,1610,0.999889611210684,1
832,3611,0.9999883116883117,1
785,994,0.9992930484356334,1
1657,1926,0.999914430449069,1
775,838,0.9992099505712665,1
2560,3424,0.9998833425431326,1
928,2051,0.999812186418395,1
164,3119,0.9993786365237928,1
495,3505,0.9998421343436735,1
151,2380,0.9999444394049347,1
3211,3693,0.9999812407878869,1
1307,2466,0.9994702421820588,1
685,3693,0.999990468409586,1
835,1562,0.9996372001111558,1
1259,1822,0.9988992652420214,1
1535,3438,0.9988600288600289,1
775,1011,0.9995465999004928,1
3144,3912,0.9999685949844694,1
1801,2275,0.9981404958677685,1
2035,3461,0.999962762453095,1
3276,4043,0.9986022274902715,1
2474,3259,0.9994409165381074,1
1974,3838,0.9997883295194508,1
1413,1471,0.9977668637548477,1
678,3398,0.9998475120385233,1
1552,3745,0.9983721588611179,1
2044,3672,0.9992114707809339,1
1363,3043,0.9999096464465453,1
104,3678,0.9998566836598899,1
2219,3604,0.9999055127799459,1
950,3908,0.9999633610161212,1
302,3286,0.999328580945337,1
1924,4071,0.9992872980677858,1
965,1033,0.9972283813747228,1
2009,3245,0.9986490813753353,1
692,1096,0.9999892165151227,1
1264,2675,0.9998041156336344,1
2604,3946,0.9998358628109606,1
100,1087,0.9998750517788145,1
466,1102,0.9982489517373239,1
1793,3241,0.9996212217666981,1
1922,3764,0.9998856926533563,1
1878,3060,0.9996805351975044,1
1275,2064,0.9981458780263561,1
1736,2723,0.999149773167095,1
1763,3631,0.9999754259501966,1
849,3255,0.999639001988448,1
595,3559,0.9990957206308678,1
348,2639,0.9998432132069817,1
1899,2792,0.9988314698576692,1
1582,1963,0.999698267919661,1
2812,3796,0.9994565319240644,1
1384,1453,0.9999484100135319,1
1847,2571,0.9994983754921797,1
892,1607,0.9999209676513949,1
2783,3037,0.999885886359233,1
2119,3639,0.9995231604164654,1
735,996,0.999589429778109,1
1242,2767,0.9997576920653843,1
1313,3405,0.9984088737062567,1
532,2821,0.9997125991371516,1
1901,3534,0.9997055576002944,1
198,583,0.9993754354533692,1
735,3002,0.9997328734699398,1
2196,2487,0.9991640367958101,1
1370,2996,0.999923434103932,1
3218,3779,0.99969472402117,1
931,1081,0.999931190504961,1
723,2332,0.9999727613210759,1
2075,2152,0.9996731343939527,1
1013,3789,0.9999085963973604,1
141,3860,0.9999234929923911,1
62,750,0.9992378191778766,1
389,1179,0.9993275700396467,1
18,3359,0.9995448021763811,1
140,1502,0.9999776415402296,1
1021,1729,0.9992755118417131,1
920,1008,1.0,1
658,1064,0.9996687233955468,1
2744,3761,0.9997827380952381,1
862,3492,0.9989310986964618,1
2660,3321,0.998947450830296,1
1844,3754,0.9991342746698164,1
2956,3884,0.9999504848523261,1
1956,3393,0.9999626168940965,1
4,1974,0.9998248792270531,1
248,1898,0.9992190969652109,1
1935,2585,0.9996836498098111,1
1612,2902,0.9999766127825176,1
52,523,0.9991860465116279,1
447,3774,0.9999246706123407,1
2726,3980,0.9998594307429812,1
278,3405,0.9991468183434056,1
1898,2057,0.9999290328749604,1
361,1106,0.9997679261377892,1
2246,3846,0.9997757405290902,1
1021,3490,0.9992974609198518,1
2654,2846,0.9995297457206861,1
235,3357,0.9999015839027052,1
1041,2499,0.9995725514599709,1
139,2443,0.9998640088968401,1
339,753,0.9998383145307053,1
248,375,0.9993290043290043,1
245,900,0.9996898934398935,1
3292,4038,0.9998865975784221,1
74,1856,0.9999930985405714,1
1331,1817,0.9997068059267694,1
687,2006,0.9999848588083882,1
2826,3809,0.9999657781768803,1
3239,3666,0.999883017822178,1
356,3610,0.9997882552230378,1
57,1268,0.9996722928926319,1
1679,3398,0.9999752591752253,1
417,600,0.9997776351498183,1
1987,3755,0.999932360811522,1
790,3574,0.9997294417691572,1
2356,3639,0.9996779061513961,1
1076,2179,0.9999231506984064,1
6,3544,0.9998838333147466,1
1690,3175,0.9998008350949528,1
2750,3647,0.9994976382473446,1
2222,3124,0.9987095109046329,1
2410,3593,0.9998487754169317,1
747,1412,0.9999681403659015,1
1207,1266,0.9999172087353349,1
1688,3841,0.9997222404359641,1
1411,3456,0.9997341442836952,1
188,3488,0.9999511390316644,1
1367,4027,0.9985577855342254,1
375,1677,0.9996415043290043,1
2367,2659,0.9992331555648506,1
1905,3042,0.9995295313427729,1
666,3918,0.9987965800138381,1
689,2297,0.999793118466899,1
2727,3561,0.9998608520492849,1
708,1058,0.9987820455693194,1
2142,2665,0.9983564493758669,1
952,3177,0.9999388833394669,1
1230,2128,0.9999090651901548,1
155,818,0.9997801194822437,1
199,2525,0.998949864498645,1
934,1745,0.9999132564041557,1
2285,3523,0.9987330910559257,1
688,3597,0.9998407320192348,1
3286,3374,0.9997462318011949,1
2443,2691,0.99948459730718,1
2692,3838,0.9998915558126085,1
2984,3494,0.9999685682853999,1
3,3583,0.999913552119185,1
662,1711,0.9998269077310635,1
1387,1910,0.9999287797985323,1
414,815,0.9998339119626248,1
613,1030,0.9995960769454184,1
1992,3396,0.9999427799152053,1
1632,2205,0.9997010945215314,1
1152,3604,0.9996004056305382,1
21,2090,0.9999883659087887,1
250,2688,0.9990020936882957,1
1208,4023,0.9996171143483517,1
270,906,0.9999484350023204,1
244,1434,0.9984198533782445,1
937,3947,0.9996995082862866,1
1617,2951,0.9999957991665547,1
1316,3691,0.9997126119155522,1
89,3521,0.9997304798605376,1
2423,2700,0.9997823867352365,1
1466,1682,0.9994149611296208,1
1421,2319,0.9971431285795717,1
3043,4085,0.999828167253404,1
222,2089,0.9987059264816204,1
1572,1829,0.9998803796813573,1
2347,2513,0.9992156779840176,1
3190,3916,0.9999170247444066,1
3553,3687,0.9993246809699755,1
1384,2401,0.9998400706436421,1
1554,2181,0.9994792854034114,1
170,4077,0.9978192859771807,1
1034,2417,0.999834749034749,1
44,381,0.9999745992323323,1
717,1987,0.9995046538292337,1
3841,4036,0.999983803589872,1
2434,3632,0.9999040920716112,1
2434,2826,0.9998290134177834,1
2473,4010,0.9999224273196876,1
407,3008,0.999296804680468,1
2648,3197,0.9999689638102509,1
19,3281,0.9999019310334619,1
2581,3625,0.9990567026517136,1
1918,2463,0.9939740950420313,1
1322,2600,0.9997347646035857,1
3444,3740,0.9997836457277947,1
186,2058,0.9998585172608941,1
2014,3992,0.9999195717643274,1
503,849,0.9995541592626209,1
1338,3969,0.9999989297303776,1
2684,3525,0.9995946963117365,1
900,2705,0.9997549360132142,1
1160,3750,0.9993719824522707,1
1808,2388,0.9942908653846154,1
3143,3948,0.9983290508090912,1
1541,2536,0.9995867530597552,1
85,2885,0.9997596537736753,1
1729,3219,0.9995841403668679,1
1692,3001,0.9997400929549902,1
1294,3639,0.9998570715785534,1
1910,2060,0.9995744935874386,1
3177,4056,0.9999503584506679,1
466,1392,0.9990494126087346,1
1341,3140,0.9986236559139785,1
803,2554,0.9982689832689833,1
1638,3933,0.9988600879994323,1
580,3430,0.999185735543554,1
1131,1901,0.9996955447036836,1
2129,3528,0.9999959378259895,1
158,1353,0.9999410827136682,1
414,3603,0.9996878832203064,1
1377,3094,0.9995272940925115,1
571,730,0.998228972285576,1
640,4066,0.9998600635311569,1
2528,3328,0.9999796714912994,1
877,907,0.999975438468816,1
1373,3200,0.9999965373721424,1
292,1463,0.9991180909262404,1
1102,1704,0.9997990268931791,1
813,1962,0.9999052447902513,1
1448,1855,0.999510731469968,1
522,2159,0.9995580882065705,1
806,1502,0.9998367219230057,1
2023,2252,0.9991409135536958,1
38,2137,0.9997465712581992,1
2012,3006,0.9996318144999632,1
2340,2446,0.9999459347757135,1
1130,3198,0.9997365032787376,1
945,1910,0.9999042052730958,1
2611,3022,0.9997229869820876,1
1303,2136,0.9999044373858063,1
1355,1937,0.9998215758070093,1
251,2699,0.9999559833075159,1
285,1935,0.9999137377870867,1
43,547,0.9999849472267479,1
771,1426,0.9998221453390846,1
1766,2602,0.9997492351672601,1
2765,3376,0.9998405620106938,1
3093,3876,0.9997048542662875,1
2569,3461,0.999768358092024,1
276,682,0.9997174556413841,1
662,797,0.9999906943994243,1
2485,2598,0.9999943551810406,1
130,1905,0.9994061861051899,1
748,2608,0.9998107470836436,1
1617,3882,0.9999719010918433,1
601,831,0.999873066751436,1
2223,3634,0.9992660639642267,1
443,651,0.9989270102700446,1
2159,3175,0.9998662960619482,1
30,3815,0.99984410430839,1
570,994,0.9999060052735989,1
548,2538,0.9992392739679962,1
1620,2293,0.9996852941925949,1
2959,4017,0.9998910319276452,1
279,3949,0.9999536617957671,1
1141,3411,0.999853534771076,1
426,3509,0.9995169159916909,1
2521,3096,0.999895928520662,1
648,1924,0.9998479422951718,1
2369,2936,0.9954875100725221,1
119,2449,0.9998932932162474,1
3171,3755,0.9999250692923574,1
685,3354,0.9999208089668616,1
628,977,0.9987374631268436,1
3726,4005,0.9998472200551308,1
3068,3157,0.9998616396336435,1
26,3244,0.9999291619969973,1
873,1986,0.9996629143988125,1
3339,4048,0.999961261507611,1
2029,2621,0.9995795216314084,1
778,4034,0.9989879260219047,1
1257,2017,0.9999883030313038,1
808,1947,0.9996762740183793,1
2747,2839,0.9992131436484956,1
2271,3997,0.9999182242990654,1
792,3736,0.9998349190792014,1
121,1578,0.9999244287500515,1
1197,1941,0.9996850672328379,1
657,2800,0.9966564685314685,1
1054,3946,0.9996698029016549,1
721,1897,0.9997664906495101,1
320,3628,0.9994696593034543,1
3037,3693,0.9999979311771602,1
635,3174,0.9997697857884836,1
767,1520,0.9988260988260989,1
2044,2065,0.9998457904555575,1
3147,3955,0.9997082106972496,1
1648,2810,0.9998136168165075,1
9,952,0.9999754514823096,1
