i,j,kappa_oll,approx
2248,3441,0.9999637499302884,1
3157,3671,0.9982697980485591,1
1649,3903,0.9998111947018329,1
839,2942,0.9961734693877551,1
889,1605,0.9995362939183164,1
239,2937,1.0,1
1786,2927,0.999826790934285,1
688,720,0.9996695064629847,1
414,3710,0.999987504737787,1
155,2186,0.9997851913801598,1
251,3667,0.9998814910579616,1
1322,1816,0.9998890298034242,1
2460,2570,0.9996227962279622,1
690,2298,0.9998232761390656,1
1494,2001,0.9973144832695394,1
2211,2625,0.9982683982683983,1
2206,2984,0.9999895266024298,1
375,640,0.9997833363217978,1
658,3101,0.9995582942523721,1
612,3239,0.9997708333333334,1
249,602,0.9991358551001832,1
659,1824,0.9998582565556343,1
47,936,0.999692118226601,1
2336,2902,0.9999611431679976,1
807,3898,0.9998455896545069,1
2700,3809,0.9996128958649129,1
772,3221,0.9998997645752589,1
1083,3827,1.0,1
43,2685,0.9992126566760373,1
915,2005,0.9995189066617638,1
422,2659,0.9993503118503119,1
369,2340,0.9999649810897885,1
1733,2812,0.9994879513398607,1
2186,3846,0.9998924699286593,1
43,1805,0.9998167840744231,1
270,2941,0.9993008683950462,1
765,1280,0.9999773263196082,1
1210,2143,0.999899981663305,1
1172,1250,0.9998854032373585,1
3114,3535,0.9998655913978495,1
3305,3949,0.9999289002648465,1
1482,3408,0.9999273783587509,1
852,2360,0.9998630808255505,1
1087,1234,0.9997954135863768,1
813,4021,0.9999658301897107,1
3095,3680,0.9992139439507861,1
2020,3162,0.999469261388766,1
806,2660,0.9993727598566309,1
119,474,0.9999588426554719,1
141,3846,0.9998150964986952,1
1626,3952,0.9999770709516472,1
915,2615,0.9999647741583225,1
104,1412,0.9999755079648098,1
377,1578,0.9993542473857434,1
2001,2058,0.9988249981640597,1
3463,3844,0.9988514957264957,1
1129,2728,0.999511810653115,1
655,4039,0.9999710129523791,1
186,1679,0.9997695052769733,1
1880,3936,0.9999595194144888,1
1164,2714,0.9998542712622929,1
1980,2036,0.9984016393442623,1
2445,2823,0.9995402632597754,1
3086,3171,0.9999200186138498,1
3246,3661,0.9999399038461538,1
2603,3764,0.9999269386375882,1
84,622,0.9998462929475588,1
773,1588,0.9965679965679966,1
213,1973,0.9999374609130707,1
1147,1908,0.9990464236812936,1
856,1929,0.9963675213675214,1
1428,1925,0.9999428048501487,1
2700,3037,0.9998767127126005,1
3206,3424,0.9993358612233777,1
31,924,0.9975095785440613,1
2695,3442,0.9997600399933344,1
1217,2216,0.9998687611048296,1
1091,2131,0.9997532963802805,1
368,788,0.9954362256993836,1
1423,2120,0.9986979166666666,1
168,2707,0.9980954015099519,1
1014,1601,0.9996762182289137,1
1716,3255,0.9993807346551208,1
1906,2921,0.9992445307171712,1
1205,1608,0.9984825215737897,1
1547,3708,0.9981183654631306,1
850,993,0.999192732648615,1
2116,3411,0.9995066208301503,1
1368,2511,0.9997364104967198,1
2769,3937,0.9993550821283167,1
2088,2521,0.9999327041834246,1
1180,3556,0.998959373959374,1
1382,3857,0.9993617005484922,1
782,1381,0.9997774071823282,1
471,1222,0.999741623482038,1
164,968,0.9984560013629781,1
3366,4042,0.9999144896185774,1
1553,3137,0.9962915601023018,1
3296,3392,0.9986562676188686,1
2544,3904,0.9991695251850514,1
2250,3137,0.99896878483835,1
1259,1654,0.9996654977070407,1
2706,2876,0.9998160980810235,1
926,3262,0.9989161269603383,1
3039,3931,0.9999134199134199,1
422,555,0.9994891389542044,1
2589,3968,0.9974466709760827,1
6,3282,0.9999596674112683,1
1485,2178,0.9993331450448755,1
1519,4065,0.9984441125217824,1
1526,4030,0.9990470745187726,1
739,3704,0.9977579389344096,1
723,1171,0.9998941252762669,1
1941,2453,0.9991759201061526,1
185,4017,0.9998365138814577,1
594,1410,0.9996494066882416,1
3117,3604,0.9991912366912367,1
3095,4011,0.999802371541502,1
2359,3517,0.999585678960383,1
2651,3961,0.9971532091097308,1
1321,2920,0.9963369963369964,1
83,2289,0.9995219264996141,1
513,2596,0.9993464776251662,1
3047,3371,0.9992229992229992,1
107,2031,0.9996092996334169,1
242,2976,0.9990848776023793,1
377,2982,0.9991950917482832,1
907,2706,0.999913101604278,1
400,3010,0.999715043510664,1
889,3264,0.999671592775041,1
859,2542,0.999288768397888,1
491,3619,0.9980504687636905,1
1837,2611,0.9996341036053679,1
65,230,0.9974684422249965,1
235,3342,0.9998457713302924,1
1105,3161,0.9999526440410418,1
465,3935,0.9979000884173298,1
2137,3867,0.9999195180279618,1
3551,3721,0.9991961921573572,1
1292,2803,0.9889621559633027,1
44,2470,0.9997457816515812,1
3723,3833,0.999723204547708,1
3554,3885,0.9993386243386243,1
547,1875,0.9999249324391952,1
2919,3048,0.9994124625095125,1
3392,3916,0.9992389535234192,1
297,1539,0.9999642476635848,1
891,988,0.9999916949039931,1
2715,3430,0.9978888265019652,1
780,1715,0.9994313195492681,1
130,3815,0.9999370886566008,1
797,1891,0.9991192232185494,1
185,2808,0.9989151491669895,1
1468,2906,0.9997323431445857,1
29,2057,0.9998582063098193,1
1343,2313,0.9992039800995025,1
358,1943,0.9998227593152065,1
2474,3993,0.99887436854821,1
401,416,0.9923325262308313,1
713,4063,0.9999474379768126,1
366,3726,0.9999769783289336,1
1988,2896,0.9991862284820031,1
9,2867,0.999943061121696,1
1143,1193,0.9996901634030545,1
2209,3284,0.9989838864838865,1
916,1181,0.9986276768772024,1
1625,3469,0.9996206284727086,1
98,2008,0.9996829710144928,1
1036,2135,0.9996028004748935,1
1085,1598,0.9992341328026811,1
637,1870,0.9993201558568066,1
2335,3920,0.9995322814077447,1
1322,3001,0.9996151092015754,1
89,98,0.9994647562582345,1
1339,2000,0.9987373737373737,1
740,2378,0.9988719231838498,1
769,3979,0.9999933914882368,1
72,2272,0.9998660423073339,1
910,1648,0.9996523799101338,1
856,3368,0.9777777777777777,1
1838,2270,0.9998059168488063,1
2099,3016,0.9894894894894894,1
1888,3958,0.9996861469545555,1
1241,1580,0.9992256384919428,1
1772,2126,0.9997694020356234,1
1965,2712,0.9999843073253405,1
700,3684,0.9990576075391396,1
618,2365,0.9993601013496044,1
2180,3272,0.9994516513129035,1
312,3185,0.9991327892989943,1
2314,3680,0.9954260651629072,1
1521,3707,0.9981003155927322,1
1395,2309,0.999843529483954,1
37,2440,0.9999069492027238,1
1676,2784,0.9993353239528796,1
2259,2583,0.999817037470726,1
2671,3660,0.999645154136172,1
3758,3792,0.9999182173302288,1
2396,3101,0.9989941063130454,1
1213,1501,0.999713332302618,1
1373,2059,0.9999383891219834,1
442,1219,0.9998663706262078,1
3388,4036,0.999622515165043,1
365,2917,0.9999355284603165,1
1845,3804,0.9992914370764456,1
1342,1730,0.9992003807710614,1
1799,2947,0.9996177940189425,1
1968,3236,0.9996308747700066,1
97,1639,0.9997220716777143,1
655,3805,0.9999950617040084,1
1772,3589,0.9999172510809078,1
2136,3485,0.9997554176309699,1
417,2891,0.9996057528543494,1
579,1852,0.998859649122807,1
2104,4008,0.9986761828018879,1
570,752,0.9993069473841947,1
1266,1626,0.9999125330430726,1
562,2808,0.999248890406282,1
178,3685,0.9996583605577264,1
832,3040,0.9997362012987013,1
1940,3763,0.9993874919406834,1
970,3943,0.9997777491464279,1
418,424,0.9922336129232681,1
664,1390,0.9994324730206405,1
341,1569,0.9998142050261828,1
80,4005,0.9998839285714286,1
30,1956,0.9999897473753281,1
3282,3528,0.9999969889675772,1
620,2355,0.9992978021206376,1
3012,3476,0.9992415662163255,1
1468,3066,0.9999622024300401,1
1968,3818,0.9995948652058664,1
331,2117,0.9997314585722045,1
2621,3865,0.9996814296814297,1
684,3687,0.9986616409920245,1
33,788,0.999501932798097,1
2307,3558,0.9995721726190476,1
2186,3274,0.9999505453202685,1
2989,3112,0.999112426035503,1
1735,2592,0.9998412784179173,1
1075,3781,0.9998353376110143,1
585,2136,0.9998345880138799,1
963,3757,0.9987739281759215,1
2178,3057,0.999819307042508,1
889,3958,0.9999141999141999,1
661,2286,0.9989605256403675,1
2266,3566,0.9999377097715048,1
1472,2540,0.9996626302247332,1
126,3336,0.9986596951174608,1
1099,4046,0.999445456243579,1
2628,3794,0.9997208538587848,1
2342,3526,0.9994295958279009,1
1234,1969,0.9988750978175811,1
2372,3062,0.9998500089057212,1
1964,4079,0.9995490050213874,1
480,2188,0.9984487844573289,1
111,3279,0.9997508523472332,1
2176,3754,0.9994810259196026,1
1412,2069,0.9995920107173304,1
465,2750,0.9996807151979565,1
637,3406,0.9992053264604811,1
212,3234,0.9999305121256341,1
358,504,0.9999815220303593,1
1384,2996,0.9998735955056179,1
864,3261,0.9995342738289021,1
1454,3399,0.9997459349593496,1
1363,3411,0.9994320562870818,1
956,2434,0.9994605905603348,1
270,1132,0.9992610034044809,1
1855,3309,0.9995927661979322,1
1569,3658,0.9996937653117344,1
2461,2615,0.9998426248637362,1
3070,3678,0.9999679098623689,1
1972,2949,0.9998984702856369,1
1546,2144,0.9956912357902457,1
2520,2969,0.9991776315789473,1
1687,3230,0.9999313061000183,1
898,3985,0.9995510662177329,1
1274,3494,0.9996626069782751,1
355,652,0.997960372960373,1
204,2357,0.9992216148896423,1
333,1973,0.9998306233062331,1
396,1649,0.9999345126870754,1
1565,3931,0.9995568400770712,1
158,4030,0.9997331559846955,1
1599,3886,0.9997298965889798,1
1693,3683,0.9992643604810906,1
122,2046,0.9948457633736821,1
1385,1891,0.9993829144436588,1
478,1438,0.9990616936429745,1
1667,3992,0.9996460027814067,1
2569,2816,0.9991230026012635,1
1314,3346,0.999772579597141,1
2621,3380,0.995287437068259,1
1959,2356,0.9994206130569767,1
3037,3418,0.9998448231271013,1
305,3359,0.9991422199348087,1
2452,2463,0.9923920051579626,1
1589,2170,0.999992574992575,1
847,1386,0.9999698310539018,1
3226,3351,0.9990836466165414,1
235,3797,0.99970657635739,1
23,1736,0.9998369863216704,1
1271,3939,0.9993771746694502,1
1582,3884,0.998852157943067,1
3063,4084,0.9988747362663124,1
1800,2260,0.9998888253605235,1
790,2339,0.999008215726482,1
30,2257,0.99921875,1
1029,1582,0.9998936735778841,1
407,1012,0.9979079973622575,1
1659,1898,0.9993353208543082,1
2902,4039,0.9998314658664014,1
3371,3748,0.998419205315757,1
1691,4027,0.9998948904387397,1
587,1887,0.9977601088282203,1
2658,4036,0.999604693188764,1
2168,3624,0.9996946805162102,1
2763,3778,0.9991451194730573,1
157,1036,0.9981680624286258,1
1984,2065,0.9997445417078238,1
1390,3595,0.9998413240894444,1
2219,2618,0.9996186440677967,1
3148,3882,0.9986910994764397,1
1000,3854,0.9992218099360957,1
1337,3066,0.9994263180222916,1
3033,3478,0.9995163581153884,1
1148,2572,0.7954545454545454,1
2494,3638,0.9988817444786133,1
2941,3004,0.9998248863245124,1
1947,4046,0.9998893880607175,1
2159,3197,0.9993976877678066,1
1091,3238,0.999800305355861,1
1041,3128,0.9996117366465139,1
1462,3436,0.9955022488755623,1
3732,3769,0.9983644950257423,1
2744,3887,0.9989173270971374,1
38,655,0.9999667967552768,1
1816,3014,0.9999763180486072,1
1238,1813,0.9997574458483754,1
3093,3307,0.9996461941138874,1
2542,2867,0.9998845430908276,1
643,753,0.9989713627386438,1
1562,4005,0.999945499696694,1
1762,3450,0.9964899964899965,1
1159,2743,0.9983850129198967,1
3294,3381,0.9997320317733754,1
392,1974,0.9996765601217656,1
1667,1961,0.9998184057156801,1
919,3514,0.9991979170522834,1
691,1117,0.999894669718398,1
1050,2672,0.9999241305359419,1
2727,4017,0.9993544973544973,1
1943,2350,0.9997170868347339,1
3841,3943,0.9998724059896962,1
2315,3751,0.9966791979949875,1
2604,3344,0.9988741908246552,1
613,2126,0.9999850273785079,1
1459,3390,0.9956200725816544,1
1646,2653,0.999279896305068,1
1069,3793,0.9997889310028921,1
449,3602,0.9992746405681622,1
268,3905,0.9999888933315563,1
1105,3597,0.9997450697450697,1
43,3841,0.999756424308854,1
1894,3883,0.9993568110533212,1
1363,2277,0.999849677881174,1
187,2471,0.9990714797680328,1
19,3271,0.9994249838643431,1
1468,1616,0.9996115741756233,1
2742,4030,0.9997900707761384,1
1193,1632,0.9999547033066586,1
966,1632,0.9996387476585497,1
3639,3816,0.999093567251462,1
1838,3547,0.9998162008412578,1
510,2814,0.9997973568281938,1
1281,3399,0.9985776033167203,1
1350,1542,0.9997714772639243,1
158,1375,0.9996826592637695,1
5,1354,0.9998342803030303,1
1684,3554,0.9991245204659839,1
879,2815,0.999389761182214,1
2472,3661,0.997089397089397,1
1295,2151,0.999240862230553,1
2844,2969,0.9999496027012952,1
1214,1705,0.9993871305876784,1
677,3235,0.9994629505635532,1
3774,4064,0.9999234470691164,1
1363,3812,0.9991275948460988,1
1184,1375,0.9997656484049595,1
912,1192,0.999942734102987,1
2464,3333,0.9997183923582951,1
1488,2485,0.9999296119022568,1
948,3085,0.9999715197083618,1
1102,2766,1.0,1
22,3706,0.9987012987012988,1
438,2641,0.9886363636363636,1
343,3378,0.9995299796747967,1
3646,3979,0.9999132632831086,1
1397,3807,0.9998873322860601,1
57,864,0.99973593037012,1
1511,3992,0.999592182831301,1
3501,4010,0.9994318181818181,1
292,4063,0.9999431596725997,1
2048,3976,0.999320379169326,1
2956,3944,0.9998043648378402,1
2333,3261,0.9995309610787895,1
3324,3732,0.9997562950559342,1
178,598,0.9993574562611298,1
960,1582,0.9990520345409936,1
2361,3972,0.9998217468805705,1
507,1075,0.9998964907851553,1
439,1192,0.9998956054881686,1
1740,3374,0.9995733310950702,1
1620,2006,0.9993866374589266,1
934,2895,0.9991439159395816,1
1384,3015,0.9994578853046595,1
1208,3342,0.9995947523126135,1
63,3411,0.999376268726114,1
1447,3329,0.9997717354087295,1
155,2698,0.9998409590716397,1
2121,2805,0.9981773545603333,1
658,919,0.9995137677712594,1
5,2013,0.9999872318692543,1
3219,3980,0.9997364375137272,1
2920,3142,0.9987752762143006,1
623,1649,0.9998527300173042,1
392,1797,0.9999098124098124,1
183,293,0.9985035659704534,1
1875,3916,0.9989301692277767,1
790,1068,0.9994391573338942,1
1781,2422,0.998377806940799,1
847,1068,0.9992746928587637,1
2413,3973,0.9999834751714451,1
1827,3374,0.9995733310950702,1
43,3628,0.9985613810741688,1
1420,3916,0.9992040094339623,1
461,3049,0.999473667672197,1
260,1983,0.9998683748683749,1
420,2981,0.9986308265378033,1
635,4047,0.9996952947845805,1
1302,3893,0.9979622663018696,1
667,1264,0.9988247863247863,1
306,2855,0.9996947496947497,1
1186,1724,0.9995952624403545,1
2463,3342,0.99842318534179,1
2693,2792,0.998134767925862,1
1805,2503,0.9996762740183793,1
381,2865,0.9994677834489377,1
1300,2336,0.9998083101388602,1
858,2283,0.9980560200668896,1
2996,3040,0.9998248942069167,1
3334,3912,0.9994536081657863,1
1448,2747,0.9992609016999261,1
2240,3521,0.999860816542948,1
474,564,0.999495053233371,1
1179,2795,0.9993383786795431,1
346,2360,0.9999440019910403,1
1233,3329,0.9998911235445335,1
945,4060,0.9999631540162123,1
1424,1700,0.9996959206586826,1
2648,3329,0.9998667266890171,1
1111,2638,0.9995079547318353,1
271,3624,0.999985380116959,1
240,3203,0.9986359761295822,1
2548,3318,0.9996333678398895,1
160,495,0.9997354497354497,1
2197,3240,0.9996466504541581,1
881,3294,0.998810859921971,1
754,2871,0.9997598725804883,1
1657,2524,0.9994389321993857,1
2136,3922,0.9998942947344683,1
2151,4010,1.0,1
1614,3649,0.9986393056781406,1
812,1156,0.9999975795129981,1
508,1354,0.9998368688306758,1
436,4062,0.9999551902493983,1
2866,3004,0.99980399961403,1
143,3809,0.9986577964519141,1
367,1765,0.9988336529988078,1
812,954,0.99998778998779,1
769,3364,0.9999286024709754,1
1607,2583,0.9991793209006323,1
754,1095,0.9996079942145353,1
3635,4028,0.9989571289306037,1
905,1727,0.9986315265656102,1
158,3782,0.9993674985325965,1
486,942,0.9994361447935508,1
145,4028,0.9994617016560591,1
3015,3156,0.9996959805427548,1
1266,3723,0.999564510509813,1
668,1944,0.9991183100639907,1
813,1253,0.9982942430703625,1
1230,3887,0.9991140642303433,1
1486,1615,0.9999549244985351,1
754,1149,0.9994684032161606,1
2954,3475,0.9998843262001157,1
1741,3446,0.9998129891054166,1
1974,3999,0.9997041018277776,1
3071,3541,0.999561403508772,1
2364,2735,0.9949024822695035,1
1912,3422,0.9998685525001314,1
3663,3818,0.9991983175079127,1
662,3547,0.9999761614663347,1
1501,2166,0.9999323112329509,1
1985,2209,0.9999768089053803,1
1319,1738,0.9995802015032784,1
101,1854,0.999870476645943,1
2145,2861,0.9996902995292553,1
931,2380,0.9997286295793758,1
293,1066,0.9982226107226108,1
1864,2605,0.9993493314231137,1
940,3636,0.9998868330221241,1
1949,2671,0.9995590214918999,1
678,1164,0.9998857205907852,1
1232,2247,0.9997879632856976,1
2483,3984,0.9998304531297096,1
97,1111,0.999643522567398,1
452,1498,0.9993740859175528,1
1734,2289,0.9988500068147744,1
1862,2378,0.9992261788572544,1
1813,3406,0.9997217208182912,1
1240,2293,0.9999525101763908,1
1683,3545,0.9995498293853371,1
1702,2257,0.9998323754789272,1
826,2376,0.999213439502816,1
580,3232,0.999974722963682,1
341,1083,0.9998170634103953,1
1837,3860,0.9993200070815831,1
1534,3837,0.9974025974025974,1
3354,3504,0.9998061593710041,1
1347,1650,0.9994366010472592,1
1791,3089,0.9988348530901723,1
872,900,0.9995793625154794,1
2669,3081,0.999905647190383,1
2045,3310,0.9997672343562091,1
715,2594,0.9994618335850564,1
1212,1565,0.9993825538623227,1
1270,4011,0.9996308449548811,1
519,589,0.999814976787997,1
1839,2003,0.9999896608767577,1
188,2590,0.9996719898035688,1
716,2495,0.9993549892269478,1
2124,2379,0.9997501409461329,1
1326,2588,0.9998999272197963,1
3024,3221,0.9999378097076559,1
907,943,0.9992792852269976,1
706,1982,0.9971440228478172,1
2011,2547,0.999611734253667,1
985,2568,0.9997978855721393,1
139,929,0.9973136773136773,1
57,3857,0.999944676557023,1
378,2096,0.9986860670194003,1
17,2028,0.9999253549035042,1
135,315,0.9997421602787456,1
992,3378,0.9990749378109453,1
898,3976,0.9998221385227035,1
645,3627,0.9986500312624339,1
2628,4004,0.9996203732995887,1
841,3092,0.9989767378402347,1
2539,3991,0.9947832343946753,1
1786,3266,0.9998983409238776,1
2797,3403,0.9993958341324946,1
1890,3104,0.9994587008821171,1
4,1047,0.9998261384710488,1
241,3885,0.9998830717062761,1
1870,3896,0.9994359904450146,1
1569,2317,0.9999620299305401,1
49,1414,0.9999031972563337,1
3326,4060,0.9992071228959511,1
2610,3484,0.9983182779165866,1
273,3411,0.9997230352815284,1
1836,2467,0.9997512140753124,1
352,1339,0.9979186058537595,1
2167,3882,0.9998121757096237,1
993,2808,0.9998859026369168,1
2528,3235,0.9998939850463118,1
227,2739,0.9982017362546507,1
1012,3337,0.9980611289022504,1
3873,3976,0.9996073752269066,1
330,1387,0.9998925533840028,1
241,2289,0.9988049671798958,1
239,660,0.9999711289120324,1
3085,3518,0.9906015037593985,1
72,3325,0.9999787618137411,1
1283,3912,0.9998479717087044,1
673,1095,0.9995835178855931,1
2702,3051,0.9994286465496319,1
3400,3876,0.9996173469387755,1
346,2441,0.9997827305859266,1
55,3806,0.9970433882770345,1
1624,2661,0.9967556544308491,1
406,3688,0.9993628295867102,1
1929,3610,0.999484052532833,1
772,2260,0.9996125070791976,1
2273,2688,0.9997857122783351,1
1047,2842,0.9996604438793203,1
6,1829,0.9998942700226144,1
1634,3560,0.9993018089495398,1
3346,3778,0.9989683716333086,1
2147,3147,0.9999930012667707,1
2317,2380,0.9996290132445739,1
726,1032,0.9998146849644396,1
1172,1502,0.9996300460004818,1
1633,1957,0.9986560968971149,1
1373,1946,0.9981242339999402,1
183,1100,0.9957355007023881,1
1322,2270,0.9998128786978734,1
369,891,0.9999323237631172,1
2281,3047,0.997480881691408,1
1845,2035,0.9993686547685633,1
654,3658,0.9997640412097042,1
675,862,0.9994429108324742,1
2611,3269,0.9987871621109443,1
689,2934,0.9997583665579316,1
3749,3809,0.9995101778316208,1
932,2695,0.9995790264987784,1
1196,2289,0.9997212616746922,1
148,3269,0.9987789987789988,1
190,1410,0.9964030880804773,1
912,2194,0.9999970036914522,1
2206,3441,0.9995394140742978,1
674,2015,0.9985925174298713,1
3082,3104,0.9999178820128761,1
2336,3334,0.9995855050224445,1
2570,2910,0.9997619047619047,1
2822,3797,0.9997734811099426,1
3,2926,0.999829457364341,1
648,3657,0.9999803757391805,1
1352,2283,0.9994343891402715,1
403,664,0.9996766839832534,1
600,3563,0.9992587664005229,1
1936,3424,0.9994170953319552,1
1590,2547,0.999596965386439,1
1116,1702,0.9997512066477584,1
20,2183,0.9994043751353693,1
244,927,0.9998948935797495,1
1174,3423,0.9998394691780822,1
260,2427,0.9988329238329239,1
238,1437,0.9993678948485842,1
916,2653,0.9987158739093723,1
1574,1892,0.9964146023468058,1
3365,3688,0.9998987139944586,1
86,1441,0.9997535749748139,1
2324,2759,0.9998023935086268,1
1424,3177,0.9999134052935345,1
1382,1395,0.999601048155301,1
2867,4066,0.9999407437320037,1
213,2403,0.9992740191535372,1
1520,3487,0.9995512720461994,1
2267,3523,0.9997579129932072,1
3001,3979,0.9995879795217056,1
1532,2389,0.9989891996676821,1
1347,4046,0.9996715835303832,1
1501,3952,0.9999484642341785,1
163,2260,0.9993793445878848,1
1003,2639,0.9996427323011124,1
42,4001,0.9979734815586822,1
697,960,0.9990520345409936,1
728,3763,0.999449627491778,1
2332,3440,0.9998775949862906,1
2331,3978,0.99946126568467,1
2365,2520,0.999056000330142,1
400,1441,0.9999880437836642,1
2524,3809,0.9991830065359477,1
18,2202,0.9994404410961896,1
2461,3494,0.9996959972977537,1
1856,3366,0.9998930780365838,1
1281,2719,0.9968354430379747,1
3199,3778,0.9990376237108709,1
180,1570,0.9996953495102744,1
1959,3795,0.998468993400321,1
490,1332,0.9983845547675335,1
1293,2100,0.998507200561995,1
2563,2904,0.9993629382984507,1
878,4064,0.9993480725623582,1
1129,3659,0.9999203554661301,1
3327,3765,0.9988464496283004,1
2954,3494,0.9988656504785537,1
1491,1786,0.9993342268328343,1
83,2347,0.9997872412854031,1
1678,3151,0.998657080846446,1
1639,1921,0.9993625294830114,1
1253,2632,0.9985032602252519,1
1848,3269,1.0,1
2991,3136,0.9945438673068528,1
452,1949,0.9998371441599896,1
1295,3170,0.9995235207485056,1
784,2522,0.9999515295131409,1
3568,3639,0.997911877394636,1
562,2977,0.9991914191419142,1
1096,3448,0.9994492753623189,1
2058,2836,0.9994880641813234,1
154,2105,0.9970975232198143,1
404,803,0.9995491803278689,1
1340,3161,0.999813817350491,1
554,1539,0.9998469095267876,1
627,3490,0.9985507492033359,1
2421,3887,0.9979936160510716,1
856,1377,0.9967592592592592,1
1337,3520,0.9998080584730668,1
285,1898,0.9994476409666283,1
1077,2441,0.9999256162109681,1
795,3382,0.999599278701663,1
1411,2057,0.9997865651408958,1
508,3266,0.9999386340428874,1
787,4048,0.9962780967208329,1
1965,2116,0.9990849506298944,1
37,2136,0.9998670594998563,1
3348,4004,0.9997399835452273,1
2260,3805,0.9995363204060858,1
1096,1401,0.9992594458438288,1
925,2508,0.9998922679143069,1
2488,3966,0.9998321782357851,1
1260,3125,0.9969388599321585,1
1313,2372,0.9993916102450425,1
245,1691,0.9999741200828157,1
276,3420,0.9998361559199845,1
39,1049,0.9993746589048572,1
751,2731,0.9999182616987944,1
1704,3147,0.999996509890969,1
2648,3863,0.9998733013542023,1
2913,3175,0.9993958726016142,1
2455,2883,0.9991699564733273,1
272,771,0.9995555859428416,1
648,2821,0.9998823003935392,1
2375,3522,0.9994243909685087,1
126,2389,0.9991884847766852,1
728,1096,0.999577287066246,1
1575,2064,0.9981136820925554,1
3638,3761,0.9988307823129252,1
2148,2980,0.9995640802092415,1
434,1576,0.9998716735778413,1
2087,2194,0.9998060632926297,1
29,3936,0.9999008577223336,1
3281,3922,0.9996570775385788,1
534,3096,0.9996374211579862,1
1576,3673,0.9995800320930699,1
2802,3382,0.9999355287205535,1
274,3999,0.9995781953007832,1
3733,4055,0.9970404649160568,1
415,2186,0.99972844387478,1
2413,2896,0.9998020692757534,1
3500,4014,0.9944258639910813,1
3595,3639,0.999671201814059,1
115,2822,0.9993516303663603,1
2982,3806,0.9990601749118914,1
668,2122,0.9988882230492652,1
613,1967,0.999751183841093,1
2748,3952,0.99995724995725,1
2885,3642,0.9997838953748526,1
25,2831,0.9979320679320679,1
852,931,0.9998313517159962,1
3366,3686,0.9996034167175106,1
1969,3957,0.9990573942186846,1
759,1512,0.9992632749513484,1
1229,1347,0.9996166764018691,1
789,3755,0.999510288170082,1
2632,3028,0.9990463874365033,1
2191,3284,0.9998757904245709,1
775,1795,0.9998657790185762,1
117,730,0.997242158426369,1
1163,1799,0.9988669996300407,1
645,1844,0.9996078636411168,1
1030,1405,0.9970362206600739,1
701,1903,0.9953754578754579,1
313,3957,0.9971491922711435,1
2864,3919,0.9992696258599566,1
620,2985,0.9978456178951228,1
748,754,0.9996170667311607,1
1985,2140,0.9999621135582946,1
2962,3314,0.9978396656178087,1
1602,1998,0.999456968416109,1
7,2620,0.9982021654815773,1
2279,3033,0.9996754695549877,1
1432,1511,0.999965704308786,1
480,3825,0.9998793242156074,1
