node,mean_kappa_oll
1201,0.9946156175901095
1393,0.9966257342692554
1191,0.9990885734321943
3900,0.9988872210505954
248,0.9974740985959447
2067,0.9963811503132659
2713,0.9990115055276455
3009,0.9993313480024253
1353,0.9996526878645411
3004,0.9993638948745195
2772,0.9964694115587124
3147,0.9984057619286796
1030,0.9986337776423804
2495,0.9987315855972431
2026,0.75
2898,0.75
2406,0.96875
2439,0.9583333333333334
1793,0.9987645839721497
2594,0.9973203875389874
947,0.998098566663637
2311,0.9991063860702483
2248,0.9995244815296931
2402,0.9985883133509686
540,0.9988038017314516
611,0.9995224562372642
423,0.998319450697121
3660,0.9982598216639201
28,0.9975650942841551
1862,0.9987387907883084
3070,0.9989069307080805
3333,0.998886437322439
1384,0.9991674406326273
3521,0.9985583658293993
1429,0.9976905937632612
3134,0.9977189831118854
3157,0.9985689121670557
3979,0.9990604982874356
98,0.9988400847766127
2579,0.9980607677259726
383,0.9993126291932115
3523,0.9994418433912745
343,0.9972361108297682
1704,0.9984439413641475
1066,0.99601920026351
1242,0.9979202012701112
455,0.9984739274737423
2186,0.9992407298590954
492,0.9973283704861404
2337,0.9987155936333254
2181,0.9969977425992738
3480,0.9926743161410586
2599,0.9979194745772851
3711,0.9985912495566368
1696,0.9903388278388278
2799,0.9936166774402069
1474,0.9995627781986446
772,0.9994047220696995
1132,0.9992977645125654
1640,0.9983641104707386
3955,0.9986957704747226
1003,0.9995232166299672
1401,0.9994106296070774
2152,0.9976326638048788
3108,0.9971686354478692
1829,0.9992042685543696
3211,0.999012290702954
140,0.9995464022563061
310,0.9993744511112886
1023,0.9978745150332642
2781,0.9977207265813403
2451,0.9991698286993594
1977,0.9967054423711453
3565,0.9980591270840432
1453,0.9990341043424559
3956,0.9993301127691714
900,0.9996138892089523
3308,0.9990236334630631
1079,0.9988738467375328
3865,0.9979149327002044
238,0.9977494061864414
3036,0.9980508912167008
2517,0.9978668138163311
3884,0.9988847756457064
81,0.9847222222222223
774,0.9893353723255685
1309,0.9806410377062552
2633,0.9933808903514787
1373,0.9988551259547611
2004,0.9991668195055593
901,0.9989359080113906
2057,0.9994343346599565
1625,0.9996054804073933
3488,0.9995089965246586
856,0.9914835895099054
1507,0.9890401484480431
489,0.9982543542351636
1897,0.998765096036954
640,0.9990722666555377
735,0.9993679142333716
971,0.9966053096300682
2845,0.9943878193240181
403,0.9987711324930707
2461,0.9986964969635952
2419,0.9986799691305929
2956,0.9987541792178426
0,0.9987877442440567
2341,0.9984538652371967
2632,0.9976658488544737
3581,0.9950867616860263
830,0.9976627381354743
1542,0.9981219954969502
3240,0.9961866933813259
547,0.9992597802022924
2029,0.9995142948320008
1297,0.9952865842822006
4020,0.9930431751640258
1041,0.9981671251708725
3879,0.998636271129165
731,0.9920360812594269
2918,0.9876239096626207
1177,0.9895671458171459
2161,0.9852504748338081
1556,0.9977473742646112
3599,0.9982072074380675
3008,0.998545147025248
3514,0.9972620064441321
2006,0.9957744558310713
3051,0.9987473859409246
6,0.9993564385728179
2266,0.9990679543037239
2420,0.9980127395518403
3033,0.9978711480666866
1629,0.9985117331342763
2279,0.9985337061206221
3631,0.9975207603826028
2954,0.9963574261968922
3361,0.9971772552946239
2590,0.998259607909013
2871,0.9988202367149407
863,0.9990018371294284
3094,0.9996201328914099
697,0.9942512336484963
1881,0.9972400486800476
1491,0.9964931418678377
1741,0.9982339530699019
118,0.998596253663671
603,0.9971191782958502
1632,0.999340365958763
3784,0.9987292501586598
2145,0.998976574612131
3743,0.9992930319161715
2499,0.9993023216924392
3156,0.9981715382100157
659,0.9900518274070104
661,0.9925565163522064
2356,0.9960760933763531
3885,0.9958633082159208
177,0.999092355893808
1396,0.9970275067040812
1338,0.9987006375205502
3620,0.9987077325476371
542,0.9979704452801014
3886,0.998967161741778
2585,0.9961208550791675
3253,0.9947670715877788
121,0.996628918311636
1385,0.9987407304947503
186,0.9991128100827978
3852,0.9987448856472168
1013,0.9988523703355936
2165,0.9988181038649926
3720,0.9989449592201456
544,0.9990066729338176
3781,0.9992675283281696
2500,0.9878156565656565
3097,0.9934424228325438
1613,0.998273849798129
3970,0.9988026723822129
1610,0.9985803585072184
2445,0.9971727376880876
292,0.9980973499098102
931,0.9986951085936183
516,0.9983132219752903
2718,0.9994697340757634
2355,0.9984742920235347
3271,0.9990594026728847
185,0.9979517986358782
325,0.9983872121616131
3493,0.9989976958094581
37,0.9989898982198702
2847,0.9980415652766752
1694,0.9958982964255751
1903,0.9983640822982887
637,0.9994519150097839
3266,0.9995036050687224
3525,0.999313185119625
3934,0.9994114930221825
2917,0.9994549487379453
2688,0.9995629896239029
2743,0.9991165956642666
33,0.9983401551374265
1541,0.9990965633296748
2305,0.9992654816335222
331,0.9992996289267028
1317,0.9991193032117186
287,0.9993922723389042
1580,0.9992265825800154
1300,0.9988274273679956
2776,0.9981633101707654
1603,0.9979334836677431
2072,0.9968286919958906
822,0.9969176355759828
2458,0.9977789383459145
3206,0.9991974125707047
602,0.9982261072187848
2543,0.998391350596089
2480,0.998682583168714
2673,0.998605640350005
906,0.994964914972094
3148,0.9917443094461728
2066,0.9993712745425015
305,0.9960846887778171
1080,0.995058656548421
2769,0.9991984173207865
3856,0.9987613510430281
666,0.9991621327660849
2018,0.999243659888074
2304,0.9988381198561158
643,0.9958133635197658
3872,0.9919986206880531
2060,0.9956626212361781
4017,0.9958459614574166
1488,0.9988669563123737
2224,0.9975386757136653
1252,0.9991865221700219
95,0.9990477883022253
2169,0.9992902557782065
110,0.9984307065496673
1820,0.9976175009086643
1233,0.9993905707010496
2147,0.9989991944186134
717,0.9961264221817893
3295,0.9985550186741077
83,0.9995654743611304
2013,0.9996643213742445
294,0.9996250529206433
2958,0.998451858837188
4027,0.9977481439378223
615,0.9954401866970266
978,0.9942839482335282
2365,0.9971014331170117
3092,0.9972553117380704
515,0.9996200873975911
3171,0.9996209199103723
143,0.9966189382961468
2474,0.9951696339196339
1397,0.9990143956986975
1807,0.999635064445718
2470,0.9990118436001598
1456,0.9994520363886602
3250,0.9992275397259625
1759,0.9994020450897548
3356,0.9994235207579852
2058,0.9981407834645019
2865,0.9975501291018839
1247,0.991123545319938
3292,0.995370235050542
1838,0.9989336260242968
2380,0.9983141749364206
68,0.9974482945596299
1661,0.9983152222568095
612,0.998681652374158
907,0.9991115741141099
159,0.9993379612115149
504,0.9981943821890399
2553,0.9985284740580372
3079,0.9980028181721801
668,0.9949233903473588
2795,0.9975333981202154
1091,0.9995120702091274
1283,0.999707770796479
2206,0.9981062336831162
2441,0.998857086046046
2104,0.9934981772598527
3259,0.9976884844630195
25,0.9822460718294052
1865,0.9873286435786436
1889,0.9989679924931544
2401,0.9991224799893332
855,0.9990074350119339
1991,0.9988566521963157
285,0.9948752264096236
3697,0.9928650085737685
1083,0.9986700257217013
2238,0.9987512099568893
2636,0.9975631151960292
794,0.9793073593073593
1343,0.9940476190476191
1290,0.9961878427092399
3476,0.9978124152886961
1412,0.9992338290262592
3903,0.9993605821695601
928,0.9994451990163962
2967,0.9996593468812632
1174,0.9987099243509473
3854,0.9992705871668424
665,0.9985894564098903
1061,0.997344367426904
2745,0.9844239577646905
3722,0.9897727272727274
1045,0.9993918826667277
2568,0.9996307961649388
1937,0.9974443172424008
1539,0.998960600707688
3591,0.9993845522354262
912,0.9992176689795996
2106,0.9991223702073048
1060,0.9955479347623383
1348,0.9886577964519141
618,0.9991920785539293
1468,0.9992631755516148
365,0.9995400911516502
1569,0.9995128222322798
130,0.9989164770055352
135,0.9983493587664627
397,0.9989851601009
3673,0.9990948621751903
1180,0.9933355993469513
2607,0.9970721863624676
1912,0.9988199391664215
3230,0.9977001004999781
1813,0.9976901489262666
1639,0.997897296990247
2418,0.9963823755085823
2782,0.9984111182776795
3793,0.9992506032547901
3393,0.9986149121634008
726,0.9978432961504015
2766,0.9986364794534259
2522,0.9994972437535686
3838,0.9988234138778077
3071,0.9985169282264631
2882,0.9990700247892027
3583,0.9994187844784285
2902,0.9994119208333662
4044,0.9988172803310037
1134,0.9992025945810791
3086,0.9996569355938512
1160,0.9971589371810666
2576,0.9987878665899562
1163,0.9985199273725118
3821,0.9986352683481882
2989,0.9982288466461854
3680,0.9950313346883469
1431,0.9989932020703205
1716,0.9984370967565637
674,0.9962068244357207
454,0.9988983149082312
2070,0.9973931578408469
2064,0.9788671023965141
2616,0.9874053325033717
2842,0.99848856299673
1870,0.9978518976844631
3892,0.9984674897588889
2361,0.9987691421059384
66,0.9901279956427015
2661,0.9884335485922172
3327,0.9987504870744557
2044,0.9986613303225426
3517,0.9986168956623174
84,0.9990859727098486
178,0.9979154821544414
3769,0.996492204410749
4009,0.9996716530132437
712,0.9947681806901878
3236,0.9970431513034611
3551,0.9985212930611024
3842,0.9991326612661382
694,0.9989990843160244
2347,0.9989808122030218
673,0.9995589109246015
3116,0.9994036399985552
375,0.9986937475641419
3423,0.9991816061373785
1922,0.997484661460095
2122,0.9984071567302933
3183,0.998915428704088
3000,0.9974090280013787
3896,0.9990258551996045
864,0.9990346569949918
2129,0.9992476977161638
3002,0.9983041995325869
3554,0.9977759566338175
1573,0.9995004710405504
1626,0.9995113443167051
3112,0.9869239744650641
3647,0.9935134619630148
993,0.9974117540812096
2423,0.9982437133182028
35,0.9959351667649081
722,0.9888239260739262
1171,0.9981687991995628
2332,0.997885929523622
3593,0.9986824288647688
420,0.99772380127221
1772,0.9988646756262253
72,0.9990421144830288
815,0.9991193014037479
2731,0.99835241753884
695,0.965544543176122
2656,0.976911976911977
3839,0.9985797666984235
616,0.9914924047399096
1035,0.9947184294473874
102,0.9962792719125543
2007,0.9913375492929609
630,0.9962692022857651
744,0.9959432048681541
142,0.9983597935616588
4035,0.997692904118514
23,0.9977021745416179
1381,0.9988242094402402
2612,0.9990070909029123
276,0.999493346159906
1370,0.9996428109577771
3815,0.9983489596375469
4008,0.9983823801633467
315,0.9986799561282046
1773,0.998909735369583
3159,0.9988196382022934
3666,0.9989172594677814
284,0.99711357626133
3249,0.9962847145013397
1466,0.9956280969703719
1965,0.9964854235483989
891,0.9982520193056481
1236,0.9989132708732941
1616,0.9987473753813274
1796,0.9976415602494442
720,0.9973616293521737
