i,j,w,kappa,type
21,3412,0.25382934508883637,-4.160344926114812,forman
23,1041,0.47613318468844806,-3.152318363371485,forman
23,2843,0.3409797168702854,-2.508011029798963,forman
24,1093,0.4346108045766213,-7.066346306487516,forman
24,2910,0.31151459545367555,-7.8662190580332645,forman
24,3377,0.30168468772158763,-13.270817158893397,forman
24,4076,0.376538278180976,-10.841482472460081,forman
25,3489,0.31039156661779693,2.0,forman
26,287,0.24205630866658812,-19.571653425588416,forman
26,860,0.43610203521597396,-21.148827724335355,forman
26,1155,0.24599523832679682,-19.941544322839214,forman
26,1250,0.24799436496994196,-23.312857013322724,forman
26,1252,0.28233109544455515,-19.824891086359905,forman
26,1425,0.6703087846891511,-22.19541981393776,forman
26,3387,0.2729969121732705,-25.158890128541543,forman
26,4095,0.3195191801076013,-19.111707671254536,forman
28,429,0.25909333841578674,-5.0474490990593885,forman
28,481,0.3766496593555191,-8.96171355291355,forman
28,886,0.5104515068499189,-7.050905219293301,forman
28,2390,0.3292397602837208,-3.502940918707047,forman
29,2926,0.3572255644879867,-9.978194976572189,forman
29,3946,0.25988051745547835,-7.23105562297113,forman
30,919,0.2844958471719687,-8.640661047126855,forman
30,1411,0.8013117786389634,-5.0085854719432845,forman
30,2065,0.47692917464939627,-9.84217707979495,forman
30,2902,0.29980737654003414,-10.050105462266362,forman
30,3418,0.5805143094025259,-7.484196319418306,forman
32,642,0.5041202460834833,-9.395095850833156,forman
32,2553,0.27804128259455624,-4.150753367243254,forman
32,3370,0.4123711640760094,-7.360617212054055,forman
33,2636,0.4775641448366681,-4.254816001348027,forman
33,2906,0.43182811701667634,-4.130697713172644,forman
34,692,0.3173964520191811,-4.7454790295579485,forman
34,840,0.4303972521991052,-5.421861963620782,forman
34,1514,0.3980324676767994,-9.748111853289206,forman
34,2620,0.3815080222196702,-5.437816785475541,forman
35,2531,0.4051646450095526,2.0,forman
36,1481,0.3788049664758511,-3.8248997562184917,forman
36,1609,0.26691765555942315,-8.215336994729132,forman
36,2857,0.526589440234333,-4.771761730061728,forman
37,397,0.30854178983373926,-5.29088614164476,forman
37,1498,0.7478416472893569,-6.388622213860852,forman
37,2155,0.38596376759121986,-7.477697287113303,forman
38,3852,0.26983221387285555,-5.751602221914292,forman
39,2505,0.35909650417277633,-3.0740724697824624,forman
39,2663,0.281166902678008,-8.197821301421254,forman
42,300,0.5260873298506449,1.8676156412920308,forman
42,1368,0.8450983882133547,0.7045366720426003,forman
43,212,0.5489833770186113,-7.245992027723165,forman
43,1423,0.5562697523818095,-5.725731514402231,forman
43,2004,0.5094172514870602,-8.006789967441929,forman
43,2339,0.49862207724740687,-4.338853703972223,forman
43,3833,0.8947035394576234,-8.738759505962928,forman
44,2786,0.3492628643437409,2.0,forman
46,1199,0.32872412069614465,-0.13907845597520563,forman
46,2261,0.26849101411561666,-2.101301608953758,forman
47,2307,0.4447943956935446,-4.298928264047769,forman
47,2767,0.4609041522719558,-5.103201162408294,forman
47,3345,0.31700676092506974,-6.610485936335616,forman
47,3660,0.30189066271539067,-5.844053418007714,forman
48,1432,0.6056527989247933,-7.040141398964152,forman
48,1967,0.5263875317817697,-12.424819893993563,forman
48,2821,0.4263228975599892,-4.418770072050638,forman
48,2937,0.2821055289904984,-2.9040832835793484,forman
49,245,0.8254761210332088,-2.509492495287703,forman
49,1872,0.3314697298416307,-6.1174230134558805,forman
49,3456,0.3988110267384021,-6.984532730349606,forman
50,261,0.2840895998918457,-5.2322898875282675,forman
50,3797,0.2546523232304877,-5.094586752562086,forman
53,849,0.284688031475545,-3.627501511336452,forman
53,1300,0.2568404842888697,-6.157743385294948,forman
53,3084,0.24955778096697323,-8.358400154809638,forman
54,2882,0.5903458955124374,2.0,forman
56,547,0.3137118179830285,-13.421299997502528,forman
56,2029,0.26256771898421405,-18.657878247826766,forman
56,2331,0.24658534540007937,-21.074861203599777,forman
56,2657,0.2713883025818773,-20.940193337992582,forman
56,3360,0.36227590011373473,-11.771141602101729,forman
57,80,0.2708353966066433,-6.043983524886933,forman
57,276,0.42261951915154317,-5.190656363569496,forman
57,3710,0.277930410540933,-8.5348267127521,forman
58,1655,0.4257574936850313,-3.2724064209170933,forman
58,3727,0.3081792735533364,-2.804937187160638,forman
58,4001,0.2799795360166369,-3.9814241034653017,forman
59,1706,0.24609491961637817,2.0,forman
60,2122,0.7034890261700447,-11.082914769910092,forman
60,2963,0.30616855810858756,-13.74121408469556,forman
60,3183,0.38591292909962066,-12.47452448924963,forman
60,4004,0.3188165334186542,-13.075100753070075,forman
62,157,0.34006170906453553,0.1029435545820303,forman
63,1496,0.4274428859883157,-6.101215697375135,forman
63,1870,0.5410083560640807,-6.964530167251688,forman
63,3131,0.3473833383707076,-7.024740656590087,forman
63,3399,0.34442601954132535,-18.662063298166103,forman
63,3631,0.3409236998790475,-7.385310952573382,forman
63,3813,0.4503243201820206,-7.8428628593849865,forman
68,71,0.24925284661352892,-0.6985287217243448,forman
68,3708,0.5763811196287731,-3.346509261105139,forman
69,362,0.5804533151381266,-2.1539230186300022,forman
69,2154,0.27127112830861433,-4.8676634595077495,forman
69,3132,0.2637787525874655,-3.4584659548547396,forman
70,648,0.27927193321242166,-4.540699887154638,forman
70,864,0.36490523805909114,-4.0965847477021775,forman
71,3541,0.3080805743244492,-6.710408167929994,forman
72,771,0.2871911410925603,-13.364233328019193,forman
72,2903,0.39501252632451705,-13.971061226323172,forman
72,3305,0.3377929031828375,-18.13076424610071,forman
72,3880,0.3306247347248678,-14.630574712258657,forman
73,875,0.24529324558981966,-9.334112587416199,forman
73,1139,0.5069793043003119,-9.498175715466951,forman
73,2733,0.2990661426077665,-12.172327464457872,forman
73,3411,0.7783709235325342,-9.450163539615811,forman
74,1829,0.2725765782249125,-12.803760326371048,forman
74,2787,0.29537180622062076,-6.476462875947128,forman
74,3093,0.4786208868404899,-14.717002230310323,forman
74,3502,0.36041850782380097,-12.991568892428873,forman
74,3566,0.4330275706127911,-8.705666071158475,forman
75,482,0.25653824987775276,-4.5636921126490915,forman
75,2780,0.29216157479750937,-7.406755327552687,forman
75,3634,0.29589422087785877,-5.766426743809743,forman
76,635,0.4347762858388567,2.0,forman
77,3292,0.40649522859851817,1.264677014159827,forman
78,1872,0.36147612079821434,-5.1578389070368225,forman
79,3877,0.33543443186205657,2.0,forman
80,3710,0.3486272909677196,-9.5235809857522,forman
80,3798,0.33733636800308553,-18.57063196871169,forman
82,776,0.4240965973607888,2.0,forman
83,515,0.5633951106976678,-28.493537347464805,forman
83,673,0.3541384255940308,-26.55977853278074,forman
83,1502,0.30969395203210587,-29.651628556028083,forman
83,1576,0.2784634674187149,-21.348693254999034,forman
83,1684,0.51667393941774,-25.199597057852777,forman
83,2748,0.29779336736140377,-21.574659302331867,forman
83,3086,0.35263952233431345,-22.261376953629675,forman
83,3171,0.41176010344291974,-20.319227699203413,forman
83,3820,0.40017029523886344,-30.11220539653639,forman
83,3857,0.7693248339721994,-22.96230469966629,forman
83,4005,0.643264163626464,-22.041609784434982,forman
84,1454,0.3595789927764366,-14.279740542832332,forman
84,1616,0.3804876410310237,-8.991345303284401,forman
84,2906,0.2651226649776024,-12.174547383089703,forman
84,3315,0.28173131606770774,-10.217525318882444,forman
84,3886,0.25802684313512625,-9.82233718915294,forman
84,4062,0.4631510866040221,-12.70192871047187,forman
85,2103,0.31151573334806526,-18.18382711264335,forman
85,2260,0.4352618147903541,-16.51287614149555,forman
85,2441,0.24242687404097366,-16.954567737236168,forman
85,2446,0.3380837252712702,-17.49355451103279,forman
85,3048,0.34590838834814097,-15.595292602811073,forman
85,3287,0.6402160865319324,-18.726915375633162,forman
85,3474,0.2891229307513969,-15.835028836296626,forman
85,3478,0.7036425658299647,-17.347839992579285,forman
85,4064,0.25543799742571144,-16.994048144239102,forman
86,341,0.2800795927665927,-4.8063024473613405,forman
86,3867,0.2660154870185032,-5.549285876795251,forman
88,105,0.3038894134673221,-8.244983976228603,forman
88,204,0.5712108952298471,-9.974001374271843,forman
88,1390,0.32317284464241053,-8.56955688321952,forman
88,2048,0.24308411751757886,-8.922061090319943,forman
88,3622,0.32977099087827805,-6.94098495773608,forman
89,180,0.2814929438415165,-0.1716291558559675,forman
89,2836,0.45934789702835266,-5.383521961938287,forman
89,3584,0.6007711828435617,-3.8976313932600632,forman
91,3341,0.2587885262433559,2.0,forman
93,504,0.305810544127223,-7.288877695811104,forman
94,2658,0.28625918169330233,-12.948308208988436,forman
94,2865,0.532838705195555,-3.01558647397742,forman
94,3156,0.42555368148148315,-9.837829933512328,forman
94,3388,0.34384285797523517,-12.971073513752781,forman
95,753,0.8235464055764209,-4.433922639987539,forman
95,2334,0.5508111718270893,-8.124870083196825,forman
95,4004,0.39121604805604665,-9.655967124441062,forman
97,830,0.3005116683872247,-7.105954335855078,forman
97,2070,0.2708516081638596,-4.525671451461266,forman
97,3256,0.24647205544562414,-4.367738736642019,forman
98,132,0.6211681494666018,-4.5466002363465154,forman
98,3995,0.35454011417556713,-6.7306734845479,forman
99,1276,0.37183772762416367,-2.6472897125762644,forman
99,3940,0.3094395414075874,-2.394938938414704,forman
100,771,0.304599650327394,-20.42407940714605,forman
100,815,0.2627390735199445,-18.89901438239444,forman
100,1317,0.5213658468100832,-18.494852717784866,forman
100,1437,0.5528499740798261,-20.209151870785462,forman
100,2266,0.2945820174775259,-19.86732101857632,forman
100,2360,0.6269856216677782,-20.394409786524367,forman
100,2793,0.3677690424274585,-24.47113268467697,forman
100,3970,0.26373040646900003,-17.852836470641304,forman
101,1386,0.30077142321835876,-9.479293816384022,forman
101,1453,0.29002557743134355,-7.705035131590385,forman
101,1539,0.29030306512602055,-19.833679262888847,forman
101,2011,0.34125671698967963,-11.84202275015441,forman
101,2140,0.5694706924801997,-12.244842989637814,forman
102,1197,0.3207103810777277,-2.0359271768463865,forman
102,3514,0.24263118064596606,-4.303205415087319,forman
103,609,0.9279807638713963,0.008691591355942663,forman
103,3060,0.5025579888370323,0.07692529827231098,forman
104,107,0.48593385097601416,-6.3519656176451536,forman
104,403,0.29770528911537436,-11.883186505229371,forman
104,582,0.5191910880461286,-15.400051544538666,forman
104,1018,0.35294335804101123,-8.923831646849926,forman
104,3767,0.2717743433491563,-9.911565482659077,forman
105,204,0.2658070570361346,-3.812485814975645,forman
107,3767,0.38253609918737386,-5.266697070194528,forman
109,1268,0.45703951214155175,-6.058571388021333,forman
109,1730,0.4474852967286083,-5.94727381931863,forman
109,1901,0.3863677564858569,-11.651833124649269,forman
109,4095,0.5301520961027222,-8.282936446311215,forman
110,958,0.2533949469071656,-14.4635956124318,forman
110,1837,0.2808401141722321,-16.500606924032947,forman
110,2178,0.271710614427574,-16.015308805457348,forman
110,3008,0.27971380812256313,-14.70980888787997,forman
110,3458,0.4008561547042237,-17.397264781613842,forman
110,3532,0.34554186348718563,-18.034759832906428,forman
110,3611,0.28220811647742444,-16.961425875428205,forman
111,1847,0.7792794658869395,0.34781392181620907,forman
111,3336,0.30664178823355354,2.495654789134997,forman
113,2663,0.28672956137637634,-6.347337810597777,forman
114,2056,0.5976416655097011,0.15860966525813636,forman
114,3384,0.30328204832281375,1.6217253833946637,forman
115,1050,0.3545692897697718,-6.571929416143897,forman
115,1629,0.30695986361136496,-6.465779519162746,forman
115,2122,0.2981431572156823,-12.501015033543919,forman
115,3183,0.3458338333605722,-14.562504421144627,forman
116,352,0.32867539142583274,-5.028621782713234,forman
116,1899,0.5013271577126615,-8.47943570711529,forman
116,2826,0.7765708830412728,-4.823907928889259,forman
116,3232,0.5922178129654831,-2.830164314058571,forman
118,205,0.27110008801106006,-5.609931719900013,forman
118,2565,0.46579123266446076,-5.15401743496048,forman
118,3766,0.2662300290825962,-2.313775980978857,forman
120,870,0.5981781179278609,-4.256134667480692,forman
120,2584,0.37912958610694,-1.063425177662448,forman
120,3889,0.5845086505328613,-3.976194412912112,forman
120,4008,0.3297069273603626,-2.5606535409475146,forman
121,682,0.27537786808686854,-6.064084724472796,forman
121,1763,0.32559376955697417,-2.790254196014524,forman
122,1203,0.35234933866971496,-1.080664764369872,forman
122,1361,0.38579227544769457,-2.483525521367289,forman
122,2675,0.6578856842410423,-2.6091094089199425,forman
126,145,0.6903324051549952,-10.88573704646964,forman
126,877,0.45030506412083815,-14.612612632160205,forman
126,1401,0.27335277746102027,-18.40269233314814,forman
126,1920,0.24906205392191733,-21.74559571102813,forman
126,2106,0.5994195980643002,-11.75242147510637,forman
126,2743,0.24677824413651261,-19.219577150039814,forman
126,3377,0.36722345842279674,-17.731483313442272,forman
127,2089,0.5322051332990686,2.0,forman
128,1549,0.38508629808977607,-8.893481494598294,forman
128,2361,0.5203821111466098,-6.655033778631163,forman
128,3758,0.25553495412300814,-3.2411577308324446,forman
129,2795,0.2575429911446465,-3.5823215885374804,forman
129,3941,0.38412022290827424,-2.7109646427511844,forman
130,318,0.5231636259602886,-8.22864558737179,forman
130,489,0.29519864227318915,-5.169930097960924,forman
130,2045,0.38571403661461373,-3.7934170877005187,forman
131,3582,0.4084660785467241,2.0,forman
132,650,0.44685792216806547,-4.078351848801242,forman
133,1052,0.780010700290053,0.056317713849139306,forman
133,3819,0.2500598636611116,2.8550284142194227,forman
135,1855,0.4250090556887912,-9.365225092905693,forman
135,2295,0.32986747991828785,-16.31266966100765,forman
135,2977,0.28624145524769784,-11.877362895944994,forman
137,610,0.5377024437016875,-2.998560956492379,forman
137,3396,0.4619359746363062,-0.7291896035563834,forman
138,929,0.2786947084549372,2.0,forman
139,352,0.2670621620531783,-8.420826079966833,forman
139,1198,0.24890915535202457,-8.96612049627491,forman
139,1899,0.27286203146715166,-9.963711540331817,forman
139,3891,0.8134930621185896,-4.892099535710397,forman
140,439,0.3125174995012674,-13.684307388533185,forman
140,966,0.3603136675951276,-16.320432185607185,forman
140,1091,0.4345023761562345,-13.745088677877112,forman
140,1375,0.24339125935907596,-13.121679997856088,forman
140,1625,0.5529742237532245,-17.90916201548046,forman
140,1626,0.3778453126621872,-18.798564034201693,forman
140,2927,0.31678398817516373,-13.833296852314838,forman
140,3966,0.24770608863233826,-12.620938243699346,forman
141,2066,0.4796541554551593,-8.109644209201427,forman
141,2186,0.4148757530011563,-11.115415399378579,forman
141,3420,0.46206771536103014,-7.926183686182508,forman
141,3807,0.3046744313786696,-9.351961792497864,forman
142,1305,0.2701303002009401,-9.624336575846549,forman
142,1962,0.44414081645278697,-9.717823977070099,forman
142,2280,0.7299312311261298,-7.7968243207936965,forman
142,2354,0.3101310051779734,-11.36101111055222,forman
142,3378,0.357118540534263,-12.289773330229607,forman
143,1788,0.7100027562632792,-4.26405568051719,forman
143,1983,0.6431225721449386,-4.706781178164219,forman
143,2367,0.32392288650726253,-2.859732272228964,forman
144,2424,0.594893465773056,2.0,forman
145,877,0.3253474219722499,-6.567641872021781,forman
145,2106,0.5293126586693111,-5.409702878966906,forman
145,3377,0.4758437850131893,-11.196197526255688,forman
146,2989,0.34767541866116747,-2.8499095569762454,forman
147,824,0.5320138454817598,-0.9242769979199759,forman
147,2391,0.78501189407899,-2.829519125426309,forman
147,4049,0.37926208382456655,-0.10573886669751076,forman
148,1862,0.44613843556777566,-2.570573638362654,forman
150,726,0.28628860876926254,-4.131139090850477,forman
150,1987,0.3658085443499727,-5.879325539399658,forman
150,3752,0.6002580628144503,-2.7163387342883047,forman
151,582,0.3585800630560189,-9.742351108909272,forman
151,2441,0.45627622069790436,-7.298433552731639,forman
151,4064,0.7883650166979191,-7.906010213520904,forman
152,2805,0.3252410443924478,2.0,forman
154,756,0.3221065773473338,-5.64481041467191,forman
154,968,0.34314531560164113,-3.1551809487290754,forman
155,271,0.6320861667883328,-13.224332675963524,forman
155,636,0.2622622055594558,-16.93572914922847,forman
155,1605,0.2539604878156928,-7.851555089891544,forman
155,2169,0.24341228334775825,-14.7267949125403,forman
155,2692,0.5426840914328214,-12.977889010905411,forman
155,3177,0.2549698020599334,-16.333835997372063,forman
156,472,0.3502948105427285,-15.027832990730749,forman
156,1501,0.4133423164937236,-12.335578668594803,forman
156,1818,0.46091242331906346,-8.79268558606374,forman
156,2716,0.2762647413454786,-22.785199291960804,forman
156,3238,0.33082892870628566,-11.699913438298186,forman
157,1154,0.34610905696268746,-2.5205924095302983,forman
158,1956,0.24227546525874197,-9.578716941501341,forman
158,2131,0.24113036148414385,-14.801630688656417,forman
158,3040,0.30959722718494265,-10.841584491460516,forman
158,3149,0.2878070102508432,-9.133388826224637,forman
159,873,0.5448213563541012,-6.626298095809323,forman
159,901,0.26205821406004703,1.1760325047197266,forman
159,1404,0.5959272017437705,-2.54975329725342,forman
160,2696,0.2753214310600073,-0.13760746161136383,forman
162,243,0.3288738258067165,-5.651078371672032,forman
162,2914,0.265084637241485,-3.832383318712253,forman
163,878,0.30047050818868404,1.3975858721674057,forman
164,1802,0.4341928712135136,-5.623715481652727,forman
164,2828,0.2750812322852368,-10.965834448153263,forman
164,3057,0.3314620904272934,-13.638512847003813,forman
164,3110,0.397073704020318,-12.155523510969061,forman
166,1799,0.4496325170420514,-3.681902040625932,forman
166,2888,0.3302848634915558,-1.5785264151758387,forman
166,3599,0.2909527811342579,-3.3148718087748463,forman
168,1062,0.38717669944346583,2.0,forman
169,1897,0.34047595056181146,-3.2423430573628984,forman
169,3576,0.36945369826315483,-3.411732733624829,forman
171,1346,0.3918992134627449,-4.406714256045548,forman
171,2607,0.46307596434813947,-4.534120556572677,forman
171,3916,0.4180284127165742,-0.6982374069289055,forman
172,2705,0.5316597935376598,0.5102392164756511,forman
172,2782,0.6845761268850281,0.03986886265878242,forman
173,230,0.42920107473941677,-4.144840288293411,forman
173,2079,0.2852505105601432,0.4387070090642524,forman
173,3168,0.696452026038258,-2.2808206219356957,forman
175,1965,0.8044801323412735,2.0,forman
177,959,0.3685970472891737,-7.576131680737052,forman
177,1427,0.605087013404193,-9.154065875966946,forman
177,1894,0.29993880617505037,-8.207763513214793,forman
178,1908,0.2577363963768152,-6.0397748769407125,forman
178,2852,0.2636402865090701,-8.163703158993677,forman
178,3214,0.5644198068340698,-7.62506191235688,forman
178,3595,0.3784587062695824,-3.662341167443075,forman
179,3280,0.4126407669496225,1.8334067697945438,forman
180,2659,0.5268605322376234,-5.4814845549509625,forman
181,857,0.25389588449680633,-0.2712669918429418,forman
181,1949,0.39703703491159414,-2.5024410766316496,forman
182,1970,0.47245951903730016,2.0,forman
184,1553,0.3484663002670707,0.9052304796855895,forman
184,2392,0.4750115602709287,-1.5387351791193664,forman
185,700,0.346529047324538,-5.133734930241718,forman
185,2618,0.27218234134553876,-3.7636900513604896,forman
186,782,0.4206078474252816,-2.5253506326097135,forman
186,3348,0.3880198719096882,-5.806105614172395,forman
186,3995,0.33941280370674276,-6.895986096443908,forman
188,647,0.4865461006495781,-11.327500430544184,forman
188,1075,0.3632375013086754,-7.270111267506232,forman
188,1386,0.47512561631542677,-7.946608471250123,forman
188,2331,0.2520016363386261,-15.076609136864349,forman
190,2239,0.25462190739033747,1.4683326653708755,forman
190,2256,0.5469338676233951,-1.9370035333119189,forman
191,316,0.35358447501058227,0.3859327718937142,forman
191,1857,0.3861702488825449,-0.69378939791675,forman
193,1700,0.25039254621142376,-2.050399124239873,forman
193,2160,0.28217755094729524,-4.07849316822587,forman
194,207,0.2662623731328316,-11.058874949366116,forman
194,363,0.3388233542726093,-4.434401602994521,forman
194,3424,0.3326808209796895,-4.484346199257177,forman
197,2233,0.3609219113188636,-3.615352985082863,forman
197,3180,0.8638337357730151,-1.9121588885188352,forman
200,3290,0.24379942344752042,2.0,forman
201,1871,0.32868297672379493,2.0,forman
202,2875,0.3569108492420254,-3.30836340338678,forman
202,3973,0.3371413800875487,-4.836116735411011,forman
204,252,0.24305678392491634,-4.588595610468797,forman
205,231,0.27180768762129054,-8.738545534614559,forman
205,2565,0.6867747693359257,-6.150977739862948,forman
205,2949,0.43488289010871817,-7.259097671384218,forman
207,363,0.3467227095481871,-8.901603971705967,forman
207,473,0.2905748002434569,-6.2162221333706285,forman
207,1014,0.4189741538696949,-10.64411789721366,forman
207,2080,0.24644084043505693,-7.839627081672948,forman
208,1040,0.2641520768913362,-0.49686448130783845,forman
208,3327,0.9841544702051367,-1.4988668416411128,forman
211,1512,0.280037979469106,-8.53504094730769,forman
211,2637,0.5746757674249711,-2.132412221550526,forman
211,4084,0.261142246369027,-3.4690221684182987,forman
212,1423,0.8860924635970847,-10.40930404379634,forman
212,2004,0.2577599801527643,-8.904806214925873,forman
212,2267,0.3850316239488984,-12.5826978550282,forman
212,2339,0.8197282205070825,-9.801298528208923,forman
212,2386,0.2444345314024457,-10.090125607779168,forman
212,3833,0.5206385464010275,-11.83268455507415,forman
213,312,0.3124055431669248,-14.89452680346406,forman
213,922,0.36160774146914865,-6.747503299267901,forman
213,1713,0.3270665359804078,-11.842274680132888,forman
213,2866,0.243354875021673,-10.811909694399812,forman
214,1359,0.2434033429528739,-0.4084400540654918,forman
214,2015,0.3058574726271298,-3.073008976755311,forman
224,2720,0.2589454481079832,-3.692613568634604,forman
224,3205,0.5815965840951837,-3.65916571268281,forman
225,1635,0.32356565768953527,-14.056327883854763,forman
225,2343,0.4655430513755633,-11.815463415339583,forman
225,2636,0.25883550067103916,-10.013254194826334,forman
225,2906,0.2842011376111251,-10.656427772987245,forman
225,3892,0.3005388194605562,-8.158048323155192,forman
227,412,0.3873457091840611,2.0,forman
228,674,0.34132690117375647,2.0,forman
230,2855,0.26032241664288347,-0.7295187494113531,forman
230,3168,0.4232749227878863,-1.92609775014843,forman
231,1302,0.363533930390057,-6.937343195213879,forman
231,2671,0.3050067028425865,-12.054414155068931,forman
231,3726,0.26408384667819784,-14.593301118416052,forman
233,1420,0.3783147523395086,-4.685720538058459,forman
233,2088,0.5695358055215365,-12.471061408111787,forman
233,2871,0.38587115149599843,-2.69627779821489,forman
235,1817,0.3794289235157176,-14.891223392255231,forman
235,1964,0.2621918837982828,-14.28806024340427,forman
235,3083,0.2643157631172936,-15.095636892626032,forman
235,3333,0.3694441745953843,-15.675648870666691,forman
235,3633,0.48649881854419913,-11.653988911304676,forman
235,3884,0.3090363829547427,-16.354721201168655,forman
239,1131,0.34126480900473777,-1.583763562927512,forman
239,1961,0.29511520701975313,-3.9977678804869825,forman
240,1490,0.3693466885553664,2.0,forman
241,1798,0.48410475312905715,0.579331663258249,forman
242,1366,0.3593571049641218,-1.3044396609016475,forman
243,1319,0.43058816650950255,-5.991970217932762,forman
243,2197,0.4931864957879672,-3.4629489450423288,forman
243,2914,0.2488594141967481,-5.808561994090184,forman
244,925,0.378076489018759,-7.825893511708922,forman
244,1743,0.2965633778889423,-14.645311259151828,forman
244,1817,0.3414996925732414,-10.791504288418972,forman
244,3895,0.3548188415620514,-6.4793328608381096,forman
245,3456,0.28025395496897,-4.128215932798003,forman
246,3825,0.39000948333532254,-0.5093717581613313,forman
247,2170,0.7125956315284293,-4.13958004592226,forman
247,3648,0.2918940729537785,-4.112385357089003,forman
247,4020,0.3906375728275438,-4.481298713484688,forman
248,1998,0.4859286428913443,-5.878258227633086,forman
248,2687,0.3976063594684773,-14.25745404823905,forman
248,2959,0.2644093099451831,-5.116907935539709,forman
248,3337,0.2848802183267836,-4.791793835811822,forman
249,576,0.5202127746526598,-3.3218135931642627,forman
249,1521,0.36180768042537,-3.253947441560509,forman
250,277,0.29839995075484155,-3.653979501347731,forman
250,809,0.4609496688699804,-3.3793117517870073,forman
251,2117,0.5305381790908493,-7.083500826261117,forman
251,2253,0.4211953362223339,-7.764510141940946,forman
251,2333,0.5165854162245068,-4.286541731986376,forman
251,3324,0.30405475032583074,-3.1673937162524783,forman
252,3227,0.3880477447989008,-4.414942671602926,forman
252,3828,0.3767385538022186,-3.1031394933708185,forman
253,2253,0.393047783449204,-3.630016486842994,forman
253,3324,0.7849201764763121,-3.326416659304824,forman
254,960,0.3656332999257156,-19.428800345939976,forman
254,1171,0.29465547838954653,-10.907162806471433,forman
254,2413,0.26172223262105965,-8.463678841443384,forman
254,2508,0.2945160720332145,-11.014101389966946,forman
254,3744,0.591474793505329,-10.064747867174837,forman
257,1534,0.2812062232152316,-0.7979520989287039,forman
257,3076,0.25773668970903185,-0.623431759537048,forman
258,4018,0.3163973751779847,0.16998340923096888,forman
260,3166,0.2666194776491395,-2.205319201946547,forman
260,3638,0.4041567194809325,-5.214295072111531,forman
261,3797,0.34300563486663516,-7.832284953349606,forman
261,3985,0.2951316937227478,-8.507747140540447,forman
263,2682,0.26471020811131996,2.0,forman
266,371,0.49033735637479964,-1.9925081672186922,forman
266,460,0.3098915232399951,-2.1836881110428568,forman
266,2428,0.5137350108567834,-3.76371373713702,forman
