i,j,w,kappa,type
19,1521,0.3488459158532789,-17.819753186119534,forman
19,2660,0.2839232472967422,-20.620423801851516,forman
20,98,0.27420308379837305,-24.22341165312578,forman
20,132,0.30135000733166933,-19.21019877807816,forman
20,2851,0.1896591698340075,-22.440812647349066,forman
20,4027,0.31334611208989344,-19.91119843995653,forman
21,623,0.28580263447878024,-36.663978989803354,forman
21,1224,0.2180349423000034,-35.620703878335675,forman
21,1974,0.34490800397437016,-31.32595095316676,forman
21,3412,0.25382934508883637,-23.67607093963734,forman
21,3792,0.16779776200447244,-35.19053980061124,forman
22,816,0.23639620548223855,2.0,forman
23,1041,0.47613318468844806,-6.5215400303532345,forman
23,2843,0.3409797168702854,-6.421917735678848,forman
24,1093,0.4346108045766213,-24.967473166016035,forman
24,1198,0.2007371903805961,-46.28329821004596,forman
24,2910,0.31151459545367555,-17.8094958793114,forman
24,3170,0.2034429447136509,-30.953856093847204,forman
24,3377,0.30168468772158763,-27.24586937265817,forman
24,3612,0.2073142291893615,-19.952905944215267,forman
24,4076,0.376538278180976,-39.20628400240182,forman
25,3489,0.31039156661779693,-2.2773375500554556,forman
26,109,0.18116257956200138,-67.01705435369533,forman
26,287,0.24205630866658812,-61.87065960153919,forman
26,860,0.43610203521597396,-49.07010463047297,forman
26,1141,0.16306953022373138,-65.74191460387584,forman
26,1155,0.24599523832679682,-64.27083811264863,forman
26,1250,0.24799436496994196,-47.092490909432215,forman
26,1252,0.28233109544455515,-61.085126273118135,forman
26,1425,0.6703087846891511,-50.832585004273874,forman
26,2733,0.1505548571162008,-69.13164157819128,forman
26,3387,0.2729969121732705,-52.61739626881339,forman
26,3673,0.16252943500317915,-71.75910099001618,forman
26,3686,0.23663060827715734,-65.92450200427193,forman
26,4095,0.3195191801076013,-56.40827160175926,forman
28,429,0.25909333841578674,-28.27895252439495,forman
28,481,0.3766496593555191,-29.400178620701332,forman
28,886,0.5104515068499189,-30.996498842308792,forman
28,1603,0.14531461570760112,-35.080689972877096,forman
28,1648,0.1457721791045214,-33.09333513824278,forman
28,1932,0.23674955013270343,-31.9287102492215,forman
28,2390,0.3292397602837208,-32.25902348212668,forman
28,3146,0.17901753352974667,-32.55577850852787,forman
29,213,0.17577223724820784,-50.6896456855869,forman
29,922,0.16631409508666695,-42.783359635748624,forman
29,1174,0.15891917123928645,-62.92004894740593,forman
29,1713,0.18826049411337356,-52.675781342939054,forman
29,2059,0.23923383702059847,-50.03110232500547,forman
29,2866,0.2011075489516838,-52.35508005284669,forman
29,2926,0.3572255644879867,-43.936728266094725,forman
29,3946,0.25988051745547835,-47.10031397843331,forman
30,268,0.16220662087523124,-57.02241207526612,forman
30,919,0.2844958471719687,-57.05692548049431,forman
30,1411,0.8013117786389634,-28.830215736212228,forman
30,1777,0.14976584144837246,-44.982106169672946,forman
30,2018,0.15464870405494496,-63.23750731207147,forman
30,2065,0.47692917464939627,-34.39934629646165,forman
30,2075,0.20231447317348988,-41.83106227552255,forman
30,2902,0.29980737654003414,-44.032248750577985,forman
30,3418,0.5805143094025259,-34.324676790042744,forman
30,3586,0.16787502689212963,-50.156844936953576,forman
31,219,0.1515814719195779,2.0,forman
32,642,0.5041202460834833,-24.19722480328322,forman
32,1028,0.21446697413407406,-24.088223195008695,forman
32,1556,0.16634917497079527,-47.13879740806909,forman
32,2553,0.27804128259455624,-34.65155135478204,forman
32,2970,0.14565977840027408,-29.992439690253192,forman
32,3370,0.4123711640760094,-26.84721729153725,forman
32,3711,0.18596080682449115,-41.52816656341526,forman
33,84,0.20317530131878672,-37.646432868345286,forman
33,225,0.22062025342954122,-43.671765178052695,forman
33,2636,0.4775641448366681,-27.9631598400449,forman
33,2906,0.43182811701667634,-31.35815066879899,forman
33,3315,0.1919329616160296,-35.90792070443232,forman
33,3421,0.210137376789254,-31.98284030079254,forman
33,3886,0.2020154310767207,-37.01277116777629,forman
33,3892,0.16089280802444314,-46.144871424935275,forman
34,692,0.3173964520191811,-10.787314246689943,forman
34,840,0.4303972521991052,-14.458748001398957,forman
34,1514,0.3980324676767994,-15.5785572903098,forman
34,2620,0.3815080222196702,-8.15586295062854,forman
34,3025,0.2355898248595549,-12.455527938512263,forman
35,2531,0.4051646450095526,-7.158974208507903,forman
35,2980,0.23841257742016703,-8.298340280425961,forman
36,1445,0.15060876523929886,-19.77675096946175,forman
36,1481,0.3788049664758511,-19.680802212580048,forman
36,1609,0.26691765555942315,-16.80248965817743,forman
36,2023,0.16407035837623066,-19.55692231355419,forman
36,2857,0.526589440234333,-19.157369860021145,forman
37,73,0.19513407251542103,-74.08181991000872,forman
37,397,0.30854178983373926,-46.63713387317878,forman
37,875,0.15729151018479715,-66.84964964526966,forman
37,887,0.17946057998814507,-84.36703845614181,forman
37,949,0.1620399294492072,-71.54514489035489,forman
37,1139,0.19777541811421023,-70.55107463344608,forman
37,1498,0.7478416472893569,-38.54987303799561,forman
37,1599,0.19527285472069283,-55.984461275576905,forman
37,2155,0.38596376759121986,-37.95189144379139,forman
37,3411,0.1550295212748643,-73.14029106358474,forman
37,3446,0.19825599662511137,-41.176897993538915,forman
38,685,0.23571190580190976,-32.67756160610911,forman
38,937,0.206377053144342,-49.1124517630131,forman
38,1816,0.19678403620443946,-37.066179824711966,forman
38,2270,0.19384234131295214,-53.06855632139424,forman
38,3014,0.1482360464384932,-39.17329667770145,forman
38,3852,0.26983221387285555,-36.066566065422926,forman
39,620,0.15808589865330192,-9.58628711227087,forman
39,2505,0.35909650417277633,-9.901726130972886,forman
39,2663,0.281166902678008,-16.543013485732512,forman
42,300,0.5260873298506449,-3.694816130994173,forman
42,1368,0.8450983882133547,-6.414970625115929,forman
42,1532,0.1830977077478866,-4.706069136829527,forman
42,3560,0.20149218679269085,-18.761139377817763,forman
43,212,0.5489833770186113,-24.618671061896716,forman
43,1423,0.5562697523818095,-31.24138738292737,forman
43,2004,0.5094172514870602,-25.86432974672072,forman
43,2267,0.15247870361593296,-39.74889748957242,forman
43,2339,0.49862207724740687,-18.960719338559088,forman
43,2386,0.23662767621043743,-40.32521593906405,forman
43,3366,0.15064276531286105,-34.583719775199405,forman
43,3431,0.20167510710878894,-63.77329061621454,forman
43,3833,0.8947035394576234,-25.250546780802058,forman
44,2786,0.3492628643437409,-12.521094777515321,forman
44,3398,0.20320452088361854,-12.339959832787775,forman
45,793,0.19572604065484708,-8.747030387410515,forman
45,3139,0.1809739362790611,-7.256888756653041,forman
46,1199,0.32872412069614465,-13.741516178323804,forman
46,1582,0.23337784297802655,-15.197494895896213,forman
46,2261,0.26849101411561666,-25.532205813907964,forman
46,2544,0.1808690468351749,-15.419780486776993,forman
47,1820,0.15439039152917333,-40.10204017758841,forman
47,2307,0.4447943956935446,-16.655139448799996,forman
47,2376,0.14326089984219098,-21.46823548047885,forman
47,2767,0.4609041522719558,-17.469227591551075,forman
47,3345,0.31700676092506974,-21.676320962489548,forman
47,3660,0.30189066271539067,-32.062704103472,forman
48,648,0.2186395076149233,-34.80475279066903,forman
48,864,0.18623529501952554,-31.250664603411014,forman
48,1432,0.6056527989247933,-31.12844019986167,forman
48,1704,0.1818531966255663,-60.891351601584006,forman
48,1967,0.5263875317817697,-25.640510859506378,forman
48,2821,0.4263228975599892,-32.52576501234192,forman
48,2937,0.2821055289904984,-46.987708735251445,forman
48,4079,0.23602141225626672,-50.02777868069856,forman
49,78,0.2061067948130311,-20.418597673194295,forman
49,245,0.8254761210332088,-23.14160718618193,forman
49,910,0.16646861151659564,-38.553085938076535,forman
49,1733,0.18913327477965977,-32.49440378602921,forman
49,1872,0.3314697298416307,-27.333550256036656,forman
49,3264,0.16901358977876588,-41.411552105229134,forman
49,3456,0.3988110267384021,-30.293737179334748,forman
50,79,0.22200923321945565,-12.905121610156012,forman
50,261,0.2840895998918457,-14.818755024146633,forman
50,3797,0.2546523232304877,-11.524698960562308,forman
50,3877,0.24051497877885653,-9.156872319258383,forman
53,367,0.19539464537664886,-49.411034790081146,forman
53,849,0.284688031475545,-31.072790809256528,forman
53,1300,0.2568404842888697,-46.43261709747658,forman
53,1381,0.15921523398494303,-66.35428260462317,forman
53,1793,0.15562521483777353,-50.645803276074446,forman
53,2564,0.15451949911985333,-45.34442834877673,forman
53,3084,0.24955778096697323,-44.944397941728624,forman
53,3644,0.22888097897704027,-47.53941092424489,forman
53,3794,0.15643863194536622,-55.4699973720096,forman
54,970,0.1579336610767829,-39.154089753887604,forman
54,1249,0.1939842451575332,-23.545466242381625,forman
54,2216,0.1542380798247811,-26.832106122350226,forman
54,2882,0.5903458955124374,-19.695083829543172,forman
54,3523,0.18371270187627417,-22.23977201954683,forman
56,547,0.3137118179830285,-61.25385784207123,forman
56,647,0.16330043531705837,-83.91369763714346,forman
56,863,0.21047773752031054,-72.53969064972713,forman
56,1075,0.15862305054156034,-69.47924838307505,forman
56,2029,0.26256771898421405,-74.71845049195208,forman
56,2331,0.24658534540007937,-67.94782244534962,forman
56,2542,0.1506101146357551,-82.5145664815791,forman
56,2568,0.14795383490343067,-83.64732534866252,forman
56,2657,0.2713883025818773,-84.09097227831114,forman
56,2695,0.2043596396992082,-78.8796745429095,forman
56,2917,0.14439520035976217,-70.28702971892197,forman
56,3094,0.21600047789687488,-87.52608233756021,forman
56,3360,0.36227590011373473,-68.10845953085082,forman
56,3543,0.15273778710102495,-94.54911178780796,forman
57,80,0.2708353966066433,-40.23487228538336,forman
57,276,0.42261951915154317,-25.098571578905982,forman
57,1231,0.208895704503559,-38.328103289984,forman
57,2008,0.14637005913178577,-31.41310473286348,forman
57,2867,0.1866786789757902,-42.62686356129136,forman
57,3710,0.277930410540933,-47.99836572315293,forman
58,1655,0.4257574936850313,-6.780188074174461,forman
58,3727,0.3081792735533364,-9.404764667529724,forman
58,4001,0.2799795360166369,-7.140800999084693,forman
59,1706,0.24609491961637817,2.0,forman
60,115,0.14948321686219845,-50.65777644996915,forman
60,245,0.2281484251012916,-42.817794307633264,forman
60,455,0.15056111302138467,-52.47374905789293,forman
60,650,0.20043496280128625,-49.28653097882966,forman
60,1629,0.1486685598836063,-51.11673968171628,forman
60,2122,0.7034890261700447,-39.45725874633103,forman
60,2963,0.30616855810858756,-47.010827800522804,forman
60,3183,0.38591292909962066,-44.06804848255676,forman
60,3821,0.20892643444524645,-46.32508852023955,forman
60,4004,0.3188165334186542,-41.02199374520931,forman
62,157,0.34006170906453553,0.1029435545820303,forman
63,1342,0.14713110286224107,-34.234571631015726,forman
63,1363,0.15547625155647626,-49.87840688484989,forman
63,1496,0.4274428859883157,-25.390214860519315,forman
63,1635,0.14990007452060355,-44.71542517591149,forman
63,1870,0.5410083560640807,-34.26358959333053,forman
63,2343,0.19771291036243913,-47.51079197109581,forman
63,3131,0.3473833383707076,-40.74007925370186,forman
63,3399,0.34442601954132535,-45.84755715619516,forman
63,3631,0.3409236998790475,-48.40182334768583,forman
63,3813,0.4503243201820206,-33.92456681326557,forman
64,394,0.16841220318090247,-5.875201644731401,forman
64,2911,0.22913120563818568,-6.058965938867582,forman
65,1707,0.24008707880109642,-2.7899051159014108,forman
66,412,0.23607926250295075,-16.962535184056904,forman
66,3509,0.1455880815322896,-7.376919385070822,forman
67,2936,0.17936657188150212,2.0,forman
68,71,0.24925284661352892,-16.06161019902255,forman
68,1076,0.1549043366918381,-3.388501920288398,forman
68,3708,0.5763811196287731,-12.027536255663694,forman
69,362,0.5804533151381266,-4.846357179637099,forman
69,2154,0.27127112830861433,-4.8676634595077495,forman
69,3132,0.2637787525874655,-16.008418412444772,forman
70,251,0.16669765315833257,-38.090304044993694,forman
70,648,0.27927193321242166,-39.02284974043947,forman
70,818,0.19526310189923302,-50.00097722186811,forman
70,864,0.36490523805909114,-34.39957820463727,forman
70,1129,0.1754893963029015,-46.94682827270415,forman
70,1432,0.16872773375895989,-45.97999011860742,forman
70,3329,0.2234337526077142,-38.51148875215195,forman
71,793,0.17941834708247392,-17.812567129084343,forman
71,3541,0.3080805743244492,-16.732365400813144,forman
71,3778,0.2099772121634686,-24.145863109515794,forman
71,3947,0.22220018836230263,-15.893467099159706,forman
72,100,0.2085093783107122,-74.38989002253894,forman
72,680,0.20142137141355843,-81.11320610308985,forman
72,771,0.2871911410925603,-77.61819624064306,forman
72,1437,0.19706269365461382,-91.17791279577355,forman
72,1562,0.1733429188287527,-74.28163496326786,forman
72,1829,0.19562174507574273,-91.70155272610563,forman
72,2360,0.2042057176849911,-68.44440367085818,forman
72,2657,0.1485256882224724,-94.5357663646879,forman
72,2793,0.21079671355917828,-85.25774676414478,forman
72,2903,0.39501252632451705,-55.40464768410833,forman
72,3305,0.3377929031828375,-76.85398181779377,forman
72,3624,0.17174645575007932,-78.38706795698278,forman
72,3880,0.3306247347248678,-65.80878148261252,forman
72,4066,0.15680315642064308,-71.43034114128717,forman
73,860,0.20956609462621287,-61.83478178484002,forman
73,875,0.24529324558981966,-68.07897059386124,forman
73,887,0.15344600612581505,-95.10996066763923,forman
73,949,0.20330460162438865,-75.71968469438843,forman
73,1139,0.5069793043003119,-59.68195201518104,forman
73,1155,0.19619762550972403,-71.5508872361258,forman
73,1252,0.20073570343129185,-70.02685342315236,forman
73,1425,0.17858141168444577,-76.61973740399523,forman
73,1498,0.2092200986687255,-63.57730503962679,forman
73,2124,0.20448914872793145,-60.48988572437094,forman
73,2733,0.2990661426077665,-66.36989829459567,forman
73,3411,0.7783709235325342,-51.015014750432684,forman
73,3686,0.23487957748705485,-70.57404884792777,forman
74,1437,0.15984202182836388,-69.55123736043477,forman
74,1678,0.22407928243466466,-50.64157244110503,forman
74,1829,0.2725765782249125,-62.47189830636945,forman
74,2787,0.29537180622062076,-56.6780812455515,forman
74,2903,0.17711166225457783,-42.89001885728249,forman
74,3093,0.4786208868404899,-45.61304452730459,forman
74,3305,0.14702898884672855,-66.41872125024393,forman
74,3502,0.36041850782380097,-48.5214799357137,forman
74,3566,0.4330275706127911,-35.3098735544437,forman
75,482,0.25653824987775276,-31.712550666916037,forman
75,1241,0.16195492090251115,-34.508573114522264,forman
75,2780,0.29216157479750937,-23.143132833766888,forman
75,3137,0.14326358688779106,-39.786139395119285,forman
75,3634,0.29589422087785877,-28.531977615811822,forman
76,635,0.4347762858388567,-0.7535213937793848,forman
77,3292,0.40649522859851817,-1.4520591944495531,forman
78,1872,0.36147612079821434,-19.051855524853988,forman
78,3456,0.14655302733937253,-23.747515343144652,forman
79,261,0.2061106502148127,-11.24706874075529,forman
79,3877,0.33543443186205657,-6.994966041120039,forman
80,494,0.16241333195294913,-57.295729221863056,forman
80,1502,0.21099668314082365,-68.03597793255088,forman
80,2062,0.21642275220826135,-66.70551722197206,forman
80,2838,0.19686504781836572,-46.393354129252245,forman
80,3710,0.3486272909677196,-55.143839257592305,forman
80,3798,0.33733636800308553,-68.53843380591984,forman
80,3841,0.16488460777499142,-53.402928238726474,forman
80,4042,0.17863235406903322,-55.10034158933711,forman
82,776,0.4240965973607888,-1.7027202218831912,forman
83,515,0.5633951106976678,-64.60416302632359,forman
83,673,0.3541384255940308,-66.0105294800044,forman
83,1251,0.14734727358312602,-93.69297645351881,forman
83,1502,0.30969395203210587,-74.593174782116,forman
83,1576,0.2784634674187149,-86.93247026624503,forman
83,1684,0.51667393941774,-58.7374333117252,forman
83,2062,0.14771379448736296,-79.8096281312527,forman
83,2451,0.15415094950686695,-83.81522453455538,forman
83,2748,0.29779336736140377,-67.25129658221866,forman
83,2821,0.15606791387746455,-60.533552500148645,forman
83,2937,0.15093232158312872,-75.32292698795135,forman
83,3086,0.35263952233431345,-75.24438153748008,forman
83,3171,0.41176010344291974,-60.05972833616915,forman
83,3798,0.168002305603675,-91.0168485396291,forman
83,3820,0.40017029523886344,-66.09681787292504,forman
83,3857,0.7693248339721994,-48.01926031278447,forman
83,4005,0.643264163626464,-53.38784905125629,forman
84,1454,0.3595789927764366,-40.45266466636774,forman
84,1616,0.3804876410310237,-20.98258357978201,forman
84,1868,0.21262640474598438,-25.754101131008465,forman
84,2906,0.2651226649776024,-30.65426394591303,forman
84,3315,0.28173131606770774,-29.766065954409335,forman
84,3886,0.25802684313512625,-31.52827964707433,forman
84,4062,0.4631510866040221,-24.905927195781956,forman
85,151,0.14417494289164434,-43.50452786085707,forman
85,2103,0.31151573334806526,-41.45738737056048,forman
85,2260,0.4352618147903541,-35.522619049094885,forman
85,2441,0.24242687404097366,-37.56368200652932,forman
85,2446,0.3380837252712702,-42.18912804314182,forman
85,3048,0.34590838834814097,-39.91532552356538,forman
85,3287,0.6402160865319324,-40.757142508020095,forman
85,3474,0.2891229307513969,-54.39914469222496,forman
85,3478,0.7036425658299647,-39.931341093586994,forman
85,3720,0.16277694874741552,-55.04207226447272,forman
85,4064,0.25543799742571144,-37.853806373458056,forman
86,341,0.2800795927665927,-26.381629297571756,forman
86,1097,0.20736263103023075,-24.13823475808357,forman
86,1149,0.18584661033397953,-45.33432092569747,forman
86,1500,0.20088121230856407,-35.21455661242882,forman
86,3867,0.2660154870185032,-29.019474131410668,forman
86,3881,0.18777613670895676,-31.456380563647663,forman
88,105,0.3038894134673221,-21.897657433512173,forman
88,204,0.5712108952298471,-24.444630681899227,forman
88,252,0.19218145104591933,-37.39392263023446,forman
88,1390,0.32317284464241053,-26.782708973160368,forman
88,2048,0.24308411751757886,-27.67713126841514,forman
88,2660,0.22175326652449953,-31.96298821493294,forman
88,3622,0.32977099087827805,-36.04626189897662,forman
88,3955,0.1654143803305617,-37.017742332132634,forman
89,180,0.2814929438415165,-28.39640991095026,forman
89,1598,0.20684052453182894,-21.861813790749924,forman
89,2659,0.22902925171446079,-21.266233559568292,forman
89,2836,0.45934789702835266,-19.325146343360775,forman
89,3584,0.6007711828435617,-14.309618444327885,forman
90,2597,0.15627990544263357,-1.9846710698658439,forman
90,3926,0.2200365162134369,-2.6823899784948857,forman
91,3341,0.2587885262433559,2.0,forman
92,191,0.17585246495890267,-11.24970383424286,forman
92,1865,0.17381892469187263,-2.708053359648803,forman
93,429,0.21192032681348008,-30.938844329475952,forman
93,504,0.305810544127223,-36.40044258200065,forman
93,1179,0.14934026742514966,-45.53918959672852,forman
93,2390,0.1545380904049819,-37.376759581311475,forman
93,3146,0.15773230059193546,-36.213055851498886,forman
93,3517,0.22978842444313416,-52.35483890296423,forman
93,4008,0.20469230720606718,-29.965750276846986,forman
94,2658,0.28625918169330233,-39.49747393176419,forman
94,2865,0.532838705195555,-26.244170281498455,forman
94,3156,0.42555368148148315,-24.985289505760555,forman
94,3388,0.34384285797523517,-33.64907958679746,forman
94,3469,0.17256050500849052,-43.31083691762869,forman
94,3655,0.234955514386222,-20.407518089013166,forman
95,455,0.17283942042598094,-31.481279904024724,forman
95,753,0.8235464055764209,-16.810199066161857,forman
95,2122,0.1584708152790024,-35.47960970866967,forman
95,2334,0.5508111718270893,-25.35236912229023,forman
95,2963,0.22668984120125601,-32.2045247610332,forman
95,4004,0.39121604805604665,-25.059392564195516,forman
96,630,0.1442814910798202,-13.562239018952535,forman
96,1348,0.1644638267223287,-13.446652184235267,forman
96,2342,0.16193814358913222,-13.810585451732548,forman
97,172,0.14460197329233276,-21.436358335359216,forman
97,830,0.3005116683872247,-37.93597151142958,forman
97,2070,0.2708516081638596,-20.070105752531894,forman
97,3256,0.24647205544562414,-17.545461350620318,forman
97,3959,0.16335222715303355,-37.79423290717121,forman
98,132,0.6211681494666018,-23.91438109809714,forman
98,186,0.1510664216175776,-27.21493907529889,forman
98,650,0.21428283014231628,-39.37479465924971,forman
98,691,0.18207358065386253,-29.8646303645612,forman
98,2541,0.15467606518824947,-44.12566050454394,forman
98,3995,0.35454011417556713,-39.11670120778445,forman
99,846,0.21519947269436912,-16.060969398325433,forman
99,1276,0.37183772762416367,-5.603651935003131,forman
99,3940,0.3094395414075874,-13.912737161850231,forman
100,297,0.14410820122260173,-82.66968066348531,forman
100,771,0.304599650327394,-62.60182392128174,forman
100,815,0.2627390735199445,-50.359160389558724,forman
100,1317,0.5213658468100832,-44.287536571847454,forman
100,1437,0.5528499740798261,-55.58866403798286,forman
100,1797,0.14446746899504317,-74.94404856443678,forman
100,2266,0.2945820174775259,-45.42028386747923,forman
100,2360,0.6269856216677782,-42.387029235257145,forman
100,2793,0.3677690424274585,-61.250055599457006,forman
100,3305,0.18424072827672758,-71.30240067190623,forman
100,3970,0.26373040646900003,-42.63234901407972,forman
101,628,0.21369981031429883,-55.572197097182034,forman
101,1228,0.16372449231223524,-32.707241029651506,forman
101,1236,0.24041024299341815,-33.56095117528799,forman
101,1386,0.30077142321835876,-33.491653834503566,forman
101,1453,0.29002557743134355,-39.529749085048635,forman
101,1539,0.29030306512602055,-40.83271061604647,forman
101,1854,0.20634210119871038,-53.644196350146714,forman
101,2011,0.34125671698967963,-44.88202143964446,forman
101,2140,0.5694706924801997,-40.191071548085844,forman
102,1160,0.16294637680227472,-33.77209420022774,forman
102,1197,0.3207103810777277,-21.35558674404549,forman
102,1820,0.1577744571271707,-38.53476580846126,forman
102,3514,0.24263118064596606,-17.668111943991114,forman
103,609,0.9279807638713963,-10.9106392164817,forman
103,2455,0.208926042559955,-9.013345271301485,forman
103,3060,0.5025579888370323,-11.512408691064651,forman
103,3141,0.20397133947417243,-9.988613428910892,forman
104,107,0.48593385097601416,-25.09045804589105,forman
104,151,0.1896929125433437,-41.55679654797311,forman
104,403,0.29770528911537436,-33.6101256780625,forman
104,582,0.5191910880461286,-38.4140790171619,forman
104,1018,0.35294335804101123,-34.32852911501607,forman
104,2480,0.1710861716542221,-42.93896944220009,forman
104,3767,0.2717743433491563,-28.76765177554144,forman
104,4064,0.1479932552781635,-32.90019607621847,forman
105,204,0.2658070570361346,-16.11951142656889,forman
105,2660,0.22290108960477947,-18.476984835680636,forman
106,836,0.18965495875281815,-6.175577439344544,forman
106,2991,0.233789579488228,-10.408708191102177,forman
107,217,0.1521182058221605,-23.13330215953934,forman
107,582,0.1563632568304142,-40.31355221208143,forman
107,1963,0.21803112370228586,-30.873783052713,forman
107,3767,0.38253609918737386,-21.444456196234874,forman
108,1001,0.18026597243172846,-25.2736804269316,forman
108,1606,0.1942837919056135,-27.369757050406456,forman
108,1990,0.167489530909425,-20.50842770117619,forman
108,2158,0.23109332878794844,-37.869742877004825,forman
108,2261,0.15362466127998087,-34.5871946491668,forman
109,436,0.14957764154150527,-47.09430185076502,forman
109,1141,0.2323794772761168,-57.20837138718766,forman
109,1252,0.1835219162499847,-60.32968142181479,forman
109,1268,0.45703951214155175,-34.03536294414957,forman
109,1730,0.4474852967286083,-40.45120569289514,forman
