node,kappa_forman_node,deg,deg_w
2121,-95.5287524988457,3,0.9314913023214015
2122,-3407.8987638964268,19,3.9133184651771242
2123,-151.22420271224883,3,0.4409631522015861
2124,-1899.0930354651216,13,2.770719724956279
2125,-496.15409790362526,9,2.629786497438426
2126,-4025.012369273354,19,3.1261001002335718
2127,-7.1263781313477885,2,0.2947411558090835
2128,-302.07040129898735,6,0.8091575023765651
2129,-3578.3657454702,18,3.138472632857915
2130,0.0,0,0.0
2131,-3253.5998522841523,18,3.3544474484283677
2132,-90.25886822634452,4,0.8981950972465023
2133,-130.43954985185928,4,1.040699123789499
2134,-159.2307403016911,4,0.7368607877488936
2135,-2931.209872282669,17,3.148918175912478
2136,-3032.035114398831,17,2.956817738305711
2137,-1814.2686728212407,15,3.613816919122277
2138,-296.9276721463969,5,0.7166811672694613
2139,-5.067020113204821,2,0.3747495854026663
2140,-2874.899565990323,18,4.353069537064938
2141,-6387.795519917979,27,5.320430707197644
2142,-97.05116766210432,3,0.30062020773396236
2143,-1068.139666709668,9,1.202941797962505
2144,-7.042436151585691,1,0.14645514092739945
2145,-3064.92806016261,19,4.773083749727342
2146,-9.974435488085295,2,0.537920055324961
2147,-1339.0847468196737,12,2.855336912992354
2148,-401.4524176736839,6,1.9587976009776331
2149,-414.43361647458096,7,1.3025620279178607
2150,0.0,0,0.0
2151,-1000.6939003959801,9,1.1081020159117991
2152,-643.1569137078677,7,0.9367535824911146
2153,-131.11968198376584,5,1.0034293170895094
2154,-121.06071797503543,5,1.241457654088526
2155,-3470.6008051750505,17,2.4813757240436876
2156,-375.7965350540291,6,0.7930742292055213
2157,0.0,0,0.0
2158,-772.7686318420003,10,1.8234442350981972
2159,-943.2366143673091,9,1.6297345446156057
2160,-1665.8759201159428,12,2.261046608394337
2161,-61.45496475108074,2,0.1950258551556553
2162,-303.7423566070708,5,1.0531405559060019
2163,-1198.3086840307067,12,2.439902746242963
2164,2.0,1,0.07530628157221132
2165,-568.7413043162393,6,0.9969310087837614
2166,-2692.072902804923,17,3.3483218707360325
2167,-3109.9287562417203,17,2.5410556107090527
2168,-2701.873471210901,14,1.669446113774408
2169,-2416.0641623057395,14,2.6630632766609694
