node,mean_kappa_oll
177,0.9998071517109892
3392,0.9996980096320269
321,0.9992783876134445
2652,0.9992274669805274
1634,0.9993987447041687
3939,0.9996657056400675
1617,0.9997990839191906
3096,0.9996312964661418
328,0.9994426688234517
641,0.9995634629005785
1224,0.999724927807217
1829,0.9998704520866762
3575,0.9994452113030622
3635,0.9996065716222842
3001,0.9996837576922464
3789,0.9997857230956975
1386,0.9998135073863581
3224,0.9995333767538082
3217,0.9998221393739454
3267,0.9991077156577092
1983,0.9990203410936758
2827,0.9987807800491904
2635,0.999805981054276
3880,0.9998389733827923
1269,0.9989508832946061
3660,0.9993463829551711
116,0.9996365305214414
421,0.9995029494936432
699,0.9989711179459084
1504,0.9997372793390146
574,0.9996390931890252
3411,0.9997957405041695
37,0.9998113550668334
1667,0.9998700649678471
1186,0.9994240311893883
3367,0.9992242803175604
1930,0.9984290914150721
2690,0.9994306062715463
2006,0.9992942702934983
3765,0.9994474914220033
1000,0.9997283855911047
2131,0.999835413696707
129,0.9996708160739395
536,0.9996489872481328
518,0.998325975086004
3709,0.997446087637262
451,0.9985572599563209
2046,0.9984328327279149
1433,0.9996485518282566
611,0.9998526335208424
1271,0.9998041829053869
646,0.9993312089566043
2078,0.9995693611948874
1152,0.9997594879751972
3884,0.9998456169235911
1550,0.9997049441073514
3494,0.9997166270699926
2453,0.9994346953847364
2795,0.9992560637444257
2072,0.9995776348590926
3586,0.9997045576187221
1013,0.9998366955446389
3738,0.9998278246264334
2343,0.9996183016159534
3820,0.9997892880235878
1355,0.9998923657239523
2590,0.9998170056922401
3116,0.999823927768733
3744,0.999745021128318
2717,0.9996459474362189
3157,0.9998596473021897
185,0.9993175129836672
3397,0.9995423164855146
1380,0.9980093528816987
3817,0.9969274546687564
2808,0.9996006675573624
3056,0.9980894935683037
3290,0.9982022641583365
2043,0.9997231636346955
2069,0.9997334347586545
1200,0.9992993636538149
2029,0.9998569434172592
1459,0.999384511082917
1602,0.9995268264777615
4015,0.9993116081380997
4060,0.9996173218017482
1229,0.9996377293065175
3347,0.9994215519139337
107,0.9996913514860449
146,0.9993723844279094
1811,0.9995935252208366
3022,0.9995834452271036
1906,0.9997299644145063
3028,0.9998105193546024
1201,0.9993103964408346
2917,0.9998170921445307
2324,0.9994675974768346
2598,0.9997817192889884
3530,0.9997628602656365
640,0.9997481996124512
3854,0.9998241861609032
832,0.9997668252810107
1069,0.9997840163845242
1314,0.9997466640397802
1740,0.9999166938224598
542,0.9996830531646744
1878,0.999609961352358
2521,0.9997403238690147
3857,0.9997987323727404
3938,0.999707324498777
157,0.9991396038455547
628,0.9997641769036955
1089,0.9988574214056704
3057,0.9996077794069277
2170,0.9996955344296641
3903,0.9997838545919204
713,0.9997971085077232
2248,0.9998198800205481
1793,0.9997023341204327
2820,0.9998836025799458
1401,0.9997565404290477
2839,0.9996156285350003
954,0.9997604783239535
3576,0.9998120421381458
1599,0.9998024521232954
2191,0.9995900763156624
3812,0.9994802109841086
248,0.9994317899236219
3053,0.999284926968858
3134,0.9993898631706868
3169,0.997732713484605
11,0.9972459344524935
3453,0.9992391860675768
2284,0.9994191049976162
2666,0.9997933549201303
2328,0.9997523883137239
3804,0.9998288974659654
2836,0.9994486215245133
3160,0.9973629015608025
32,0.9996578200187486
155,0.999844881931113
900,0.9997944495565629
2868,0.9996870563320208
1140,0.9996673884790833
3059,0.9998931177735199
916,0.9992369425045411
1655,0.9984091123856124
2097,0.999694628504423
3501,0.9998870532352365
156,0.9998670547601148
575,0.9991862521376379
2333,0.999815428735441
3552,0.9996130021931766
3395,0.9996933804247726
3732,0.9997128076333861
1704,0.9997754857079916
2583,0.9995795846564445
862,0.9996395248096063
1403,0.9993377878366221
909,0.9998069498069498
2998,0.9988894317908545
246,0.9979590589075317
2552,0.9977401780881665
1845,0.9991943413482104
4059,0.9992844798239341
706,0.9926076660583191
1137,0.999273007473941
424,0.9959531254162337
3602,0.9993314136840149
159,0.9997857218951098
1381,0.9997109008626006
260,0.9994949826093136
1815,0.9996402593850942
1369,0.9992074856258292
2123,0.9981371749648745
2582,0.9997543312653766
3547,0.9998543257276938
710,0.9987723574022755
915,0.9995180760491196
1544,0.9997797088994941
2767,0.9995353945541307
2298,0.999598187909948
2513,0.9994285529450667
2289,0.9995874204824633
2682,0.9990065778594764
381,0.9998975703474153
673,0.9998666892256936
3766,0.9997361922125456
627,0.9997410228825567
2810,0.9997815106152823
254,0.9997515434854957
1650,0.9994646802331917
674,0.999472321096278
2265,0.999662206381575
48,0.9998637014721483
3418,0.9997724915706242
2445,0.9995870517204698
3639,0.9995985452558405
830,0.999414648637059
2845,0.9995686291984623
2830,0.9991580033257143
792,0.999648270168387
2357,0.9991871683163216
1114,0.9996914045105596
1443,0.999798877527844
44,0.9998556426754157
3014,0.9998045766213091
937,0.9998294729437389
3086,0.999908085952544
434,0.9998639747763006
3423,0.9998403094030881
376,0.9996488982475866
439,0.9998327649312028
3952,0.9998404758100152
2270,0.9998859397757347
3350,0.9996903919881677
2159,0.9996706405945527
274,0.9997017187946409
2642,0.9998012778262494
782,0.9997531050253411
1400,0.9998493809443566
1242,0.9997686761945243
1880,0.9998515030420131
3995,0.9999061708647955
4004,0.9997634761950527
3339,0.9994987965802051
3907,0.9991030922113588
400,0.999768640374957
494,0.9998271175177946
1528,0.9994301154112548
2331,0.9998085532473339
